,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.18605405,-0.28402823,"('unsociable', 'sociable')",1.907571,1.8864982,-0.4692503,-0.5327278,0.4174222,0.3565807,-0.0608415
1,-1.7761015,-1.827081,"('unfriendly', 'friendly')",0.8934557,0.96167684,2.1665707,2.0513442,0.4279749,0.3953133,-0.0326616
2,0.53754896,0.56476325,"('unlikable', 'likable')",0.76547956,0.77160615,0.65594864,0.752161,0.6529924,0.6961768,0.0431844
3,-0.80452454,-0.74358416,"('repellent', 'pleasant')",-0.5652786,-0.50791645,0.023023944,0.09728171,-0.4489264,-0.3847396,0.0641868
4,0.25965127,0.2700479,"('disliked', 'liked')",-0.23647496,-0.2080983,-6.319545,-6.445326,-2.0987895,-2.127792,-0.0290025
5,-0.3416927,-0.34907356,"('distant', 'outgoing')",-0.49530658,-0.49451908,-0.31111327,-0.33072108,-0.3827042,-0.3914379,-0.0087337
6,-0.81617177,-0.77587366,"('distant', 'open')",-0.5938321,-0.51764846,0.46218115,0.4392909,-0.3159409,-0.2847437,0.0311972
7,-0.12203592,-0.12544692,"('insensitive', 'sensitive')",0.57087845,0.6068382,0.22235268,0.21954562,0.2237317,0.2336456,0.0099139
8,-1.8352985,-1.8179818,"('unaffectionate', 'affectionate')",-0.45273095,-0.34642816,0.82946825,0.7506442,-0.4861871,-0.4712553,0.0149318
9,-1.3446394,-1.3816359,"('unaffectionate', 'caring')",0.44777668,0.5231435,1.1046299,1.06459,0.0692557,0.0686992,-0.0005565
10,-1.513294,-1.5093983,"('unsympathetic', 'sympathetic')",-0.098544605,-0.022498857,-0.5247093,-0.5406694,-0.7121826,-0.6908555,0.0213271
11,-0.92178065,-0.96547496,"('unhelpful', 'helpful')",0.31406993,0.33780572,1.6888561,1.757285,0.3603818,0.3765386,0.0161568
12,-0.32003635,-0.2159355,"('unsupportive', 'supportive')",0.945262,1.0830371,-1.9592148,-1.9448022,-0.444663,-0.3592335,0.0854295
13,-0.5849432,-0.6135619,"('impolite', 'polite')",0.974886,0.9486956,-0.73563266,-0.7265984,-0.1152299,-0.1304882,-0.0152583
14,0.6051149,0.5225303,"('antisocial', 'social')",1.2564744,1.2088554,-0.51830995,-0.5823386,0.4477597,0.3830157,-0.064744
15,-0.19450182,-0.29429594,"('boring', 'funny')",0.09827754,-0.006533958,0.2661981,0.21364418,0.0566579,-0.0290619,-0.0857198
16,-1.2362177,-1.1812959,"('unpopular', 'popular')",-1.8306437,-1.7393415,0.28849572,0.28525624,-0.9261219,-0.8784604,0.0476615
17,0.22898144,0.29007548,"('nasty', 'nice')",-0.47475773,-0.4276807,-0.5575383,-0.5165551,-0.2677715,-0.2180534,0.0497181
18,-0.9400803,-0.9016117,"('disagreeable', 'welcoming')",-0.066107705,-0.04052899,-0.5022584,-0.5547694,-0.5028155,-0.49897,0.0038455
19,-0.38913196,-0.2750219,"('inhospitable', 'hospitable')",-0.63964236,-0.56779325,-0.040991183,0.076160684,-0.3565885,-0.2555515,0.101037
20,-0.22248499,-0.20514631,"('rough', 'thoughtful')",0.72560066,0.784621,0.9905617,0.93216556,0.4978925,0.5038801,0.0059876
21,-0.6721027,-0.69710314,"('immoral', 'moral')",0.28444588,0.2813545,-1.003009,-0.9661223,-0.4635553,-0.4606237,0.0029316
22,-0.9382229,-0.9366994,"('untrustworthy', 'trustworthy')",-0.3378108,-0.38007987,-1.0935354,-1.1707679,-0.7898564,-0.8291824,-0.039326
23,-0.20772046,-0.25638133,"('insincere', 'sincere')",0.72538716,0.71008766,5.534465,5.5106387,2.0173772,1.988115,-0.0292622
24,-0.7536711,-0.7964011,"('dishonest', 'honest')",0.17192096,0.16276912,0.6056197,0.56100136,0.0079565,-0.0242102,-0.0321667
25,-0.43072915,-0.44522193,"('egoistic', 'altruistic')",-0.011200929,-0.0091922805,1.5357533,1.483875,0.3646077,0.3431536,-0.0214541
26,0.5987045,0.531364,"('hardhearted', 'benevolent')",2.3555684,2.361293,2.0954702,1.9981085,1.6832477,1.6302552,-0.0529925
27,-0.978909,-0.97641504,"('hardhearted', 'softhearted')",0.42624542,0.4676546,1.4107698,1.2682735,0.2860354,0.253171,-0.0328644
28,-0.7325424,-0.8350339,"('disloyal', 'loyal')",0.22866143,0.2143065,0.9085181,0.80767894,0.134879,0.0623172,-0.0725618
29,-0.7897821,-0.82348275,"('unfair', 'fair')",-0.6415878,-0.7170318,-0.5514231,-0.6863007,-0.660931,-0.7422717,-0.0813407
30,0.28746453,0.27210423,"('intolerant', 'tolerant')",0.9962972,1.044101,1.1296396,1.1065935,0.8044671,0.8075995,0.0031324
31,-1.1300467,-1.0152129,"('evil', 'good')",-0.9953754,-0.917384,-0.71302474,-0.7906392,-0.9461489,-0.9077454,0.0384035
32,0.33630002,0.3039276,"('unkind', 'kind')",0.5738232,0.5765502,0.8095842,0.716571,0.5732358,0.5323496,-0.0408862
33,0.0431605,0.031089244,"('wrong', 'right')",0.39682138,0.32067302,-0.36075425,-0.43631473,0.0264092,-0.0281842,-0.0545934
34,-0.21818523,-0.099191025,"('mean', 'honorable')",0.38744086,0.4924899,5.9151897,6.078565,2.0281485,2.1572879,0.1291394
