,prudential_male,prudential_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
20,-0.06488244,-0.10534976,"('rough', 'thoughtful')",0.1591729,0.15153639,1.0191941,0.974671,0.3711615,0.3402859,-0.0308756
21,-0.43317693,-0.44258022,"('immoral', 'moral')",0.61669564,0.6559222,-0.84759885,-0.7955805,-0.22136,-0.1940795,0.0272805
22,-0.54631513,-0.5345103,"('untrustworthy', 'trustworthy')",-0.44714943,-0.503136,-1.0253279,-1.0748758,-0.6729309,-0.704174,-0.0312431
23,-0.76620746,-0.85337317,"('insincere', 'sincere')",0.92595416,0.8862889,5.8215218,5.751619,1.9937561,1.9281782,-0.0655779
24,-0.86258566,-0.90784,"('dishonest', 'honest')",0.033736654,0.06027227,0.7282661,0.68955266,-0.0335276,-0.0526717,-0.0191441
25,0.24488771,0.2261062,"('egoistic', 'altruistic')",0.00090065226,-0.0108427,1.6162066,1.523047,0.620665,0.5794368,-0.0412282
26,0.82040614,0.7459772,"('hardhearted', 'benevolent')",1.3492415,1.3493699,1.7376004,1.660022,1.302416,1.2517897,-0.0506263
27,0.5373118,0.4882409,"('hardhearted', 'softhearted')",-0.22320418,-0.28364494,1.7448372,1.6064801,0.6863149,0.603692,-0.0826229
28,-1.0877165,-1.1876049,"('disloyal', 'loyal')",0.005545579,-0.09075488,0.7663089,0.6962431,-0.1052873,-0.1940389,-0.0887516
29,0.009938367,-0.010331899,"('unfair', 'fair')",-0.20438321,-0.23754346,-0.30907014,-0.43842903,-0.1678383,-0.2287681,-0.0609298
30,-0.05152349,-0.059705578,"('intolerant', 'tolerant')",0.48179233,0.47045666,0.94398075,0.9010962,0.4580832,0.4372824,-0.0208008
31,0.0073026,0.08763294,"('evil', 'good')",-0.7472158,-0.7750304,-0.70385855,-0.77780116,-0.4812573,-0.4883995,-0.0071422
32,-0.22405136,-0.25633454,"('unkind', 'kind')",0.5168802,0.5026431,0.93188405,0.7982893,0.4082376,0.3481993,-0.0600383
33,1.5559419,1.466798,"('wrong', 'right')",1.0977476,1.080788,-0.21589082,-0.27909046,0.8125995,0.7561652,-0.0564343
34,1.1833568,1.2869442,"('mean', 'honorable')",0.60625786,0.6615555,6.040375,6.1616154,2.6099966,2.7033717,0.0933751
35,1.4157063,1.4093802,"('corrupt', 'incorrupt')",-0.7218117,-0.76309276,0.29538777,0.17974046,0.3297608,0.2753426,-0.0544182
36,1.3554456,1.2887759,"('hostile', 'amicable')",0.010118686,-0.10406565,0.66214484,0.47859284,0.6759031,0.5544344,-0.1214687
37,-0.33678672,-0.31263393,"('fake', 'genuine')",-0.7080841,-0.68529403,0.4779156,0.4757411,-0.1889851,-0.1740623,0.0149228
38,-0.0069598984,0.0030970518,"('untruthful', 'truthful')",0.66646004,0.6776707,0.04437749,0.1204145,0.2346259,0.2670608,0.0324349
39,-0.52122885,-0.53502035,"('exploitative', 'cooperative')",0.8706776,0.97984374,0.1072499,0.08212,0.1522329,0.1756478,0.0234149
40,0.3668039,0.32596573,"('stingy', 'generous')",1.3196481,1.3223181,-1.4128556,-1.5707707,0.0911988,0.0258377,-0.0653611
41,-0.3849244,-0.44832373,"('unforgiving', 'forgiving')",0.8775646,0.819924,-0.0046012253,-0.10209221,0.1626797,0.089836,-0.0728437
42,1.8043923,1.9223032,"('unreliable', 'reliable')",1.1110532,1.2084092,-2.608027,-2.5599606,0.1024729,0.1902506,0.0877777
43,-0.32080108,-0.31201026,"('irresponsible', 'responsible')",0.86547416,0.91849506,0.44677132,0.44222236,0.3304815,0.349569,0.0190875
44,1.4426664,1.5244142,"('prejudiced', 'unprejudiced')",-0.37410477,-0.25430793,-1.4049473,-1.3517973,-0.1121285,-0.0272303,0.0848982
45,-1.3668574,-1.34653,"('incompetent', 'competent')",-0.62871474,-0.7129421,-0.50537574,-0.57645863,-0.8336493,-0.8786436,-0.0449943
46,-1.4558164,-1.4518164,"('uncompetitive', 'competitive')",0.9156567,0.91275334,-0.93342483,-0.9961555,-0.4911948,-0.5117395,-0.0205447
47,0.23023857,0.27083278,"('stupid', 'smart')",0.76554763,0.7828072,5.5998387,5.65042,2.1985416,2.2346867,0.0361451
48,-1.7230577,-1.7645409,"('unintelligent', 'intelligent')",-0.538712,-0.5448668,0.16498722,0.21938244,-0.6989275,-0.6966751,0.0022524
49,-0.3537184,-0.27062967,"('unable', 'able')",-0.817888,-0.7440466,-0.2682188,-0.1575076,-0.4799417,-0.390728,0.0892137
50,0.9632448,1.0328587,"('clumsy', 'skillful')",0.67119193,0.6813452,0.15852031,0.12214586,0.5976524,0.6121166,0.0144642
51,-0.98082453,-1.0249828,"('uneducated', 'educated')",0.08591258,0.007233754,0.39098182,0.3490778,-0.1679767,-0.2228904,-0.0549137
52,0.51086044,0.34990865,"('irrational', 'rational')",0.15461831,-0.022504795,0.29559988,0.11609608,0.3203595,0.1478333,-0.1725262
53,-0.18515824,-0.23434025,"('uncreative', 'creative')",1.3945618,1.3000287,1.0662981,0.92836833,0.7585672,0.6646856,-0.0938816
54,0.601259,0.61414135,"('incapable', 'capable')",1.2759688,1.295947,1.233096,1.283466,1.0367746,1.0645181,0.0277435
55,-1.7448996,-1.7258389,"('incompetent', 'clever')",-0.72262526,-0.7000419,-0.51767874,-0.50311184,-0.9950679,-0.9763309,0.018737
56,0.04474296,0.033375766,"('impractical', 'practical')",0.5868827,0.600971,-0.36365387,-0.3250041,0.0893239,0.1031142,0.0137903
57,-0.981668,-1.0379097,"('unimaginative', 'imaginative')",-0.06786105,-0.0836816,-2.739035,-2.7871156,-1.2628547,-1.3029023,-0.0400476
58,0.44195443,0.38983285,"('undiscriminating', 'discriminating')",1.6614382,1.5982112,0.32731003,0.22234935,0.8102342,0.7367978,-0.0734364
59,0.867199,0.8586644,"('foolish', 'wise')",0.7155216,0.6708433,0.8437151,0.79451954,0.8088118,0.7746757,-0.0341361
60,-1.6449255,-1.6174681,"('inefficient', 'efficient')",0.088590086,0.14439781,-0.5831621,-0.4591128,-0.7131658,-0.644061,0.0691048
61,-0.22516748,-0.34433877,"('illogical', 'logical')",1.3347222,1.2462256,0.36193246,0.18752232,0.4904957,0.3631364,-0.1273593
62,-1.1862025,-1.1237681,"('incompetent', 'brilliant')",0.6446208,0.7587195,-0.117398314,0.01865246,-0.21966,-0.1154654,0.1041946
63,-0.9256037,-0.922075,"('unperceptive', 'insightful')",1.556708,1.5377647,0.9100401,0.940471,0.5137148,0.5187202,0.0050054
64,0.026525363,0.042951312,"('shy', 'confident')",0.7813947,0.7546064,-6.8362527,-6.844005,-2.0094442,-2.0154824,-0.0060382
65,-0.60441715,-0.6371292,"('insecure', 'secure')",0.04376571,0.038262423,-0.621237,-0.614327,-0.3939628,-0.4043979,-0.0104351
66,1.8186655,1.8260518,"('inactive', 'active')",1.4478563,1.3896208,1.6725597,1.6004769,1.6463606,1.6053831,-0.0409775
67,-0.19318703,-0.20775865,"('doubtful', 'determined')",-0.22570805,-0.18931144,-0.8046752,-0.7328514,-0.4078568,-0.3766405,0.0312163
68,-0.03955573,-0.029360875,"('dependent', 'independent')",-1.6435446,-1.7521591,-0.49236348,-0.5302055,-0.7251546,-0.7705752,-0.0454206
69,2.1217668,2.1591008,"('lazy', 'industrious')",0.8679174,0.81356883,-0.23135717,-0.2418827,0.9194423,0.9102623,-0.00918
70,-0.87128335,-0.83224463,"('lethargic', 'energetic')",0.21061073,0.27997184,0.32915157,0.3711222,-0.110507,-0.0603835,0.0501235
71,0.8340339,0.8807835,"('diffident', 'self-confident')",1.8848988,1.9083623,0.80273587,0.7632239,1.1738895,1.1841232,0.0102337
72,-0.804362,-0.8051509,"('unambitious', 'ambitious')",-0.02671031,-0.015172742,-0.9381677,-0.8889433,-0.5897467,-0.5697556,0.0199911
73,1.9458404,1.9323689,"('helpless', 'self-reliant')",1.0276266,0.974116,-3.0424879,-3.0259984,-0.023007,-0.0398378,-0.0168308
74,0.015248997,0.011379784,"('undedicated', 'dedicated')",0.88781136,0.83974576,0.19617325,0.1432827,0.3664112,0.3314694,-0.0349418
75,0.653139,0.692766,"('meek', 'impulsive')",-0.47973824,-0.46581545,-0.41868025,-0.33688366,-0.0817598,-0.0366444,0.0451154
76,-0.39864674,-0.35832173,"('anxious', 'daring')",0.29169044,0.40412703,-0.13838135,-0.04217995,-0.0817792,0.0012085,0.0829877
77,-1.0586987,-1.0868003,"('unmotivated', 'motivated')",0.97380763,0.91069394,-1.2796084,-1.1567845,-0.4548331,-0.444297,0.0105361
78,0.052030463,0.11787778,"('nonresilient', 'resilient')",1.3335925,1.337252,0.33947626,0.3921327,0.5750331,0.6157542,0.0407211
79,1.9931722,1.965457,"('wavering', 'unwavering')",-0.08563793,-0.11660866,0.49358082,0.5384525,0.8003716,0.795767,-0.0046046
80,-0.78556556,-0.739311,"('dominated', 'dominating')",-0.070214584,0.013657365,-1.1242573,-1.0179118,-0.6600125,-0.5811884,0.0788241
81,-1.3197361,-1.297964,"('submissive', 'aggressive')",0.42658213,0.5231539,-1.2081531,-1.0637112,-0.7004357,-0.6128404,0.0875953
82,-1.1172425,-1.0710323,"('poor', 'rich')",-0.41852206,-0.43780094,6.0699034,6.097675,1.5113796,1.5296138,0.0182342
83,0.92774814,0.9217533,"('powerless', 'powerful')",0.66208833,0.68341035,-1.1487161,-1.1912645,0.1470401,0.1379664,-0.0090737
84,0.8711815,0.7986986,"('inferior', 'superior')",0.4046915,0.37562582,0.8744185,0.76652116,0.7167638,0.6469485,-0.0698153
85,2.355929,2.3344102,"('insignificant', 'prestigious')",1.5545968,1.5179102,1.039021,0.98834556,1.6498489,1.6135553,-0.0362936
86,-2.1624746,-2.2357278,"('uninfluential', 'influential')",0.07795971,-0.0421801,0.06456673,-0.055153817,-0.673316,-0.7776872,-0.1043712
87,0.93433917,0.9343183,"('unsuccessful', 'successful')",1.6639514,1.5889426,0.86626923,0.89668274,1.1548532,1.1399813,-0.0148719
88,-0.44420308,-0.46532103,"('low', 'eminent')",-0.82894856,-0.8652106,0.020906836,0.034357317,-0.4174149,-0.4320581,-0.0146432
