,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.33321097,0.16362964,"('unsociable', 'sociable')",0.39214534,0.3576897,-0.36494273,-0.5175466,0.1201379,0.0012576,-0.1188803
1,0.52947664,0.45345405,"('unfriendly', 'friendly')",-0.03938623,-0.13438341,1.9462438,1.8671907,0.8121114,0.7287538,-0.0833576
2,-0.046046495,0.007938247,"('unlikable', 'likable')",-0.11317849,-0.0803487,0.5442153,0.62490565,0.1283301,0.1841651,0.055835
3,-0.7287676,-0.6173522,"('repellent', 'pleasant')",0.18215261,0.3341326,0.123997465,0.12671995,-0.1408725,-0.0521665,0.088706
4,-0.5160937,-0.6734012,"('disliked', 'liked')",-0.3291025,-0.37086493,-5.822467,-5.9164047,-2.2225544,-2.3202236,-0.0976692
5,-0.6838904,-0.62619936,"('distant', 'outgoing')",-0.8508474,-0.876198,-0.19269072,-0.10153133,-0.5758095,-0.5346429,0.0411666
6,-0.9183294,-0.82592165,"('distant', 'open')",-0.9916925,-0.96862036,0.5576242,0.6395146,-0.4507992,-0.3850091,0.0657901
7,0.5316386,0.46034625,"('insensitive', 'sensitive')",-0.29955858,-0.16686423,0.7667208,0.7379587,0.3329336,0.3438136,0.01088
8,-0.28580034,-0.24136017,"('unaffectionate', 'affectionate')",-0.7489355,-0.73711246,0.9231384,0.90200686,-0.0371992,-0.0254886,0.0117106
9,0.6799855,0.6972891,"('unaffectionate', 'caring')",-0.087455675,-0.10800132,1.1929826,1.197342,0.5951708,0.5955433,0.0003725
10,1.2980348,1.3022319,"('unsympathetic', 'sympathetic')",0.20302704,0.29077622,-0.27269527,-0.35207173,0.4094555,0.4136455,0.00419
11,0.5788657,0.59572315,"('unhelpful', 'helpful')",0.67837995,0.7327432,1.5930239,1.6541634,0.9500899,0.9942099,0.04412
12,1.3298937,1.370217,"('unsupportive', 'supportive')",0.5789568,0.72695446,-1.5607373,-1.575733,0.1160377,0.1738128,0.0577751
13,1.0140663,0.91199714,"('impolite', 'polite')",0.27518207,0.3011602,-0.5507281,-0.6478692,0.2461735,0.1884294,-0.0577441
14,0.22238529,0.08621601,"('antisocial', 'social')",0.49032676,0.50706065,-0.7801748,-0.90196794,-0.0224876,-0.1028971,-0.0804095
15,1.0055704,0.89582145,"('boring', 'funny')",0.060593415,-0.05309397,0.3605987,0.3200958,0.4755875,0.3876078,-0.0879797
16,-1.2780567,-1.2910731,"('unpopular', 'popular')",-0.19337754,-0.18498203,0.58081084,0.6344969,-0.2968745,-0.2805194,0.0163551
17,-0.1792604,-0.14270562,"('nasty', 'nice')",0.08279297,0.1532747,-0.62725776,-0.5691456,-0.2412417,-0.1861922,0.0550495
18,-0.52904,-0.5037422,"('disagreeable', 'welcoming')",-1.0635107,-0.9950938,-0.43697995,-0.4594656,-0.6765102,-0.6527672,0.023743
19,-0.48686615,-0.3316565,"('inhospitable', 'hospitable')",-0.672597,-0.6496632,0.15781324,0.33167133,-0.3338833,-0.2165494,0.1173339
20,-0.19677365,-0.17350632,"('rough', 'thoughtful')",0.7353928,0.80554545,1.1133463,1.0708565,0.5506552,0.5676319,0.0169767
21,0.7341532,0.6954976,"('immoral', 'moral')",0.7001351,0.7291789,-0.58853364,-0.5911179,0.2819182,0.2778528,-0.0040654
