,t_male,t_female,tuple,mobile_male,mobile_female,u_male,u_female,s_male,s_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6805812,-0.8665167,"('unsociable', 'sociable')",0.3847892,0.48386103,0.029579714,-0.06664461,-0.011391729,-0.1676443,-0.15454522,-0.25220573,-0.0864298,-0.1738301,-0.0874003
1,-0.19794813,-0.2640478,"('unfriendly', 'friendly')",-0.8082576,-0.95031476,-0.97591805,-1.030786,-1.116361,-1.0673821,1.4404716,1.3184205,-0.3316026,-0.398822,-0.0672194
2,1.5437366,1.5454277,"('unlikable', 'likable')",-0.1964358,-0.22035736,1.7012196,1.8062385,1.7746949,1.8728411,0.5096855,0.56239736,1.0665802,1.1133096,0.0467294
3,-0.58751124,-0.48793757,"('repellent', 'pleasant')",-0.49347422,-0.17679256,0.30167297,0.55668885,1.2319045,1.3276914,0.93324894,1.021435,0.2771682,0.448217,0.1710488
4,0.21767607,0.27726734,"('disliked', 'liked')",0.06557376,-0.0666292,-0.27544597,-0.4559917,0.016269753,-0.0323906,-6.9375896,-7.0496387,-1.3827032,-1.4654766,-0.0827734
5,-0.16075158,0.058307946,"('distant', 'outgoing')",-0.48053494,-0.6862053,-0.24896312,-0.18250266,-1.2454073,-1.1194646,-0.68633735,-0.69569236,-0.5643989,-0.5251114,0.0392875
6,-0.33279893,-0.088550314,"('distant', 'open')",-0.7201863,-0.8528012,-0.115006134,0.024433814,-1.0793061,-0.8611074,0.29778004,0.29690534,-0.3899035,-0.296224,0.0936795
7,-0.55603933,-0.6925391,"('insensitive', 'sensitive')",0.030669462,0.22294012,0.3143568,0.33572945,0.06921943,0.15933372,0.5855908,0.6354738,0.0887594,0.1321876,0.0434282
8,-0.2521304,-0.2094582,"('unaffectionate', 'affectionate')",-0.44919646,-0.61446834,-1.5877568,-1.5525486,-2.0934205,-1.9415904,0.25638703,0.19352436,-0.8252234,-0.8249083,0.0003151
9,0.40317515,0.44476274,"('unaffectionate', 'caring')",-0.1445894,-0.17183183,-0.66528535,-0.5819893,-0.9196348,-0.7779209,0.8612558,0.8544392,-0.0930157,-0.046508,0.0465077
10,-1.0758666,-1.2326798,"('unsympathetic', 'sympathetic')",-1.0300952,-0.5994996,-0.2886333,-0.091032684,-0.10264807,0.008707039,-0.4197137,-0.33723733,-0.5833914,-0.4503485,0.1330429
11,0.5718265,0.4808824,"('unhelpful', 'helpful')",0.8821385,0.9874525,0.9780923,1.0976218,0.89867914,0.93252486,1.4568213,1.5880134,0.9575116,1.017299,0.0597874
12,0.56053466,0.7536367,"('unsupportive', 'supportive')",0.49498042,0.7202045,-0.22960314,0.0455333,-0.5373928,-0.33326453,-2.5296428,-2.4469454,-0.4482247,-0.2521671,0.1960576
13,-0.66160184,-0.7261711,"('impolite', 'polite')",0.29348633,0.5068609,0.66007966,0.6544933,0.79089427,0.721851,0.18166304,0.19793962,0.2529043,0.2709948,0.0180905
14,0.5070469,0.2940755,"('antisocial', 'social')",0.17620912,0.15582713,0.10486677,0.13688025,1.356668,1.2719655,-0.40091676,-0.42663595,0.3487748,0.2864225,-0.0623523
15,0.88277906,0.6723889,"('boring', 'funny')",0.31514755,0.046089634,0.95255226,0.72707915,1.2743886,1.1493725,0.3671589,0.29812565,0.7584053,0.5786112,-0.1797941
16,-0.41333437,-0.35276413,"('unpopular', 'popular')",0.16740452,0.19627964,-0.37641224,-0.4660106,0.43430874,0.4105177,1.2364608,1.1972572,0.2096855,0.197056,-0.0126295
17,0.25644293,0.33560705,"('nasty', 'nice')",0.14676164,0.327641,-0.41181672,-0.2477642,-0.35501587,-0.25556493,-0.50972724,-0.43120003,-0.1746711,-0.0542562,0.1204149
18,-0.2604003,-0.12783712,"('disagreeable', 'welcoming')",-0.9477033,-1.0633981,-0.45137745,-0.24407807,-0.64150494,-0.4931547,-0.6121744,-0.6573331,-0.5826321,-0.5171602,0.0654719
19,0.18460971,0.36621073,"('inhospitable', 'hospitable')",-1.270216,-1.1900542,-0.16092741,-0.013592452,-0.108135924,0.04616417,-0.71713054,-0.6366263,-0.41436,-0.2855796,0.1287804
20,-0.4170045,-0.38516787,"('rough', 'thoughtful')",-0.1713507,-0.028977565,0.08403939,0.24248347,0.22508878,0.24262248,1.1934711,1.1760654,0.1828488,0.2494052,0.0665564
21,0.73455536,0.50102925,"('immoral', 'moral')",-0.4854096,-0.31386194,0.70523995,0.7999783,1.7592041,1.7196864,-0.320432,-0.30491087,0.4786316,0.4803842,0.0017526
22,-0.031092808,-0.17350161,"('untrustworthy', 'trustworthy')",-0.30974105,-0.26343673,0.25562996,0.3052325,0.37141922,0.31775287,-0.9529763,-1.0500777,-0.1333522,-0.1728061,-0.0394539
23,-0.32844764,-0.4672712,"('insincere', 'sincere')",0.46603394,0.623594,0.8149138,0.92904013,0.3698149,0.37722984,6.166343,6.148519,1.4977316,1.5222223,0.0244907
24,0.48267555,0.37948012,"('dishonest', 'honest')",-0.35195026,-0.400805,0.4887156,0.51403415,-0.7285749,-0.69444793,0.68935806,0.587275,0.1160448,0.0771073,-0.0389375
25,-0.3150832,-0.41481248,"('egoistic', 'altruistic')",-1.3375028,-1.5422884,-0.61080384,-0.842507,-0.84793216,-0.923805,1.1192037,1.0576125,-0.3984236,-0.53316,-0.1347364
26,0.10948092,0.10036318,"('hardhearted', 'benevolent')",-0.1362141,-0.27857298,-0.24013278,-0.2652985,0.05439774,0.10999957,0.9330898,0.8233701,0.1441243,0.0979723,-0.046152
27,-0.46503118,-0.40393412,"('hardhearted', 'softhearted')",-0.95292217,-0.95124936,-0.80119294,-0.7154381,-0.59528404,-0.5401233,0.98874336,0.9221179,-0.3651374,-0.3377254,0.027412
28,-0.15314722,-0.35458535,"('disloyal', 'loyal')",0.10848939,0.04335534,0.24108022,0.26161242,-0.1724369,-0.19482128,1.0541275,0.9263515,0.2156226,0.1363825,-0.0792401
29,0.5062767,0.41581532,"('unfair', 'fair')",0.13626334,0.014218606,0.10391769,-0.00395412,-0.6848903,-0.89585435,-0.76225007,-0.8601586,-0.1401365,-0.2659866,-0.1258501
30,0.15558258,0.08336151,"('intolerant', 'tolerant')",0.5546727,0.6554313,1.2290267,1.2187922,1.070872,1.0286913,1.0411657,0.98537886,0.8102639,0.794331,-0.0159329
31,0.22880389,0.5826268,"('evil', 'good')",-0.68660593,-0.7820474,-0.7267427,-0.51657826,-1.0449684,-0.8866365,-0.88917154,-0.95256925,-0.623737,-0.5110409,0.1126961
32,0.78007555,0.56423426,"('unkind', 'kind')",0.40828001,0.42289358,0.37192035,0.28851104,0.8606703,0.8009642,0.65347135,0.47724888,0.6148835,0.5107704,-0.1041131
33,0.1850644,0.19344324,"('wrong', 'right')",-0.040071335,-0.2256198,0.2685135,0.16321391,-0.6914384,-0.6918475,-0.88778174,-0.9398513,-0.2331427,-0.3001323,-0.0669896
34,0.24892166,0.3732757,"('mean', 'honorable')",0.8175252,1.0852478,0.6814343,0.85559154,0.2722279,0.39688474,6.1697674,6.28604,1.6379753,1.799408,0.1614327
35,0.21696603,0.24428608,"('corrupt', 'incorrupt')",-0.6117454,-0.9162571,-0.54292834,-0.7992426,-0.97075003,-1.0956284,-0.3933338,-0.57328546,-0.4603583,-0.6280255,-0.1676672
36,0.47481665,0.4880673,"('hostile', 'amicable')",-0.86551446,-1.0656121,-1.7763149,-1.8487178,-1.5764841,-1.597433,0.020353274,-0.17497829,-0.7446287,-0.8397347,-0.095106
37,-0.2862297,-0.38398957,"('fake', 'genuine')",-0.28949144,-0.2478912,-0.20719038,-0.15967324,-0.11811085,-0.07634868,0.2720673,0.24461327,-0.125791,-0.1246579,0.0011331
38,-0.47682896,-0.42369503,"('untruthful', 'truthful')",-0.6920445,-0.70813763,-0.07157219,0.052191142,-0.68348336,-0.5612754,-0.26873514,-0.24314615,-0.4385328,-0.3768126,0.0617202
39,1.4109178,1.4318886,"('exploitative', 'cooperative')",1.5545686,1.5411294,0.92427266,0.96875376,0.8924138,0.95278466,0.26247165,0.24467489,1.0089289,1.0278462,0.0189173
40,-0.37741277,-0.29191437,"('stingy', 'generous')",-0.067375585,-0.04424741,-0.17356749,-0.2183226,-0.8070115,-0.7383096,-1.952212,-2.0189867,-0.6755158,-0.6623561,0.0131597
41,-0.032629058,0.0031986549,"('unforgiving', 'forgiving')",-0.5429944,-0.44748503,-0.16028908,0.046153963,-0.35849914,-0.23674086,-0.29214555,-0.37531024,-0.2773115,-0.2020367,0.0752748
