,cit_male,cit_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.50929147,-0.6675643,"('unsociable', 'sociable')",0.83292204,0.65707445,-0.30216098,-0.38910785,0.0071565,-0.1331992,-0.1403557
1,-1.5351483,-1.5199773,"('unfriendly', 'friendly')",-0.8245196,-0.8223105,1.5252454,1.486089,-0.2781408,-0.2853996,-0.0072588
2,1.5379409,1.5574145,"('unlikable', 'likable')",1.9351856,1.9780595,1.0492612,1.1438414,1.5074625,1.5597719,0.0523094
3,-0.14529909,-0.12621906,"('repellent', 'pleasant')",0.73645675,0.75496817,0.21739791,0.23150693,0.2695185,0.286752,0.0172335
4,-0.09206603,-0.11319498,"('disliked', 'liked')",-0.29354823,-0.3924802,-6.2137284,-6.3241487,-2.1997809,-2.276608,-0.0768271
5,-0.91402084,-0.7817483,"('distant', 'outgoing')",-1.9319507,-1.8046054,-0.5684548,-0.5165336,-1.1381421,-1.0342958,0.1038463
6,-1.169496,-0.98840636,"('distant', 'open')",-2.3420594,-2.183179,-0.11022933,-0.088803,-1.2072616,-1.0867961,0.1204655
7,-0.37079173,-0.44185632,"('insensitive', 'sensitive')",0.282089,0.3121992,0.63220525,0.69459295,0.1811675,0.1883119,0.0071444
8,-1.3445742,-1.368565,"('unaffectionate', 'affectionate')",-0.7068256,-0.6745667,0.49265218,0.46329784,-0.5195825,-0.5266112,-0.0070287
9,-1.1633568,-1.1991602,"('unaffectionate', 'caring')",-0.43901458,-0.38926288,1.0074629,1.0362674,-0.1983028,-0.1840519,0.0142509
10,-0.8068225,-0.9181341,"('unsympathetic', 'sympathetic')",0.40718433,0.41967574,-0.30355614,-0.26426274,-0.2343981,-0.2542404,-0.0198423
11,0.15952234,-0.018574908,"('unhelpful', 'helpful')",0.3329485,0.2475299,1.9670768,1.9791069,0.8198492,0.7360206,-0.0838286
12,-0.08895311,0.009224817,"('unsupportive', 'supportive')",0.6829555,0.84451777,-1.7816471,-1.6871676,-0.3958816,-0.2778083,0.1180733
13,-0.6261334,-0.710179,"('impolite', 'polite')",0.25478992,0.19548345,-0.33147442,-0.30813068,-0.2342726,-0.2742754,-0.0400028
14,0.97256815,0.87924874,"('antisocial', 'social')",2.0637412,2.0113328,-0.04758874,-0.1353538,0.9962401,0.9184093,-0.0778308
15,0.8323751,0.64322376,"('boring', 'funny')",-0.50608367,-0.636237,0.7594393,0.6683596,0.3619103,0.2251154,-0.1367949
16,0.0883646,0.07064824,"('unpopular', 'popular')",-0.41792306,-0.43299437,0.55394495,0.5184986,0.0747955,0.0520508,-0.0227447
17,0.3573999,0.39944863,"('nasty', 'nice')",-0.70701045,-0.6989267,-0.32366323,-0.3500371,-0.2244246,-0.2165051,0.0079195
18,-0.8986206,-0.8979845,"('disagreeable', 'welcoming')",-0.70559907,-0.65184945,-0.42455018,-0.46311313,-0.6762567,-0.6709824,0.0052743
19,-1.0419856,-1.0412921,"('inhospitable', 'hospitable')",-1.7628763,-1.8059896,-0.24664555,-0.17694184,-1.0171692,-1.0080745,0.0090947
20,0.92092043,0.91731745,"('rough', 'thoughtful')",1.1820723,1.2006214,1.0658076,1.0290892,1.0562668,1.0490093,-0.0072575
21,0.56920016,0.43245453,"('immoral', 'moral')",1.1717923,1.1122521,-0.30762097,-0.27196342,0.4777905,0.4242477,-0.0535428
22,0.1457026,0.05449881,"('untrustworthy', 'trustworthy')",0.644338,0.5630532,-0.7646259,-0.84084946,0.0084716,-0.0744325,-0.0829041
23,-1.0574857,-1.1756763,"('insincere', 'sincere')",0.4127485,0.41471913,5.9344263,5.8260155,1.7632297,1.6883527,-0.074877
24,-0.78550065,-0.8593443,"('dishonest', 'honest')",-0.36883736,-0.33682114,0.6499022,0.62292933,-0.1681453,-0.1910787,-0.0229334
25,-0.3271917,-0.34003708,"('egoistic', 'altruistic')",-0.39987212,-0.4331873,1.5587498,1.5097314,0.2772287,0.2455024,-0.0317263
26,0.5718756,0.54741615,"('hardhearted', 'benevolent')",1.0039568,1.0043076,1.7694153,1.7138081,1.1150826,1.0885106,-0.026572
27,-0.28475666,-0.1830088,"('hardhearted', 'softhearted')",-0.38356638,-0.3550352,1.1011376,1.0665585,0.1442715,0.1761715,0.0319
28,-0.44086355,-0.6434425,"('disloyal', 'loyal')",0.45018375,0.31657,1.2115438,1.0320644,0.4069547,0.235064,-0.1718907
29,-0.04698078,-0.112130135,"('unfair', 'fair')",-0.42110285,-0.4615958,-0.56657046,-0.69959664,-0.3448847,-0.4244409,-0.0795562
30,0.6498803,0.51167995,"('intolerant', 'tolerant')",1.2978481,1.196867,1.4628797,1.3986782,1.1368694,1.0357416,-0.1011278
31,-0.71483546,-0.4742326,"('evil', 'good')",-1.8535789,-1.7388374,-1.3564051,-1.3701501,-1.3082732,-1.1944067,0.1138665
32,-0.014727907,-0.21584414,"('unkind', 'kind')",1.0171127,0.8891912,1.0173718,0.9143071,0.6732522,0.529218,-0.1440342
33,0.5489004,0.48636624,"('wrong', 'right')",-0.52669984,-0.5238783,-0.5951053,-0.6353661,-0.1909682,-0.2242927,-0.0333245
34,-0.28629875,-0.14293055,"('mean', 'honorable')",0.09682446,0.18663082,6.119311,6.196834,1.9766123,2.0801781,0.1035658
35,-0.011013279,-0.011957118,"('corrupt', 'incorrupt')",-1.758964,-1.7973652,-0.077144876,-0.2541239,-0.6157074,-0.6878154,-0.072108
36,-0.3767416,-0.37012044,"('hostile', 'amicable')",-1.5762224,-1.6353399,0.4210503,0.23432763,-0.5106379,-0.5903775,-0.0797396
37,-0.14243129,-0.16515517,"('fake', 'genuine')",0.01908685,0.017257996,0.21423964,0.25191626,0.0302984,0.034673,0.0043746
38,-0.9442123,-0.9463726,"('untruthful', 'truthful')",-1.1236737,-1.0928142,0.022125755,0.04583721,-0.6819201,-0.6644499,0.0174702
39,1.6844062,1.7121487,"('exploitative', 'cooperative')",1.8780043,1.9428467,0.17347768,0.1715259,1.245296,1.2755071,0.0302111
40,-0.31881,-0.2746765,"('stingy', 'generous')",0.21323307,0.31729582,-1.709908,-1.7565007,-0.6051616,-0.5712938,0.0338678
41,-0.13734885,-0.13319257,"('unforgiving', 'forgiving')",0.49977118,0.5239266,0.49808043,0.41041037,0.2868343,0.2670481,-0.0197862
42,1.2674606,1.2261151,"('unreliable', 'reliable')",1.5903078,1.6537721,-2.9201634,-2.8909733,-0.0207983,-0.0036954,0.0171029
43,-0.40515655,-0.36223876,"('irresponsible', 'responsible')",0.9537936,1.005681,0.60293347,0.657694,0.3838569,0.4337121,0.0498552
44,0.7895881,0.83407867,"('prejudiced', 'unprejudiced')",-0.01557963,-0.016438777,-1.3849385,-1.3954611,-0.2036433,-0.1926071,0.0110362
45,-0.8401865,-0.8813648,"('incompetent', 'competent')",0.16310231,0.11952365,-0.35888234,-0.39874998,-0.3453222,-0.3868637,-0.0415415
46,-0.5316838,-0.6000965,"('uncompetitive', 'competitive')",1.6065181,1.5772296,-0.5230792,-0.48722535,0.1839184,0.1633026,-0.0206158
47,0.32762656,0.3967427,"('stupid', 'smart')",0.38973832,0.4867554,5.518517,5.6130943,2.0786273,2.1655308,0.0869035
48,-0.5159325,-0.5734875,"('unintelligent', 'intelligent')",-0.022190837,-0.014552374,0.43582138,0.4572475,-0.0341006,-0.0435975,-0.0094969
49,-0.4227935,-0.39461482,"('unable', 'able')",-0.7835803,-0.71386045,-0.16100053,-0.08113568,-0.4557914,-0.3965369,0.0592545
50,0.23041895,0.14858311,"('clumsy', 'skillful')",-0.20676535,-0.24028797,0.05290307,0.016390696,0.0255189,-0.0251047,-0.0506236
51,-0.463696,-0.6543349,"('uneducated', 'educated')",0.8500411,0.7272611,1.0073667,0.9293786,0.4645706,0.3341016,-0.130469
52,0.57114995,0.40611392,"('irrational', 'rational')",-1.0464989,-1.1171764,0.2545447,0.13608563,-0.0736014,-0.191659,-0.1180576
53,-1.025119,-1.078007,"('uncreative', 'creative')",-0.15839428,-0.21162781,0.909331,0.8790956,-0.091394,-0.1368464,-0.0454524
54,0.16837321,0.053198185,"('incapable', 'capable')",-0.29411575,-0.28196055,1.0509818,1.074013,0.3084131,0.2817502,-0.0266629
55,-0.24539343,-0.30630547,"('incompetent', 'clever')",1.429653,1.3884214,0.31856987,0.3142023,0.5009432,0.4654394,-0.0355038
56,0.11290842,0.012362048,"('impractical', 'practical')",1.5214069,1.4158279,0.31028876,0.26276916,0.6482013,0.563653,-0.0845483
57,-0.28296727,-0.3959704,"('unimaginative', 'imaginative')",0.019693946,-0.046739038,-2.4601185,-2.4751952,-0.9077973,-0.9726349,-0.0648376
58,0.40469676,0.33071876,"('undiscriminating', 'discriminating')",0.9481139,0.9325977,0.2957441,0.2749138,0.5495182,0.5127434,-0.0367748
59,0.75648654,0.7530876,"('foolish', 'wise')",-1.197919,-1.1887622,0.2798594,0.2936917,-0.0538577,-0.0473276,0.0065301
60,0.31874737,0.2603429,"('inefficient', 'efficient')",1.8962679,1.9100113,-0.23310694,-0.070316374,0.6606361,0.7000126,0.0393765
61,0.4578271,0.30986166,"('illogical', 'logical')",-0.21518537,-0.30305097,0.41337374,0.3341189,0.2186718,0.1136432,-0.1050286
62,0.6999189,0.6903155,"('incompetent', 'brilliant')",1.1984496,1.2569196,0.30100232,0.4222861,0.7331236,0.7898404,0.0567168
63,-0.19846319,-0.19443545,"('unperceptive', 'insightful')",1.2953283,1.3506827,0.9858538,1.1308503,0.6942396,0.7623658,0.0681262
64,0.3077363,0.28504625,"('shy', 'confident')",1.129909,1.1390121,-6.6176534,-6.5606375,-1.7266693,-1.712193,0.0144763
65,0.3273449,0.18874921,"('insecure', 'secure')",1.3847431,1.3070283,-0.16438061,-0.15853643,0.5159024,0.445747,-0.0701554
66,-0.28185767,-0.2488018,"('inactive', 'active')",0.422926,0.43676266,1.0421876,1.0725325,0.3944186,0.4201645,0.0257459
67,1.065306,1.0303998,"('doubtful', 'determined')",0.9721067,0.94714844,-0.36242002,-0.31888384,0.5583309,0.5528882,-0.0054427
68,-0.77347887,-0.8391884,"('dependent', 'independent')",-0.16157717,-0.29341125,-0.635394,-0.6397113,-0.5234834,-0.5907703,-0.0672869
69,0.81495667,0.95275736,"('lazy', 'industrious')",0.105831906,0.13221249,-0.9479173,-0.88626707,-0.0090429,0.0662343,0.0752772
70,0.04215651,0.023930822,"('lethargic', 'energetic')",1.049596,1.0909129,0.7292281,0.79455864,0.6069935,0.6364675,0.029474
71,-0.16058613,-0.06800465,"('diffident', 'self-confident')",-0.06677697,-0.01453138,0.47462404,0.52344704,0.0824203,0.1469703,0.06455
72,0.17351887,0.15323204,"('unambitious', 'ambitious')",0.4265025,0.4928774,-0.95049566,-0.8970969,-0.1168248,-0.0836625,0.0331623
73,1.4196563,1.3868257,"('helpless', 'self-reliant')",0.15520278,0.1297029,-3.3088975,-3.2726645,-0.5780128,-0.5853786,-0.0073658
74,-0.0025435705,-0.08621472,"('undedicated', 'dedicated')",1.3265612,1.3145704,0.3083438,0.29724842,0.5441205,0.5085347,-0.0355858
75,0.3741153,0.3999024,"('meek', 'impulsive')",-1.2348905,-1.1971024,-0.42145002,-0.37378636,-0.4274084,-0.3903288,0.0370796
76,0.98325324,0.96589285,"('anxious', 'daring')",1.1932557,1.2723564,0.38368753,0.39611697,0.8533988,0.8781221,0.0247233
77,-0.22575283,-0.2200501,"('unmotivated', 'motivated')",0.55653566,0.5984754,-1.3937821,-1.2137265,-0.3543331,-0.2784337,0.0758994
78,-0.659972,-0.5408374,"('nonresilient', 'resilient')",0.505664,0.5674737,-0.16490634,-0.043488644,-0.1064048,-0.0056174,0.1007874
79,-1.1577761,-1.1800799,"('wavering', 'unwavering')",-2.0365655,-2.0321627,-0.16064014,-0.17202762,-1.1183273,-1.1280901,-0.0097628
80,0.61463153,0.51181686,"('dominated', 'dominating')",1.4044585,1.3586851,-0.86565214,-0.8141118,0.3844794,0.3521301,-0.0323493
81,0.59069234,0.3921858,"('submissive', 'aggressive')",2.1890032,2.0745249,-0.36075452,-0.29708824,0.8063137,0.7232075,-0.0831062
82,-0.91367745,-0.9880942,"('poor', 'rich')",0.005539514,-0.031322446,6.082944,6.0115094,1.7249354,1.6640309,-0.0609045
83,0.6699793,0.6354496,"('powerless', 'powerful')",0.14814669,0.19666758,-0.7048732,-0.7188153,0.0377509,0.0377673,1.64e-05
84,0.47192767,0.34224218,"('inferior', 'superior')",0.083602734,0.033539586,0.62668276,0.59667397,0.3940711,0.3241519,-0.0699192
85,0.734241,0.7851561,"('insignificant', 'prestigious')",-0.51363766,-0.47043067,0.8598101,0.8431203,0.3601378,0.3859486,0.0258108
86,-1.7920804,-1.9375746,"('uninfluential', 'influential')",-0.11456555,-0.15421213,0.0010021478,-0.068868294,-0.6352146,-0.7202184,-0.0850038
87,0.84757787,0.74035454,"('unsuccessful', 'successful')",1.4443723,1.442896,1.0783354,1.1808859,1.1234285,1.1213787,-0.0020498
88,0.103877,-0.20366223,"('low', 'eminent')",-0.11158901,-0.3239002,0.58409804,0.5234505,0.1921287,-0.0013706,-0.1934993
