,huntington_male,huntington_female,tuple,bancshares_male,bancshares_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.13037302,-0.1447304,"('egoistic', 'altruistic')",0.13290958,0.12812752,1.4810934,1.3764387,0.4945433,0.4532786,-0.0412647
26,1.1240535,1.1191897,"('hardhearted', 'benevolent')",0.04565642,0.044477016,1.7818437,1.7080231,0.9838512,0.9572299,-0.0266213
27,1.4090086,1.3956926,"('hardhearted', 'softhearted')",-0.8199549,-0.6764637,1.8105494,1.74182,0.7998677,0.8203496,0.0204819
28,-0.16185585,-0.19850084,"('disloyal', 'loyal')",-1.5764775,-1.6800638,0.7786726,0.62629235,-0.3198869,-0.4174241,-0.0975372
29,-0.27669626,-0.2818942,"('unfair', 'fair')",-0.06892201,-0.0829926,-0.4316795,-0.5611067,-0.2590992,-0.3086645,-0.0495653
30,1.0140277,1.01272,"('intolerant', 'tolerant')",-0.75938326,-0.7186097,1.2765307,1.2783623,0.5103917,0.5241575,0.0137658
31,-1.6684114,-1.6393645,"('evil', 'good')",-0.23670633,-0.20306858,-0.8106125,-0.9736135,-0.9052434,-0.9386822,-0.0334388
32,0.36242524,0.35844123,"('unkind', 'kind')",-0.1184911,-0.09286192,1.0231767,0.9431694,0.4223703,0.4029162,-0.0194541
33,0.06728816,-0.0036636218,"('wrong', 'right')",0.5254951,0.45407444,-0.6464909,-0.71003276,-0.0179025,-0.0865406,-0.0686381
34,-0.17948815,-0.105587654,"('mean', 'honorable')",-0.55441606,-0.4690605,5.9199934,5.9737163,1.7286963,1.7996893,0.070993
35,-1.5589672,-1.6590445,"('corrupt', 'incorrupt')",0.5915097,0.54847467,-0.20446658,-0.43017325,-0.3906414,-0.513581,-0.1229396
36,-1.209232,-1.2176692,"('hostile', 'amicable')",-0.17146373,-0.24500687,-0.017691642,-0.25317743,-0.4661291,-0.5719512,-0.1058221
37,0.776059,0.7922966,"('fake', 'genuine')",-0.43901846,-0.3525439,0.5082918,0.50532067,0.2817774,0.3150245,0.0332471
38,-0.0378931,-0.07511166,"('untruthful', 'truthful')",-0.9538192,-0.9672166,0.15581417,0.16622579,-0.2786327,-0.2920341,-0.0134014
39,1.4689046,1.5043505,"('exploitative', 'cooperative')",1.0893184,1.1184897,0.09005837,0.1085136,0.8827604,0.9104513,0.0276909
40,1.7029833,1.6770161,"('stingy', 'generous')",-0.3581426,-0.33654463,-1.0439756,-1.0648845,0.1002884,0.0918623,-0.0084261
41,0.95246917,0.96048856,"('unforgiving', 'forgiving')",-0.077343024,-0.053086802,0.4412953,0.43117905,0.4388071,0.4461936,0.0073865
42,0.07704202,0.15920359,"('unreliable', 'reliable')",0.55280095,0.71571445,-2.822056,-2.6217368,-0.7307377,-0.5822729,0.1484648
43,0.7931158,0.85833955,"('irresponsible', 'responsible')",-1.1982677,-1.1317338,0.6768184,0.74851525,0.0905555,0.1583737,0.0678182
44,-1.7994492,-1.7614262,"('prejudiced', 'unprejudiced')",0.41082942,0.46615687,-1.7356578,-1.6890726,-1.0414259,-0.9947807,0.0466452
45,0.27552837,0.3646505,"('incompetent', 'competent')",-0.37653965,-0.34168375,0.17725478,0.2382023,0.0254145,0.0870563,0.0616418
46,0.9723895,1.0332168,"('uncompetitive', 'competitive')",-0.37680912,-0.38668975,-0.72631234,-0.6458162,-0.0435773,0.0002369,0.0438142
47,0.001211267,0.03810277,"('stupid', 'smart')",0.97070146,1.0685849,5.614179,5.578655,2.195364,2.2284474,0.0330834
48,0.6564677,0.589249,"('unintelligent', 'intelligent')",-1.7229589,-1.7896225,0.9525222,0.97067505,-0.0379897,-0.0765662,-0.0385765
49,-0.5329965,-0.50131667,"('unable', 'able')",-0.732959,-0.64006895,-0.46582857,-0.33463246,-0.5772613,-0.492006,0.0852553
50,-0.9814623,-0.94125503,"('clumsy', 'skillful')",0.38069224,0.44152236,0.035399675,-0.020967748,-0.1884568,-0.1735668,0.01489
51,-0.18464345,-0.32609335,"('uneducated', 'educated')",-0.44173753,-0.45269397,0.39436033,0.35585734,-0.0773402,-0.1409767,-0.0636365
52,-0.3588072,-0.4638604,"('irrational', 'rational')",-0.45689476,-0.6326892,-0.23187508,-0.40687215,-0.3491923,-0.5011406,-0.1519483
53,0.6342348,0.6333213,"('uncreative', 'creative')",-1.0780874,-1.0339025,1.0232804,0.958986,0.1931426,0.1861349,-0.0070077
54,-0.19473676,-0.19036998,"('incapable', 'capable')",-0.34938365,-0.37481925,0.77162313,0.74141246,0.0758342,0.0587411,-0.0170931
55,0.95788926,0.9729679,"('incompetent', 'clever')",-0.69708747,-0.66617346,0.29727757,0.4000162,0.1860265,0.2356036,0.0495771
56,0.47380403,0.45090657,"('impractical', 'practical')",0.031847864,0.045113288,-0.106134005,-0.013250237,0.1331726,0.1609232,0.0277506
57,0.60736614,0.5802043,"('unimaginative', 'imaginative')",-1.231214,-1.2422768,-2.139106,-2.1067574,-0.9209847,-0.9229433,-0.0019586
58,0.08756952,0.14031976,"('undiscriminating', 'discriminating')",-0.5407319,-0.5797043,0.13594855,0.11782885,-0.1057379,-0.1071852,-0.0014473
59,-0.8106489,-0.8703084,"('foolish', 'wise')",0.36395982,0.3099288,0.2789449,0.18817747,-0.0559147,-0.1240674,-0.0681527
60,1.4327551,1.5025855,"('inefficient', 'efficient')",-0.1908795,-0.12074245,0.14385252,0.3365591,0.4619094,0.5728007,0.1108913
61,0.70783633,0.6026943,"('illogical', 'logical')",-0.43571794,-0.53664994,0.32373232,0.20811719,0.1986169,0.0913872,-0.1072297
62,0.6445812,0.74515164,"('incompetent', 'brilliant')",-0.99539304,-0.900334,0.040359326,0.23566042,-0.1034842,0.026826,0.1303102
63,0.7241048,0.7381777,"('unperceptive', 'insightful')",-0.095996514,-0.021833299,1.3274583,1.477025,0.6518555,0.7311231,0.0792676
64,-0.4822419,-0.5639021,"('shy', 'confident')",0.7268182,0.6498314,-6.691151,-6.613576,-2.1488582,-2.1758822,-0.027024
65,0.50613225,0.49071765,"('insecure', 'secure')",-0.015194483,-0.021261692,-0.4030465,-0.2853815,0.0292971,0.0613582,0.0320611
66,-0.686724,-0.718707,"('inactive', 'active')",0.20182486,0.19583696,1.058414,1.0057063,0.1911716,0.1609454,-0.0302262
67,0.2015711,0.1675647,"('doubtful', 'determined')",1.051362,1.028258,-0.31247622,-0.27448305,0.3134856,0.3071132,-0.0063724
68,0.26892138,0.17250775,"('dependent', 'independent')",-0.19030334,-0.24433623,-0.54582816,-0.5677958,-0.1557367,-0.2132081,-0.0574714
69,-1.4309812,-1.4500612,"('lazy', 'industrious')",1.9389904,1.8985448,-0.36094275,-0.38292575,0.0490221,0.0218526,-0.0271695
70,1.4941586,1.5301442,"('lethargic', 'energetic')",-0.85086775,-0.7196983,0.6600682,0.8369159,0.434453,0.5491206,0.1146676
71,0.9986068,0.99717546,"('diffident', 'self-confident')",0.17401183,0.2085363,0.47568083,0.4372664,0.5494332,0.5476594,-0.0017738
72,1.1296365,1.1381096,"('unambitious', 'ambitious')",-1.0396397,-1.0129814,-0.66164523,-0.6144358,-0.1905495,-0.1631025,0.027447
73,0.25662357,0.24837281,"('helpless', 'self-reliant')",0.18984,0.16996321,-3.3235538,-3.2734911,-0.9590301,-0.9517183,0.0073118
74,1.2825897,1.3389114,"('undedicated', 'dedicated')",0.06419331,0.14377455,0.20319319,0.24291319,0.5166587,0.5751997,0.058541
75,-0.10591903,-0.07974593,"('meek', 'impulsive')",-0.07065544,-0.049322866,-0.28985968,-0.23420875,-0.1554781,-0.1210925,0.0343856
76,0.67904836,0.767977,"('anxious', 'daring')",-0.03856688,0.08425841,0.30526108,0.5305383,0.3152475,0.4609246,0.1456771
77,-0.032040257,-0.010356056,"('unmotivated', 'motivated')",-0.13541147,-0.17895482,-1.0930799,-1.0131444,-0.4201772,-0.4008184,0.0193588
78,-0.8627558,-0.7966997,"('nonresilient', 'resilient')",-0.84571344,-0.7608297,0.17761531,0.2617217,-0.5102846,-0.4319359,0.0783487
79,-1.4552134,-1.4550263,"('wavering', 'unwavering')",-0.81327796,-0.8197459,-0.007211117,-0.06610535,-0.7585675,-0.7802925,-0.021725
80,-0.2541014,-0.2501534,"('dominated', 'dominating')",1.0108927,1.0128876,-1.2141609,-1.0724268,-0.1524565,-0.1032309,0.0492256
81,1.1209545,1.048806,"('submissive', 'aggressive')",0.10376765,0.01848177,-0.53246695,-0.35630062,0.2307517,0.2369957,0.006244
82,-0.32414493,-0.30260935,"('poor', 'rich')",-1.1014401,-1.0459871,5.9143972,5.931586,1.4962708,1.5276631,0.0313923
83,-0.15010028,-0.16388719,"('powerless', 'powerful')",-0.31309217,-0.3381749,-0.9731093,-1.0342306,-0.4787672,-0.5120976,-0.0333304
84,0.09119957,0.03500143,"('inferior', 'superior')",-0.3999356,-0.49577117,0.83759487,0.7680103,0.1762863,0.1024135,-0.0738728
85,-0.00362066,0.041557126,"('insignificant', 'prestigious')",0.16844869,0.12964733,0.84587216,0.7263684,0.3369001,0.299191,-0.0377091
86,0.562315,0.48752216,"('uninfluential', 'influential')",-1.8232031,-1.89459,0.12000872,0.0856344,-0.3802931,-0.4404778,-0.0601847
87,0.532541,0.5240911,"('unsuccessful', 'successful')",0.90146434,0.8213293,0.5291698,0.62300366,0.6543917,0.6561414,0.0017497
88,-0.2303244,-0.2247655,"('low', 'eminent')",-0.48493922,-0.5527657,0.17241873,0.15266767,-0.1809483,-0.2082878,-0.0273395
