,consolidated_male,consolidated_female,tuple,edison_male,edison_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7811724,-0.78658456,"('unsociable', 'sociable')",-1.0107781,-1.0387727,-0.41334713,-0.54384154,-0.7350992,-0.7897329,-0.0546337
1,-0.31105214,-0.44138056,"('unfriendly', 'friendly')",1.3314683,1.2014296,1.6325425,1.4827797,0.8843196,0.7476096,-0.13671
2,0.36153382,0.42885172,"('unlikable', 'likable')",0.37966728,0.46656367,0.54067516,0.6069988,0.4272921,0.5008047,0.0735126
3,-0.89725715,-0.7454991,"('repellent', 'pleasant')",-1.5694929,-1.417045,0.44507334,0.49342662,-0.6738923,-0.5563725,0.1175198
4,0.43923646,0.28125843,"('disliked', 'liked')",0.3782709,0.2649495,-6.4949627,-6.538964,-1.8924851,-1.9975853,-0.1051002
5,0.5869053,0.39608487,"('distant', 'outgoing')",0.86271757,0.8150555,-0.40223208,-0.40212166,0.3491303,0.2696729,-0.0794574
6,-0.033070903,-0.20647688,"('distant', 'open')",0.82892877,0.7936201,0.31674427,0.29707968,0.3708674,0.294741,-0.0761264
7,0.15213215,0.2843652,"('insensitive', 'sensitive')",-0.0011438318,0.104979604,1.0346584,0.9843392,0.3952156,0.4578946,0.062679
8,0.07257199,0.08680768,"('unaffectionate', 'affectionate')",0.84119874,0.7846065,0.6834023,0.562945,0.532391,0.4781197,-0.0542713
9,0.40571,0.38659465,"('unaffectionate', 'caring')",0.8326607,0.81538033,1.1212071,0.99117815,0.7865259,0.731051,-0.0554749
10,-0.8595884,-0.6162868,"('unsympathetic', 'sympathetic')",-1.2497678,-1.1377289,0.17367066,0.11854511,-0.6452285,-0.5451569,0.1000716
11,-0.25816503,-0.077920124,"('unhelpful', 'helpful')",-0.61802804,-0.48116392,1.9126221,2.0153158,0.3454763,0.4854106,0.1399343
12,0.9642304,1.0687504,"('unsupportive', 'supportive')",0.29968575,0.3959068,-1.5302551,-1.620032,-0.0887796,-0.0517916,0.036988
13,-0.7819653,-0.7117377,"('impolite', 'polite')",-0.6032638,-0.5495363,-0.46636203,-0.46175528,-0.617197,-0.5743431,0.0428539
14,0.09753944,0.17425251,"('antisocial', 'social')",-0.41715965,-0.38004035,-0.5239463,-0.56745553,-0.2811888,-0.2577478,0.023441
15,0.7132547,0.5941311,"('boring', 'funny')",1.2689469,1.0991489,0.33905703,0.28855547,0.7737528,0.6606118,-0.113141
16,-0.67767113,-0.8919117,"('unpopular', 'popular')",-0.6659806,-0.7397979,0.20135643,0.1707343,-0.3807651,-0.4869918,-0.1062267
17,0.020077955,0.0014200099,"('nasty', 'nice')",-0.15779795,-0.062121905,-0.5295214,-0.42349678,-0.2224138,-0.1613996,0.0610142
18,0.14817499,0.22512503,"('disagreeable', 'welcoming')",-0.033529315,0.0046988428,-0.46438146,-0.5289971,-0.1165786,-0.0997244,0.0168542
19,0.7462969,0.7394294,"('inhospitable', 'hospitable')",-0.3803677,-0.372046,0.0064269984,0.11228106,0.1241187,0.1598882,0.0357695
20,-0.7476775,-0.6767132,"('rough', 'thoughtful')",-0.89617467,-0.8872261,1.3029977,1.2704614,-0.1136182,-0.097826,0.0157922
21,-0.3218902,-0.17196253,"('immoral', 'moral')",-0.400731,-0.3601456,-0.40158212,-0.3983227,-0.3747344,-0.3101436,0.0645908
22,-0.009368729,0.07419884,"('untrustworthy', 'trustworthy')",-0.8927648,-0.9320182,-0.7120892,-0.7574439,-0.5380743,-0.5384211,-0.0003468
23,-0.23489296,-0.08951864,"('insincere', 'sincere')",-1.1414969,-1.0529827,5.801695,5.703634,1.4751016,1.5203775,0.0452759
24,0.55672634,0.7390719,"('dishonest', 'honest')",0.013992619,0.09793055,0.9261256,0.8407421,0.4989482,0.5592482,0.0603
25,0.078371465,0.018463396,"('egoistic', 'altruistic')",0.93223625,0.8563507,1.1660525,1.1121585,0.7255534,0.6623242,-0.0632292
26,2.1582768,2.074014,"('hardhearted', 'benevolent')",3.9458728,3.8342433,1.6173177,1.503568,2.5738225,2.4706086,-0.1032139
27,-0.3660261,-0.3393742,"('hardhearted', 'softhearted')",0.83742523,0.85854805,1.6607933,1.5193851,0.7107308,0.6795197,-0.0312111
28,0.69491076,0.6646708,"('disloyal', 'loyal')",-0.46648854,-0.5519627,0.953025,0.83219594,0.3938158,0.314968,-0.0788478
29,-0.5317307,-0.62054867,"('unfair', 'fair')",-1.4741468,-1.4899716,-0.33891776,-0.456071,-0.7815984,-0.8555304,-0.073932
30,0.5894015,0.73432446,"('intolerant', 'tolerant')",-0.28540277,-0.19587487,1.1861653,1.1255269,0.4967213,0.5546588,0.0579375
31,0.18670493,0.037608095,"('evil', 'good')",0.65432525,0.6272083,-1.2175317,-1.2801926,-0.1255005,-0.2051254,-0.0796249
32,0.15130176,0.18310042,"('unkind', 'kind')",-0.1372817,-0.14842668,1.1267489,0.94213945,0.3802563,0.3256044,-0.0546519
33,0.5621016,0.44104937,"('wrong', 'right')",1.2532718,1.1057613,-0.39657056,-0.5206758,0.4729343,0.3420449,-0.1308894
34,0.07102774,0.15729798,"('mean', 'honorable')",0.16574708,0.3459155,5.8454976,6.055708,2.0274242,2.1863071,0.1588829
35,0.24901706,-0.07291995,"('corrupt', 'incorrupt')",0.09651578,-0.11070348,-0.11622462,-0.26244348,0.0764361,-0.148689,-0.2251251
36,0.36020333,0.07563382,"('hostile', 'amicable')",1.2561159,1.0283009,0.025057377,-0.112761006,0.5471255,0.3303912,-0.2167343
37,0.249278,0.33027112,"('fake', 'genuine')",-0.24327694,-0.21515223,0.788805,0.8000122,0.2649354,0.3050437,0.0401083
38,0.57012427,0.6147257,"('untruthful', 'truthful')",-0.08553286,-0.009177286,-0.11323602,-0.07225988,0.1237851,0.1777628,0.0539777
39,1.811962,1.9256889,"('exploitative', 'cooperative')",-0.072301835,0.069047734,0.22076215,0.20789658,0.6534741,0.734211,0.0807369
40,1.3406825,1.360566,"('stingy', 'generous')",0.7695759,0.69955945,-1.2811751,-1.4303352,0.2763611,0.2099301,-0.066431
41,-0.001174219,0.036332276,"('unforgiving', 'forgiving')",-0.38233545,-0.3660492,0.08353181,-0.07606917,-0.0999926,-0.135262,-0.0352694
42,0.8689535,1.0176364,"('unreliable', 'reliable')",-0.35130134,-0.28594917,-2.4514987,-2.4191234,-0.6446155,-0.5624787,0.0821368
43,-0.716627,-0.5186973,"('irresponsible', 'responsible')",-0.5488239,-0.36670756,0.62405473,0.6546926,-0.2137987,-0.0769041,0.1368946
44,-1.366818,-1.303626,"('prejudiced', 'unprejudiced')",-0.9131733,-0.84791327,-1.6380804,-1.5615368,-1.3060238,-1.237692,0.0683318
45,-1.185784,-1.0984244,"('incompetent', 'competent')",-1.0495769,-0.9822439,-0.14173828,-0.28245047,-0.7923663,-0.7877063,0.00466
46,-0.3138112,-0.12764654,"('uncompetitive', 'competitive')",-0.8936225,-0.7751996,-0.29527545,-0.28084847,-0.5009031,-0.3945649,0.1063382
47,-0.4330901,-0.34180933,"('stupid', 'smart')",0.067815796,0.17511992,5.465208,5.5380483,1.6999779,1.790453,0.0904751
48,-0.66821307,-0.5779603,"('unintelligent', 'intelligent')",0.051971704,0.042955846,0.4665291,0.45825908,-0.0499041,-0.0255818,0.0243223
49,-1.5003207,-1.4325169,"('unable', 'able')",-0.9107004,-0.7895859,-0.8155823,-0.6344375,-1.0755344,-0.9521801,0.1233543
50,0.052274752,-0.025485724,"('clumsy', 'skillful')",-0.89865255,-1.0017753,0.1480149,0.10519615,-0.2327876,-0.307355,-0.0745674
