,humana_male,humana_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.54471815,0.6113402,"('unsociable', 'sociable')",-0.45291007,-0.54772496,0.045904,0.0318076,-0.0140964
1,-1.1611749,-1.1550158,"('unfriendly', 'friendly')",1.5097407,1.4313861,0.1742829,0.1381851,-0.0360978
2,0.9729874,1.037875,"('unlikable', 'likable')",0.80616146,0.88521,0.8895744,0.9615425,0.0719681
3,0.512386,0.80753344,"('repellent', 'pleasant')",0.5199228,0.5929324,0.5161544,0.7002329,0.1840785
4,-1.165958,-1.1822091,"('disliked', 'liked')",-6.485602,-6.5683994,-3.8257799,-3.8753042,-0.0495243
5,-1.4699419,-1.5078576,"('distant', 'outgoing')",-0.3296314,-0.38748744,-0.8997866,-0.9476725,-0.0478859
6,-1.6732771,-1.6738799,"('distant', 'open')",0.15822916,0.08320275,-0.757524,-0.7953386,-0.0378146
7,0.42651758,0.62644345,"('insensitive', 'sensitive')",0.30534443,0.43029907,0.365931,0.5283713,0.1624403
8,-0.7990931,-0.8322742,"('unaffectionate', 'affectionate')",0.74326724,0.6407095,-0.0279129,-0.0957823,-0.0678694
9,-0.6487709,-0.5701094,"('unaffectionate', 'caring')",0.9253792,0.8926639,0.1383041,0.1612772,0.0229731
10,0.86285615,1.1344211,"('unsympathetic', 'sympathetic')",-0.50359225,-0.47742087,0.1796319,0.3285001,0.1488682
11,0.97417337,1.1327856,"('unhelpful', 'helpful')",1.3304108,1.4508976,1.1522921,1.2918415,0.1395494
12,0.42493752,0.68997025,"('unsupportive', 'supportive')",-2.042496,-2.008313,-0.8087792,-0.6591713,0.1496079
13,0.7904451,0.8200207,"('impolite', 'polite')",-0.8150505,-0.75631374,-0.0123027,0.0318535,0.0441562
14,2.03604,2.1293306,"('antisocial', 'social')",-0.14429519,-0.16823348,0.9458724,0.9805486,0.0346762
15,-0.3103872,-0.50442034,"('boring', 'funny')",0.4233362,0.31785843,0.0564745,-0.093281,-0.1497555
16,-1.2062854,-1.2233081,"('unpopular', 'popular')",0.6390851,0.59613943,-0.2836001,-0.3135843,-0.0299842
17,-0.1547813,-0.043484017,"('nasty', 'nice')",-0.25842783,-0.24444634,-0.2066046,-0.1439652,0.0626394
18,-0.27828753,-0.17037605,"('disagreeable', 'welcoming')",-0.35053933,-0.34088197,-0.3144134,-0.255629,0.0587844
19,-1.4452194,-1.3984401,"('inhospitable', 'hospitable')",-0.23500803,-0.1478685,-0.8401137,-0.7731543,0.0669594
20,0.79845136,0.83275425,"('rough', 'thoughtful')",1.3416389,1.2922095,1.0700451,1.0624819,-0.0075632
21,1.8816792,1.9975278,"('immoral', 'moral')",-0.2874099,-0.17500961,0.7971346,0.9112591,0.1141245
22,1.0629665,1.2045032,"('untrustworthy', 'trustworthy')",-0.85125035,-0.8865848,0.1058581,0.1589592,0.0531011
23,0.74220157,0.9082574,"('insincere', 'sincere')",5.4451237,5.448907,3.0936627,3.1785822,0.0849195
24,0.42937842,0.3992277,"('dishonest', 'honest')",0.8576214,0.8233912,0.6434999,0.6113095,-0.0321904
25,-0.5724279,-0.71522593,"('egoistic', 'altruistic')",1.7381946,1.6213709,0.5828834,0.4530725,-0.1298109
26,0.42966035,0.32090813,"('hardhearted', 'benevolent')",1.9549813,1.8725325,1.1923208,1.0967203,-0.0956005
27,0.0733837,0.047983702,"('hardhearted', 'softhearted')",1.5212777,1.3754116,0.7973307,0.7116976,-0.0856331
28,0.25518695,0.20913179,"('disloyal', 'loyal')",0.8549156,0.7986413,0.5550513,0.5038866,-0.0511647
29,-0.1358705,-0.20511782,"('unfair', 'fair')",-0.2830252,-0.46022812,-0.2094479,-0.332673,-0.1232251
30,1.7590139,1.8613057,"('intolerant', 'tolerant')",1.5347811,1.5421867,1.6468976,1.7017462,0.0548486
31,-2.31281,-2.2972176,"('evil', 'good')",-0.9036498,-1.0253832,-1.6082299,-1.6613004,-0.0530705
32,0.5998545,0.5953423,"('unkind', 'kind')",0.8740975,0.7642038,0.736976,0.679773,-0.057203
33,-0.34239027,-0.41361886,"('wrong', 'right')",-0.3707446,-0.45699492,-0.3565674,-0.4353069,-0.0787395
34,0.31414136,0.471019,"('mean', 'honorable')",5.6617455,5.859289,2.9879434,3.165154,0.1772106
35,-1.4230033,-1.7025341,"('corrupt', 'incorrupt')",-0.11737632,-0.31305978,-0.7701898,-1.0077969,-0.2376071
36,-2.4179516,-2.503911,"('hostile', 'amicable')",0.17496686,-0.046025075,-1.1214924,-1.274968,-0.1534756
37,0.8872386,0.9216599,"('fake', 'genuine')",0.34378296,0.4076357,0.6155108,0.6646478,0.049137
38,0.52773523,0.6409563,"('untruthful', 'truthful')",-0.3151527,-0.22124946,0.1062913,0.2098534,0.1035621
39,0.6547911,0.7001035,"('exploitative', 'cooperative')",0.28216,0.27212608,0.4684756,0.4861148,0.0176392
40,0.27290604,0.30580345,"('stingy', 'generous')",-1.64673,-1.7579165,-0.6869119,-0.7260565,-0.0391446
41,0.7740018,0.96477956,"('unforgiving', 'forgiving')",0.011514565,-0.06018518,0.3927582,0.4522972,0.059539
42,1.2839004,1.483222,"('unreliable', 'reliable')",-2.7832313,-2.672572,-0.7496654,-0.5946749,0.1549905
43,1.379084,1.5472668,"('irresponsible', 'responsible')",0.7293362,0.78923273,1.0542101,1.1682498,0.1140397
44,0.16861863,0.09413329,"('prejudiced', 'unprejudiced')",-1.1625896,-1.1951479,-0.4969855,-0.5505073,-0.0535218
45,0.55815977,0.84315777,"('incompetent', 'competent')",0.002525039,-0.013889643,0.2803424,0.414634,0.1342916
46,0.66558015,0.8789331,"('uncompetitive', 'competitive')",-0.79498917,-0.74839693,-0.0647045,0.0652681,0.1299726
47,0.46605164,0.50907123,"('stupid', 'smart')",5.5290003,5.6363316,2.9975259,3.0727015,0.0751756
48,1.2886702,1.3088981,"('unintelligent', 'intelligent')",0.75087386,0.80618167,1.0197721,1.0575399,0.0377678
49,0.3921973,0.5370866,"('unable', 'able')",0.0053395815,0.12430139,0.1987685,0.330694,0.1319255
50,-0.11401755,-0.065466926,"('clumsy', 'skillful')",-0.023079798,-0.051945962,-0.0685487,-0.0587064,0.0098423
51,0.36053157,0.33578473,"('uneducated', 'educated')",0.015689842,0.04059997,0.1881107,0.1881924,8.17e-05
52,-0.6421563,-0.9160694,"('irrational', 'rational')",0.4761445,0.21664296,-0.0830059,-0.3497132,-0.2667073
53,-1.6316494,-1.5699639,"('uncreative', 'creative')",0.67832154,0.6670499,-0.4766639,-0.451457,0.0252069
54,-0.03398607,-0.09438592,"('incapable', 'capable')",1.154677,1.2307404,0.5603455,0.5681772,0.0078317
55,1.1823535,1.4459314,"('incompetent', 'clever')",0.28622073,0.34895885,0.7342871,0.8974451,0.163158
56,1.9776313,2.1076717,"('impractical', 'practical')",0.13221805,0.2131406,1.0549247,1.1604061,0.1054814
57,-0.13188134,-0.0060810857,"('unimaginative', 'imaginative')",-2.4974473,-2.5123122,-1.3146642,-1.2591966,0.0554676
58,-0.2868574,-0.15749711,"('undiscriminating', 'discriminating')",0.13135304,0.10682109,-0.0777522,-0.025338,0.0524142
59,-0.4274387,-0.54704934,"('foolish', 'wise')",0.48864698,0.41850752,0.0306041,-0.0642709,-0.094875
60,2.1884665,2.4647224,"('inefficient', 'efficient')",-0.095055126,0.15050998,1.0467057,1.3076162,0.2609105
61,0.6591786,0.5965644,"('illogical', 'logical')",0.47946358,0.2824078,0.5693211,0.4394861,-0.129835
62,1.5149628,1.7907029,"('incompetent', 'brilliant')",0.38907692,0.559213,0.9520199,1.174958,0.2229381
63,0.55882394,0.81963235,"('unperceptive', 'insightful')",0.40315366,0.55061096,0.4809888,0.6851217,0.2041329
64,0.43411046,0.39784804,"('shy', 'confident')",-6.527544,-6.5592985,-3.0467167,-3.0807252,-0.0340085
65,1.2623267,1.250624,"('insecure', 'secure')",-0.2527112,-0.2090074,0.5048078,0.5208083,0.0160005
66,-1.6110605,-1.6578991,"('inactive', 'active')",0.49491817,0.45137736,-0.5580711,-0.6032609,-0.0451898
67,0.8201688,0.7456452,"('doubtful', 'determined')",-0.29789138,-0.22394079,0.2611387,0.2608522,-0.0002865
68,0.22025767,0.16690251,"('dependent', 'independent')",-0.6438436,-0.59735173,-0.211793,-0.2152246,-0.0034316
69,-1.0962299,-1.1618639,"('lazy', 'industrious')",-0.5315301,-0.6001606,-0.81388,-0.8810123,-0.0671323
70,0.9081903,1.1394974,"('lethargic', 'energetic')",0.51863694,0.61296135,0.7134136,0.8762294,0.1628158
71,-0.4705646,-0.5203345,"('diffident', 'self-confident')",0.47063988,0.493639,3.76e-05,-0.0133477,-0.0133853
72,0.8592361,0.84115374,"('unambitious', 'ambitious')",-0.5551471,-0.51968753,0.1520445,0.1607331,0.0086886
73,0.30122823,0.26542354,"('helpless', 'self-reliant')",-2.7029912,-2.6874743,-1.2008815,-1.2110254,-0.0101439
74,0.6063666,0.7537274,"('undedicated', 'dedicated')",0.13138844,0.13907625,0.3688775,0.4464018,0.0775243
