,allegion_male,allegion_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-1.8927577,-1.9274932,"('unsociable', 'sociable')",-0.87954867,-0.93441147,-1.3861532,-1.4309523,-0.0447991
1,-1.4294951,-1.7487837,"('unfriendly', 'friendly')",2.7914054,2.5528777,0.6809552,0.402047,-0.2789082
2,0.17329857,0.25338566,"('unlikable', 'likable')",0.35347894,0.3615156,0.2633888,0.3074507,0.0440619
3,-1.204814,-1.0696943,"('repellent', 'pleasant')",-0.40812585,-0.31860155,-0.8064699,-0.6941479,0.112322
4,0.6618008,0.5508237,"('disliked', 'liked')",-4.5163507,-4.4576573,-1.9272749,-1.9534168,-0.0261419
5,0.3413973,0.23734586,"('distant', 'outgoing')",0.9561319,0.86855334,0.6487646,0.5529496,-0.095815
6,0.23083791,0.078087166,"('distant', 'open')",1.0748327,0.95059276,0.6528353,0.51434,-0.1384953
7,-0.95790577,-0.8491609,"('insensitive', 'sensitive')",0.5431685,0.58818746,-0.2073686,-0.1304867,0.0768819
8,-0.4989934,-0.6912652,"('unaffectionate', 'affectionate')",1.4742391,1.2282046,0.4876229,0.2684697,-0.2191532
9,-1.1383084,-1.2670897,"('unaffectionate', 'caring')",1.4948288,1.3496886,0.1782602,0.0412995,-0.1369607
10,-2.80986,-2.695131,"('unsympathetic', 'sympathetic')",-0.9368863,-0.8281123,-1.8733732,-1.7616217,0.1117515
11,-1.4724721,-1.3507891,"('unhelpful', 'helpful')",0.76110953,0.8239396,-0.3556813,-0.2634247,0.0922566
12,-1.349521,-1.2909975,"('unsupportive', 'supportive')",-1.0689521,-0.9910368,-1.2092366,-1.1410172,0.0682194
13,-1.9424218,-1.7844132,"('impolite', 'polite')",-1.39643,-1.2655975,-1.669426,-1.5250053,0.1444207
14,-0.8793027,-0.741228,"('antisocial', 'social')",0.16176353,0.28048104,-0.3587696,-0.2303735,0.1283961
15,0.81629276,0.6849545,"('boring', 'funny')",0.31042814,0.25362143,0.5633605,0.469288,-0.0940725
16,-0.65254927,-0.6416646,"('unpopular', 'popular')",-0.1406062,-0.21498975,-0.3965777,-0.4283272,-0.0317495
17,-0.11894743,-0.09382443,"('nasty', 'nice')",-0.71016127,-0.7818178,-0.4145544,-0.4378211,-0.0232667
18,-0.5945903,-0.49529788,"('disagreeable', 'welcoming')",-0.62289864,-0.6893388,-0.6087445,-0.5923184,0.0164261
19,-0.55300254,-0.63008714,"('inhospitable', 'hospitable')",0.33557838,0.25943393,-0.1087121,-0.1853266,-0.0766145
20,-0.85323447,-0.7621684,"('rough', 'thoughtful')",1.1056795,1.0595732,0.1262225,0.1487024,0.0224799
21,-1.8272221,-1.5954227,"('immoral', 'moral')",-1.5950212,-1.4237626,-1.7111217,-1.5095927,0.201529
22,-1.0441062,-1.0259765,"('untrustworthy', 'trustworthy')",-0.35790735,-0.32877323,-0.7010068,-0.6773749,0.0236319
23,-1.4377658,-1.4302592,"('insincere', 'sincere')",4.518712,4.3708234,1.5404731,1.4702821,-0.070191
24,-1.1097746,-1.0617214,"('dishonest', 'honest')",0.6423084,0.55923975,-0.2337331,-0.2512408,-0.0175077
25,0.412852,0.272268,"('egoistic', 'altruistic')",2.008184,1.8395092,1.210518,1.0558887,-0.1546293
26,0.42105457,0.2252313,"('hardhearted', 'benevolent')",2.7558544,2.6409867,1.5884545,1.433109,-0.1553455
27,-0.27776453,-0.34368482,"('hardhearted', 'softhearted')",0.72674376,0.42392462,0.2244896,0.0401199,-0.1843697
28,-0.8550535,-0.9196668,"('disloyal', 'loyal')",1.0963676,1.0049957,0.1206571,0.0426644,-0.0779927
29,-0.095336586,-0.17236772,"('unfair', 'fair')",-0.22554182,-0.43815866,-0.1604392,-0.3052632,-0.144824
30,-0.7999759,-0.6889101,"('intolerant', 'tolerant')",0.11057164,0.1808406,-0.3447021,-0.2540348,0.0906673
31,0.43967173,0.38336402,"('evil', 'good')",0.64012927,0.4983674,0.5399005,0.4408657,-0.0990348
32,-1.0756878,-1.085291,"('unkind', 'kind')",0.42606997,0.24622656,-0.3248089,-0.4195322,-0.0947233
33,0.3013656,0.20192894,"('wrong', 'right')",0.70593786,0.52928865,0.5036517,0.3656088,-0.1380429
34,-0.5020577,-0.3158908,"('mean', 'honorable')",3.8186233,3.9615476,1.6582828,1.8228284,0.1645456
35,1.4611378,1.2175912,"('corrupt', 'incorrupt')",0.36092037,0.08760486,0.9110291,0.652598,-0.2584311
36,0.42742017,0.12792042,"('hostile', 'amicable')",1.5204136,1.2024715,0.9739169,0.6651959,-0.308721
37,0.4573342,0.51964045,"('fake', 'genuine')",0.6979213,0.66473776,0.5776277,0.5921891,0.0145614
38,-0.7364502,-0.8220968,"('untruthful', 'truthful')",0.36768645,0.40771413,-0.1843819,-0.2071913,-0.0228094
39,-0.18470669,-0.11437367,"('exploitative', 'cooperative')",0.38605994,0.37523767,0.1006766,0.130432,0.0297554
40,0.18680161,0.16555278,"('stingy', 'generous')",-1.3019335,-1.449461,-0.5575659,-0.6419541,-0.0843882
41,-0.9074507,-0.89836925,"('unforgiving', 'forgiving')",0.58608866,0.5590064,-0.160681,-0.1696814,-0.0090004
42,-0.20276189,0.029549941,"('unreliable', 'reliable')",-2.3777404,-2.307575,-1.2902511,-1.1390126,0.1512385
43,-1.8071389,-1.6433005,"('irresponsible', 'responsible')",0.6274351,0.71710396,-0.5898519,-0.4630983,0.1267536
44,1.1711148,1.3063321,"('prejudiced', 'unprejudiced')",-1.613079,-1.6018713,-0.2209821,-0.1477696,0.0732125
45,-1.4578723,-1.3606185,"('incompetent', 'competent')",0.5968785,0.7188816,-0.4304969,-0.3208684,0.1096285
46,-1.7992285,-1.7055181,"('uncompetitive', 'competitive')",-0.9341146,-0.8537566,-1.3666716,-1.2796373,0.0870343
47,-1.1131055,-1.0752304,"('stupid', 'smart')",4.343709,4.43315,1.6153017,1.6789597,0.063658
48,-1.1664693,-1.0927973,"('unintelligent', 'intelligent')",-0.24544127,-0.15754946,-0.7059553,-0.6251734,0.0807819
49,-0.56509036,-0.35171053,"('unable', 'able')",-0.6824102,-0.52908367,-0.6237503,-0.4403971,0.1833532
