,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
27,0.87139994,0.9360113,"('hardhearted', 'softhearted')",0.48087257,0.50233126,0.6761363,0.7191713,0.043035
28,0.28199878,0.17759421,"('disloyal', 'loyal')",0.45006323,0.2876128,0.366031,0.2326035,-0.1334275
29,-1.7244447,-1.72275,"('unfair', 'fair')",-0.8686544,-0.91143423,-1.2965496,-1.3170921,-0.0205425
30,0.60162985,0.64438355,"('intolerant', 'tolerant')",1.4507728,1.4129751,1.0262012,1.0286794,0.0024782
31,-0.22399183,-0.15473107,"('evil', 'good')",-0.8835185,-0.7773276,-0.5537552,-0.4660293,0.0877259
32,0.6583684,0.544909,"('unkind', 'kind')",0.22764046,0.0896669,0.4430044,0.317288,-0.1257164
33,1.1307834,0.9949893,"('wrong', 'right')",0.40225315,0.26981696,0.7665183,0.6324031,-0.1341152
34,0.48832065,0.5867123,"('mean', 'honorable')",3.5535219,3.7429302,2.0209212,2.1648211,0.1438999
35,-0.32849663,-0.44785985,"('corrupt', 'incorrupt')",-0.6607808,-0.655369,-0.4946387,-0.5516144,-0.0569757
36,0.18212071,0.017867602,"('hostile', 'amicable')",-0.4128336,-0.5028973,-0.1153564,-0.2425149,-0.1271585
37,0.33551973,0.37484583,"('fake', 'genuine')",0.010753103,-0.11009851,0.1731364,0.1323737,-0.0407627
38,0.050042883,0.13639468,"('untruthful', 'truthful')",0.0310945,0.040942352,0.0405687,0.0886685,0.0480998
39,1.9807489,2.0502086,"('exploitative', 'cooperative')",0.06453671,0.08222129,1.0226429,1.0662149,0.043572
40,1.5364016,1.570868,"('stingy', 'generous')",-1.2357899,-1.2258577,0.1503059,0.1725051,0.0221992
41,0.5623969,0.61237717,"('unforgiving', 'forgiving')",-0.28034618,-0.3002261,0.1410253,0.1560755,0.0150502
42,-0.14204997,0.054349203,"('unreliable', 'reliable')",-4.0160747,-3.9524758,-2.0790622,-1.9490633,0.1299989
43,-0.28789115,-0.0938049,"('irresponsible', 'responsible')",-0.46867704,-0.46415013,-0.3782841,-0.2789775,0.0993066
44,-1.0616623,-0.9694746,"('prejudiced', 'unprejudiced')",-1.363105,-1.2521412,-1.2123837,-1.1108079,0.1015758
45,-1.319578,-1.2147331,"('incompetent', 'competent')",-0.5844373,-0.57058704,-0.9520077,-0.8926601,0.0593476
46,-0.10115048,-0.06915028,"('uncompetitive', 'competitive')",-0.5055164,-0.4951408,-0.3033335,-0.2821455,0.021188
47,-0.1694874,-0.13812777,"('stupid', 'smart')",3.629578,3.6741328,1.7300453,1.7680025,0.0379572
48,-0.2767108,-0.27957228,"('unintelligent', 'intelligent')",1.2529795,1.2837892,0.4881344,0.5021085,0.0139741
49,-0.58677137,-0.5520519,"('unable', 'able')",-0.030130189,0.06543684,-0.3084508,-0.2433075,0.0651433
50,0.11717794,0.069098555,"('clumsy', 'skillful')",-0.4699995,-0.51381373,-0.1764108,-0.2223576,-0.0459468
51,0.6097759,0.43781427,"('uneducated', 'educated')",0.39414853,0.22838596,0.5019622,0.3331001,-0.1688621
52,-0.014253929,-0.1908091,"('irrational', 'rational')",0.21635771,0.0064097904,0.1010519,-0.0921997,-0.1932516
53,1.2724898,1.2247257,"('uncreative', 'creative')",0.07784338,0.104003854,0.6751666,0.6643648,-0.0108018
54,0.5712971,0.5436407,"('incapable', 'capable')",0.5886218,0.55990916,0.5799595,0.5517749,-0.0281846
55,-0.80627584,-0.73853844,"('incompetent', 'clever')",0.3015738,0.34627748,-0.252351,-0.1961305,0.0562205
56,0.13260053,0.2699996,"('impractical', 'practical')",-0.4005721,-0.44071707,-0.1339858,-0.0853587,0.0486271
57,0.062274564,0.06807685,"('unimaginative', 'imaginative')",-1.5685238,-1.625894,-0.7531246,-0.7789086,-0.025784
58,0.15337677,0.14501663,"('undiscriminating', 'discriminating')",0.08837476,0.09230979,0.1208758,0.1186632,-0.0022126
59,0.5599468,0.5387367,"('foolish', 'wise')",-0.2163403,-0.21974401,0.1718032,0.1594963,-0.0123069
60,-0.35243803,-0.22111797,"('inefficient', 'efficient')",0.49816293,0.5746775,0.0728624,0.1767798,0.1039174
61,0.56640834,0.4381398,"('illogical', 'logical')",0.36056346,0.2868518,0.4634859,0.3624958,-0.1009901
62,0.0440244,0.2561008,"('incompetent', 'brilliant')",0.31774575,0.40667924,0.1808851,0.33139,0.1505049
63,1.1419306,1.2057443,"('unperceptive', 'insightful')",0.3611612,0.4324451,0.7515459,0.8190947,0.0675488
64,-0.5775325,-0.524558,"('shy', 'confident')",-4.6080875,-4.690617,-2.5928099,-2.6075876,-0.0147777
65,-1.0389119,-1.0194212,"('insecure', 'secure')",-0.3632987,-0.31305552,-0.7011054,-0.6662384,0.034867
66,1.2628595,1.2759413,"('inactive', 'active')",-0.37059322,-0.367094,0.4461331,0.4544236,0.0082905
67,0.13001981,0.11506314,"('doubtful', 'determined')",-0.30680192,-0.35763073,-0.0883911,-0.1212838,-0.0328927
68,-0.8301668,-0.9450228,"('dependent', 'independent')",-0.71409416,-0.6473362,-0.7721305,-0.7961795,-0.024049
69,0.26769137,0.27747124,"('lazy', 'industrious')",-0.38264662,-0.24021995,-0.0574776,0.0186256,0.0761032
70,0.16228238,0.31098583,"('lethargic', 'energetic')",-0.48428726,-0.50442576,-0.1610024,-0.09672,0.0642824
71,1.2065835,1.2330412,"('diffident', 'self-confident')",0.3623469,0.41124308,0.7844652,0.8221421,0.0376769
72,1.3314503,1.3385873,"('unambitious', 'ambitious')",-0.7836197,-0.83297694,0.2739153,0.2528052,-0.0211101
73,1.119406,1.1420062,"('helpless', 'self-reliant')",-2.1995096,-2.2260082,-0.5400518,-0.542001,-0.0019492
74,1.7343925,1.758221,"('undedicated', 'dedicated')",-0.3252697,-0.39711726,0.7045614,0.6805519,-0.0240095
75,0.24011083,0.16364068,"('meek', 'impulsive')",-0.36596715,-0.2937069,-0.0629282,-0.0650331,-0.0021049
76,-0.14389482,-0.0057273116,"('anxious', 'daring')",-0.60671103,-0.5794218,-0.3753029,-0.2925746,0.0827283
77,0.014059718,0.07295512,"('unmotivated', 'motivated')",0.02329684,0.12999181,0.0186783,0.1014735,0.0827952
78,-0.36909252,-0.27116162,"('nonresilient', 'resilient')",0.5277763,0.66116244,0.0793419,0.1950004,0.1156585
79,0.4461421,0.45501626,"('wavering', 'unwavering')",-0.704137,-0.6811121,-0.1289975,-0.1130479,0.0159496
80,0.7097625,0.79191697,"('dominated', 'dominating')",-0.24897349,-0.18556142,0.2303945,0.3031778,0.0727833
81,-0.34124434,-0.3621768,"('submissive', 'aggressive')",0.037224583,0.10994494,-0.1520099,-0.1261159,0.025894
82,-0.650637,-0.73878103,"('poor', 'rich')",3.5647774,3.6483047,1.4570702,1.4547619,-0.0023083
83,0.22886342,0.2053456,"('powerless', 'powerful')",0.054225914,0.036318798,0.1415447,0.1208322,-0.0207125
84,0.96721566,0.8574559,"('inferior', 'superior')",-0.16815262,-0.110451385,0.3995315,0.3735023,-0.0260292
85,2.236623,2.2300532,"('insignificant', 'prestigious')",0.07148995,0.0823619,1.1540565,1.1562076,0.0021511
86,0.54078645,0.51096594,"('uninfluential', 'influential')",0.28809077,0.10123004,0.4144386,0.306098,-0.1083406
87,0.34400383,0.30396408,"('unsuccessful', 'successful')",0.0044247992,0.09746544,0.1742143,0.2007148,0.0265005
88,0.19627845,0.13694541,"('low', 'eminent')",0.23701203,0.16535638,0.2166452,0.1511509,-0.0654943
