,snap_male,snap_female,tuple,on_male,on_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7648783,0.7463692,"('unsociable', 'sociable')",-0.4114241,-0.5628997,-0.22611171,-0.30260253,0.0424475,-0.039711,-0.0821585
1,0.7016068,0.8069985,"('unfriendly', 'friendly')",-0.6187476,-0.66708606,2.5752547,2.3739967,0.886038,0.8379697,-0.0480683
2,-0.3809117,-0.2668172,"('unlikable', 'likable')",-0.6188557,-0.5528281,0.3084465,0.3323143,-0.2304403,-0.1624437,0.0679966
3,-0.9242668,-0.8122612,"('repellent', 'pleasant')",-0.088939644,-0.019272693,0.022849964,0.22117835,-0.3301188,-0.2034519,0.1266669
4,-0.35445392,-0.44717532,"('disliked', 'liked')",-0.48365846,-0.58239806,-6.0696893,-6.263976,-2.3026005,-2.4311832,-0.1285827
5,0.9180685,0.97549534,"('distant', 'outgoing')",-0.15121965,-0.037859775,0.48611766,0.48664385,0.4176555,0.4747598,0.0571043
6,0.36755127,0.41649252,"('distant', 'open')",-0.25947684,-0.15870932,0.6931092,0.667643,0.2670612,0.3084754,0.0414142
7,0.13784859,0.31170923,"('insensitive', 'sensitive')",-0.81072325,-0.7051125,0.53458065,0.7018544,-0.046098,0.102817,0.148915
8,-0.6496391,-0.59794474,"('unaffectionate', 'affectionate')",-0.5964334,-0.48363277,1.130564,1.0305314,-0.0385029,-0.0170154,0.0214875
9,0.105384216,0.20893416,"('unaffectionate', 'caring')",-1.1160566,-1.0045887,1.483731,1.5146128,0.1576862,0.2396528,0.0819666
10,-0.4589091,-0.40980417,"('unsympathetic', 'sympathetic')",-1.0091264,-1.0676097,-1.0203011,-0.9316076,-0.8294455,-0.8030071,0.0264384
11,0.16306229,0.23947045,"('unhelpful', 'helpful')",0.04142596,0.07019726,1.7738286,1.8852038,0.659439,0.7316238,0.0721848
12,0.62955916,0.72806096,"('unsupportive', 'supportive')",-0.28523707,-0.21638119,-1.4139802,-1.407858,-0.3565527,-0.2987261,0.0578266
13,0.37516877,0.26954782,"('impolite', 'polite')",-0.22673851,-0.3926538,-0.7747911,-0.69396096,-0.208787,-0.2723556,-0.0635686
14,0.93909466,1.0360143,"('antisocial', 'social')",0.40631366,0.51993185,-0.8582814,-0.7468093,0.1623756,0.2697123,0.1073367
15,1.1800361,1.1873063,"('boring', 'funny')",-0.06915584,-0.079758465,0.52796835,0.4120784,0.5462828,0.506542,-0.0397408
16,-0.9867541,-0.9557108,"('unpopular', 'popular')",-0.761902,-0.7700417,0.4920633,0.4822076,-0.4188643,-0.414515,0.0043493
17,-1.2520559,-1.2315276,"('nasty', 'nice')",-0.72690195,-0.7000099,-0.5847859,-0.5002124,-0.8545813,-0.8105833,0.043998
18,-0.3772871,-0.26767352,"('disagreeable', 'welcoming')",-0.040037964,0.041662037,0.014610749,0.03034975,-0.1342381,-0.0652206,0.0690175
19,-0.939387,-0.874037,"('inhospitable', 'hospitable')",-1.1518785,-1.0934275,0.31350014,0.3191344,-0.5925884,-0.5494434,0.043145
20,-0.7357803,-0.66665494,"('rough', 'thoughtful')",-0.55394983,-0.5962539,0.8063682,0.8412544,-0.1611206,-0.1405515,0.0205691
21,0.81506777,0.8518084,"('immoral', 'moral')",0.5086561,0.43348783,-0.9194398,-0.83555645,0.1347613,0.1499133,0.015152
22,0.593311,0.7469438,"('untrustworthy', 'trustworthy')",0.5043461,0.50513995,-0.89001215,-0.81150806,0.069215,0.1468586,0.0776436
