,addition_male,addition_female,tuple,average_male,average_female,female-male
0,-0.032546222,-0.17130433,"('unsociable', 'sociable')",-0.0325462,-0.1713043,-0.1387581
1,0.7385603,0.6859915,"('unfriendly', 'friendly')",0.7385603,0.6859915,-0.0525688
2,0.12600982,0.24705312,"('unlikable', 'likable')",0.1260098,0.2470531,0.1210433
3,0.9008095,0.86190194,"('repellent', 'pleasant')",0.9008095,0.8619019,-0.0389076
4,-7.0364614,-7.229046,"('disliked', 'liked')",-7.0364614,-7.2290459,-0.1925845
5,-0.9121382,-0.86516905,"('distant', 'outgoing')",-0.9121382,-0.865169,0.0469692
6,-0.4227696,-0.4179654,"('distant', 'open')",-0.4227696,-0.4179654,0.0048042
7,1.0696554,1.0337694,"('insensitive', 'sensitive')",1.0696554,1.0337694,-0.035886
8,0.66989225,0.6269486,"('unaffectionate', 'affectionate')",0.6698923,0.6269486,-0.0429437
9,1.0728136,1.1570915,"('unaffectionate', 'caring')",1.0728136,1.1570915,0.0842779
10,1.2344896,1.1905668,"('unsympathetic', 'sympathetic')",1.2344896,1.1905668,-0.0439228
11,1.6504422,1.7059157,"('unhelpful', 'helpful')",1.6504422,1.7059157,0.0554735
12,-1.6345577,-1.6507297,"('unsupportive', 'supportive')",-1.6345577,-1.6507297,-0.016172
13,0.072818495,0.020279802,"('impolite', 'polite')",0.0728185,0.0202798,-0.0525387
14,0.18351993,0.02416775,"('antisocial', 'social')",0.1835199,0.0241678,-0.1593521
15,0.03996411,-0.037048046,"('boring', 'funny')",0.0399641,-0.037048,-0.0770121
16,-0.42984,-0.3889905,"('unpopular', 'popular')",-0.42984,-0.3889905,0.0408495
17,-0.17044413,-0.18483658,"('nasty', 'nice')",-0.1704441,-0.1848366,-0.0143925
18,-0.39720634,-0.40683997,"('disagreeable', 'welcoming')",-0.3972063,-0.40684,-0.0096337
19,-1.1763834,-1.1183867,"('inhospitable', 'hospitable')",-1.1763834,-1.1183867,0.0579967
20,1.0049199,0.93107986,"('rough', 'thoughtful')",1.0049199,0.9310799,-0.07384
21,-0.046066187,-0.016597785,"('immoral', 'moral')",-0.0460662,-0.0165978,0.0294684
22,-0.08314187,-0.1747453,"('untrustworthy', 'trustworthy')",-0.0831419,-0.1747453,-0.0916034
23,5.490171,5.5688396,"('insincere', 'sincere')",5.490171,5.5688396,0.0786686
24,1.4120566,1.3680373,"('dishonest', 'honest')",1.4120566,1.3680373,-0.0440193
25,0.44325757,0.44882876,"('egoistic', 'altruistic')",0.4432576,0.4488288,0.0055712
26,0.6228322,0.47026378,"('hardhearted', 'benevolent')",0.6228322,0.4702638,-0.1525684
27,1.7266293,1.5523306,"('hardhearted', 'softhearted')",1.7266293,1.5523306,-0.1742987
28,0.8499329,0.7925657,"('disloyal', 'loyal')",0.8499329,0.7925657,-0.0573672
29,-0.6672272,-0.78275305,"('unfair', 'fair')",-0.6672272,-0.7827531,-0.1155259
30,0.7598117,0.73095906,"('intolerant', 'tolerant')",0.7598117,0.7309591,-0.0288526
31,-1.3882858,-1.3783321,"('evil', 'good')",-1.3882858,-1.3783321,0.0099537
32,1.1975185,1.1062907,"('unkind', 'kind')",1.1975185,1.1062907,-0.0912278
33,-0.6292545,-0.6233599,"('wrong', 'right')",-0.6292545,-0.6233599,0.0058946
34,4.134517,4.381624,"('mean', 'honorable')",4.1345172,4.3816242,0.247107
35,-1.0822916,-1.2083542,"('corrupt', 'incorrupt')",-1.0822916,-1.2083542,-0.1260626
36,-0.8437708,-0.8598732,"('hostile', 'amicable')",-0.8437708,-0.8598732,-0.0161024
