,massey_male,massey_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-1.0232803,-1.1312811,"('unsociable', 'sociable')",-0.4115373,-0.48358536,0.11777549,0.0019293111,-0.439014,-0.5376457,-0.0986317
1,1.9963593,1.941532,"('unfriendly', 'friendly')",0.37486485,0.23132816,1.2914871,1.1935644,1.2209037,1.1221415,-0.0987622
2,0.64239305,0.7505473,"('unlikable', 'likable')",1.1897806,1.142963,0.86872894,1.0383408,0.9003008,0.9772837,0.0769829
3,-1.324229,-1.2704561,"('repellent', 'pleasant')",-0.30476147,-0.23778623,0.71251583,0.69072855,-0.3054915,-0.2725046,0.0329869
4,1.3542174,1.3274381,"('disliked', 'liked')",1.0014749,0.8256308,-7.2164893,-7.1177673,-1.6202656,-1.6548994,-0.0346338
5,1.2516853,1.2288578,"('distant', 'outgoing')",0.39136824,0.28047562,-1.1461209,-1.0722125,0.1656442,0.145707,-0.0199372
6,1.3115315,1.3281382,"('distant', 'open')",0.008762203,-0.16484019,-1.02863,-0.9966007,0.0972213,0.0555658,-0.0416555
7,-0.040797986,-0.021702508,"('insensitive', 'sensitive')",0.34207678,0.44690466,0.60714334,0.5662076,0.3028074,0.3304699,0.0276625
8,0.95245844,0.8790042,"('unaffectionate', 'affectionate')",-0.29273462,-0.45159268,0.18294814,0.09458804,0.2808907,0.1739998,-0.1068909
9,1.7022711,1.6816779,"('unaffectionate', 'caring')",0.5282134,0.4452955,0.83969617,0.79610896,1.0233936,0.9743608,-0.0490328
10,-1.5545468,-1.5375466,"('unsympathetic', 'sympathetic')",-0.75819206,-0.7823656,0.27966228,0.13910075,-0.6776922,-0.7269371,-0.0492449
11,-1.4031926,-1.5211822,"('unhelpful', 'helpful')",0.17857307,0.20106503,2.3000689,2.2412117,0.3584831,0.3070315,-0.0514516
12,1.3870547,1.3608869,"('unsupportive', 'supportive')",1.0062841,0.9956787,-1.6874967,-1.6776432,0.2352807,0.2263075,-0.0089732
13,-1.7795237,-1.7851552,"('impolite', 'polite')",-0.24720484,-0.124951914,0.29984006,0.34355947,-0.5756295,-0.5221825,0.053447
14,-1.0947092,-1.1723031,"('antisocial', 'social')",0.38225773,0.38160327,0.30934048,0.24375536,-0.1343703,-0.1823148,-0.0479445
15,0.092908464,0.033989474,"('boring', 'funny')",0.0074020885,-0.057841357,0.2459974,0.32997474,0.115436,0.102041,-0.013395
16,0.14511737,0.0849812,"('unpopular', 'popular')",0.050294578,-0.05162043,-0.10621247,-0.16673177,0.0297332,-0.044457,-0.0741902
17,-0.4924759,-0.50306904,"('nasty', 'nice')",-0.72432005,-0.67018867,-0.3193631,-0.26612723,-0.512053,-0.479795,0.032258
18,-0.46496564,-0.34601185,"('disagreeable', 'welcoming')",-1.2208909,-1.2233807,-1.1055909,-1.1180269,-0.9304825,-0.8958065,0.034676
19,0.7768097,0.84815425,"('inhospitable', 'hospitable')",-0.46754482,-0.5654925,-0.6075931,-0.5161519,-0.0994428,-0.0778301,0.0216127
20,-0.15165806,-0.051324166,"('rough', 'thoughtful')",-0.091453165,-0.020763785,0.5696743,0.5595534,0.1088544,0.1624885,0.0536341
