,kohls_male,kohls_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.41258585,-0.61050755,"('unsociable', 'sociable')",-0.19812588,-0.35089323,-0.3053559,-0.4807004,-0.1753445
1,-1.0183523,-1.2319257,"('unfriendly', 'friendly')",1.5568762,1.4696429,0.269262,0.1188586,-0.1504034
2,0.4728844,0.47576126,"('unlikable', 'likable')",0.5373045,0.49236104,0.5050945,0.4840612,-0.0210333
3,-0.34157827,-0.28538764,"('repellent', 'pleasant')",0.8977947,0.937068,0.2781082,0.3258402,0.047732
4,0.31855157,0.2066996,"('disliked', 'liked')",-7.0020103,-7.128809,-3.3417294,-3.4610548,-0.1193254
5,-0.41369605,-0.50896037,"('distant', 'outgoing')",-0.32689548,-0.19397852,-0.3702958,-0.3514695,0.0188263
6,-0.7949488,-0.8181991,"('distant', 'open')",-0.3477259,-0.2466319,-0.5713373,-0.5324155,0.0389218
7,-0.444889,-0.29602113,"('insensitive', 'sensitive')",0.32563752,0.45251396,-0.0596257,0.0782464,0.1378721
8,-0.252776,-0.42782098,"('unaffectionate', 'affectionate')",1.1315279,1.0919628,0.4393759,0.3320709,-0.107305
9,-0.43634263,-0.58132714,"('unaffectionate', 'caring')",1.4776658,1.5344253,0.5206616,0.4765491,-0.0441125
10,-0.9934589,-1.0925937,"('unsympathetic', 'sympathetic')",-0.60284466,-0.6407265,-0.7981518,-0.8666601,-0.0685083
11,-0.89849067,-0.9708944,"('unhelpful', 'helpful')",1.530346,1.6858517,0.3159277,0.3574786,0.0415509
12,-0.2584026,-0.23403785,"('unsupportive', 'supportive')",-2.1774728,-2.0778832,-1.2179377,-1.1559606,0.0619771
13,-0.22646454,-0.21115217,"('impolite', 'polite')",-0.65953517,-0.71035874,-0.4429998,-0.4607555,-0.0177557
14,0.018564675,0.07893059,"('antisocial', 'social')",-0.08365292,-0.17020474,-0.0325441,-0.0456371,-0.013093
15,0.25598067,0.13031,"('boring', 'funny')",0.2977652,0.2091017,0.2768729,0.1697059,-0.107167
16,-0.2822594,-0.32894266,"('unpopular', 'popular')",0.3635967,0.3565755,0.0406687,0.0138164,-0.0268523
17,-0.8572062,-0.7662743,"('nasty', 'nice')",-0.5953886,-0.6365063,-0.7262974,-0.7013903,0.0249071
18,-0.28342682,-0.16424903,"('disagreeable', 'welcoming')",-0.6601118,-0.5805375,-0.4717693,-0.3723933,0.099376
19,-0.10719024,-0.2682371,"('inhospitable', 'hospitable')",-0.20587072,-0.15815882,-0.1565305,-0.213198,-0.0566675
20,-0.059748285,-0.049874373,"('rough', 'thoughtful')",0.9643432,0.95871854,0.4522974,0.4544221,0.0021247
21,-0.25248042,-0.29494476,"('immoral', 'moral')",-0.8107934,-0.82343704,-0.5316369,-0.5591909,-0.027554
22,-0.28307977,-0.13963872,"('untrustworthy', 'trustworthy')",-1.0994388,-1.0233911,-0.6912593,-0.581515,0.1097443
23,-0.10311863,-0.23047791,"('insincere', 'sincere')",6.0510406,6.2483215,2.9739611,3.0089219,0.0349608
24,-0.69918376,-0.5845286,"('dishonest', 'honest')",0.48698726,0.5982716,-0.1060982,0.0068715,0.1129697
25,0.04277944,0.07222992,"('egoistic', 'altruistic')",1.233167,1.2729473,0.6379732,0.6725886,0.0346154
26,-0.19119528,-0.3990414,"('hardhearted', 'benevolent')",1.7837157,1.4763614,0.7962602,0.53866,-0.2576002
27,-0.544559,-0.30567533,"('hardhearted', 'softhearted')",1.2374908,1.2711579,0.3464659,0.4827413,0.1362754
28,-1.3076656,-1.5382986,"('disloyal', 'loyal')",1.21908,1.0404413,-0.0442928,-0.2489287,-0.2046359
29,-1.089604,-1.0432297,"('unfair', 'fair')",-0.28654993,-0.3364403,-0.688077,-0.689835,-0.001758
30,0.29019478,0.2323798,"('intolerant', 'tolerant')",0.85490507,0.8083953,0.5725499,0.5203875,-0.0521624
31,-0.55323154,-0.56479776,"('evil', 'good')",-0.76808393,-0.81160223,-0.6606578,-0.6882,-0.0275422
32,-0.34249997,-0.47184274,"('unkind', 'kind')",0.78438514,0.5554587,0.2209426,0.041808,-0.1791346
33,0.21301556,0.140098,"('wrong', 'right')",-0.33197352,-0.38309115,-0.059479,-0.1214966,-0.0620176
34,-0.2063596,-0.05269737,"('mean', 'honorable')",5.682114,5.9986067,2.7378774,2.9729548,0.2350774
35,0.18775685,0.1882341,"('corrupt', 'incorrupt')",-0.2893994,-0.42234048,-0.0508213,-0.1170532,-0.0662319
36,-0.5325772,-0.8029669,"('hostile', 'amicable')",0.048393756,-0.19174343,-0.2420917,-0.4973552,-0.2552635
37,-0.32429403,-0.22044548,"('fake', 'genuine')",0.19613263,0.38913986,-0.0640807,0.0843472,0.1484279
38,-0.4538407,-0.52160096,"('untruthful', 'truthful')",-0.09148664,0.03315724,-0.2726637,-0.2442219,0.0284418
39,0.9109928,0.95160395,"('exploitative', 'cooperative')",0.29745153,0.2326091,0.6042222,0.5921065,-0.0121157
40,0.46674144,0.59382844,"('stingy', 'generous')",-1.6113037,-1.5042312,-0.5722811,-0.4552014,0.1170797
