,baker_male,baker_female,tuple,hughes_male,hughes_female,co_male,co_female,average_male,average_female,female-male
0,0.24307771,0.020685542,"('unsociable', 'sociable')",-0.07297428,-0.12010518,-0.24426836,-0.4203051,-0.0247216,-0.1732416,-0.14852
1,-0.57651156,-0.73092335,"('unfriendly', 'friendly')",1.4945654,1.4047835,0.95599985,0.90104854,0.6246846,0.5249696,-0.099715
2,0.16953501,0.2200221,"('unlikable', 'likable')",0.67707276,0.8445117,1.0246761,1.2281921,0.6237613,0.764242,0.1404807
3,-0.11720784,-0.05545415,"('repellent', 'pleasant')",-0.9324549,-0.7973333,0.55410624,0.5148211,-0.1651855,-0.1126554,0.0525301
4,0.5448936,0.49409097,"('disliked', 'liked')",0.694546,0.62110853,-5.2871532,-5.4176707,-1.3492379,-1.4341571,-0.0849192
5,-0.6961208,-0.62470174,"('distant', 'outgoing')",0.16561428,0.1947679,-1.0882672,-0.8663179,-0.5395912,-0.4320839,0.1075073
6,-0.92701024,-0.7975631,"('distant', 'open')",0.011831917,0.10943181,-1.0537567,-0.8061865,-0.6563117,-0.4981059,0.1582058
7,0.5176072,0.46387467,"('insensitive', 'sensitive')",-0.24740104,-0.1670182,-0.055311464,-0.12482215,0.0716316,0.0573448,-0.0142868
8,-0.60604745,-0.61761045,"('unaffectionate', 'affectionate')",1.6205916,1.5461961,0.20764849,0.26844034,0.4073976,0.3990087,-0.0083889
9,0.7996413,0.7263387,"('unaffectionate', 'caring')",2.2495432,2.1691794,1.1165749,1.095687,1.3885865,1.3304017,-0.0581848
10,0.03941451,-0.09543108,"('unsympathetic', 'sympathetic')",-0.3939503,-0.41547093,-0.0075720996,-0.18787289,-0.1207026,-0.232925,-0.1122224
11,0.12749171,-0.05923103,"('unhelpful', 'helpful')",-0.16714738,-0.13043657,2.1745875,2.104967,0.7116439,0.6384332,-0.0732107
12,0.54827917,0.60165,"('unsupportive', 'supportive')",0.96169186,1.100285,-1.7966368,-1.6785636,-0.0955553,0.0077905,0.1033458
13,0.11207966,-0.0019308124,"('impolite', 'polite')",-1.0885758,-1.1046538,-0.24791028,-0.34121457,-0.4081355,-0.4825997,-0.0744642
14,-0.08543831,-0.20971407,"('antisocial', 'social')",-0.0054107923,-0.05443729,0.0072639994,-0.14211623,-0.0278617,-0.1354225,-0.1075608
15,0.33781493,0.2515779,"('boring', 'funny')",-0.20730835,-0.3975591,0.8627702,0.856579,0.3310923,0.2368659,-0.0942264
16,-0.2821764,-0.2871899,"('unpopular', 'popular')",-0.3562765,-0.38006136,0.15702088,0.09145506,-0.1604773,-0.1919321,-0.0314548
17,0.82775646,0.80732995,"('nasty', 'nice')",-0.2813153,-0.34401852,-0.07473931,-0.051728062,0.157234,0.1371945,-0.0200395
18,-1.1093446,-0.8826459,"('disagreeable', 'welcoming')",-0.082893126,0.0454596,-1.4150383,-1.3228948,-0.869092,-0.720027,0.149065
19,0.4092741,0.4689993,"('inhospitable', 'hospitable')",0.859329,0.82380825,-0.5044304,-0.43538988,0.2547242,0.2858059,0.0310817
20,0.3942883,0.34944898,"('rough', 'thoughtful')",0.03544098,0.060804322,0.68238944,0.62051857,0.3707062,0.3435906,-0.0271156
21,0.80540156,0.7390337,"('immoral', 'moral')",-0.36128104,-0.38015068,-0.651523,-0.75479025,-0.0691342,-0.1319691,-0.0628349
22,-1.0453401,-1.0293525,"('untrustworthy', 'trustworthy')",-1.0251187,-0.9944727,-0.83120584,-0.8460089,-0.9672216,-0.9566113,0.0106103
23,0.46607643,0.31179762,"('insincere', 'sincere')",-0.28501493,-0.2785034,4.9626813,4.831639,1.7145809,1.6216443,-0.0929366
24,-0.583206,-0.54058266,"('dishonest', 'honest')",-0.4076338,-0.3393372,0.5268821,0.5916384,-0.1546526,-0.0960938,0.0585588
25,0.27248025,0.3396502,"('egoistic', 'altruistic')",1.3752393,1.3316404,0.9424725,0.91211855,0.8633974,0.8611364,-0.002261
26,-0.25899023,-0.35013145,"('hardhearted', 'benevolent')",2.276719,2.13233,1.7808089,1.6582935,1.2661792,1.1468306,-0.1193486
27,-0.6176575,-0.53621894,"('hardhearted', 'softhearted')",0.06886949,0.09920942,0.035363376,0.15652263,-0.1711415,-0.0934956,0.0776459
28,0.4633546,0.23270205,"('disloyal', 'loyal')",0.8016455,0.6228592,0.9828328,0.7116446,0.7492776,0.522402,-0.2268756
29,-0.48201326,-0.4496334,"('unfair', 'fair')",-0.3616073,-0.36735559,-0.99030346,-0.9713386,-0.611308,-0.5961092,0.0151988
30,0.60484797,0.625908,"('intolerant', 'tolerant')",-0.024904117,0.014966175,0.4063685,0.4770314,0.3287708,0.3726352,0.0438644
31,-1.4514472,-1.171624,"('evil', 'good')",0.2961923,0.48357236,-1.5718234,-1.3279347,-0.9090261,-0.6719955,0.2370306
32,0.20248652,0.02261991,"('unkind', 'kind')",0.5224474,0.4955667,1.2668991,1.0324483,0.6639443,0.5168783,-0.147066
33,0.0491504,0.116076015,"('wrong', 'right')",1.763762,1.6375159,-0.7671465,-0.6697713,0.3485886,0.3612735,0.0126849
34,-0.674872,-0.6044883,"('mean', 'honorable')",-0.102700636,0.08123233,4.212228,4.3912168,1.1448851,1.2893202,0.1444351
35,0.51384276,0.5342451,"('corrupt', 'incorrupt')",0.3259864,0.17567877,-1.0783501,-1.048259,-0.079507,-0.1127784,-0.0332714
36,-0.020516917,0.035165027,"('hostile', 'amicable')",0.5964933,0.57641995,-0.20938173,-0.28096393,0.1221982,0.110207,-0.0119912
37,0.9622448,0.9734779,"('fake', 'genuine')",-0.06427043,-0.066209614,0.036995426,0.10113784,0.3116566,0.3361354,0.0244788
38,0.19987534,0.18111879,"('untruthful', 'truthful')",0.40976575,0.47448528,0.12028036,0.21478496,0.2433072,0.2901297,0.0468225
39,1.0739194,1.1666492,"('exploitative', 'cooperative')",0.7949946,0.8977691,0.8070699,0.94196093,0.8919946,1.0021264,0.1101318
40,-0.68762535,-0.6204514,"('stingy', 'generous')",-0.008550659,0.08537743,-2.3547878,-2.3020704,-1.016988,-0.9457148,0.0712732
41,-0.54008925,-0.46886528,"('unforgiving', 'forgiving')",-0.3380993,-0.23514846,0.38781464,0.3670142,-0.163458,-0.1123332,0.0511248
42,-0.054946654,0.06540821,"('unreliable', 'reliable')",-0.8066944,-0.68541354,-2.3905537,-2.2771707,-1.084065,-0.9657253,0.1183397
43,-0.63787293,-0.61699,"('irresponsible', 'responsible')",-0.938563,-0.84483784,0.387498,0.5184822,-0.3963126,-0.3144485,0.0818641
44,-0.8518222,-0.7892874,"('prejudiced', 'unprejudiced')",-1.421216,-1.3675241,-1.5815996,-1.4610585,-1.2848792,-1.2059566,0.0789226
45,-0.6949812,-0.71912086,"('incompetent', 'competent')",-0.9143559,-0.84769166,-0.13792011,-0.28275505,-0.5824191,-0.6165225,-0.0341034
46,0.2639198,0.08594078,"('uncompetitive', 'competitive')",-0.18869871,-0.140225,-0.24488822,-0.40543994,-0.0565557,-0.1532414,-0.0966857
47,-0.3268962,-0.33406177,"('stupid', 'smart')",-0.074791364,0.035440665,4.130145,4.2610373,1.2428192,1.3208054,0.0779862
48,-0.27799347,-0.28891844,"('unintelligent', 'intelligent')",0.42516968,0.40448585,-0.19136989,-0.23571193,-0.0147312,-0.0400482,-0.025317
49,-0.4015351,-0.50820863,"('unable', 'able')",0.050195735,0.102448285,-0.5911077,-0.51499623,-0.314149,-0.3069189,0.0072301
50,0.5247138,0.5275884,"('clumsy', 'skillful')",-0.06828986,-0.11816741,0.18642345,0.10903974,0.2142825,0.1728203,-0.0414622
51,0.43677998,0.24110079,"('uneducated', 'educated')",-0.43529543,-0.50122917,0.26425514,0.019264787,0.0885799,-0.0802879,-0.1688678
52,-0.24676766,-0.26999998,"('irrational', 'rational')",1.095871,0.88508385,-0.042697478,-0.010145652,0.2688019,0.2016461,-0.0671558
53,0.12558907,0.07772282,"('uncreative', 'creative')",0.5164983,0.44245547,0.63338155,0.57852864,0.4251563,0.3662357,-0.0589206
54,-0.12106173,-0.18448478,"('incapable', 'capable')",0.56817144,0.46123883,0.61380816,0.5501849,0.3536393,0.2756463,-0.077993
55,-0.1797507,-0.17624047,"('incompetent', 'clever')",-0.5885196,-0.50591314,0.4306311,0.3576394,-0.1125464,-0.1081714,0.004375
56,0.5188411,0.41366786,"('impractical', 'practical')",0.44874197,0.44157436,0.30319262,0.27993408,0.4235919,0.3783921,-0.0451998
57,0.60822016,0.42332283,"('unimaginative', 'imaginative')",0.19819124,0.05850906,-2.289317,-2.4713523,-0.4943018,-0.6631735,-0.1688717
58,0.39827824,0.36435956,"('undiscriminating', 'discriminating')",0.21025684,0.20635146,0.52548265,0.4942401,0.3780059,0.3549837,-0.0230222
