,organon_male,organon_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,0.3233849,0.15030187,"('unsociable', 'sociable')",0.6855518,0.5878192,0.21210629,0.14293203,0.4070144,0.2936844,-0.11333
1,-0.15611207,-0.445363,"('unfriendly', 'friendly')",0.47692966,0.29386616,1.2816137,0.87376463,0.5341438,0.2407559,-0.2933879
2,-0.51542246,-0.37285516,"('unlikable', 'likable')",0.5823059,0.80640054,0.600634,0.78949106,0.2225058,0.4076788,0.185173
3,-0.5904071,-0.5259353,"('repellent', 'pleasant')",-0.33735207,-0.2579505,0.66888326,0.8124391,-0.086292,0.0095177,0.0958097
4,-0.33602405,-0.40878353,"('disliked', 'liked')",-0.118217014,-0.3254223,-5.312819,-5.049644,-1.9223534,-1.9279499,-0.0055965
5,-0.23607294,-0.28482938,"('distant', 'outgoing')",-0.23452014,-0.21537949,0.11702992,-0.0005271584,-0.1178544,-0.166912,-0.0490576
6,-0.26765364,-0.29651853,"('distant', 'open')",-0.50325537,-0.44257784,-0.10788275,-0.2611924,-0.2929306,-0.3334296,-0.040499
7,0.16225694,0.1311561,"('insensitive', 'sensitive')",0.30869812,0.33689755,-0.30880168,-0.32218456,0.0540511,0.048623,-0.0054281
8,-0.64616877,-0.7708173,"('unaffectionate', 'affectionate')",-0.20767799,-0.15368627,0.46067613,0.1522935,-0.1310569,-0.2574034,-0.1263465
9,-0.65350205,-0.8321965,"('unaffectionate', 'caring')",-0.049034916,-0.07298231,0.8663682,0.57301176,0.0546104,-0.1107223,-0.1653327
10,-0.51250654,-0.57115304,"('unsympathetic', 'sympathetic')",0.051619902,0.11905342,-0.18836468,-0.19611737,-0.2164171,-0.2160723,0.0003448
11,-0.45133477,-0.49348947,"('unhelpful', 'helpful')",-0.34645596,-0.36940894,1.2983899,1.2565322,0.1668664,0.1312113,-0.0356551
12,-0.34717393,-0.3489468,"('unsupportive', 'supportive')",0.108026624,0.24334541,-2.217565,-2.10245,-0.8189041,-0.7360171,0.082887
13,0.018773623,-0.080707505,"('impolite', 'polite')",-0.3010211,-0.30204913,-0.37755913,-0.2874562,-0.2199355,-0.2234043,-0.0034688
14,0.8613941,0.8428956,"('antisocial', 'social')",1.494651,1.6167058,-0.16643411,-0.019456236,0.7298703,0.8133818,0.0835115
15,0.20876989,0.1124987,"('boring', 'funny')",0.5773179,0.5619949,0.16397667,0.14395705,0.3166881,0.2728169,-0.0438712
16,-1.2022822,-1.2133011,"('unpopular', 'popular')",-0.46471173,-0.4603749,0.40880048,0.36900315,-0.4193978,-0.4348909,-0.0154931
17,0.014530484,0.025203738,"('nasty', 'nice')",0.24684963,0.29034877,0.15554638,0.2495935,0.1389755,0.188382,0.0494065
18,-0.4588638,-0.44912156,"('disagreeable', 'welcoming')",0.2733363,0.42519557,-1.0977293,-1.2261293,-0.4277523,-0.4166851,0.0110672
19,-0.6784325,-0.70914644,"('inhospitable', 'hospitable')",-0.5275761,-0.5681702,0.14319852,0.028535679,-0.3542701,-0.4162603,-0.0619902
20,0.066134416,0.17181349,"('rough', 'thoughtful')",0.77886516,0.9488919,-0.3531843,-0.2723169,0.1639384,0.2827961,0.1188577
21,0.014638051,0.020851277,"('immoral', 'moral')",0.31718016,0.3862233,-1.5407975,-1.4257258,-0.4029931,-0.3395504,0.0634427
22,-0.39915848,-0.49728346,"('untrustworthy', 'trustworthy')",-0.019573469,-0.086938575,-1.5187612,-1.4841145,-0.645831,-0.6894455,-0.0436145
23,-0.03892048,-0.12443439,"('insincere', 'sincere')",0.22498573,0.24024582,3.9599774,3.616694,1.3820143,1.2441684,-0.1378459
24,-0.25903022,-0.3069004,"('dishonest', 'honest')",0.35154146,0.4323749,0.0530236,0.018403843,0.0485116,0.0479594,-0.0005522
25,-0.6004073,-0.64334327,"('egoistic', 'altruistic')",-0.67478865,-0.5191779,0.84078854,0.823481,-0.1448025,-0.1130134,0.0317891
26,1.4796239,1.2735237,"('hardhearted', 'benevolent')",2.8334737,2.832729,1.7583581,1.6114501,2.0238185,1.905901,-0.1179175
27,-0.27196833,-0.41376984,"('hardhearted', 'softhearted')",-0.7615472,-0.6904546,0.25401106,0.064104654,-0.2598348,-0.3467066,-0.0868718
28,-0.2990049,-0.48007846,"('disloyal', 'loyal')",0.20104043,0.07862058,0.18942213,-0.0118971765,0.0304859,-0.137785,-0.1682709
29,-0.5359592,-0.5273247,"('unfair', 'fair')",-0.17967808,-0.273476,-1.0680491,-1.160967,-0.5945621,-0.6539226,-0.0593605
30,0.045139737,-0.035070688,"('intolerant', 'tolerant')",0.23050043,0.24216977,-0.7051616,-0.53491986,-0.1431738,-0.1092736,0.0339002
31,-0.9249893,-0.85200465,"('evil', 'good')",-0.80614686,-0.80960214,-0.17601939,-0.32907578,-0.6357185,-0.6635609,-0.0278424
32,0.11254102,0.018849768,"('unkind', 'kind')",0.3386669,0.34117743,-0.016948601,-0.13887137,0.1447531,0.0737186,-0.0710345
33,0.43730718,0.37748134,"('wrong', 'right')",0.31665623,0.2987765,-0.5199148,-0.55827206,0.0780162,0.0393286,-0.0386876
34,0.028030746,0.12329677,"('mean', 'honorable')",0.13499703,0.22683877,4.659536,4.42239,1.6075212,1.5908418,-0.0166794
35,-0.13686888,-0.15588307,"('corrupt', 'incorrupt')",-0.26120877,-0.3199657,0.03586421,-0.11254108,-0.1207378,-0.19613,-0.0753922
36,0.04021138,-0.09912654,"('hostile', 'amicable')",-0.36453962,-0.54109436,0.5410561,0.23579213,0.0722426,-0.1348096,-0.2070522
37,-0.071134105,-0.008671608,"('fake', 'genuine')",-0.36691776,-0.19705999,-0.2663252,-0.23765668,-0.2347924,-0.1477961,0.0869963
38,-0.29725596,-0.3382506,"('untruthful', 'truthful')",-0.63687134,-0.7072272,0.32706192,0.3255607,-0.2023551,-0.2399724,-0.0376173
39,0.47583127,0.5861973,"('exploitative', 'cooperative')",0.07687829,0.25335473,0.26642027,0.44894186,0.2730433,0.429498,0.1564547
40,0.4720563,0.47183734,"('stingy', 'generous')",-0.15367381,-0.026340894,-1.899021,-1.7675778,-0.5268795,-0.4406938,0.0861857
41,0.69295913,0.6730125,"('unforgiving', 'forgiving')",0.35895184,0.35597843,0.24550155,0.11727618,0.4324708,0.3820891,-0.0503817
42,-0.58581984,-0.4435545,"('unreliable', 'reliable')",-0.30433208,-0.06423039,-3.4686382,-3.0905828,-1.45293,-1.1994559,0.2534741
43,-0.6401037,-0.54032344,"('irresponsible', 'responsible')",-0.42733863,-0.22052011,-0.41459978,-0.30382252,-0.494014,-0.3548887,0.1391253
44,-1.5630075,-1.3621193,"('prejudiced', 'unprejudiced')",-2.0831301,-1.7974769,-2.0500534,-1.7951487,-1.8987303,-1.6515816,0.2471487
45,-0.540881,-0.5656157,"('incompetent', 'competent')",0.5302113,0.575803,-1.0754846,-1.0701367,-0.3620514,-0.3533165,0.0087349
46,-0.10403593,-0.16372457,"('uncompetitive', 'competitive')",0.12846017,0.10295227,-0.3486947,-0.28604865,-0.1080902,-0.115607,-0.0075168
47,0.08617159,0.09896232,"('stupid', 'smart')",0.66725975,0.74444366,3.320063,3.1373768,1.3578315,1.3269276,-0.0309039
48,0.090372525,0.09391186,"('unintelligent', 'intelligent')",0.18538028,0.24364232,-1.3584243,-1.3135008,-0.3608905,-0.3253155,0.035575
49,-0.17818852,-0.18635374,"('unable', 'able')",-0.26360172,-0.24338275,-0.76978505,-0.75421506,-0.4038584,-0.3946505,0.0092079
50,0.02365446,-0.06834639,"('clumsy', 'skillful')",1.060813,0.99636304,0.05001998,-0.049124427,0.3781625,0.2929641,-0.0851984
51,-0.0092708655,-0.083486214,"('uneducated', 'educated')",1.1797967,1.080899,-0.30968618,-0.3423372,0.2869465,0.2183585,-0.068588
52,-0.66433024,-0.7577208,"('irrational', 'rational')",-0.44000876,-0.45622045,-0.31683096,-0.4688748,-0.4737233,-0.5609387,-0.0872154
