,mid_male,mid_female,tuple,america_male,america_female,apt_male,apt_female,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.6484443,-1.7963251,"('unsociable', 'sociable')",-0.8804558,-0.9117158,-0.13188803,-0.21245418,1.1314619,0.9597754,-0.21960248,-0.31298998,-0.3497857,-0.4547419,-0.1049562
1,-0.66021675,-0.5641687,"('unfriendly', 'friendly')",-2.0454638,-2.1189835,-0.2756269,-0.119863875,0.10233236,0.018219173,1.8184415,1.6277858,-0.2121067,-0.2314022,-0.0192955
2,1.4205427,1.5094655,"('unlikable', 'likable')",0.66084874,0.6492506,0.7324877,0.83592045,0.55470496,0.659706,0.83890504,0.92634815,0.8414978,0.9161382,0.0746404
3,0.30374956,0.33347234,"('repellent', 'pleasant')",0.5824499,0.6666425,0.3370485,0.40208635,0.7122957,0.8624287,0.3045751,0.44609454,0.4480238,0.5421449,0.0941211
4,0.3866363,0.47248262,"('disliked', 'liked')",-0.004374601,-0.00468231,-1.5361005,-1.4084408,-0.79869884,-0.73962086,-5.985728,-6.0586495,-1.5876532,-1.5477821,0.0398711
5,0.56070477,0.8051916,"('distant', 'outgoing')",-1.4233525,-1.4112093,-1.0803641,-0.87650657,0.17492166,0.23024951,0.30410436,0.24595633,-0.2927972,-0.2012637,0.0915335
6,0.7648389,1.0340858,"('distant', 'open')",-1.1187389,-1.0179323,-0.6358166,-0.3704683,-0.44672307,-0.4148314,0.7242782,0.6335048,-0.1424323,-0.0271283,0.115304
7,0.11959118,0.108697005,"('insensitive', 'sensitive')",-0.36919048,-0.35757938,1.7036885,1.6673846,1.8921951,2.0523775,1.056341,1.088007,0.8805251,0.9117773,0.0312522
8,-0.4504401,-0.3268719,"('unaffectionate', 'affectionate')",-1.3903998,-1.4050539,-0.75475156,-0.61299807,-1.0948665,-1.0582914,0.36668608,0.22476071,-0.6647544,-0.6356909,0.0290635
9,0.37009275,0.5020813,"('unaffectionate', 'caring')",-1.1615139,-1.1838031,1.088522,1.2284061,0.9663648,1.0781997,1.3951231,1.3749425,0.5317178,0.5999653,0.0682475
10,-1.101572,-1.089741,"('unsympathetic', 'sympathetic')",0.106611386,0.17106067,1.6981173,1.7139883,0.94226384,1.0027,0.20074604,0.23789853,0.3692333,0.4071813,0.037948
11,0.14312902,0.16247888,"('unhelpful', 'helpful')",0.14308241,0.1720424,1.6630012,1.6965666,2.1963627,2.3397233,2.6458333,2.7551665,1.3582817,1.4251956,0.0669139
12,1.1284986,1.3143438,"('unsupportive', 'supportive')",0.69424266,0.7718857,1.9748219,2.2403834,2.3525603,2.7007427,-0.9938425,-0.8656498,1.0312562,1.2323412,0.201085
13,0.1977096,0.08760836,"('impolite', 'polite')",0.54333025,0.49554,1.4090616,1.3065426,1.9664892,1.8797877,0.29550317,0.2427285,0.8824187,0.8024415,-0.0799772
14,-1.2523904,-1.4098191,"('antisocial', 'social')",-0.07093719,-0.1009518,-0.16067971,-0.3235841,1.6223946,1.6017389,-0.69820523,-0.6052695,-0.1119636,-0.1675771,-0.0556135
15,-0.8491993,-0.86101276,"('boring', 'funny')",-0.068036765,-0.071188,0.8652146,0.8821396,0.64914954,0.6476111,0.6100235,0.6541451,0.2414303,0.250339,0.0089087
16,-0.38427702,-0.42113292,"('unpopular', 'popular')",-0.7972477,-0.8497501,-1.3395184,-1.2706552,-0.7616951,-0.7209536,0.09745367,0.09748705,-0.637057,-0.6330009,0.0040561
17,0.57319367,0.6504412,"('nasty', 'nice')",-0.43867567,-0.36146063,0.50480753,0.6011803,0.86034495,0.9756732,0.13625164,0.23113175,0.3271844,0.4193932,0.0922088
18,0.5178266,0.5465046,"('disagreeable', 'welcoming')",-0.029458176,-0.02511128,-0.92206466,-0.8914824,0.75741136,0.8712461,-0.08423969,-0.13985386,0.0478951,0.0722606,0.0243655
19,-0.25263387,-0.08472929,"('inhospitable', 'hospitable')",0.27751532,0.36853144,-0.66583216,-0.51990783,-0.5123215,-0.4084857,0.25710386,0.26753834,-0.1792337,-0.0754106,0.1038231
20,-0.24147758,-0.26879513,"('rough', 'thoughtful')",-0.30964398,-0.30345887,0.7879613,0.7281869,-0.08749096,-0.036989518,1.1482034,1.1610519,0.2595104,0.255999,-0.0035114
21,-0.24512719,-0.25036976,"('immoral', 'moral')",0.9113031,0.9186263,1.0647883,1.0384777,1.9569151,1.9607829,-0.01195124,0.12561615,0.7351856,0.7586267,0.0234411
22,0.1825984,0.12315068,"('untrustworthy', 'trustworthy')",0.3991032,0.35831067,0.08502794,0.02513248,1.6044209,1.5765313,-0.5156757,-0.50425035,0.3510949,0.315775,-0.0353199
23,-0.8202983,-0.85369754,"('insincere', 'sincere')",-0.1850758,-0.20051637,2.1286087,2.069167,2.2457411,2.3154395,6.095257,6.089485,1.8928465,1.8839756,-0.0088709
24,-0.013101811,-0.03155946,"('dishonest', 'honest')",-0.32954177,-0.37540197,0.7844319,0.7346561,0.7749445,0.72227186,0.9284258,0.8385745,0.4290317,0.3777082,-0.0513235
25,0.1733453,0.20796339,"('egoistic', 'altruistic')",-0.18463637,-0.11528151,-1.030821,-0.98808944,-0.13620354,-0.17456274,1.1311867,1.1174144,-0.0094258,0.0094888,0.0189146
26,-0.015032206,-0.01585285,"('hardhearted', 'benevolent')",-0.76690036,-0.819594,0.45493713,0.45329368,0.46723622,0.46103424,1.3851992,1.31675,0.305088,0.2791262,-0.0259618
27,-0.2288772,-0.023047265,"('hardhearted', 'softhearted')",-0.8905432,-0.8067345,0.25375003,0.39457068,1.3422452,1.4750094,1.7022303,1.6314826,0.435761,0.5342562,0.0984952
28,-0.17318821,-0.24764459,"('disloyal', 'loyal')",0.13917355,0.09018898,0.8189941,0.672139,0.86956346,0.73227936,0.83926827,0.62589854,0.4987622,0.3745723,-0.1241899
29,-0.103578486,-0.10535544,"('unfair', 'fair')",-1.104719,-1.1870767,-1.6136132,-1.692676,-0.6418679,-0.6028398,-0.36331174,-0.5108302,-0.7654181,-0.8197556,-0.0543375
30,-0.4810298,-0.5932869,"('intolerant', 'tolerant')",-0.5054488,-0.585782,1.6903509,1.6018459,2.5430133,2.495595,1.2372522,1.1511445,0.8968275,0.8139033,-0.0829242
31,0.45294657,0.67129,"('evil', 'good')",-0.5566676,-0.5049685,-2.03273,-1.8203176,-1.0779419,-0.9827801,-0.88326395,-0.9272359,-0.8195314,-0.7128025,0.1067289
32,0.29164377,0.29823753,"('unkind', 'kind')",0.15275641,0.1197001,0.9961365,0.9761538,1.0545856,1.0777059,1.4684002,1.3580704,0.7927045,0.7659735,-0.026731
33,1.014285,1.058231,"('wrong', 'right')",-0.1351681,-0.14454478,1.1832583,1.2920486,0.7221768,0.7873395,-0.32835084,-0.37255633,0.4912402,0.5241035,0.0328633
34,-0.18785018,-0.13946925,"('mean', 'honorable')",-0.2885337,-0.30243596,1.1322184,1.2547545,0.98556143,1.0700233,5.8502564,5.88375,1.4983305,1.5533245,0.054994
35,0.3295606,0.437692,"('corrupt', 'incorrupt')",-0.13035378,-0.06854056,-1.16427,-1.1281183,-1.8439673,-1.9472784,-0.41437665,-0.6325564,-0.6446815,-0.6677603,-0.0230788
36,-0.80088377,-0.7710256,"('hostile', 'amicable')",-1.1543767,-1.207383,-2.0286193,-1.901659,-1.8802147,-1.9241157,-0.3663838,-0.5536227,-1.2460957,-1.2715611,-0.0254654
37,0.68108284,0.77300894,"('fake', 'genuine')",-0.07028344,-0.0030740015,0.63230735,0.7231316,0.6764063,0.7505027,0.336753,0.32014856,0.4512532,0.5127436,0.0614904
38,-0.19834349,-0.12518394,"('untruthful', 'truthful')",-0.112070784,-0.050794035,0.9826578,1.1381005,0.92580223,1.0217803,0.8523314,0.92248994,0.4900754,0.5812786,0.0912032
39,0.95438033,0.837885,"('exploitative', 'cooperative')",1.1285203,1.0784987,2.107241,2.0063548,3.0680103,2.98988,0.93472046,0.9750267,1.6385744,1.577529,-0.0610454
40,0.69440246,0.7725379,"('stingy', 'generous')",0.04201628,0.109430246,0.37660235,0.45272976,0.98478204,1.0944062,-1.1313808,-1.2186395,0.1932845,0.242093,0.0488085
41,0.65225285,0.686887,"('unforgiving', 'forgiving')",-0.98865026,-0.9745548,0.20194745,0.28505227,0.78229344,0.92537814,0.48419327,0.50509393,0.2264073,0.2855713,0.059164
42,0.81525534,0.97592497,"('unreliable', 'reliable')",0.931286,1.0608019,-0.19858164,-0.11182773,0.86755615,1.018874,-2.4108188,-2.2572033,0.0009394,0.137314,0.1363746
43,0.12555769,0.19638848,"('irresponsible', 'responsible')",-0.12163012,-0.103459746,1.9332916,2.01818,1.9353734,2.0350943,1.1010821,1.1759368,0.994735,1.0644279,0.0696929
44,1.0604368,1.152197,"('prejudiced', 'unprejudiced')",-0.7208148,-0.67770755,-1.2361978,-1.207314,-0.8688104,-0.9136452,-1.2163274,-1.1509675,-0.5963428,-0.5594874,0.0368554
45,-1.4299146,-1.4090946,"('incompetent', 'competent')",-0.3563835,-0.289266,0.5239091,0.5446093,1.278454,1.3852737,-0.20999393,-0.19618982,-0.0387858,0.0070665,0.0458523
46,-0.7142922,-0.82037634,"('uncompetitive', 'competitive')",1.4002753,1.3530289,0.6755965,0.6767271,1.9085648,2.037995,-0.41934487,-0.39113605,0.5701599,0.5712478,0.0010879
47,-0.1458765,-0.13041645,"('stupid', 'smart')",-0.4990647,-0.41587037,0.7088558,0.7467719,0.84935653,0.7909499,5.368203,5.333849,1.2562948,1.2650568,0.008762
48,-0.76705605,-0.87289,"('unintelligent', 'intelligent')",0.038733296,0.016184393,1.082187,1.0024129,0.06266489,0.0067284107,0.66517353,0.6549913,0.2163405,0.1614854,-0.0548551
49,-1.1794908,-1.0909127,"('unable', 'able')",-0.24451663,-0.17615435,-0.038811684,0.008296555,0.03366072,0.1466333,0.074095346,0.24938415,-0.2710126,-0.1725506,0.098462
50,-0.2494474,-0.18177874,"('clumsy', 'skillful')",0.7274956,0.7406492,0.19699767,0.28334242,0.1292233,0.3196665,0.24274802,0.2363338,0.2094034,0.2796427,0.0702393
51,-0.72577673,-0.8650664,"('uneducated', 'educated')",1.8900876,1.8776666,0.3713527,0.2083298,-0.11696773,-0.18542904,0.20262522,0.102513954,0.3242642,0.227603,-0.0966612
52,0.32555848,0.29828686,"('irrational', 'rational')",-0.21314713,-0.32156175,-0.6912059,-0.6843782,-0.14438128,-0.34143662,-0.3719973,-0.5161586,-0.2190346,-0.3130497,-0.0940151
53,-0.5173103,-0.48089504,"('uncreative', 'creative')",-0.032832544,-0.09042552,0.30029738,0.38036427,0.7504681,0.7790191,0.9907752,0.846863,0.2982796,0.2869852,-0.0112944
54,-0.1741046,-0.08832305,"('incapable', 'capable')",-0.07637489,-0.07032545,0.95139223,0.91056234,0.12606394,-0.013010688,1.0451322,1.0778068,0.3744218,0.363342,-0.0110798
55,-1.2546791,-1.3730185,"('incompetent', 'clever')",0.7124918,0.7317245,0.76751375,0.66092706,0.72574425,0.76783216,0.09859283,0.16085434,0.2099327,0.1896639,-0.0202688
56,-0.74836254,-0.7383869,"('impractical', 'practical')",0.37860927,0.35853583,2.247227,2.2330108,2.0767906,2.1272142,0.21310952,0.3031225,0.8334747,0.8566993,0.0232246
57,-1.0487365,-1.0932627,"('unimaginative', 'imaginative')",-0.32374135,-0.30392277,1.0818003,1.1347967,0.6792448,0.65582573,-2.2062309,-2.1554918,-0.3635327,-0.352411,0.0111217
58,-0.7714005,-0.8403394,"('undiscriminating', 'discriminating')",0.11558001,0.03011506,0.047096275,0.014310874,0.03259554,-0.029513206,-0.17561093,-0.31458062,-0.1503479,-0.2280015,-0.0776536
59,1.1675931,1.2699523,"('foolish', 'wise')",-0.16677895,-0.17397417,-0.42611602,-0.30994338,0.27983838,0.32711488,0.6466658,0.6322878,0.3002405,0.3490875,0.048847
60,-0.85375077,-0.94761616,"('inefficient', 'efficient')",0.88560927,0.85524315,2.4831228,2.378128,2.5690873,2.5550594,0.44461334,0.5316474,1.1057364,1.0744924,-0.031244
61,0.16108596,0.012340739,"('illogical', 'logical')",0.1139313,0.0012836643,0.6791108,0.5396426,0.48669022,0.3139306,0.22052757,0.07261541,0.3322692,0.1879626,-0.1443066
62,0.023297813,0.06413399,"('incompetent', 'brilliant')",0.7261332,0.8284976,2.5608125,2.5805676,1.9797287,2.0844615,0.49216378,0.6812453,1.1564272,1.2477812,0.091354
63,0.0004747659,0.007312663,"('unperceptive', 'insightful')",1.7570928,1.8236394,1.5463303,1.6562073,3.1143146,3.2967973,1.7480178,1.8708526,1.633246,1.7309618,0.0977158
64,0.6471854,0.5903402,"('shy', 'confident')",1.0773294,1.0260773,-0.023576107,-0.06345151,0.48440608,0.4291137,-6.0365267,-5.8793144,-0.7702364,-0.779447,-0.0092106
65,-1.090363,-1.3514076,"('insecure', 'secure')",0.35703355,0.18715486,0.24782553,0.0032034684,1.145363,0.99420017,0.10126005,0.19416708,0.1522238,0.0054636,-0.1467602
66,0.5077989,0.5559538,"('inactive', 'active')",0.23241687,0.27705652,-0.78490704,-0.68992275,-0.20116186,-0.085355766,1.1973939,1.2231455,0.1903082,0.2561754,0.0658672
