,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
0,-0.9258379,-0.8868648,"('unsociable', 'sociable')",-0.31168875,-0.4391721,0.78859204,0.68580985,-0.1496449,-0.213409,-0.0637641
1,-1.016168,-0.95189166,"('unfriendly', 'friendly')",0.28273743,0.18136898,1.3978873,1.2663035,0.2214856,0.1652603,-0.0562253
2,0.734468,0.7998427,"('unlikable', 'likable')",1.7918673,1.9025073,0.40601125,0.5387728,0.9774489,1.0803743,0.1029254
3,-0.43320054,-0.2975673,"('repellent', 'pleasant')",-0.048494346,-0.029604161,0.6849536,0.74160445,0.0677529,0.1381443,0.0703914
4,0.03125676,0.030570986,"('disliked', 'liked')",0.6401258,0.65531063,-4.395756,-4.3680496,-1.2414578,-1.2273893,0.0140685
5,-0.72571087,-0.69740987,"('distant', 'outgoing')",-0.3885001,-0.3223738,-0.60902303,-0.6229483,-0.5744113,-0.5475773,0.026834
6,-1.0744492,-0.9902672,"('distant', 'open')",-0.349494,-0.28554773,0.37993234,0.32578287,-0.3480036,-0.3166774,0.0313262
7,-0.12796465,-0.012094215,"('insensitive', 'sensitive')",-0.004834708,0.0056500095,0.86358696,0.84228665,0.2435959,0.2786141,0.0350182
8,-0.65772367,-0.69943917,"('unaffectionate', 'affectionate')",-0.16951248,-0.13702081,-0.16616097,-0.29504454,-0.3311324,-0.3771682,-0.0460358
9,-0.5228824,-0.52054006,"('unaffectionate', 'caring')",0.29866192,0.18544039,0.5989301,0.47015673,0.1249032,0.045019,-0.0798842
10,-0.64476216,-0.49587303,"('unsympathetic', 'sympathetic')",-0.8108392,-0.8380961,0.7007355,0.7182335,-0.2516219,-0.2052452,0.0463767
11,-0.23379546,-0.20227495,"('unhelpful', 'helpful')",-0.8774029,-0.8557005,1.504271,1.4882898,0.1310242,0.1434381,0.0124139
12,-0.35613474,-0.18428978,"('unsupportive', 'supportive')",-0.0694733,0.09140137,-1.210983,-1.2364043,-0.5455304,-0.4430976,0.1024328
13,-0.54396564,-0.5750762,"('impolite', 'polite')",-0.8724417,-0.94953054,0.60535896,0.53067327,-0.2703495,-0.3313111,-0.0609616
