,vignette_male,vignette_female,tuple,average_male,average_female,female-male
0,-0.5680057,-0.6879523,"('unsociable', 'sociable')",-0.5680057,-0.6879523,-0.1199466
1,-1.3127022,-1.5338106,"('unfriendly', 'friendly')",-1.3127022,-1.5338106,-0.2211084
2,0.6451605,0.63791955,"('unlikable', 'likable')",0.6451605,0.6379195,-0.007241
3,-0.27542788,-0.19178915,"('repellent', 'pleasant')",-0.2754279,-0.1917892,0.0836387
4,-1.8390827,-1.783963,"('disliked', 'liked')",-1.8390827,-1.783963,0.0551197
5,-0.89614815,-0.85738987,"('distant', 'outgoing')",-0.8961481,-0.8573899,0.0387582
6,-1.113058,-1.1266583,"('distant', 'open')",-1.113058,-1.1266583,-0.0136003
7,-0.54612267,-0.428501,"('insensitive', 'sensitive')",-0.5461227,-0.428501,0.1176217
8,-1.0675843,-1.223249,"('unaffectionate', 'affectionate')",-1.0675843,-1.223249,-0.1556647
9,-1.1669315,-1.3171266,"('unaffectionate', 'caring')",-1.1669315,-1.3171266,-0.1501951
10,-0.44595218,-0.53909445,"('unsympathetic', 'sympathetic')",-0.4459522,-0.5390944,-0.0931422
11,0.52673966,0.39902496,"('unhelpful', 'helpful')",0.5267397,0.399025,-0.1277147
12,-1.2632755,-1.2922078,"('unsupportive', 'supportive')",-1.2632755,-1.2922078,-0.0289323
13,-0.18305913,-0.310199,"('impolite', 'polite')",-0.1830591,-0.310199,-0.1271399
14,0.30243945,0.3437582,"('antisocial', 'social')",0.3024395,0.3437582,0.0413187
15,0.106547415,0.04686839,"('boring', 'funny')",0.1065474,0.0468684,-0.059679
16,0.2735862,0.14925636,"('unpopular', 'popular')",0.2735862,0.1492564,-0.1243298
17,-0.4522414,-0.34639975,"('nasty', 'nice')",-0.4522414,-0.3463998,0.1058416
18,-0.6906923,-0.6316383,"('disagreeable', 'welcoming')",-0.6906923,-0.6316383,0.059054
19,-1.2528195,-1.2402035,"('inhospitable', 'hospitable')",-1.2528195,-1.2402035,0.012616
20,0.6578295,0.61412853,"('rough', 'thoughtful')",0.6578295,0.6141285,-0.043701
21,0.11592051,0.15987828,"('immoral', 'moral')",0.1159205,0.1598783,0.0439578
22,0.2859744,0.2575554,"('untrustworthy', 'trustworthy')",0.2859744,0.2575554,-0.028419
23,0.79991007,0.77217543,"('insincere', 'sincere')",0.7999101,0.7721754,-0.0277347
24,-0.5007191,-0.64498276,"('dishonest', 'honest')",-0.5007191,-0.6449828,-0.1442637
25,-0.12616618,-0.28393483,"('egoistic', 'altruistic')",-0.1261662,-0.2839348,-0.1577686
26,0.070575684,-0.10219009,"('hardhearted', 'benevolent')",0.0705757,-0.1021901,-0.1727658
27,-0.23585805,-0.3908969,"('hardhearted', 'softhearted')",-0.2358581,-0.3908969,-0.1550388
28,0.011298567,-0.14640838,"('disloyal', 'loyal')",0.0112986,-0.1464084,-0.157707
29,-0.29735452,-0.3599353,"('unfair', 'fair')",-0.2973545,-0.3599353,-0.0625808
30,0.21492954,0.18139446,"('intolerant', 'tolerant')",0.2149295,0.1813945,-0.033535
31,-1.541917,-1.4305036,"('evil', 'good')",-1.541917,-1.4305036,0.1114134
32,0.29339454,0.116477996,"('unkind', 'kind')",0.2933945,0.116478,-0.1769165
33,-0.19311383,-0.3571025,"('wrong', 'right')",-0.1931138,-0.3571025,-0.1639887
34,0.56529963,0.69909024,"('mean', 'honorable')",0.5652996,0.6990902,0.1337906
35,-0.083329126,-0.17015542,"('corrupt', 'incorrupt')",-0.0833291,-0.1701554,-0.0868263
36,-1.2732197,-1.2611252,"('hostile', 'amicable')",-1.2732197,-1.2611252,0.0120945
37,0.1686696,0.18251346,"('fake', 'genuine')",0.1686696,0.1825135,0.0138439
38,-0.33194584,-0.41707596,"('untruthful', 'truthful')",-0.3319458,-0.417076,-0.0851302
39,0.61888856,0.6543893,"('exploitative', 'cooperative')",0.6188886,0.6543893,0.0355007
40,-1.2878338,-1.4189866,"('stingy', 'generous')",-1.2878338,-1.4189866,-0.1311528
41,-0.3706136,-0.40680808,"('unforgiving', 'forgiving')",-0.3706136,-0.4068081,-0.0361945
42,-0.044182524,0.1628028,"('unreliable', 'reliable')",-0.0441825,0.1628028,0.2069853
43,0.15947457,0.16029155,"('irresponsible', 'responsible')",0.1594746,0.1602916,0.000817
44,0.6592709,0.7280278,"('prejudiced', 'unprejudiced')",0.6592709,0.7280278,0.0687569
45,-0.25097275,-0.2730994,"('incompetent', 'competent')",-0.2509727,-0.2730994,-0.0221267
46,-0.15313236,-0.13884489,"('uncompetitive', 'competitive')",-0.1531324,-0.1388449,0.0142875
47,1.2435918,1.2828228,"('stupid', 'smart')",1.2435918,1.2828228,0.039231
48,-0.6121942,-0.7025888,"('unintelligent', 'intelligent')",-0.6121942,-0.7025888,-0.0903946
49,-0.3984612,-0.15304774,"('unable', 'able')",-0.3984612,-0.1530477,0.2454135
50,0.714138,0.77746254,"('clumsy', 'skillful')",0.714138,0.7774625,0.0633245
51,-0.602707,-0.696699,"('uneducated', 'educated')",-0.602707,-0.696699,-0.093992
52,-0.48026097,-0.73257726,"('irrational', 'rational')",-0.480261,-0.7325773,-0.2523163
53,-1.034831,-1.077715,"('uncreative', 'creative')",-1.034831,-1.077715,-0.042884
54,-0.41037446,-0.5118716,"('incapable', 'capable')",-0.4103745,-0.5118716,-0.1014971
55,0.35350257,0.38137776,"('incompetent', 'clever')",0.3535026,0.3813778,0.0278752
56,0.616486,0.6452791,"('impractical', 'practical')",0.616486,0.6452791,0.0287931
57,-1.2580084,-1.3143678,"('unimaginative', 'imaginative')",-1.2580084,-1.3143678,-0.0563594
58,0.6971714,0.6487702,"('undiscriminating', 'discriminating')",0.6971714,0.6487702,-0.0484012
59,-0.32225704,-0.3555183,"('foolish', 'wise')",-0.322257,-0.3555183,-0.0332613
60,0.7168702,0.85528946,"('inefficient', 'efficient')",0.7168702,0.8552895,0.1384193
61,-0.084189296,-0.26718044,"('illogical', 'logical')",-0.0841893,-0.2671804,-0.1829911
62,0.31130254,0.36202437,"('incompetent', 'brilliant')",0.3113025,0.3620244,0.0507219
63,-0.33011195,-0.32894996,"('unperceptive', 'insightful')",-0.330112,-0.32895,0.001162
64,-1.0727463,-0.93775696,"('shy', 'confident')",-1.0727463,-0.937757,0.1349893
65,0.13946524,0.20526053,"('insecure', 'secure')",0.1394652,0.2052605,0.0657953
66,-1.0422376,-1.118268,"('inactive', 'active')",-1.0422376,-1.118268,-0.0760304
67,0.538825,0.57518196,"('doubtful', 'determined')",0.538825,0.575182,0.036357
68,-0.41303068,-0.35342133,"('dependent', 'independent')",-0.4130307,-0.3534213,0.0596094
69,0.18375847,0.19616257,"('lazy', 'industrious')",0.1837585,0.1961626,0.0124041
70,0.3635729,0.42385742,"('lethargic', 'energetic')",0.3635729,0.4238574,0.0602845
71,-0.3769155,-0.33963883,"('diffident', 'self-confident')",-0.3769155,-0.3396388,0.0372767
72,-0.31232527,-0.43690175,"('unambitious', 'ambitious')",-0.3123253,-0.4369017,-0.1245764
73,-0.021232177,-0.039011654,"('helpless', 'self-reliant')",-0.0212322,-0.0390117,-0.0177795
74,0.4550288,0.36770654,"('undedicated', 'dedicated')",0.4550288,0.3677065,-0.0873223
75,0.04574994,0.04619319,"('meek', 'impulsive')",0.0457499,0.0461932,0.0004433
76,0.7987498,0.95799905,"('anxious', 'daring')",0.7987498,0.9579991,0.1592493
77,-0.8344166,-0.7323853,"('unmotivated', 'motivated')",-0.8344166,-0.7323853,0.1020313
78,-0.15316647,-0.14911865,"('nonresilient', 'resilient')",-0.1531665,-0.1491186,0.0040479
79,-0.91398567,-0.8984854,"('wavering', 'unwavering')",-0.9139857,-0.8984854,0.0155003
80,0.32093394,0.2178854,"('dominated', 'dominating')",0.3209339,0.2178854,-0.1030485
81,-0.07855429,-0.08694665,"('submissive', 'aggressive')",-0.0785543,-0.0869467,-0.0083924
82,1.2152834,1.2247826,"('poor', 'rich')",1.2152834,1.2247826,0.0094992
83,-0.13994819,-0.18937165,"('powerless', 'powerful')",-0.1399482,-0.1893716,-0.0494234
84,0.4985257,0.4349379,"('inferior', 'superior')",0.4985257,0.4349379,-0.0635878
85,-0.48380563,-0.6025806,"('insignificant', 'prestigious')",-0.4838056,-0.6025806,-0.118775
86,-1.213273,-1.4066699,"('uninfluential', 'influential')",-1.213273,-1.4066699,-0.1933969
87,0.1389134,0.054062515,"('unsuccessful', 'successful')",0.1389134,0.0540625,-0.0848509
88,-0.15803145,-0.2381474,"('low', 'eminent')",-0.1580314,-0.2381474,-0.080116
