,copart_male,copart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.19998005,0.08190848,"('unsociable', 'sociable')",0.091019675,-0.094245404,0.1454999,-0.0061685,-0.1516684
1,-1.4817574,-1.5759699,"('unfriendly', 'friendly')",1.2906318,1.0236099,-0.0955628,-0.27618,-0.1806172
2,0.5358579,0.5519792,"('unlikable', 'likable')",0.5286595,0.55054396,0.5322587,0.5512615,0.0190028
3,0.70415235,0.8647973,"('repellent', 'pleasant')",0.10151245,0.20708455,0.4028324,0.5359409,0.1331085
4,-1.4703262,-1.5713183,"('disliked', 'liked')",-5.60219,-5.5821085,-3.5362582,-3.5767133,-0.0404551
5,-2.7059908,-2.7151506,"('distant', 'outgoing')",-0.5067339,-0.54598397,-1.6063623,-1.6305673,-0.024205
6,-3.2347062,-3.2271152,"('distant', 'open')",-0.33786133,-0.43542394,-1.7862837,-1.8312695,-0.0449858
7,1.4018236,1.533661,"('insensitive', 'sensitive')",0.5117148,0.6041681,0.9567692,1.0689145,0.1121453
8,-2.2042112,-2.3289254,"('unaffectionate', 'affectionate')",0.035732,-0.112402536,-1.0842396,-1.2206639,-0.1364243
9,-1.56343,-1.6168879,"('unaffectionate', 'caring')",0.63622236,0.5825636,-0.4636038,-0.5171622,-0.0535584
10,0.94918,1.0628533,"('unsympathetic', 'sympathetic')",-0.13628231,-0.15361114,0.4064488,0.4546211,0.0481723
11,0.9245031,0.9288532,"('unhelpful', 'helpful')",2.014168,2.076523,1.4693356,1.5026882,0.0333526
12,-0.3071001,-0.22642627,"('unsupportive', 'supportive')",-1.6159897,-1.5169013,-0.9615449,-0.8716637,0.0898812
13,1.3444209,1.2962383,"('impolite', 'polite')",0.12899324,0.16179904,0.7367071,0.7290187,-0.0076884
14,1.6230721,1.6628797,"('antisocial', 'social')",0.058585554,0.08904719,0.8408288,0.8759634,0.0351346
15,-0.21180391,-0.35808712,"('boring', 'funny')",0.62717795,0.58581704,0.207687,0.113865,-0.093822
16,-0.92919165,-0.95833683,"('unpopular', 'popular')",0.6125361,0.6110051,-0.1583278,-0.1736659,-0.0153381
17,0.17114672,0.20968619,"('nasty', 'nice')",-0.2630536,-0.23433693,-0.0459534,-0.0123254,0.033628
18,-0.9879426,-0.9945325,"('disagreeable', 'welcoming')",-0.29646114,-0.3787288,-0.6422018,-0.6866307,-0.0444289
19,-1.8140018,-1.8353165,"('inhospitable', 'hospitable')",-0.33316377,-0.36682525,-1.0735828,-1.1010709,-0.0274881
20,0.49557164,0.55631524,"('rough', 'thoughtful')",1.0726329,0.9972453,0.7841023,0.7767802,-0.0073221
21,1.7511032,1.8085986,"('immoral', 'moral')",0.04300346,0.064905874,0.8970533,0.9367523,0.039699
22,1.0110629,1.0048316,"('untrustworthy', 'trustworthy')",-0.8765539,-0.9073035,0.0672545,0.048764,-0.0184905
23,0.9366153,0.9486933,"('insincere', 'sincere')",5.4215584,5.425722,3.1790869,3.1872077,0.0081208
24,0.67102027,0.6811192,"('dishonest', 'honest')",0.48629963,0.5030723,0.57866,0.5920957,0.0134357
25,-0.904684,-0.9548182,"('egoistic', 'altruistic')",1.2153624,1.0870239,0.1553392,0.0661028,-0.0892364
26,-0.38782364,-0.5039522,"('hardhearted', 'benevolent')",1.3167701,1.0999968,0.4644732,0.2980223,-0.1664509
27,0.06288664,0.10357315,"('hardhearted', 'softhearted')",1.0495579,1.047525,0.5562223,0.5755491,0.0193268
28,-0.47078952,-0.4575457,"('disloyal', 'loyal')",0.61097246,0.5051982,0.0700915,0.0238262,-0.0462653
29,-0.06824258,-0.019790202,"('unfair', 'fair')",-0.6672318,-0.8080792,-0.3677372,-0.4139347,-0.0461975
30,1.900273,1.8436844,"('intolerant', 'tolerant')",2.1677015,2.1042626,2.0339873,1.9739735,-0.0600138
31,-2.47337,-2.4867578,"('evil', 'good')",-1.4357613,-1.6040852,-1.9545658,-2.0454216,-0.0908558
32,1.2105304,1.1240718,"('unkind', 'kind')",1.2073488,1.0600561,1.2089396,1.0920639,-0.1168757
33,-0.57934874,-0.6733584,"('wrong', 'right')",-0.65697217,-0.7223513,-0.6181605,-0.6978549,-0.0796944
34,0.24585919,0.33886278,"('mean', 'honorable')",5.683964,5.785828,2.9649115,3.0623455,0.097434
35,-1.913441,-1.9702414,"('corrupt', 'incorrupt')",-0.60956687,-0.7683432,-1.2615039,-1.3692923,-0.1077884
36,-2.5856378,-2.7296383,"('hostile', 'amicable')",-0.41622478,-0.6403919,-1.5009313,-1.6850151,-0.1840838
37,0.17544487,0.2714557,"('fake', 'genuine')",0.007076796,0.015212096,0.0912608,0.1433339,0.0520731
38,-0.8436975,-0.8836571,"('untruthful', 'truthful')",0.06364369,0.14256719,-0.3900269,-0.370545,0.0194819
39,1.7097485,1.719994,"('exploitative', 'cooperative')",0.06686066,0.026057122,0.8883046,0.8730255,-0.0152791
