,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8898136,-0.9424147,"('unsociable', 'sociable')",0.24159987,0.045206323,-0.34742558,-0.45891625,-0.3318798,-0.4520415,-0.1201617
1,-1.7985648,-1.8940129,"('unfriendly', 'friendly')",0.078765795,-0.07299569,1.8272853,1.7159957,0.0358287,-0.083671,-0.1194997
2,-0.67848015,-0.6508227,"('unlikable', 'likable')",1.2286345,1.3082635,0.5113371,0.6064309,0.3538305,0.4212906,0.0674601
3,0.20023242,0.2873754,"('repellent', 'pleasant')",0.91620946,0.9392869,0.46268985,0.4676766,0.5263772,0.5647796,0.0384024
4,-0.75680524,-0.84673554,"('disliked', 'liked')",-0.25427082,-0.26756942,-6.406638,-6.5557146,-2.4725714,-2.5566732,-0.0841018
5,-2.0623202,-2.060792,"('distant', 'outgoing')",-0.90637076,-0.85145235,-0.16643819,-0.15184267,-1.045043,-1.0213623,0.0236807
6,-2.7859035,-2.8193374,"('distant', 'open')",-1.2963291,-1.2647747,0.51574993,0.53578997,-1.1888275,-1.1827741,0.0060534
7,1.1341839,1.1522056,"('insensitive', 'sensitive')",1.1812547,1.1574671,1.1517857,1.0763371,1.1557415,1.12867,-0.0270715
8,-1.7248057,-1.7874672,"('unaffectionate', 'affectionate')",-0.6879831,-0.7658527,1.0430403,0.92226255,-0.4565829,-0.5436858,-0.0871029
9,-1.2600024,-1.2673993,"('unaffectionate', 'caring')",0.2426438,0.13899678,1.3517021,1.3060405,0.1114479,0.0592127,-0.0522352
10,-0.06444386,-0.0138201155,"('unsympathetic', 'sympathetic')",0.06111913,0.02423758,-0.23200792,-0.22564922,-0.0784442,-0.0717439,0.0067003
11,0.20250846,0.27492017,"('unhelpful', 'helpful')",-0.13496827,-0.15826544,1.4462985,1.5831542,0.5046129,0.566603,0.0619901
12,0.040432073,0.0969271,"('unsupportive', 'supportive')",0.9024696,0.9583531,-1.4695268,-1.5508268,-0.1755417,-0.1651822,0.0103595
13,0.25773233,0.19458099,"('impolite', 'polite')",0.47180206,0.37196076,-0.20749496,-0.21455696,0.1740131,0.1173283,-0.0566848
14,0.40213424,0.45906594,"('antisocial', 'social')",1.7878485,1.8376435,-0.425416,-0.4812826,0.5881889,0.6051423,0.0169534
15,0.22192204,0.13002893,"('boring', 'funny')",-0.9455474,-1.0440254,0.5478393,0.5053071,-0.0585954,-0.1362298,-0.0776344
16,-0.89014447,-0.93149483,"('unpopular', 'popular')",-1.054218,-0.9688759,0.03171937,0.13516402,-0.6375477,-0.5884022,0.0491455
17,-0.7041981,-0.6375292,"('nasty', 'nice')",-1.1235939,-0.9956565,-0.5206324,-0.4426139,-0.7828081,-0.6919332,0.0908749
18,-0.7183192,-0.6637641,"('disagreeable', 'welcoming')",-0.008194208,0.06276964,-0.2855038,-0.3268075,-0.3373391,-0.3092673,0.0280718
19,-1.9042698,-1.8052145,"('inhospitable', 'hospitable')",-0.7805436,-0.75621074,0.07079913,0.14654124,-0.8713381,-0.8049614,0.0663767
20,-0.099520445,0.03614717,"('rough', 'thoughtful')",0.4869009,0.66213,1.1488018,1.1291797,0.5120608,0.6091523,0.0970915
21,0.6566119,0.6788486,"('immoral', 'moral')",0.7750673,0.7348708,-0.56035906,-0.5532269,0.2904401,0.2868308,-0.0036093
22,0.27660316,0.22242193,"('untrustworthy', 'trustworthy')",0.7402709,0.67391574,-0.5353723,-0.6321911,0.1605006,0.0880489,-0.0724517
23,0.42104256,0.44682702,"('insincere', 'sincere')",0.22197273,0.089035615,5.5760427,5.588539,2.0730193,2.0414672,-0.0315521
24,-0.4324149,-0.50120616,"('dishonest', 'honest')",-0.88449824,-0.98095137,0.46606722,0.37734827,-0.2836153,-0.3682697,-0.0846544
25,-0.28399417,-0.29566705,"('egoistic', 'altruistic')",0.8782068,0.8836125,1.8976923,1.8409289,0.830635,0.8096248,-0.0210102
26,-0.5827477,-0.69539696,"('hardhearted', 'benevolent')",1.4874161,1.4698958,1.8279293,1.74277,0.9108659,0.8390896,-0.0717763
27,-0.060957223,-0.0053830445,"('hardhearted', 'softhearted')",0.4940317,0.4859256,1.8553221,1.7593403,0.7627989,0.7466276,-0.0161713
28,-0.90071577,-0.9900386,"('disloyal', 'loyal')",0.0073754974,-0.13793935,0.8878533,0.8043937,-0.001829,-0.1078614,-0.1060324
29,-0.056337103,-0.101690546,"('unfair', 'fair')",-0.39404863,-0.3494787,-0.11073843,-0.23141977,-0.1870414,-0.2275297,-0.0404883
30,1.3708135,1.4179184,"('intolerant', 'tolerant')",1.6319722,1.5397108,0.9486988,0.91674936,1.3171615,1.2914596,-0.0257019
31,-1.7925105,-1.8453144,"('evil', 'good')",-1.5698706,-1.5520401,-0.8211318,-0.92357093,-1.3945042,-1.4403086,-0.0458044
32,-0.33518443,-0.3629546,"('unkind', 'kind')",0.64379793,0.54887474,0.94864446,0.79059076,0.419086,0.3255036,-0.0935824
33,0.55103815,0.5154935,"('wrong', 'right')",0.6018108,0.574928,-0.25877652,-0.35720155,0.2980241,0.2444066,-0.0536175
34,-0.008564308,0.078550704,"('mean', 'honorable')",-0.053680614,0.041714862,5.8034062,6.0275846,1.9137204,2.0492833,0.1355629
35,-0.7358099,-0.77476233,"('corrupt', 'incorrupt')",-1.5727489,-1.5401144,-0.05128391,-0.14263147,-0.7866143,-0.8191694,-0.0325551
36,-1.5525686,-1.6388454,"('hostile', 'amicable')",-1.1921334,-1.2827891,0.52211124,0.39236453,-0.7408636,-0.8430901,-0.1022265
37,0.5556125,0.59660053,"('fake', 'genuine')",0.3855994,0.37402132,0.7333748,0.7051386,0.5581956,0.5585868,0.0003912
38,-1.2731638,-1.3534869,"('untruthful', 'truthful')",-0.7163802,-0.75825953,-0.35605186,-0.32371688,-0.7818653,-0.8118211,-0.0299558
39,1.1778014,1.2684397,"('exploitative', 'cooperative')",0.3072171,0.30874547,0.18110874,0.098523475,0.5553757,0.5585696,0.0031939
40,0.49434286,0.4794457,"('stingy', 'generous')",0.8397198,0.86013883,-0.97718024,-1.1254623,0.1189608,0.0713741,-0.0475867
41,-0.9125499,-0.9774889,"('unforgiving', 'forgiving')",0.15033491,0.17616819,0.28901872,0.1855778,-0.1577321,-0.2052476,-0.0475155
42,0.8740246,0.9455794,"('unreliable', 'reliable')",1.2057525,1.4212176,-2.7658594,-2.6791759,-0.228694,-0.1041263,0.1245677
43,-0.1299661,-0.16000214,"('irresponsible', 'responsible')",0.07614273,0.11816299,0.41972256,0.4095564,0.1219664,0.1225724,0.000606
44,-0.4990266,-0.4229772,"('prejudiced', 'unprejudiced')",-0.98030186,-0.8821748,-1.4832488,-1.4608204,-0.9875258,-0.9219908,0.065535
45,-0.08381324,-0.05567385,"('incompetent', 'competent')",0.3221873,0.21712933,-0.23291595,-0.26115984,0.0018194,-0.0332348,-0.0350542
46,1.0315274,1.0930271,"('uncompetitive', 'competitive')",1.6933008,1.6351218,-0.4676125,-0.49261397,0.7524052,0.7451783,-0.0072269
47,0.68390554,0.77144754,"('stupid', 'smart')",0.49220154,0.56211156,5.4417167,5.5978465,2.2059412,2.3104685,0.1045273
48,-0.080764696,-0.10447375,"('unintelligent', 'intelligent')",0.0028024893,-0.06693793,0.27544433,0.28191152,0.0658274,0.0368333,-0.0289941
49,-0.21538717,-0.056535732,"('unable', 'able')",-0.56415945,-0.46002424,-0.45338935,-0.24049854,-0.4109786,-0.2523528,0.1586258
50,0.6327164,0.6802392,"('clumsy', 'skillful')",0.1587154,0.24519329,0.036610484,0.11788392,0.2760141,0.3477721,0.071758
51,-0.60945237,-0.68298656,"('uneducated', 'educated')",0.8791571,0.7161167,0.32577068,0.27692172,0.1984918,0.1033506,-0.0951412
52,-1.3328784,-1.5114453,"('irrational', 'rational')",-0.95442754,-1.0434022,0.21661998,0.110342264,-0.6902286,-0.8148351,-0.1246065
53,-0.38745195,-0.30159876,"('uncreative', 'creative')",0.5834142,0.58250195,1.1872933,1.1559887,0.4610852,0.478964,0.0178788
54,-0.98161024,-0.9633631,"('incapable', 'capable')",-0.05924753,-0.05833123,1.0034685,1.0845314,-0.0124631,0.0209457,0.0334088
55,0.23627919,0.315075,"('incompetent', 'clever')",0.3617254,0.30235738,-0.0513178,-0.03334423,0.1822289,0.194696,0.0124671
56,1.272265,1.3572463,"('impractical', 'practical')",0.40477252,0.37652618,-0.6992314,-0.6572096,0.3259354,0.3588543,0.0329189
57,0.49237046,0.49051353,"('unimaginative', 'imaginative')",0.68227726,0.59247243,-2.1719134,-2.2572868,-0.3324219,-0.3914336,-0.0590117
58,0.13974857,0.19128236,"('undiscriminating', 'discriminating')",0.965072,1.0658704,0.35719588,0.3211852,0.4873388,0.5261127,0.0387739
59,-0.20244583,-0.31102562,"('foolish', 'wise')",-0.3013002,-0.25910157,0.24637097,0.31524754,-0.0857917,-0.0849599,0.0008318
60,1.4658376,1.6312231,"('inefficient', 'efficient')",1.0651323,1.045009,-0.41090837,-0.31266597,0.7066871,0.7878554,0.0811683
