,image_male,image_female,tuple,average_male,average_female,female-male
0,0.18408842,0.16164233,"('unsociable', 'sociable')",0.1840884,0.1616423,-0.0224461
1,0.9526484,0.84188706,"('unfriendly', 'friendly')",0.9526484,0.8418871,-0.1107613
2,0.23714328,0.35726994,"('unlikable', 'likable')",0.2371433,0.3572699,0.1201266
3,0.7120639,0.83373904,"('repellent', 'pleasant')",0.7120639,0.833739,0.1216751
4,-7.245609,-7.410617,"('disliked', 'liked')",-7.2456088,-7.4106169,-0.1650081
5,-0.68572426,-0.7237529,"('distant', 'outgoing')",-0.6857243,-0.7237529,-0.0380286
6,-0.30369106,-0.3821255,"('distant', 'open')",-0.3036911,-0.3821255,-0.0784344
7,1.1636845,1.1995825,"('insensitive', 'sensitive')",1.1636845,1.1995825,0.035898
8,0.82320327,0.68760914,"('unaffectionate', 'affectionate')",0.8232033,0.6876091,-0.1355942
9,1.6061194,1.6024159,"('unaffectionate', 'caring')",1.6061194,1.6024159,-0.0037035
10,1.3676487,1.4702739,"('unsympathetic', 'sympathetic')",1.3676487,1.4702739,0.1026252
11,2.0125754,2.1060572,"('unhelpful', 'helpful')",2.0125754,2.1060572,0.0934818
12,-1.4577446,-1.4615864,"('unsupportive', 'supportive')",-1.4577446,-1.4615864,-0.0038418
13,0.21267101,0.26243418,"('impolite', 'polite')",0.212671,0.2624342,0.0497632
14,0.092121445,0.04297439,"('antisocial', 'social')",0.0921214,0.0429744,-0.049147
15,0.23391736,0.06379806,"('boring', 'funny')",0.2339174,0.0637981,-0.1701193
16,-0.2365005,-0.22685531,"('unpopular', 'popular')",-0.2365005,-0.2268553,0.0096452
17,-0.23760986,-0.1754669,"('nasty', 'nice')",-0.2376099,-0.1754669,0.062143
18,-0.5090407,-0.5639506,"('disagreeable', 'welcoming')",-0.5090407,-0.5639506,-0.0549099
19,-0.8213425,-0.8055565,"('inhospitable', 'hospitable')",-0.8213425,-0.8055565,0.015786
20,0.95686644,0.929659,"('rough', 'thoughtful')",0.9568664,0.929659,-0.0272074
21,0.23267095,0.39479566,"('immoral', 'moral')",0.2326709,0.3947957,0.1621248
22,-0.42377824,-0.42138588,"('untrustworthy', 'trustworthy')",-0.4237782,-0.4213859,0.0023923
23,6.3156724,6.4062614,"('insincere', 'sincere')",6.3156724,6.4062614,0.090589
24,1.8494388,1.7703013,"('dishonest', 'honest')",1.8494388,1.7703013,-0.0791375
25,0.1446429,0.06490049,"('egoistic', 'altruistic')",0.1446429,0.0649005,-0.0797424
26,0.7627436,0.56117284,"('hardhearted', 'benevolent')",0.7627436,0.5611728,-0.2015708
27,1.6633968,1.5167887,"('hardhearted', 'softhearted')",1.6633968,1.5167887,-0.1466081
28,1.0652143,0.9953513,"('disloyal', 'loyal')",1.0652143,0.9953513,-0.069863
29,-0.832917,-0.9070114,"('unfair', 'fair')",-0.832917,-0.9070114,-0.0740944
30,0.920729,1.0000442,"('intolerant', 'tolerant')",0.920729,1.0000442,0.0793152
31,-1.7818285,-1.8867648,"('evil', 'good')",-1.7818285,-1.8867648,-0.1049363
32,1.5665132,1.482023,"('unkind', 'kind')",1.5665132,1.482023,-0.0844902
33,-0.47906774,-0.52674454,"('wrong', 'right')",-0.4790677,-0.5267445,-0.0476768
34,4.412181,4.6184115,"('mean', 'honorable')",4.4121809,4.6184115,0.2062306
35,-1.1930918,-1.5101533,"('corrupt', 'incorrupt')",-1.1930918,-1.5101533,-0.3170615
36,-0.94131756,-1.1338876,"('hostile', 'amicable')",-0.9413176,-1.1338876,-0.19257
37,0.78128463,0.783039,"('fake', 'genuine')",0.7812846,0.783039,0.0017544
38,-0.15911977,-0.10834891,"('untruthful', 'truthful')",-0.1591198,-0.1083489,0.0507709
39,0.09263124,0.09838765,"('exploitative', 'cooperative')",0.0926312,0.0983877,0.0057565
40,-1.5304691,-1.7033997,"('stingy', 'generous')",-1.5304691,-1.7033997,-0.1729306
41,0.14219396,0.11477933,"('unforgiving', 'forgiving')",0.142194,0.1147793,-0.0274147
