,booking_male,booking_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.36014715,-0.34289157,"('egoistic', 'altruistic')",0.6324162,0.6919034,1.2888839,1.2243584,0.5203843,0.5244567,0.0040724
26,2.6898818,2.6173983,"('hardhearted', 'benevolent')",1.7200732,1.6936469,1.6047987,1.4691731,2.0049179,1.9267394,-0.0781785
27,0.2752557,0.3862502,"('hardhearted', 'softhearted')",-0.21988884,-0.22511312,1.4620715,1.310958,0.5058128,0.4906984,-0.0151144
28,0.27060497,0.12162197,"('disloyal', 'loyal')",-0.27594948,-0.38328773,0.81419593,0.7053194,0.2696171,0.1478845,-0.1217326
29,-0.5989993,-0.7402261,"('unfair', 'fair')",-0.79774284,-0.7417983,-0.5606934,-0.69207454,-0.6524785,-0.7246997,-0.0722212
30,1.8518019,1.9661015,"('intolerant', 'tolerant')",1.7259052,1.612108,1.5023981,1.4267024,1.6933684,1.668304,-0.0250644
31,-2.1341739,-2.1720796,"('evil', 'good')",-1.5656445,-1.506131,-1.1944358,-1.348343,-1.6314181,-1.6755179,-0.0440998
32,0.98335737,0.9927562,"('unkind', 'kind')",0.73892426,0.65157396,1.1830674,1.0622826,0.9684498,0.9022042,-0.0662456
33,0.9388243,0.8872726,"('wrong', 'right')",0.52718,0.5316969,-0.65076476,-0.69344056,0.2717465,0.241843,-0.0299035
34,0.15888602,0.30750942,"('mean', 'honorable')",0.05628974,0.2361593,6.0340657,6.151289,2.0830805,2.2316526,0.1485721
35,-1.9588451,-2.1007888,"('corrupt', 'incorrupt')",-1.5804306,-1.4764087,-0.30470726,-0.50572217,-1.2813276,-1.3609732,-0.0796456
36,-1.5000498,-1.4981202,"('hostile', 'amicable')",-0.97105354,-0.9758945,0.0038853493,-0.19457422,-0.8224061,-0.8895296,-0.0671235
37,-0.69400686,-0.7360459,"('fake', 'genuine')",-0.45258042,-0.39859313,0.37956697,0.38894457,-0.2556734,-0.2485648,0.0071086
38,0.6590775,0.68703556,"('untruthful', 'truthful')",-0.19019555,-0.16553526,0.33967295,0.3845433,0.2695183,0.3020145,0.0324962
39,0.5929484,0.52639097,"('exploitative', 'cooperative')",-0.2008937,-0.15328743,-0.20305306,-0.2220532,0.0630005,0.0503501,-0.0126504
40,0.018670741,0.12949263,"('stingy', 'generous')",0.28762248,0.32242405,-1.6400797,-1.6687511,-0.4445955,-0.4056115,0.038984
41,1.4268917,1.4494808,"('unforgiving', 'forgiving')",0.26030305,0.2853894,0.31921044,0.20970987,0.6688017,0.6481934,-0.0206083
42,0.7964155,0.8338859,"('unreliable', 'reliable')",1.8270059,1.8801744,-2.5278547,-2.4347172,0.0318556,0.0931144,0.0612588
43,1.5474552,1.5884132,"('irresponsible', 'responsible')",-0.22213799,-0.20542668,0.9022217,0.88469577,0.7425129,0.7558941,0.0133812
44,-1.2234273,-1.1711756,"('prejudiced', 'unprejudiced')",-0.7124534,-0.7358793,-1.7461878,-1.7940086,-1.2273561,-1.2336879,-0.0063318
45,-0.4555589,-0.30751947,"('incompetent', 'competent')",0.10281981,0.08723332,-0.058204822,-0.030053131,-0.1369813,-0.0834464,0.0535349
46,1.4609185,1.5572916,"('uncompetitive', 'competitive')",1.4547794,1.3142184,-0.11112246,-0.033755258,0.9348586,0.9459182,0.0110596
47,0.60012084,0.79678005,"('stupid', 'smart')",0.60067785,0.722409,5.9113884,6.054672,2.3707291,2.5246204,0.1538913
48,0.6061677,0.6023713,"('unintelligent', 'intelligent')",-0.14348324,-0.24137159,0.63417953,0.58234984,0.3656213,0.3144498,-0.0511715
49,-1.0809275,-0.9792586,"('unable', 'able')",-0.7536128,-0.7015342,-0.18226238,-0.022185095,-0.6722676,-0.5676593,0.1046083
50,-0.34864977,-0.2481584,"('clumsy', 'skillful')",0.013265062,0.060138065,-0.07116291,0.021591103,-0.1355159,-0.0554764,0.0800395
51,-0.34103185,-0.39761937,"('uneducated', 'educated')",1.4634991,1.3312359,0.7751437,0.77809536,0.632537,0.5705706,-0.0619664
52,-0.5102233,-0.6505215,"('irrational', 'rational')",-1.4036341,-1.4313155,-0.5646423,-0.75226307,-0.8261666,-0.9447001,-0.1185335
53,0.347526,0.3337018,"('uncreative', 'creative')",0.13681483,0.11951849,0.96336913,0.90476954,0.48257,0.4526633,-0.0299067
54,0.4282595,0.45123455,"('incapable', 'capable')",0.0074782334,0.034330137,1.0545065,1.0570203,0.4967481,0.514195,0.0174469
55,-0.011397879,0.10001447,"('incompetent', 'clever')",0.4227863,0.29921785,0.08555352,0.14368057,0.1656473,0.180971,0.0153237
56,1.9165416,1.8989656,"('impractical', 'practical')",0.72809374,0.715401,0.29493648,0.35904223,0.9798572,0.9911362,0.011279
57,-0.44206384,-0.49753037,"('unimaginative', 'imaginative')",-0.06146376,-0.16779563,-2.5288172,-2.5605001,-1.0107816,-1.0752754,-0.0644938
58,1.2909206,1.3106623,"('undiscriminating', 'discriminating')",0.9120335,0.8683628,0.26778063,0.25164646,0.8235782,0.8102239,-0.0133543
59,-0.7469361,-0.83048433,"('foolish', 'wise')",-0.4656881,-0.35705826,0.3128151,0.29891866,-0.2999364,-0.296208,0.0037284
60,1.9984303,2.1443334,"('inefficient', 'efficient')",1.0937507,0.9917669,0.39024895,0.4996244,1.16081,1.2119083,0.0510983
61,0.40672278,0.3649202,"('illogical', 'logical')",0.2805945,0.1731813,0.33575812,0.23641646,0.3410251,0.2581727,-0.0828524
62,0.9182803,1.1126456,"('incompetent', 'brilliant')",0.6227843,0.718594,0.20116684,0.4155118,0.5807438,0.7489172,0.1681734
63,0.61637455,0.61697,"('unperceptive', 'insightful')",1.8648334,1.8736218,1.4353399,1.5564173,1.3055159,1.349003,0.0434871
64,-0.8387666,-0.89788157,"('shy', 'confident')",0.9396204,0.87905294,-6.4575014,-6.430466,-2.1188825,-2.149765,-0.0308825
65,0.83080655,0.75621855,"('insecure', 'secure')",0.56050855,0.41309476,-0.0073210914,-0.002132818,0.4613313,0.3890602,-0.0722711
66,-1.2863742,-1.291181,"('inactive', 'active')",0.5499838,0.5113244,1.2780131,1.1576964,0.1805409,0.1259466,-0.0545943
67,0.9007073,0.7971259,"('doubtful', 'determined')",1.1216333,1.1084355,-0.2948677,-0.2798759,0.5758243,0.5418952,-0.0339291
68,-1.141156,-1.2352769,"('dependent', 'independent')",-0.51379544,-0.5543322,-0.095417745,-0.120021895,-0.5834564,-0.6365437,-0.0530873
69,-0.8505413,-0.8591476,"('lazy', 'industrious')",0.19857377,0.33893168,-0.49322975,-0.51477975,-0.3817324,-0.3449986,0.0367338
70,0.8700765,0.9823115,"('lethargic', 'energetic')",1.1486081,1.20062,0.8330397,0.94408786,0.9505748,1.0423398,0.091765
71,1.0163704,1.0183967,"('diffident', 'self-confident')",0.33635637,0.4343455,0.5766065,0.5375455,0.6431111,0.6634293,0.0203182
72,1.0163847,1.046336,"('unambitious', 'ambitious')",-0.1171152,-0.08153878,-0.90706116,-0.82914805,-0.0025972,0.0452164,0.0478136
73,0.36375412,0.3689294,"('helpless', 'self-reliant')",0.044307385,0.1139736,-3.4025922,-3.3214486,-0.9981769,-0.9461819,0.051995
74,0.66120636,0.7355838,"('undedicated', 'dedicated')",0.33852375,0.39933255,0.17800568,0.18291529,0.3925786,0.4392772,0.0466986
75,-0.7627869,-0.6697935,"('meek', 'impulsive')",-0.3113576,-0.17089675,-0.20235181,-0.11271073,-0.4254988,-0.3178003,0.1076985
76,0.51160276,0.5510411,"('anxious', 'daring')",0.7069786,0.65628177,0.42008728,0.4603864,0.5462229,0.5559031,0.0096802
77,-0.26971784,-0.20926987,"('unmotivated', 'motivated')",0.6888677,0.5908166,-0.8286143,-0.72634757,-0.1364881,-0.1149336,0.0215545
78,-0.24304825,-0.06396291,"('nonresilient', 'resilient')",0.12832806,0.16352028,0.06816093,0.21344547,-0.0155198,0.1043343,0.1198541
79,-1.242382,-1.2744359,"('wavering', 'unwavering')",-1.1537452,-1.0593982,0.040846802,0.018573867,-0.7850935,-0.7717535,0.01334
80,-0.378503,-0.45525232,"('dominated', 'dominating')",0.40468788,0.4188414,-1.057665,-0.9135485,-0.3438267,-0.3166532,0.0271735
81,0.4303927,0.37147957,"('submissive', 'aggressive')",1.4085096,1.2817303,-0.14244623,-0.02563186,0.5654854,0.542526,-0.0229594
82,0.085669205,0.23140351,"('poor', 'rich')",1.252515,1.3096472,6.344605,6.5045877,2.5609296,2.6818794,0.1209498
83,0.59416354,0.5422032,"('powerless', 'powerful')",0.5803866,0.49510786,-0.9729996,-0.99611,0.0671835,0.0137337,-0.0534498
84,0.55924803,0.456365,"('inferior', 'superior')",-0.17508699,-0.10428944,0.7171774,0.7577819,0.3671128,0.3699525,0.0028397
85,0.018718451,0.07463184,"('insignificant', 'prestigious')",0.0805527,0.20018238,0.26074645,0.16004696,0.1200059,0.1449537,0.0249478
86,0.255053,0.13421112,"('uninfluential', 'influential')",0.33017164,0.23840722,0.38002175,0.34567645,0.3217488,0.2394316,-0.0823172
87,-0.41048366,-0.43371207,"('unsuccessful', 'successful')",0.9232706,0.9531138,0.8741264,1.0256457,0.4623044,0.5150158,0.0527114
88,0.6642842,0.6601748,"('low', 'eminent')",0.43986222,0.400684,0.5218529,0.47583297,0.5419998,0.5122306,-0.0297692
