,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,0.25667292,0.058193598,"('unsociable', 'sociable')",0.20842898,-0.0068049207,0.33940884,0.1746701,0.97796017,0.89023805,-1.7707189,-1.8519386,1.2610406,1.2433523,-0.007912658,-0.022413418,0.1806971,0.0693281,-0.111369
1,-0.6479966,-0.62292254,"('unfriendly', 'friendly')",0.25639123,0.16007128,-1.2143381,-1.3143045,-1.501126,-1.5001636,-0.6968452,-0.7470542,0.42198446,0.46936718,1.763949,1.5374428,-0.2311402,-0.2882233,-0.0570831
2,0.836589,0.89974177,"('unlikable', 'likable')",0.8905243,0.9380152,0.72052103,0.8334423,0.956097,1.054347,0.4201635,0.43276632,1.6112883,1.6686671,1.0666355,1.1909469,0.9288313,1.002561,0.0737297
3,-0.25360122,-0.18804446,"('repellent', 'pleasant')",-0.5775511,-0.6118007,0.5766344,0.5326983,0.011870604,0.058051415,-1.2706035,-1.1990933,-0.2486314,-0.22002831,0.6930935,0.7191126,-0.1526841,-0.1298721,0.022812
4,-0.42152625,-0.46894234,"('disliked', 'liked')",-0.6825015,-0.6865527,-0.65445966,-0.6118167,-0.61992604,-0.6675617,0.17194478,0.10604218,-0.8174362,-0.8602802,-6.7803435,-6.512061,-1.400607,-1.3858818,0.0147252
5,-0.107015446,-0.066706926,"('distant', 'outgoing')",0.24179469,0.33372754,-0.47662377,-0.35007748,-0.5311772,-0.5737101,1.5092729,1.4771817,0.10718241,0.129451,0.379991,0.39949524,0.1604892,0.1927658,0.0322766
6,-0.41199127,-0.36246443,"('distant', 'open')",0.7942249,0.8709202,-0.32670966,-0.24577588,-0.6060138,-0.6288625,1.6446313,1.5804914,0.28628743,0.2784637,0.4098808,0.3292075,0.2557585,0.2602829,0.0045244
7,-0.8909116,-0.93916035,"('insensitive', 'sensitive')",-0.58804166,-0.7018015,-0.3828989,-0.51219237,-0.45896903,-0.38757357,-2.6518707,-2.6453857,0.29416364,0.3733042,-0.25918376,-0.17056069,-0.7053875,-0.71191,-0.0065225
8,-1.0079879,-1.064357,"('unaffectionate', 'affectionate')",-0.084989265,-0.12975124,-1.7769928,-1.8220804,-0.49828935,-0.58485883,0.11971862,0.015760522,0.219663,0.15923639,1.3226933,1.1201065,-0.2437406,-0.3294206,-0.08568
9,-0.82094383,-0.88711363,"('unaffectionate', 'caring')",-0.38960785,-0.46699587,-1.2544888,-1.3967698,-0.88365006,-0.98902303,-0.4853527,-0.57102484,0.40348303,0.3682526,1.4395046,1.2989186,-0.2844366,-0.3776794,-0.0932428
