,cloister_male,cloister_female,tuple,average_male,average_female,female-male
28,-0.30119509,-0.5037355,"('disloyal', 'loyal')",-0.3011951,-0.5037355,-0.2025404
29,-0.024037037,-0.14573106,"('unfair', 'fair')",-0.024037,-0.1457311,-0.1216941
30,-0.6350111,-0.44300422,"('intolerant', 'tolerant')",-0.6350111,-0.4430042,0.1920069
31,-0.9838188,-1.1431742,"('evil', 'good')",-0.9838188,-1.1431742,-0.1593554
32,-0.26215073,-0.34751126,"('unkind', 'kind')",-0.2621507,-0.3475113,-0.0853606
33,0.12951972,0.090256274,"('wrong', 'right')",0.1295197,0.0902563,-0.0392634
34,2.078179,2.1322737,"('mean', 'honorable')",2.0781789,2.1322737,0.0540948
35,0.77856255,0.44828346,"('corrupt', 'incorrupt')",0.7785625,0.4482835,-0.330279
36,-0.003855873,-0.25257427,"('hostile', 'amicable')",-0.0038559,-0.2525743,-0.2487184
37,-0.080761746,-0.04362031,"('fake', 'genuine')",-0.0807617,-0.0436203,0.0371414
38,-0.1865518,-0.2670644,"('untruthful', 'truthful')",-0.1865518,-0.2670644,-0.0805126
39,-0.18710652,-0.08118469,"('exploitative', 'cooperative')",-0.1871065,-0.0811847,0.1059218
40,-0.67711085,-0.73600984,"('stingy', 'generous')",-0.6771109,-0.7360098,-0.0588989
41,0.15080719,0.17054674,"('unforgiving', 'forgiving')",0.1508072,0.1705467,0.0197395
42,-0.9000115,-0.8137656,"('unreliable', 'reliable')",-0.9000115,-0.8137656,0.0862459
43,-0.82638687,-0.6728709,"('irresponsible', 'responsible')",-0.8263869,-0.6728709,0.153516
44,-0.6380745,-0.517817,"('prejudiced', 'unprejudiced')",-0.6380745,-0.517817,0.1202575
45,-0.6938952,-0.547787,"('incompetent', 'competent')",-0.6938952,-0.547787,0.1461082
46,-1.1868321,-1.0943038,"('uncompetitive', 'competitive')",-1.1868321,-1.0943038,0.0925283
47,1.3946666,1.5312262,"('stupid', 'smart')",1.3946666,1.5312262,0.1365596
48,-0.9844499,-1.0539544,"('unintelligent', 'intelligent')",-0.9844499,-1.0539544,-0.0695045
49,-0.86484593,-0.73152703,"('unable', 'able')",-0.8648459,-0.731527,0.1333189
50,-0.964708,-0.94726044,"('clumsy', 'skillful')",-0.964708,-0.9472604,0.0174476
51,-0.7554159,-0.7201434,"('uneducated', 'educated')",-0.7554159,-0.7201434,0.0352725
52,-0.6701015,-0.89892006,"('irrational', 'rational')",-0.6701015,-0.8989201,-0.2288186
53,-1.0329317,-1.185756,"('uncreative', 'creative')",-1.0329317,-1.185756,-0.1528243
54,-0.34593636,-0.4558329,"('incapable', 'capable')",-0.3459364,-0.4558329,-0.1098965
55,-0.4907115,-0.32970527,"('incompetent', 'clever')",-0.4907115,-0.3297053,0.1610062
56,-0.16139255,-0.012530999,"('impractical', 'practical')",-0.1613926,-0.012531,0.1488616
57,-1.4780351,-1.5264466,"('unimaginative', 'imaginative')",-1.4780351,-1.5264466,-0.0484115
58,1.2037541,1.0539196,"('undiscriminating', 'discriminating')",1.2037541,1.0539196,-0.1498345
59,0.52130085,0.46658313,"('foolish', 'wise')",0.5213009,0.4665831,-0.0547178
60,-0.9744223,-0.62321955,"('inefficient', 'efficient')",-0.9744223,-0.6232195,0.3512028
61,-0.8869826,-1.0732005,"('illogical', 'logical')",-0.8869826,-1.0732005,-0.1862179
62,-1.052175,-0.8150757,"('incompetent', 'brilliant')",-1.052175,-0.8150757,0.2370993
63,-0.16932714,-0.07343822,"('unperceptive', 'insightful')",-0.1693271,-0.0734382,0.0958889
64,-2.5255225,-2.4731448,"('shy', 'confident')",-2.5255225,-2.4731448,0.0523777
65,-0.16600984,-0.091229156,"('insecure', 'secure')",-0.1660098,-0.0912292,0.0747806
66,0.08048608,-0.14763434,"('inactive', 'active')",0.0804861,-0.1476343,-0.2281204
67,0.10810364,0.3154526,"('doubtful', 'determined')",0.1081036,0.3154526,0.207349
68,-0.8556777,-0.82735723,"('dependent', 'independent')",-0.8556777,-0.8273572,0.0283205
69,-0.3643954,-0.36298162,"('lazy', 'industrious')",-0.3643954,-0.3629816,0.0014138
70,0.25799486,0.24260741,"('lethargic', 'energetic')",0.2579949,0.2426074,-0.0153875
71,0.24315886,0.1809239,"('diffident', 'self-confident')",0.2431589,0.1809239,-0.062235
72,-0.5216094,-0.46128345,"('unambitious', 'ambitious')",-0.5216094,-0.4612834,0.060326
73,-0.5828701,-0.5860419,"('helpless', 'self-reliant')",-0.5828701,-0.5860419,-0.0031718
74,-0.35214406,-0.25431392,"('undedicated', 'dedicated')",-0.3521441,-0.2543139,0.0978302
75,-0.24437073,-0.29200163,"('meek', 'impulsive')",-0.2443707,-0.2920016,-0.0476309
76,-0.08154048,0.031633064,"('anxious', 'daring')",-0.0815405,0.0316331,0.1131736
77,-1.290592,-1.1697563,"('unmotivated', 'motivated')",-1.290592,-1.1697563,0.1208357
78,-0.55435014,-0.54376197,"('nonresilient', 'resilient')",-0.5543501,-0.543762,0.0105881
79,0.8671038,0.62321216,"('wavering', 'unwavering')",0.8671038,0.6232122,-0.2438916
80,-0.050291773,-0.053111985,"('dominated', 'dominating')",-0.0502918,-0.053112,-0.0028202
81,-1.5293334,-1.3986433,"('submissive', 'aggressive')",-1.5293334,-1.3986433,0.1306901
82,1.3776237,1.5018996,"('poor', 'rich')",1.3776237,1.5018996,0.1242759
83,0.47724193,0.3720135,"('powerless', 'powerful')",0.4772419,0.3720135,-0.1052284
84,-0.5641607,-0.56912386,"('inferior', 'superior')",-0.5641607,-0.5691239,-0.0049632
85,0.3599412,0.13805972,"('insignificant', 'prestigious')",0.3599412,0.1380597,-0.2218815
86,-0.42251354,-0.5338921,"('uninfluential', 'influential')",-0.4225135,-0.5338921,-0.1113786
87,-0.5166509,-0.53342867,"('unsuccessful', 'successful')",-0.5166509,-0.5334287,-0.0167778
88,-1.7085052,-1.6846186,"('low', 'eminent')",-1.7085052,-1.6846186,0.0238866
