,dr_male,dr_female,tuple,pepper_male,pepper_female,snapple_male,snapple_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.33994314,-0.4726828,"('unsociable', 'sociable')",-0.26315925,-0.28673178,-0.7658225,-0.93437886,0.8500941,0.59466994,-0.55275005,-0.6821069,-0.2143162,-0.3562461,-0.1419299
1,-1.6359171,-1.9085613,"('unfriendly', 'friendly')",-0.047664523,-0.07629524,-1.1000016,-1.1896272,-0.23254712,-0.40732107,1.9704773,1.9544393,-0.2091306,-0.3254731,-0.1163425
2,0.52808034,0.58359855,"('unlikable', 'likable')",-0.15023208,-0.079084635,0.48051226,0.4965542,1.3826957,1.4601133,0.43539035,0.5963005,0.5352893,0.6114964,0.0762071
3,-1.1324381,-0.9921747,"('repellent', 'pleasant')",-2.4944434,-2.2793643,-1.8917898,-1.7694697,0.5297244,0.6775809,0.3295252,0.40462473,-0.9318844,-0.7917607,0.1401237
4,0.7583306,0.5282064,"('disliked', 'liked')",0.21259385,0.1843467,1.0484891,0.9991735,-0.20251933,-0.39414704,-6.5602913,-6.734617,-0.9486794,-1.0834075,-0.1347281
5,-1.2527235,-1.264079,"('distant', 'outgoing')",0.10799041,0.15155882,0.2136971,0.35477024,-1.7976587,-1.6591537,-0.018065281,0.068219356,-0.549352,-0.4697369,0.0796151
6,-1.7273345,-1.7079806,"('distant', 'open')",-0.03581223,0.10558422,0.034974396,0.18547037,-1.9268354,-1.8018218,0.5566798,0.63568157,-0.6196656,-0.5166132,0.1030524
7,-0.9598317,-0.97385657,"('insensitive', 'sensitive')",-0.9122151,-0.74912757,-0.99642825,-1.0036741,0.21163648,0.3023162,0.7339146,0.7926086,-0.3845848,-0.3263467,0.0582381
8,-1.0733676,-1.1929065,"('unaffectionate', 'affectionate')",0.16320685,-0.014322951,-1.4691972,-1.4569161,-0.27127796,-0.27566367,0.92466795,0.9188281,-0.3451936,-0.4041962,-0.0590026
9,-0.7992156,-0.94261235,"('unaffectionate', 'caring')",-0.31276292,-0.42804056,-1.7425953,-1.7652789,-0.19322576,-0.22077933,1.200415,1.2721368,-0.3694769,-0.4169149,-0.047438
10,-1.0794905,-1.144385,"('unsympathetic', 'sympathetic')",-1.3793483,-1.3412368,-1.5582538,-1.6488525,0.1913495,0.1181038,-0.3648524,-0.40013725,-0.8381191,-0.8833015,-0.0451824
11,-0.042651147,0.001712095,"('unhelpful', 'helpful')",-1.2152468,-1.2356389,-0.96522754,-0.93190914,0.05873529,0.12869726,1.679822,1.7846029,-0.0969136,-0.0505072,0.0464064
12,0.12254611,0.14778373,"('unsupportive', 'supportive')",-0.44381607,-0.29098046,-1.075056,-0.9877807,0.65435505,0.8800621,-1.8477517,-1.7723525,-0.5179445,-0.4046535,0.113291
13,0.27245176,0.23771226,"('impolite', 'polite')",0.0688198,0.12138134,-0.017364237,-0.05437747,0.18093279,0.15866031,-0.56609964,-0.5439725,-0.0122519,-0.0161192,-0.0038673
14,0.571521,0.5431208,"('antisocial', 'social')",-1.3718064,-1.3718743,-0.006685904,-0.110809244,2.0880322,2.0362341,-0.48634493,-0.5855733,0.1589432,0.1022196,-0.0567236
15,-0.18165542,-0.32232007,"('boring', 'funny')",0.6796734,0.52867216,0.8442098,0.7414425,-0.95440423,-0.9792493,0.3952192,0.36857182,0.1566085,0.0674234,-0.0891851
16,-0.3529093,-0.2841329,"('unpopular', 'popular')",-0.6929386,-0.586878,-0.14869954,-0.09143357,-0.41420186,-0.36928785,0.66373605,0.64369905,-0.1890026,-0.1376066,0.051396
17,-0.73728997,-0.7073375,"('nasty', 'nice')",-0.43809453,-0.34864524,-0.21343535,-0.11985627,-0.90780956,-0.8412866,-0.5220125,-0.4581169,-0.5637284,-0.4950485,0.0686799
