,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.41409308,-0.52916425,"('unsociable', 'sociable')",-0.99931806,-1.2089249,-0.6031609,-0.7024984,-0.40521318,-0.5157311,-0.6054463,-0.7390797,-0.1336334
1,-0.7923475,-0.8440524,"('unfriendly', 'friendly')",-0.926715,-1.0705814,1.275335,1.2227917,0.21999069,0.08587596,-0.0559342,-0.1514915,-0.0955573
2,0.82060015,0.81274694,"('unlikable', 'likable')",1.0540733,1.0071263,0.75416666,0.82573366,0.5235813,0.58438283,0.7881054,0.8074974,0.019392
3,-0.27191138,-0.1371845,"('repellent', 'pleasant')",-0.41480052,-0.30622166,-0.91110903,-0.7323106,0.93264896,0.95874894,-0.166293,-0.054242,0.112051
4,-0.4139688,-0.4567828,"('disliked', 'liked')",0.57701313,0.58294946,0.19245303,0.06254563,-5.5114737,-5.355817,-1.2889941,-1.2917762,-0.0027821
5,-0.0010502599,0.08552071,"('distant', 'outgoing')",-0.33609068,-0.3254004,0.11860722,0.10026378,-1.2599922,-1.2475276,-0.3696315,-0.3467859,0.0228456
6,0.236725,0.3469642,"('distant', 'open')",-0.25961423,-0.21561946,0.15096126,0.18753754,-1.4078449,-1.3882262,-0.3199432,-0.267336,0.0526072
7,0.112725385,0.08146083,"('insensitive', 'sensitive')",-0.23352918,-0.29824293,0.08457314,0.1780017,-0.06426546,-0.049972977,-0.025124,-0.0221883,0.0029357
8,-1.557347,-1.5436935,"('unaffectionate', 'affectionate')",-0.80469835,-0.8707063,0.9348933,0.9833342,-0.45228055,-0.4964432,-0.4698581,-0.4818772,-0.0120191
9,-0.32218397,-0.3121949,"('unaffectionate', 'caring')",-0.48514706,-0.5949303,1.0958261,1.1447148,0.2786926,0.25755545,0.1417969,0.1237863,-0.0180106
10,0.17087981,0.14380708,"('unsympathetic', 'sympathetic')",-0.5637254,-0.64619505,-1.1906786,-1.1321043,-0.6778707,-0.65990984,-0.5653487,-0.5736005,-0.0082518
