,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,female-male
29,0.05983546,-0.007352339,"('unfair', 'fair')",-0.16905034,-0.20593415,0.027655229,0.003338825,-0.55851924,-0.75894797,-0.1600197,-0.2422239,-0.0822042
30,0.53484106,0.58405876,"('intolerant', 'tolerant')",-0.027635708,-0.020581119,-0.8537757,-0.7941954,0.02257104,0.21490511,-0.0809998,-0.0039532,0.0770466
31,-0.89229083,-0.7906984,"('evil', 'good')",-0.08184097,0.07933582,0.4497703,0.4693498,-0.5086093,-0.6715487,-0.2582427,-0.2283904,0.0298523
32,0.8061953,0.5556517,"('unkind', 'kind')",0.4269916,0.27406505,-0.79747766,-0.81542706,1.0608562,0.8983828,0.3741414,0.2281681,-0.1459733
33,-0.18195248,-0.2321304,"('wrong', 'right')",0.28581825,0.29242238,0.82056636,0.7910602,-0.20105107,-0.31729084,0.1808453,0.1335153,-0.04733
34,-0.17221035,0.06297429,"('mean', 'honorable')",0.1347461,0.29699957,-0.43094215,-0.3648256,5.2320795,5.523402,1.1909183,1.3796376,0.1887193
35,-1.3002573,-1.4436803,"('corrupt', 'incorrupt')",-0.1267794,-0.17323202,1.8865092,1.7855842,-0.32268125,-0.5978088,0.0341978,-0.1072842,-0.141482
36,-0.7074861,-0.85389555,"('hostile', 'amicable')",0.19069368,0.14161599,0.48972502,0.42155263,0.14394218,-0.110147476,0.0292187,-0.1002186,-0.1294373
37,0.11932057,0.023442345,"('fake', 'genuine')",0.27418754,0.1762219,-0.449333,-0.4436342,0.24571244,0.1747835,0.0474719,-0.0172966,-0.0647685
38,0.16047688,-0.000537321,"('untruthful', 'truthful')",0.09095732,0.034068428,-1.1800637,-1.1816229,-0.16169344,-0.15990576,-0.2725807,-0.3269994,-0.0544187
39,0.99373263,1.1505598,"('exploitative', 'cooperative')",0.6253691,0.73595333,0.3939339,0.46242952,0.39149058,0.48395884,0.6011316,0.7082254,0.1070938
40,-0.159879,-0.12691897,"('stingy', 'generous')",-0.18198949,-0.18602261,-0.8664159,-0.8793534,-2.261556,-2.4573169,-0.8674601,-0.912403,-0.0449429
41,0.5574465,0.43977103,"('unforgiving', 'forgiving')",0.14350721,0.09417817,-1.8171088,-1.8813914,-0.036978293,-0.10025448,-0.2882833,-0.3619242,-0.0736409
42,-0.751894,-0.42179927,"('unreliable', 'reliable')",-0.83856964,-0.6402705,-0.3858268,-0.19236748,-3.6648173,-3.4595714,-1.4102769,-1.1785021,0.2317748
43,0.3689896,0.44299692,"('irresponsible', 'responsible')",-0.3026787,-0.28602552,-2.0933254,-2.0347269,0.41430932,0.586422,-0.4031763,-0.3228334,0.0803429
44,-0.6311685,-0.47059494,"('prejudiced', 'unprejudiced')",-0.7825144,-0.58074033,1.0739517,1.0904776,-1.525862,-1.5112106,-0.4663983,-0.3680171,0.0983812
45,0.86791486,0.7205026,"('incompetent', 'competent')",-0.09207548,-0.22349086,-1.5627229,-1.5562536,-0.17425129,-0.2593826,-0.2402837,-0.3296561,-0.0893724
46,0.9213439,0.85376155,"('uncompetitive', 'competitive')",-0.07911427,-0.20929177,-1.732419,-1.6746831,-0.93321157,-0.8899532,-0.4558502,-0.4800416,-0.0241914
47,0.8791702,1.0664563,"('stupid', 'smart')",0.14341557,0.21873207,-0.14995071,-0.10691962,5.0711074,5.3742995,1.4859356,1.6381421,0.1522065
48,-0.4900997,-0.6326187,"('unintelligent', 'intelligent')",-0.2904101,-0.37945735,-2.039712,-2.049357,-0.50160646,-0.43931028,-0.8304571,-0.8751858,-0.0447287
49,-0.053501043,0.033447534,"('unable', 'able')",0.64264387,0.6780047,-0.31018597,-0.23819378,-0.52525693,-0.37062812,-0.061575,0.0256576,0.0872326
50,-0.45099324,-0.49904686,"('clumsy', 'skillful')",-0.025101852,-0.09035364,0.08508548,0.14134999,-0.0920074,-0.16359544,-0.1207542,-0.1529115,-0.0321573
51,1.10328,0.9706801,"('uneducated', 'educated')",0.035088353,-0.080993526,-1.2423137,-1.2435688,0.09709342,0.100759014,-0.001713,-0.0632808,-0.0615678
52,-0.2513623,-0.3284264,"('irrational', 'rational')",0.6753267,0.5226898,-0.365594,-0.5332479,0.12898415,-0.08418871,0.0468386,-0.1057933,-0.1526319
53,0.012924302,-0.13714379,"('uncreative', 'creative')",-0.51605994,-0.5987328,-0.86577976,-0.9045204,0.6943749,0.67240244,-0.1686351,-0.2419987,-0.0733636
54,-0.8950846,-0.97406566,"('incapable', 'capable')",0.38499725,0.2782485,-0.7719124,-0.810868,0.9812497,0.9392732,-0.0751875,-0.141853,-0.0666655
55,0.95429796,0.9497746,"('incompetent', 'clever')",-0.19842392,-0.25390834,-0.97404456,-0.899346,-0.07845673,0.011240881,-0.0741568,-0.0480597,0.0260971
56,0.77252585,0.7966107,"('impractical', 'practical')",-0.22723237,-0.30136824,-0.87392825,-0.82684714,-0.844648,-0.62416244,-0.2933207,-0.2389418,0.0543789
57,0.59693426,0.48713934,"('unimaginative', 'imaginative')",-0.54931056,-0.71370953,-1.4566065,-1.4837409,-3.0872982,-3.1072047,-1.1240702,-1.204379,-0.0803088
58,1.2486167,1.1906192,"('undiscriminating', 'discriminating')",0.022392675,-0.08411558,-1.1368862,-1.1512744,0.21217933,0.20402518,0.0865756,0.0398136,-0.046762
59,-0.044376157,0.0076332875,"('foolish', 'wise')",0.61669624,0.7108626,0.8124886,0.7913527,0.0029290635,-0.0024181549,0.3469345,0.3768576,0.0299231
60,0.7300926,0.86200947,"('inefficient', 'efficient')",0.12096477,0.18434654,-1.57039,-1.4243697,-0.39050466,-0.016450472,-0.2774593,-0.098616,0.1788433
61,-0.08639338,-0.26263463,"('illogical', 'logical')",-0.16216342,-0.29306772,-1.1559658,-1.2298745,0.12590283,-0.012740482,-0.3196549,-0.4495793,-0.1299244
62,0.8218461,0.9139447,"('incompetent', 'brilliant')",-0.2431152,-0.15851785,-1.1381649,-1.0295665,-0.33648822,-0.050825737,-0.2239805,-0.0812413,0.1427392
63,0.59623694,0.4394252,"('unperceptive', 'insightful')",-0.21917832,-0.26622203,-1.4262782,-1.3800838,0.23962225,0.42274004,-0.2023993,-0.1960351,0.0063642
64,0.39979187,0.5670756,"('shy', 'confident')",-0.3272495,-0.17999038,-0.95906776,-0.86278796,-6.9894733,-6.825446,-1.9689996,-1.8252872,0.1437124
65,0.7388786,0.7784182,"('insecure', 'secure')",-0.41696006,-0.4779913,-0.8178738,-0.79510355,-0.17900997,0.08364269,-0.1687413,-0.1027585,0.0659828
66,-0.19971637,-0.2136662,"('inactive', 'active')",-0.7428216,-0.7685178,0.6069678,0.5445156,0.5637612,0.42819434,0.0570478,-0.0023685,-0.0594163
67,0.26581648,0.42280215,"('doubtful', 'determined')",-0.6312813,-0.5872484,0.094658315,0.121004276,-0.44354865,-0.3943509,-0.1785888,-0.1094482,0.0691406
68,-0.39674714,-0.3341623,"('dependent', 'independent')",-0.6472686,-0.6031179,0.087386884,0.114951186,-1.439735,-1.4063557,-0.599091,-0.5571712,0.0419198
69,-0.8249507,-0.64528394,"('lazy', 'industrious')",0.8575479,1.0803835,1.6299298,1.6842401,-0.87494797,-1.0111085,0.1968947,0.2770578,0.0801631
70,-0.075884596,-0.05449012,"('lethargic', 'energetic')",-1.0802228,-1.1219399,-0.7718827,-0.71703565,0.5220677,0.62715715,-0.3514806,-0.3165771,0.0349035
71,0.21433078,0.1712413,"('diffident', 'self-confident')",1.4575247,1.545929,0.74796665,0.7175058,0.6371559,0.5805681,0.7642446,0.7538111,-0.0104335
72,0.07639149,0.12345094,"('unambitious', 'ambitious')",-0.99645025,-1.051856,-2.061725,-2.0993218,-0.5090817,-0.37763387,-0.8727163,-0.8513402,0.0213761
73,0.9881012,1.1348246,"('helpless', 'self-reliant')",0.5197361,0.5248152,0.49789444,0.5160728,-3.530778,-3.5213666,-0.3812615,-0.3364135,0.044848
74,1.0424036,1.017681,"('undedicated', 'dedicated')",0.38411006,0.2963394,-0.13533834,-0.10790871,0.091761485,0.105581895,0.3457342,0.3279234,-0.0178108
75,-0.1331625,-0.07783617,"('meek', 'impulsive')",-0.41905326,-0.36210972,0.5132259,0.5085242,-0.592947,-0.5569553,-0.1579842,-0.1220942,0.03589
76,-0.41179043,-0.17109054,"('anxious', 'daring')",-0.55931735,-0.4781328,-0.31871343,-0.19670099,-0.30207396,-0.06252457,-0.3979738,-0.2271122,0.1708616
77,-0.86536956,-0.6168027,"('unmotivated', 'motivated')",-0.09112921,0.10511251,-1.2489376,-1.1333988,-1.2631717,-1.0093018,-0.867152,-0.6635977,0.2035543
78,-0.30814213,-0.42385983,"('nonresilient', 'resilient')",0.72757757,0.7166589,-0.24063642,-0.18032342,0.08796462,0.13281307,0.0666909,0.0613222,-0.0053687
79,-1.1383632,-1.2102871,"('wavering', 'unwavering')",-0.2646776,-0.35248432,0.3823639,0.35609826,-0.13400534,-0.12103998,-0.2886706,-0.3319283,-0.0432577
80,0.82247305,0.82539946,"('dominated', 'dominating')",-0.65623695,-0.6916181,-0.099740244,-0.07789906,-1.0293736,-0.9812993,-0.2407195,-0.2313542,0.0093653
81,0.13471623,0.051478416,"('submissive', 'aggressive')",-0.014155373,-0.09978323,-1.0326928,-0.964357,-1.1230637,-0.9712667,-0.5087989,-0.4959821,0.0128168
82,0.016977629,-0.0753846,"('poor', 'rich')",-0.9011925,-0.98657393,-0.78619677,-0.7002473,6.3270364,6.4325843,1.1641562,1.1675947,0.0034385
83,0.6104121,0.63250166,"('powerless', 'powerful')",-0.072238974,-0.04869254,-0.6173733,-0.6066391,-1.382406,-1.3489351,-0.3654015,-0.3429413,0.0224602
84,-0.079280704,0.024975676,"('inferior', 'superior')",0.18178472,0.25031003,0.3860821,0.34500784,0.6942133,0.5456033,0.2956998,0.2914742,-0.0042256
85,-0.12940393,-0.115111485,"('insignificant', 'prestigious')",1.1262698,1.2335874,0.42110485,0.36162505,0.062276624,-0.15633416,0.3700618,0.3309417,-0.0391201
86,0.3960887,0.08792181,"('uninfluential', 'influential')",-0.10536316,-0.44973975,-2.1088579,-2.131965,-0.17976587,-0.35330713,-0.4994746,-0.7117726,-0.212298
87,1.6102059,1.5366613,"('unsuccessful', 'successful')",1.0127642,0.89271414,0.4096556,0.3806097,0.5921694,0.5126779,0.9061987,0.8306658,-0.0755329
88,0.22597079,0.10671088,"('low', 'eminent')",0.12620886,-0.021366337,-0.3902993,-0.40058583,-0.14536737,-0.2121022,-0.0458718,-0.1318359,-0.0859641
