,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3715471,-1.4588987,"('unsociable', 'sociable')",1.1062957,0.8926604,-0.58627564,-0.56267166,-0.85283715,-0.88147765,-0.426091,-0.5025969,-0.0765059
1,-1.0136708,-1.0103682,"('unfriendly', 'friendly')",-1.5588746,-1.4917873,-1.2839128,-1.290579,1.4466494,1.4448098,-0.6024522,-0.5869812,0.015471
2,0.6685709,0.71845245,"('unlikable', 'likable')",2.150576,2.2173312,1.8227254,1.8225155,1.170102,1.2838626,1.4529936,1.5105404,0.0575468
3,-1.0976241,-1.0212543,"('repellent', 'pleasant')",1.6589184,1.7083533,0.7646732,0.87383395,0.57991856,0.653778,0.4764715,0.5536777,0.0772062
4,0.29734385,0.2873999,"('disliked', 'liked')",-1.2223547,-1.1509665,-0.3150638,-0.45020372,-6.6087728,-6.4244328,-1.9622118,-1.9345508,0.027661
5,0.56862855,0.69169176,"('distant', 'outgoing')",-3.361349,-3.0766284,-2.0331917,-1.9104358,-0.71935195,-0.5709547,-1.3863161,-1.2165818,0.1697343
6,0.67638403,0.8040708,"('distant', 'open')",-3.7872832,-3.5094988,-2.2284536,-2.1482627,-0.06526121,-0.00349556,-1.3511535,-1.2142967,0.1368568
7,-0.7893431,-0.77458644,"('insensitive', 'sensitive')",0.94773734,0.8952451,-0.51551497,-0.3767468,0.48404646,0.5673357,0.0317314,0.0778119,0.0460805
8,-1.4047801,-1.4110668,"('unaffectionate', 'affectionate')",-1.0967941,-1.0073636,-1.7066493,-1.6459775,0.5606569,0.584616,-0.9118916,-0.869948,0.0419436
9,-1.3647679,-1.3936754,"('unaffectionate', 'caring')",-0.985376,-0.9816127,-1.5968204,-1.5292039,1.1636987,1.1764399,-0.6958164,-0.682013,0.0138034
10,-2.371654,-2.4379377,"('unsympathetic', 'sympathetic')",1.3736323,1.2122351,-1.0182756,-0.9044261,-0.16631572,-0.18817964,-0.5456533,-0.5795771,-0.0339238
11,-0.7025711,-0.7435313,"('unhelpful', 'helpful')",1.0881132,1.0448991,0.49349996,0.63415796,2.5885549,2.6166697,0.8668993,0.8880489,0.0211496
12,-1.3991156,-1.3064393,"('unsupportive', 'supportive')",0.9506704,1.0429871,-1.225655,-1.0492809,-2.2896767,-2.1307797,-0.9909442,-0.8608782,0.130066
13,-0.74071705,-0.7798092,"('impolite', 'polite')",1.218119,1.1210111,0.32116798,0.41574284,-0.5265505,-0.50654685,0.0680049,0.0625995,-0.0054054
14,-0.49086586,-0.53591055,"('antisocial', 'social')",3.303457,3.1227376,0.65433323,0.6996221,-0.3080535,-0.36096293,0.7897177,0.7313716,-0.0583461
15,1.4116082,1.3678993,"('boring', 'funny')",-0.81182384,-0.85138965,0.7067176,0.6689648,0.6456187,0.6869362,0.4880302,0.4681026,-0.0199276
16,0.35805765,0.33557147,"('unpopular', 'popular')",-0.54806304,-0.47969407,0.6517149,0.5064425,1.1318109,1.1568186,0.3983801,0.3797846,-0.0185955
17,-0.09114598,-0.012610586,"('nasty', 'nice')",-1.3279651,-1.212058,-0.5377728,-0.49560344,-0.3695854,-0.36947015,-0.5816174,-0.5224355,0.0591819
18,0.10058664,0.16820565,"('disagreeable', 'welcoming')",-0.9089229,-0.7929515,-1.5397565,-1.3735611,-0.4487199,-0.33750004,-0.6992032,-0.5839518,0.1152514
19,-0.5678051,-0.5048239,"('inhospitable', 'hospitable')",-2.5906012,-2.4510648,-0.63222086,-0.56546265,-0.27884534,-0.10020693,-1.0173681,-0.9053895,0.1119786
20,-0.663531,-0.6552754,"('rough', 'thoughtful')",1.9120866,1.8804816,0.04006247,0.09910403,0.5453416,0.53443104,0.4584899,0.4646853,0.0061954
21,-1.1022836,-1.1734895,"('immoral', 'moral')",1.9942149,1.8964443,0.2052069,0.25726053,-0.92887884,-0.8685767,0.0420648,0.0279097,-0.0141551
22,-0.64518744,-0.6693108,"('untrustworthy', 'trustworthy')",1.2708429,1.2434864,-0.64512867,-0.518012,-1.4817408,-1.4263357,-0.3753035,-0.342543,0.0327605
23,-1.0410153,-1.0892478,"('insincere', 'sincere')",1.0451978,1.0383989,-0.41600385,-0.32451904,6.2795377,6.0788174,1.4669291,1.4258623,-0.0410668
24,-0.59127766,-0.62551904,"('dishonest', 'honest')",-0.18193415,-0.15785742,-1.4402354,-1.2861754,0.9618561,0.9548364,-0.3128977,-0.2786789,0.0342188
25,0.29243478,0.29042053,"('egoistic', 'altruistic')",-0.82253146,-0.8054711,-0.048481967,-0.17590956,1.4572358,1.3488957,0.2196643,0.1644839,-0.0551804
26,0.21400218,0.16426477,"('hardhearted', 'benevolent')",0.96384144,0.8605199,0.71315145,0.6499228,1.5461047,1.4829413,0.8592749,0.7894121,-0.0698628
27,-0.62942016,-0.5030812,"('hardhearted', 'softhearted')",-1.428246,-1.323723,-0.81560504,-0.6864908,0.9738564,0.89802,-0.4748538,-0.4038187,0.0710351
28,-1.2803108,-1.4076827,"('disloyal', 'loyal')",0.39649227,0.23490895,-0.6059828,-0.8058623,1.6241163,1.3946712,0.0335788,-0.1459912,-0.17957
29,-0.37504318,-0.39563906,"('unfair', 'fair')",-0.82878923,-0.8532822,-1.2794272,-1.3916667,-0.9176829,-1.0971797,-0.8502356,-0.9344419,-0.0842063
30,-0.09158974,-0.12881024,"('intolerant', 'tolerant')",1.2019883,1.1054939,0.3540892,0.573916,0.99560505,1.2046789,0.6150232,0.6888196,0.0737964
31,0.29853955,0.37537262,"('evil', 'good')",-2.9027495,-2.6873634,-0.49669394,-0.6186088,-1.1794013,-1.2699593,-1.0700762,-1.0501397,0.0199365
32,-0.38651088,-0.47940734,"('unkind', 'kind')",1.2954501,1.1767275,0.4752871,0.38465554,1.446711,1.3000845,0.7077343,0.595515,-0.1122193
33,0.7778421,0.734854,"('wrong', 'right')",-0.7677762,-0.7883824,-0.13168405,-0.24997994,-0.5898019,-0.6737767,-0.177855,-0.2443213,-0.0664663
34,0.15295689,0.30054188,"('mean', 'honorable')",0.32170308,0.5849236,0.16543517,0.3354683,6.177253,6.3027563,1.704337,1.8809226,0.1765856
35,1.321537,1.3091394,"('corrupt', 'incorrupt')",-2.8118243,-2.7348526,-0.03626112,-0.32821783,-0.043737408,-0.31622198,-0.3925714,-0.5175382,-0.1249668
36,0.61778224,0.5918138,"('hostile', 'amicable')",-2.3967144,-2.3518326,0.15786846,-0.13631123,0.676525,0.51962906,-0.2361347,-0.3441753,-0.1080406
37,-0.42626563,-0.4104183,"('fake', 'genuine')",0.085280366,0.044101715,-0.8952011,-0.78937656,0.34298855,0.346469,-0.2232995,-0.202306,0.0209935
38,-0.6755834,-0.69161725,"('untruthful', 'truthful')",-0.9692712,-0.8890166,-0.8702454,-0.80351424,0.2512809,0.30548075,-0.5659548,-0.5196669,0.0462879
39,1.080355,1.0860952,"('exploitative', 'cooperative')",2.087086,2.1396718,1.5352771,1.59626,0.2725459,0.2658101,1.2438159,1.2719593,0.0281434
40,-0.04049855,-0.037217066,"('stingy', 'generous')",0.11244852,0.11428936,-1.3783371,-1.3793919,-1.9331663,-1.9237865,-0.8098884,-0.8065265,0.0033619
