,genuine_male,genuine_female,tuple,parts_male,parts_female,co_male,co_female,average_male,average_female,female-male
0,2.5435443,2.6740737,"('unsociable', 'sociable')",1.1365395,1.224911,0.37851036,0.2417929,1.3528647,1.3802592,0.0273945
1,-0.46737707,-0.7940128,"('unfriendly', 'friendly')",0.37283677,0.15578376,1.7794746,1.5514729,0.5616448,0.3044146,-0.2572302
2,0.33475202,0.45699108,"('unlikable', 'likable')",0.12591216,0.25078812,0.69643503,0.913821,0.3856997,0.5405334,0.1548337
3,0.6765421,0.8862472,"('repellent', 'pleasant')",-0.28784817,-0.124786764,0.4197643,0.552707,0.2694861,0.4380558,0.1685697
4,-1.5577111,-1.9310316,"('disliked', 'liked')",-0.3930383,-0.44968385,-7.3326344,-7.386176,-3.0944614,-3.2556305,-0.1611691
5,-3.3530006,-3.718856,"('distant', 'outgoing')",-0.39252153,-0.5450165,-0.24507949,-0.26792073,-1.3302006,-1.5105979,-0.1803973
6,-3.438875,-3.7566855,"('distant', 'open')",-0.5625431,-0.7821599,-0.27279708,-0.26328418,-1.4247384,-1.6007099,-0.1759715
7,2.8077855,3.0356574,"('insensitive', 'sensitive')",0.0006735837,0.1861163,0.4123721,0.3739152,1.0736104,1.1985629,0.1249525
8,-2.0931761,-2.3793936,"('unaffectionate', 'affectionate')",-0.6418174,-0.80678195,0.7471302,0.72569096,-0.6626211,-0.8201615,-0.1575404
9,0.17824955,0.017096475,"('unaffectionate', 'caring')",0.4478625,0.2840116,1.2561796,1.2412245,0.6274305,0.5141109,-0.1133196
10,3.7072954,4.1536818,"('unsympathetic', 'sympathetic')",0.71335083,0.694431,0.25795913,0.24760309,1.559535,1.6985718,0.1390368
11,2.8092167,3.0413396,"('unhelpful', 'helpful')",1.2648722,1.2241443,2.4809022,2.5558653,2.1849971,2.273783,0.0887859
12,1.2709279,1.3652086,"('unsupportive', 'supportive')",0.48274976,0.4954492,-2.0184214,-1.940439,-0.0882479,-0.0265937,0.0616542
13,3.9519062,4.2257285,"('impolite', 'polite')",1.7984773,1.8834337,0.31426543,0.3033433,2.0215495,2.1375019,0.1159524
14,2.879459,3.0858228,"('antisocial', 'social')",1.072512,1.2540599,0.12952948,-0.049533427,1.3605002,1.4301165,0.0696163
15,1.3419279,1.1469959,"('boring', 'funny')",0.7521606,0.76111674,0.469395,0.51053125,0.8544945,0.8062147,-0.0482798
16,-2.523907,-2.5711145,"('unpopular', 'popular')",-1.1492339,-1.0869867,-0.08486991,-0.026302308,-1.2526703,-1.2281345,0.0245358
17,0.46765414,0.33484846,"('nasty', 'nice')",0.3250856,0.3485964,-0.14943846,-0.15231252,0.2144338,0.1770441,-0.0373897
18,-1.680253,-1.4866973,"('disagreeable', 'welcoming')",-1.2887125,-1.1177844,-1.1935438,-1.103874,-1.3875031,-1.2361186,0.1513845
19,-1.6230905,-1.80484,"('inhospitable', 'hospitable')",-0.4438496,-0.4778437,-0.33699462,-0.14276107,-0.8013116,-0.8084815,-0.0071699
20,1.4818268,1.5145452,"('rough', 'thoughtful')",-0.22605,-0.24691312,0.42106384,0.38491395,0.5589468,0.5508487,-0.0080981
21,2.162062,2.4670894,"('immoral', 'moral')",0.7807959,0.96772945,-0.712985,-0.4437271,0.7432909,0.9970306,0.2537397
22,2.500006,2.4871645,"('untrustworthy', 'trustworthy')",-0.022692917,-0.08619624,-0.09495368,-0.20536874,0.7941198,0.7318665,-0.0622533
23,4.2779303,4.551766,"('insincere', 'sincere')",0.98211026,0.9806436,6.519805,6.519333,3.9266151,4.0172475,0.0906324
24,2.9508426,3.0500379,"('dishonest', 'honest')",0.9309158,0.9046628,1.463416,1.3596454,1.7817248,1.7714488,-0.010276
25,-1.9092699,-1.979724,"('egoistic', 'altruistic')",0.349002,0.45852178,0.75233346,0.626369,-0.2693115,-0.2982778,-0.0289663
26,-0.15843558,-0.57213664,"('hardhearted', 'benevolent')",0.9915837,0.79681593,1.195963,0.98446214,0.6763704,0.4030472,-0.2733232
27,-0.42600232,-0.385093,"('hardhearted', 'softhearted')",-0.19549349,-0.20281199,0.7542951,0.71455395,0.0442664,0.0422163,-0.0020501
28,2.4404318,2.4100757,"('disloyal', 'loyal')",1.197849,1.1107343,1.6597762,1.459719,1.766019,1.6601763,-0.1058427
29,-0.3192557,-0.51704484,"('unfair', 'fair')",-0.59982413,-0.7047822,-0.45386857,-0.6266638,-0.4576495,-0.6161636,-0.1585141
30,2.744734,3.0307531,"('intolerant', 'tolerant')",0.8409609,1.052211,0.7527156,0.9583844,1.4461368,1.6804495,0.2343127
31,-4.647197,-5.0545087,"('evil', 'good')",-1.3531882,-1.4154283,-1.1661831,-1.2202799,-2.3888559,-2.5634057,-0.1745498
32,1.1908468,1.2986212,"('unkind', 'kind')",0.7889678,0.82906955,1.1887083,1.0566876,1.0561743,1.0614595,0.0052852
33,0.10445682,-0.17143357,"('wrong', 'right')",0.6862512,0.5992228,-0.48760638,-0.61116046,0.1010339,-0.0611237,-0.1621576
34,0.09619109,0.24749622,"('mean', 'honorable')",0.34093595,0.50456774,5.4042454,5.710808,1.9471242,2.1542905,0.2071663
35,-3.4693768,-3.870632,"('corrupt', 'incorrupt')",-0.7092211,-0.9404471,-0.80111635,-0.9315554,-1.6599048,-1.9142114,-0.2543066
36,-3.7377279,-4.2328057,"('hostile', 'amicable')",-0.9713184,-1.1073115,-0.7529256,-0.84829175,-1.8206573,-2.0628031,-0.2421458
37,1.2097539,1.5036004,"('fake', 'genuine')",0.15621877,0.13001078,0.29710075,0.31303763,0.5543578,0.6488829,0.0945251
38,1.3594903,1.227635,"('untruthful', 'truthful')",1.0155085,0.8959946,0.47040087,0.51141584,0.9484665,0.8783485,-0.070118
39,1.5306461,1.6738042,"('exploitative', 'cooperative')",0.28620476,0.3516957,0.26433235,0.29540846,0.6937277,0.7736361,0.0799084
40,0.24517678,0.07452607,"('stingy', 'generous')",0.45270723,0.38774917,-2.8172994,-2.9632483,-0.7064718,-0.8336577,-0.1271859
41,1.2604197,1.3193753,"('unforgiving', 'forgiving')",-0.15321639,-0.10433398,0.42888686,0.52213156,0.5120301,0.5790576,0.0670275
42,0.966815,1.2658632,"('unreliable', 'reliable')",-0.5524624,-0.34370655,-3.0227585,-2.8471978,-0.8694686,-0.6416804,0.2277882
43,2.356076,2.6516676,"('irresponsible', 'responsible')",0.76683974,0.7111809,0.9851823,1.0927857,1.369366,1.4852114,0.1158454
44,-0.5333792,-0.5948442,"('prejudiced', 'unprejudiced')",-0.39841694,-0.35085285,-1.0740838,-1.1392368,-0.6686266,-0.6949779,-0.0263513
45,3.2719402,3.3290038,"('incompetent', 'competent')",0.793994,0.8186225,0.60668474,0.44126695,1.5575396,1.5296311,-0.0279085
46,2.9305553,3.340842,"('uncompetitive', 'competitive')",0.9180759,0.97855777,-0.48846814,-0.46042424,1.1200544,1.2863252,0.1662708
47,0.5907872,0.765586,"('stupid', 'smart')",0.9712088,1.0570474,5.9756083,6.1242323,2.5125348,2.6489552,0.1364204
48,2.1969225,2.3546412,"('unintelligent', 'intelligent')",0.75813675,0.85689205,-0.052320383,0.09487761,0.9675796,1.102137,0.1345574
49,-0.114010796,0.092718594,"('unable', 'able')",-0.37893862,-0.14914735,-0.09730955,0.025741994,-0.196753,-0.0102289,0.1865241
50,-0.4835658,-0.49398255,"('clumsy', 'skillful')",-0.65728736,-0.7629889,-0.2857354,-0.19031428,-0.4755295,-0.4824286,-0.0068991
51,0.943596,1.0262705,"('uneducated', 'educated')",-0.94205165,-0.9048404,-0.19178845,-0.117664486,-0.0634147,0.0012552,0.0646699
52,-2.8756397,-3.37058,"('irrational', 'rational')",-0.50769997,-0.7810228,-0.5777516,-0.6409641,-1.3203638,-1.5975223,-0.2771585
53,-0.39606762,-0.21747072,"('uncreative', 'creative')",-0.22369817,-0.250855,0.5513255,0.4939523,-0.0228134,0.0085422,0.0313556
54,-0.9231318,-1.064363,"('incapable', 'capable')",-0.4280135,-0.52264565,1.035585,1.0192617,-0.1051867,-0.189249,-0.0840623
55,4.2488694,4.649846,"('incompetent', 'clever')",0.45100212,0.713448,0.55181766,0.58896005,1.750563,1.9840848,0.2335218
56,3.9629645,4.1738286,"('impractical', 'practical')",2.395097,2.4758961,0.43880242,0.5320041,2.2656213,2.3939098,0.1282885
57,2.1626208,2.1706228,"('unimaginative', 'imaginative')",0.43863454,0.3501598,-2.9463942,-2.985004,-0.1150463,-0.1547404,-0.0396941
58,0.5285553,0.3482152,"('undiscriminating', 'discriminating')",1.1165649,0.9526588,0.26355198,0.19419688,0.636224,0.498357,-0.137867
59,-3.314741,-3.72963,"('foolish', 'wise')",-0.54165065,-0.72538954,-0.07011354,-0.020129394,-1.308835,-1.4917162,-0.1828812
60,4.431606,4.9386086,"('inefficient', 'efficient')",1.9899098,2.3334053,0.7534305,0.9512444,2.3916486,2.741086,0.3494374
61,1.3960568,1.3620334,"('illogical', 'logical')",0.570319,0.48966196,0.29117087,0.08462159,0.7525156,0.6454389,-0.1070767
62,3.302276,3.6719828,"('incompetent', 'brilliant')",0.88629395,1.0882491,0.5091444,0.7055605,1.5659048,1.8219309,0.2560261
63,0.84310985,0.9907967,"('unperceptive', 'insightful')",0.06501742,0.033400524,0.3867838,0.5985528,0.431637,0.5409167,0.1092797
64,0.3086384,0.28070885,"('shy', 'confident')",0.08782713,0.12187916,-5.851989,-5.8494287,-1.8185078,-1.8156136,0.0028942
65,2.905371,3.1698542,"('insecure', 'secure')",0.79739267,0.8868101,0.62463623,0.59507036,1.4424666,1.5505783,0.1081117
