,lumberman_male,lumberman_female,tuple,average_male,average_female,female-male
0,0.69467133,0.6737469,"('unsociable', 'sociable')",0.6946713,0.6737469,-0.0209244
1,-0.021312073,-0.34120315,"('unfriendly', 'friendly')",-0.0213121,-0.3412032,-0.3198911
2,0.42732418,0.4160424,"('unlikable', 'likable')",0.4273242,0.4160424,-0.0112818
3,0.38203877,0.478747,"('repellent', 'pleasant')",0.3820388,0.478747,0.0967082
4,-3.0136359,-3.1508207,"('disliked', 'liked')",-3.0136359,-3.1508207,-0.1371848
5,-0.96106344,-1.0848334,"('distant', 'outgoing')",-0.9610634,-1.0848334,-0.12377
6,-1.054549,-1.1875091,"('distant', 'open')",-1.054549,-1.1875091,-0.1329601
7,0.9249716,1.0315053,"('insensitive', 'sensitive')",0.9249716,1.0315053,0.1065337
8,0.13030967,-0.10229194,"('unaffectionate', 'affectionate')",0.1303097,-0.1022919,-0.2326016
9,1.2556442,1.0838753,"('unaffectionate', 'caring')",1.2556442,1.0838753,-0.1717689
10,0.63374376,0.74110717,"('unsympathetic', 'sympathetic')",0.6337438,0.7411072,0.1073634
11,1.5182939,1.602631,"('unhelpful', 'helpful')",1.5182939,1.602631,0.0843371
12,-0.21757595,-0.23865873,"('unsupportive', 'supportive')",-0.217576,-0.2386587,-0.0210827
13,0.39457127,0.37463677,"('impolite', 'polite')",0.3945713,0.3746368,-0.0199345
14,0.09537761,0.24393925,"('antisocial', 'social')",0.0953776,0.2439393,0.1485617
15,-0.045905147,0.0074862465,"('boring', 'funny')",-0.0459051,0.0074862,0.0533913
16,0.07143543,-0.21929124,"('unpopular', 'popular')",0.0714354,-0.2192912,-0.2907266
17,-0.80991554,-0.7403592,"('nasty', 'nice')",-0.8099155,-0.7403592,0.0695563
18,-1.1783746,-1.2619593,"('disagreeable', 'welcoming')",-1.1783746,-1.2619593,-0.0835847
19,-1.0903395,-1.1333172,"('inhospitable', 'hospitable')",-1.0903395,-1.1333172,-0.0429777
20,-0.019119063,0.070612974,"('rough', 'thoughtful')",-0.0191191,0.070613,0.0897321
21,0.4020813,0.562532,"('immoral', 'moral')",0.4020813,0.562532,0.1604507
22,-0.022846103,-0.01839494,"('untrustworthy', 'trustworthy')",-0.0228461,-0.0183949,0.0044512
23,2.8663466,2.9223006,"('insincere', 'sincere')",2.8663466,2.9223006,0.055954
24,0.4907745,0.54931086,"('dishonest', 'honest')",0.4907745,0.5493109,0.0585364
25,0.51839244,0.33789244,"('egoistic', 'altruistic')",0.5183924,0.3378924,-0.1805
26,0.778981,0.5138221,"('hardhearted', 'benevolent')",0.778981,0.5138221,-0.2651589
27,-0.33841646,-0.5152265,"('hardhearted', 'softhearted')",-0.3384165,-0.5152265,-0.17681
28,0.8302601,0.73183745,"('disloyal', 'loyal')",0.8302601,0.7318375,-0.0984226
29,-0.39538154,-0.3885905,"('unfair', 'fair')",-0.3953815,-0.3885905,0.006791
30,0.22093469,0.36221787,"('intolerant', 'tolerant')",0.2209347,0.3622179,0.1412832
31,-1.8737096,-2.0299716,"('evil', 'good')",-1.8737096,-2.0299716,-0.156262
32,1.0282401,0.83322376,"('unkind', 'kind')",1.0282401,0.8332238,-0.1950163
33,0.5684013,0.36812252,"('wrong', 'right')",0.5684013,0.3681225,-0.2002788
34,1.8242072,1.9621152,"('mean', 'honorable')",1.8242072,1.9621152,0.137908
35,-0.7251686,-0.88885856,"('corrupt', 'incorrupt')",-0.7251686,-0.8888586,-0.16369
36,-1.2162708,-1.4795755,"('hostile', 'amicable')",-1.2162708,-1.4795755,-0.2633047
37,0.12006789,0.26845965,"('fake', 'genuine')",0.1200679,0.2684596,0.1483917
38,0.30904323,0.25781992,"('untruthful', 'truthful')",0.3090432,0.2578199,-0.0512233
39,-0.16892652,0.086911306,"('exploitative', 'cooperative')",-0.1689265,0.0869113,0.2558378
40,-1.0993315,-1.2342948,"('stingy', 'generous')",-1.0993315,-1.2342948,-0.1349633
41,0.23213783,0.18275578,"('unforgiving', 'forgiving')",0.2321378,0.1827558,-0.049382
42,-0.28489017,-0.28005755,"('unreliable', 'reliable')",-0.2848902,-0.2800575,0.0048327
43,1.3423501,1.5265241,"('irresponsible', 'responsible')",1.3423501,1.5265241,0.184174
44,-1.1739118,-1.0922873,"('prejudiced', 'unprejudiced')",-1.1739118,-1.0922873,0.0816245
45,0.9444958,0.92820764,"('incompetent', 'competent')",0.9444958,0.9282076,-0.0162882
46,0.18627921,0.26781568,"('uncompetitive', 'competitive')",0.1862792,0.2678157,0.0815365
47,2.4442506,2.5448816,"('stupid', 'smart')",2.4442506,2.5448816,0.100631
48,0.00441105,0.011226512,"('unintelligent', 'intelligent')",0.0044111,0.0112265,0.0068154
49,-0.9694732,-0.6868617,"('unable', 'able')",-0.9694732,-0.6868617,0.2826115
50,0.4138688,0.320077,"('clumsy', 'skillful')",0.4138688,0.320077,-0.0937918
51,0.17988825,0.19525866,"('uneducated', 'educated')",0.1798882,0.1952587,0.0153705
52,-0.41791815,-0.63007736,"('irrational', 'rational')",-0.4179181,-0.6300774,-0.2121593
53,0.3834027,0.22896524,"('uncreative', 'creative')",0.3834027,0.2289652,-0.1544375
54,0.22713879,0.20808636,"('incapable', 'capable')",0.2271388,0.2080864,-0.0190524
55,0.3121023,0.48252776,"('incompetent', 'clever')",0.3121023,0.4825278,0.1704255
56,1.3073678,1.4459137,"('impractical', 'practical')",1.3073678,1.4459137,0.1385459
57,-1.1914457,-1.1751046,"('unimaginative', 'imaginative')",-1.1914457,-1.1751046,0.0163411
58,-0.034334607,-0.10644642,"('undiscriminating', 'discriminating')",-0.0343346,-0.1064464,-0.0721118
59,0.2294879,0.17594036,"('foolish', 'wise')",0.2294879,0.1759404,-0.0535475
60,0.6888019,1.0216486,"('inefficient', 'efficient')",0.6888019,1.0216486,0.3328467
61,0.06535974,0.061554186,"('illogical', 'logical')",0.0653597,0.0615542,-0.0038055
62,0.35377273,0.5974262,"('incompetent', 'brilliant')",0.3537727,0.5974262,0.2436535
63,0.6098955,0.6465314,"('unperceptive', 'insightful')",0.6098955,0.6465314,0.0366359
64,-2.3311875,-2.2141552,"('shy', 'confident')",-2.3311875,-2.2141552,0.1170323
65,0.19122961,0.31199932,"('insecure', 'secure')",0.1912296,0.3119993,0.1207697
66,-0.63013244,-0.74100006,"('inactive', 'active')",-0.6301324,-0.7410001,-0.1108677
67,0.6700901,0.80890876,"('doubtful', 'determined')",0.6700901,0.8089088,0.1388187
68,-1.7898802,-1.7196233,"('dependent', 'independent')",-1.7898802,-1.7196233,0.0702569
69,-0.8251188,-0.95712817,"('lazy', 'industrious')",-0.8251188,-0.9571282,-0.1320094
70,0.748349,0.838624,"('lethargic', 'energetic')",0.748349,0.838624,0.090275
71,0.78240407,0.69282657,"('diffident', 'self-confident')",0.7824041,0.6928266,-0.0895775
72,-0.07656344,-0.09847474,"('unambitious', 'ambitious')",-0.0765634,-0.0984747,-0.0219113
73,-1.1365377,-1.1310048,"('helpless', 'self-reliant')",-1.1365377,-1.1310048,0.0055329
74,0.44420302,0.5403872,"('undedicated', 'dedicated')",0.444203,0.5403872,0.0961842
75,-0.6401439,-0.6832494,"('meek', 'impulsive')",-0.6401439,-0.6832494,-0.0431055
76,-0.05603598,0.19691937,"('anxious', 'daring')",-0.056036,0.1969194,0.2529554
77,-0.25467178,-0.08694813,"('unmotivated', 'motivated')",-0.2546718,-0.0869481,0.1677237
78,-0.004848875,-0.07892025,"('nonresilient', 'resilient')",-0.0048489,-0.0789203,-0.0740714
79,-0.82824147,-0.91717297,"('wavering', 'unwavering')",-0.8282415,-0.917173,-0.0889315
80,0.65050495,0.875099,"('dominated', 'dominating')",0.6505049,0.875099,0.2245941
81,-0.21547258,0.028385758,"('submissive', 'aggressive')",-0.2154726,0.0283858,0.2438584
82,2.8872337,2.7457278,"('poor', 'rich')",2.8872337,2.7457278,-0.1415059
83,-0.5842018,-0.50347495,"('powerless', 'powerful')",-0.5842018,-0.503475,0.0807268
84,0.11582211,0.17425764,"('inferior', 'superior')",0.1158221,0.1742576,0.0584355
85,-1.4098297,-1.6345481,"('insignificant', 'prestigious')",-1.4098297,-1.6345481,-0.2247184
86,0.67819256,0.5213905,"('uninfluential', 'influential')",0.6781926,0.5213905,-0.1568021
87,0.63890404,0.7134841,"('unsuccessful', 'successful')",0.638904,0.7134841,0.0745801
88,-0.70908636,-0.7407142,"('low', 'eminent')",-0.7090864,-0.7407142,-0.0316278
