,automatic_male,automatic_female,tuple,data_male,data_female,processing_male,processing_female,inc_male,inc_female,average_male,average_female,female-male
0,0.48488718,0.37421322,"('unsociable', 'sociable')",-0.66820127,-0.72242993,0.5951214,0.50652105,-0.22576691,-0.32507238,0.0465101,-0.041692,-0.0882021
1,-0.7684307,-0.821136,"('unfriendly', 'friendly')",0.53082556,0.39755374,-0.60220957,-0.78828937,2.0932531,1.9263263,0.3133596,0.1786137,-0.1347459
2,-0.058719654,-0.05915363,"('unlikable', 'likable')",0.2946285,0.28491777,0.824853,0.7855205,0.536517,0.5283839,0.3993197,0.3849171,-0.0144026
3,-0.5803288,-0.44551864,"('repellent', 'pleasant')",-0.8179488,-0.7638497,-0.4107985,-0.26128063,0.3302612,0.31675693,-0.3697037,-0.288473,0.0812307
4,-1.2069073,-1.191544,"('disliked', 'liked')",-0.13394625,-0.15575674,-0.7042406,-0.6856178,-5.9814444,-6.279323,-2.0066347,-2.0780604,-0.0714257
5,-0.96087617,-0.8507914,"('distant', 'outgoing')",1.047423,1.0943731,-1.0042495,-0.93355054,-0.10322711,-0.12086585,-0.2552324,-0.2027087,0.0525237
6,-1.1249129,-1.0305834,"('distant', 'open')",0.512095,0.50900495,-1.8883901,-1.8741485,0.40166268,0.4134091,-0.5248863,-0.4955795,0.0293068
7,0.53620523,0.4576881,"('insensitive', 'sensitive')",-0.33229244,-0.33811855,-0.4523416,-0.4272331,0.37284014,0.4393368,0.0311028,0.0329183,0.0018155
8,-0.3659283,-0.42685103,"('unaffectionate', 'affectionate')",-0.05204156,-0.15751928,-0.5634935,-0.7290755,1.0247065,0.9701569,0.0108108,-0.0858222,-0.096633
9,-0.3685187,-0.3409848,"('unaffectionate', 'caring')",-0.24902782,-0.3282271,-0.037444472,-0.15108654,1.2286512,1.2780305,0.143415,0.114433,-0.028982
10,0.38052768,0.29533467,"('unsympathetic', 'sympathetic')",-1.5946907,-1.6250513,-0.26543963,-0.27687898,-0.28998893,-0.24033175,-0.4423979,-0.4617318,-0.0193339
11,1.4363517,1.4759455,"('unhelpful', 'helpful')",-0.011985436,0.037489265,0.82127935,0.81138366,1.7826133,1.9085722,1.0070647,1.0583477,0.051283
12,0.41516674,0.53498024,"('unsupportive', 'supportive')",0.018523186,0.10574614,0.011162371,0.12633105,-1.8728555,-1.8682289,-0.3570008,-0.2752929,0.0817079
13,0.7689165,0.7218693,"('impolite', 'polite')",-0.5459968,-0.50624096,0.6438662,0.64313805,-0.3642861,-0.3449618,0.125625,0.1284511,0.0028261
14,1.0077413,0.93913805,"('antisocial', 'social')",-0.059038732,0.034108035,1.3118502,1.3390691,-0.4687835,-0.48765162,0.4479423,0.4561659,0.0082236
15,0.40842885,0.2034469,"('boring', 'funny')",-0.12066118,-0.16537255,-0.68565196,-0.791628,0.53822356,0.40713078,0.0350848,-0.0866057,-0.1216905
16,-1.0870763,-1.1907386,"('unpopular', 'popular')",0.48693958,0.34894246,-0.5501522,-0.6491117,0.7046136,0.62781405,-0.1114188,-0.2157734,-0.1043546
17,-0.59531844,-0.5629413,"('nasty', 'nice')",0.08792058,0.14789496,-0.45611313,-0.4358187,-0.28947768,-0.28482047,-0.3132472,-0.2839214,0.0293258
18,-0.2970362,-0.32623243,"('disagreeable', 'welcoming')",0.6141099,0.5706847,0.0679727,0.017026454,-0.027124695,-0.06335111,0.0894804,0.0495319,-0.0399485
19,-1.0700747,-1.0160084,"('inhospitable', 'hospitable')",-0.2703252,-0.32163912,-0.48751104,-0.546948,0.18026347,0.19850753,-0.4119118,-0.421522,-0.0096102
20,1.1684083,1.0908151,"('rough', 'thoughtful')",0.5296253,0.53198135,1.0554483,1.0034201,1.099473,1.0311,0.9632387,0.9143291,-0.0489096
21,0.4371475,0.35800087,"('immoral', 'moral')",0.045192767,0.042205684,0.48684204,0.47983015,-0.5250838,-0.49297184,0.1110246,0.0967662,-0.0142584
22,0.15878561,0.120210335,"('untrustworthy', 'trustworthy')",-0.15800455,-0.18996109,0.41988468,0.33719602,-0.68719345,-0.7227409,-0.0666319,-0.1138239,-0.047192
23,0.8952948,0.93001086,"('insincere', 'sincere')",-0.17131148,-0.19116606,0.14650796,0.08456594,5.818702,5.978682,1.6722984,1.7005231,0.0282247
24,0.64793307,0.69421077,"('dishonest', 'honest')",-0.33287123,-0.35310027,-0.61154586,-0.6019397,0.98340166,1.0185294,0.1717294,0.1894251,0.0176957
25,-0.36569667,-0.37117016,"('egoistic', 'altruistic')",0.5311524,0.50300634,0.044031892,0.04881726,1.8140123,1.7397594,0.505875,0.4801032,-0.0257718
26,0.7673138,0.56628066,"('hardhearted', 'benevolent')",1.0274543,0.86579543,1.2679433,1.1677055,1.937616,1.7288302,1.2500818,1.082153,-0.1679288
27,0.15770946,0.18722777,"('hardhearted', 'softhearted')",-0.8447807,-0.83542925,-0.6244405,-0.6937431,1.4190042,1.3593152,0.0268731,0.0043426,-0.0225305
28,0.08702738,0.008786725,"('disloyal', 'loyal')",-0.22899458,-0.33070335,-0.10523313,-0.22356382,1.4202942,1.371331,0.2932734,0.2064626,-0.0868108
29,-0.47883135,-0.51604563,"('unfair', 'fair')",0.13512322,0.10392012,-1.0944118,-1.1391568,-0.43840396,-0.52022576,-0.469131,-0.517877,-0.048746
30,0.4472475,0.40719375,"('intolerant', 'tolerant')",0.22642556,0.22533149,0.9673406,0.8914781,0.7833868,0.7759773,0.6061001,0.5749952,-0.0311049
31,-2.2013185,-2.0632658,"('evil', 'good')",0.17188713,0.18864585,-1.4785346,-1.4978786,-0.66271263,-0.77036226,-1.0426697,-1.0357152,0.0069545
32,-0.20788027,-0.314112,"('unkind', 'kind')",-0.5145677,-0.547902,0.4209165,0.35911423,1.2339822,1.1403834,0.2331127,0.1593709,-0.0737418
33,-0.61278373,-0.6441646,"('wrong', 'right')",1.5861933,1.5492309,0.76345176,0.6971875,-0.5306512,-0.64141005,0.3015525,0.2402109,-0.0613416
34,0.62497514,0.7970214,"('mean', 'honorable')",0.0064802356,0.13627857,0.09238057,0.19432595,5.8149486,6.1108766,1.6346961,1.8096256,0.1749295
35,-0.9374134,-1.0047935,"('corrupt', 'incorrupt')",0.19427323,0.13036291,-0.53578717,-0.59950185,0.28512108,0.15231733,-0.2484516,-0.3304038,-0.0819522
36,-0.89241815,-0.97886294,"('hostile', 'amicable')",0.26468503,0.14303713,-1.507088,-1.6559043,0.34088677,0.1397736,-0.4484835,-0.5879892,-0.1395057
37,0.030936886,-0.027998688,"('fake', 'genuine')",-0.6011645,-0.64706326,-0.9039821,-0.89238524,0.37085035,0.5031693,-0.2758399,-0.2660695,0.0097704
38,0.176897,0.3146583,"('untruthful', 'truthful')",0.6261892,0.6163982,0.083854236,0.057642315,0.07058251,0.13789386,0.2393807,0.2816482,0.0422675
39,2.0967095,2.0697994,"('exploitative', 'cooperative')",1.2916244,1.2366556,0.37223256,0.34447336,0.23133764,0.21086498,0.9979759,0.9654484,-0.0325275
40,0.12651743,0.11472036,"('stingy', 'generous')",0.17363071,0.14630246,-0.466995,-0.35981786,-1.6268477,-1.8213309,-0.4484237,-0.4800315,-0.0316078
41,-0.11685906,-0.055720653,"('unforgiving', 'forgiving')",0.018432787,0.022508267,0.72972435,0.6618247,0.20328332,0.0759637,0.2086453,0.176144,-0.0325013
42,-0.63954383,-0.6321868,"('unreliable', 'reliable')",0.14432141,0.20904109,0.09574086,0.10753774,-3.4195275,-3.3358397,-0.9547523,-0.9128619,0.0418904
43,0.6843924,0.68493915,"('irresponsible', 'responsible')",-0.84101474,-0.7823862,-0.3929587,-0.34345233,0.12934522,0.2646778,-0.105059,-0.0440554,0.0610036
44,-0.22130033,-0.23761478,"('prejudiced', 'unprejudiced')",-0.6616733,-0.6045106,-0.7505352,-0.7613371,-1.6225016,-1.6257068,-0.8140026,-0.8072923,0.0067103
45,-0.012669621,0.083384715,"('incompetent', 'competent')",-0.63354224,-0.58863527,0.2808089,0.37166756,-0.10202298,-0.114876516,-0.1168565,-0.0621149,0.0547416
46,1.5506626,1.4940567,"('uncompetitive', 'competitive')",-0.14475413,-0.16174929,0.81332123,0.8793446,-0.63635105,-0.6560251,0.3957196,0.3889067,-0.0068129
47,0.04797314,0.042181406,"('stupid', 'smart')",0.60997736,0.64077485,0.7289991,0.74526715,5.796862,6.019415,1.7959529,1.8619096,0.0659567
48,2.0992243,1.9591126,"('unintelligent', 'intelligent')",-0.37615773,-0.4066595,0.70549995,0.67830706,0.9811012,0.9249606,0.8524169,0.7889302,-0.0634867
49,0.43073303,0.49111092,"('unable', 'able')",-0.8804147,-0.80259323,0.11058371,0.17567632,0.24934861,0.3902521,-0.0224373,0.0636115,0.0860488
50,-0.2713219,-0.3174438,"('clumsy', 'skillful')",0.3130274,0.27929446,0.0012260564,-0.07036407,0.065540254,0.06583519,0.027118,-0.0106696,-0.0377876
51,0.53158486,0.4352333,"('uneducated', 'educated')",-0.2819458,-0.3850969,0.29264528,0.24987775,0.62583804,0.5332881,0.2920306,0.2083256,-0.083705
52,0.2853233,0.027060952,"('irrational', 'rational')",2.2868307,2.0007496,-0.33959422,-0.67396426,0.12180852,-0.08415475,0.5885921,0.3174229,-0.2711692
