,duke_male,duke_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.4072777,-0.58471555,"('unsociable', 'sociable')",-0.23377723,-0.40204474,-0.082017586,-0.25409868,-0.2410242,-0.4136196,-0.1725954
1,0.574479,0.47864857,"('unfriendly', 'friendly')",0.5779328,0.34153244,0.7922847,0.6129209,0.6482321,0.4777006,-0.1705315
2,1.0701896,1.0777177,"('unlikable', 'likable')",1.1629523,1.058594,0.8358992,0.8450859,1.0230137,0.9937991,-0.0292146
3,-0.41986433,-0.20921257,"('repellent', 'pleasant')",-0.49377483,-0.3970332,0.920064,0.9147855,0.0021416,0.1028466,0.100705
4,-0.1642811,-0.21171463,"('disliked', 'liked')",0.67673504,0.5147273,-6.517622,-6.644992,-2.0017227,-2.113993,-0.1122703
5,-0.22641374,-0.2587181,"('distant', 'outgoing')",0.54619414,0.48490626,-0.9523227,-0.8245295,-0.2108474,-0.1994471,0.0114003
6,-0.61984783,-0.6584705,"('distant', 'open')",0.056945287,-0.077566236,-1.0671196,-1.0031239,-0.5433407,-0.5797202,-0.0363795
7,-0.019217744,0.018188246,"('insensitive', 'sensitive')",0.47908518,0.5363924,0.32672647,0.33398506,0.262198,0.2961886,0.0339906
8,0.2679581,0.124531895,"('unaffectionate', 'affectionate')",-0.39046666,-0.6030035,-0.056149967,-0.090451345,-0.0595528,-0.189641,-0.1300882
9,0.56006557,0.48609644,"('unaffectionate', 'caring')",0.21413077,0.07875136,0.73787296,0.76316786,0.5040231,0.4426719,-0.0613512
10,-0.003833942,-0.15621907,"('unsympathetic', 'sympathetic')",-0.7436395,-0.889184,-0.1155132,-0.19495355,-0.2876622,-0.4134522,-0.12579
11,-0.2953549,-0.29613435,"('unhelpful', 'helpful')",-0.044768766,0.011333242,2.3933098,2.4964485,0.6843954,0.7372158,0.0528204
12,1.7836586,1.7450455,"('unsupportive', 'supportive')",0.59535927,0.56367093,-1.7391155,-1.7503304,0.2133008,0.1861287,-0.0271721
13,0.039538138,0.029893428,"('impolite', 'polite')",-0.35261732,-0.29480946,-0.43668476,-0.43169925,-0.2499213,-0.2322051,0.0177162
14,0.303483,0.22853447,"('antisocial', 'social')",0.5089905,0.5266796,0.0009635752,-0.09317069,0.2711457,0.2206811,-0.0504646
15,-0.20549405,-0.34979898,"('boring', 'funny')",-0.067737885,-0.14641312,-0.6077036,-0.57686806,-0.2936452,-0.3576934,-0.0640482
16,-1.4893169,-1.4139438,"('unpopular', 'popular')",-0.0036678165,-0.06693807,0.19505535,0.16127744,-0.4326431,-0.4398681,-0.007225
17,-0.6171073,-0.550062,"('nasty', 'nice')",-0.9760915,-0.834961,-0.974384,-0.8433354,-0.8558609,-0.7427861,0.1130748
18,0.26161665,0.2243996,"('disagreeable', 'welcoming')",-0.89563406,-0.8955901,-0.8513681,-0.83065677,-0.4951285,-0.5006158,-0.0054873
19,-0.1089105,-0.10385174,"('inhospitable', 'hospitable')",-0.7033114,-0.832253,-0.8824924,-0.7894323,-0.5649048,-0.575179,-0.0102742
20,-0.23261073,-0.20464075,"('rough', 'thoughtful')",0.057535432,0.10342342,0.60013217,0.59340286,0.1416856,0.1640618,0.0223762
21,0.6820893,0.68140525,"('immoral', 'moral')",0.9229045,0.85936767,-0.21940206,-0.20829967,0.4618639,0.4441578,-0.0177061
22,-0.10378855,-0.23978858,"('untrustworthy', 'trustworthy')",-1.0275824,-1.1408256,-0.890186,-0.8922556,-0.6738523,-0.7576233,-0.083771
23,-0.10961734,-0.12133965,"('insincere', 'sincere')",-0.52228713,-0.5121812,5.7869487,5.783595,1.718348,1.7166913,-0.0016567
24,1.462433,1.3837067,"('dishonest', 'honest')",0.45793653,0.38895914,0.91385275,0.92589885,0.9447408,0.8995216,-0.0452192
25,0.22878088,0.13990968,"('egoistic', 'altruistic')",0.7536783,0.71573883,0.60646147,0.549157,0.5296402,0.4682685,-0.0613717
26,1.4803071,1.0843775,"('hardhearted', 'benevolent')",0.7604494,0.55958056,1.3802104,1.094003,1.206989,0.9126537,-0.2943353
27,-0.2822818,-0.17897466,"('hardhearted', 'softhearted')",0.084047176,0.16605735,0.72232175,0.75215894,0.1746957,0.2464139,0.0717182
28,0.007720243,-0.13782088,"('disloyal', 'loyal')",0.017677616,-0.14138557,1.2892908,1.1611608,0.4382296,0.2939848,-0.1442448
29,-0.057477567,-0.056537412,"('unfair', 'fair')",-0.22675553,-0.1738314,-0.089780554,-0.21048436,-0.1246712,-0.1469511,-0.0222799
30,1.2355174,1.3571652,"('intolerant', 'tolerant')",0.611489,0.55315024,0.5478102,0.6000169,0.7982721,0.8367774,0.0385053
31,-0.8490612,-0.7964319,"('evil', 'good')",-0.95561385,-0.99768883,-1.8200586,-1.8089162,-1.2082446,-1.2010123,0.0072323
32,0.679625,0.46354306,"('unkind', 'kind')",-0.1602461,-0.19212353,1.093967,0.8986137,0.537782,0.3900111,-0.1477709
33,0.5582519,0.42930162,"('wrong', 'right')",1.2885392,1.1832161,-1.0440658,-1.0721567,0.2675751,0.1801203,-0.0874548
34,0.087038636,0.30518174,"('mean', 'honorable')",0.41985732,0.47173828,5.407841,5.7072744,1.9715791,2.1613981,0.189819
35,-0.08758196,-0.11466032,"('corrupt', 'incorrupt')",-0.6559687,-0.6940519,-1.1423981,-1.1045756,-0.6286496,-0.6377626,-0.009113
36,-0.80097026,-0.8573037,"('hostile', 'amicable')",-0.68153524,-0.953389,-0.8244935,-0.9158348,-0.7689997,-0.9088425,-0.1398428
37,0.001991523,-0.010595033,"('fake', 'genuine')",0.2492258,0.1326409,-0.0011897869,0.0852286,0.0833425,0.0690915,-0.014251
38,-0.25153255,-0.23450872,"('untruthful', 'truthful')",0.02535959,-0.03979858,0.07688713,0.26311886,-0.0497619,-0.0037295,0.0460324
39,1.1944246,1.2129564,"('exploitative', 'cooperative')",-0.004626112,0.14465576,-0.019021694,0.07462765,0.3902589,0.4774133,0.0871544
40,0.58893317,0.4796266,"('stingy', 'generous')",0.2686529,0.22286493,-2.1619763,-2.2937188,-0.4347968,-0.5304091,-0.0956123
41,-0.7883841,-0.8669412,"('unforgiving', 'forgiving')",-0.75934774,-0.8657128,-0.12430745,-0.15485245,-0.5573464,-0.6291688,-0.0718224
42,0.020177085,-0.043351986,"('unreliable', 'reliable')",0.10336204,0.016526897,-2.602415,-2.530005,-0.826292,-0.8522767,-0.0259847
43,0.52344245,0.5483012,"('irresponsible', 'responsible')",0.71791214,0.7124421,0.68066937,0.67787427,0.6406747,0.6462059,0.0055312
44,-0.6009185,-0.56508905,"('prejudiced', 'unprejudiced')",-0.2468853,-0.14836477,-1.2652422,-1.2723175,-0.7043486,-0.6619238,0.0424248
45,-0.89247864,-0.89724636,"('incompetent', 'competent')",-0.70734036,-0.7756843,0.25404748,0.20933522,-0.4485905,-0.4878652,-0.0392747
46,-0.1803592,-0.17794973,"('uncompetitive', 'competitive')",0.25816584,0.24662745,-0.20812537,-0.2572662,-0.0434396,-0.0628628,-0.0194232
47,-0.055080857,-0.045710277,"('stupid', 'smart')",0.83629644,0.81093305,5.430271,5.544325,2.0704956,2.1031825,0.0326869
48,0.46085978,0.45808655,"('unintelligent', 'intelligent')",1.30749,1.1984668,0.71531653,0.63266253,0.8278888,0.7630719,-0.0648169
49,0.23070776,0.33442935,"('unable', 'able')",0.37086552,0.44192752,-0.1652228,-0.008653035,0.1454502,0.2559013,0.1104511
50,-0.903419,-0.9414137,"('clumsy', 'skillful')",-0.29023975,-0.4449913,0.17998594,0.16781,-0.3378909,-0.4061983,-0.0683074
51,0.008974381,-0.13780743,"('uneducated', 'educated')",0.036595456,-0.09921892,0.9322627,0.7609736,0.3259442,0.1746491,-0.1512951
52,-0.7738163,-0.85365325,"('irrational', 'rational')",-0.07686682,-0.36008736,-0.37708732,-0.5307119,-0.4092568,-0.5814842,-0.1722274
53,0.44773033,0.27211758,"('uncreative', 'creative')",0.711259,0.526789,0.5724549,0.3899149,0.5771481,0.3962738,-0.1808743
54,0.08632301,-0.0030623823,"('incapable', 'capable')",-0.46047118,-0.5480485,0.35474843,0.36075836,-0.0064666,-0.0634508,-0.0569842
55,-0.09799342,-0.15716745,"('incompetent', 'clever')",-0.3675635,-0.4009745,0.6630399,0.60203046,0.0658277,0.0146295,-0.0511982
56,0.5239597,0.47014287,"('impractical', 'practical')",0.9941716,0.9740831,-0.087423444,-0.060137466,0.4769026,0.4613628,-0.0155398
57,-0.054694757,-0.35462317,"('unimaginative', 'imaginative')",0.5171784,0.3304584,-2.7785544,-2.9705458,-0.7720236,-0.9982368,-0.2262132
58,-0.50864613,-0.62400734,"('undiscriminating', 'discriminating')",1.0203357,0.85824084,0.26245132,0.25909156,0.2580469,0.1644417,-0.0936052
59,-0.14345622,-0.12845095,"('foolish', 'wise')",0.8269155,0.7528987,-0.19277062,-0.14307979,0.1635629,0.160456,-0.0031069
