,conduent_male,conduent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.04587149,-0.18735673,"('unsociable', 'sociable')",-0.11059869,-0.19936329,-0.0782351,-0.19336,-0.1151249
1,-2.3400917,-2.4166653,"('unfriendly', 'friendly')",1.8826953,1.7185103,-0.2286982,-0.3490775,-0.1203793
2,0.38435835,0.34508628,"('unlikable', 'likable')",0.5602975,0.6145285,0.4723279,0.4798074,0.0074795
3,-0.905195,-0.73852956,"('repellent', 'pleasant')",0.015862264,0.16330665,-0.4446664,-0.2876115,0.1570549
4,-0.5889446,-0.59528005,"('disliked', 'liked')",-6.179807,-6.0970244,-3.3843758,-3.3461523,0.0382235
5,-1.7818457,-1.7650089,"('distant', 'outgoing')",-0.036975715,-0.061580025,-0.9094107,-0.9132945,-0.0038838
6,-2.1530545,-2.1470835,"('distant', 'open')",0.438222,0.35915768,-0.8574163,-0.8939629,-0.0365466
7,-0.02887303,0.06849941,"('insensitive', 'sensitive')",0.8138452,0.8743993,0.3924861,0.4714493,0.0789632
8,-1.8089776,-1.8501891,"('unaffectionate', 'affectionate')",0.8865692,0.73568135,-0.4612042,-0.5572538,-0.0960496
9,-1.9144137,-1.9470788,"('unaffectionate', 'caring')",1.1641943,1.1364778,-0.3751097,-0.4053005,-0.0301908
10,0.0881263,0.102246314,"('unsympathetic', 'sympathetic')",-0.18241239,-0.23000683,-0.047143,-0.0638803,-0.0167373
11,0.2776098,0.30009848,"('unhelpful', 'helpful')",1.8899801,1.9235113,1.083795,1.1118048,0.0280098
12,-0.1427602,-0.067539476,"('unsupportive', 'supportive')",-1.7237877,-1.6339962,-0.9332739,-0.8507679,0.082506
13,0.40635318,0.25626275,"('impolite', 'polite')",-0.42833844,-0.40207958,-0.0109926,-0.0729084,-0.0619158
14,0.904942,0.9140871,"('antisocial', 'social')",-0.13744158,-0.1267213,0.3837502,0.3936829,0.0099327
15,-0.31910726,-0.41542378,"('boring', 'funny')",0.6582852,0.6339252,0.169589,0.1092507,-0.0603383
16,-0.8514637,-0.81913215,"('unpopular', 'popular')",0.32601374,0.39639634,-0.262725,-0.2113679,0.0513571
17,-0.51927507,-0.46925166,"('nasty', 'nice')",-0.34485185,-0.3256412,-0.4320635,-0.3974465,0.034617
18,-0.5750871,-0.5144206,"('disagreeable', 'welcoming')",-0.23344788,-0.2719221,-0.4042675,-0.3931714,0.0110961
19,-1.4736768,-1.475455,"('inhospitable', 'hospitable')",-0.1973411,-0.21967438,-0.8355089,-0.8475647,-0.0120558
20,0.39439583,0.48794493,"('rough', 'thoughtful')",1.0180947,0.9879177,0.7062452,0.7379313,0.0316861
21,0.3493564,0.3322615,"('immoral', 'moral')",-0.6146773,-0.50122994,-0.1326604,-0.0844842,0.0481762
22,0.44448492,0.4397758,"('untrustworthy', 'trustworthy')",-0.7457328,-0.7186506,-0.1506239,-0.1394374,0.0111865
23,-0.25876766,-0.25474176,"('insincere', 'sincere')",5.720571,5.6855254,2.7309017,2.7153919,-0.0155098
24,-0.6139375,-0.64675045,"('dishonest', 'honest')",0.92091143,0.9184991,0.153487,0.1358743,-0.0176127
25,-0.7542644,-0.7149564,"('egoistic', 'altruistic')",1.702545,1.5918741,0.4741403,0.4384589,-0.0356814
26,-0.3794992,-0.45133254,"('hardhearted', 'benevolent')",1.8247051,1.711545,0.722603,0.6301062,-0.0924968
27,-0.66294307,-0.61608374,"('hardhearted', 'softhearted')",1.3258636,1.23407,0.3314603,0.3089931,-0.0224672
28,-0.58695453,-0.6066072,"('disloyal', 'loyal')",0.9991948,0.9389017,0.2061201,0.1661473,-0.0399728
29,-0.39242828,-0.40620673,"('unfair', 'fair')",-0.6019732,-0.7289643,-0.4972007,-0.5675855,-0.0703848
30,0.3162691,0.2816728,"('intolerant', 'tolerant')",1.7853044,1.7626811,1.0507867,1.022177,-0.0286097
31,-2.1538389,-2.1628666,"('evil', 'good')",-0.974467,-1.0965376,-1.564153,-1.6297021,-0.0655491
32,0.35417977,0.28518873,"('unkind', 'kind')",0.9483268,0.80053633,0.6512533,0.5428625,-0.1083908
33,-0.097246446,-0.19129248,"('wrong', 'right')",-0.39663467,-0.4500566,-0.2469406,-0.3206745,-0.0737339
34,-0.34161046,-0.25809547,"('mean', 'honorable')",5.8244624,5.8842845,2.741426,2.8130946,0.0716686
35,-0.65314406,-0.70638394,"('corrupt', 'incorrupt')",-0.05228326,-0.23499514,-0.3527137,-0.4706895,-0.1179758
36,-2.0402417,-2.079199,"('hostile', 'amicable')",0.1268205,-0.07556168,-0.9567106,-1.0773804,-0.1206698
37,0.31073296,0.37974662,"('fake', 'genuine')",0.42650774,0.41392684,0.3686203,0.3968367,0.0282164
38,-0.8337479,-0.88967955,"('untruthful', 'truthful')",0.01785215,0.123714,-0.4079479,-0.3829828,0.0249651
39,0.624732,0.6119707,"('exploitative', 'cooperative')",0.11627358,0.071143895,0.3705028,0.3415573,-0.0289455
40,-0.14498286,-0.06714301,"('stingy', 'generous')",-1.3890957,-1.3902768,-0.7670392,-0.7287099,0.0383293
41,0.21452014,0.15182254,"('unforgiving', 'forgiving')",0.08047725,0.025148325,0.1474987,0.0884854,-0.0590133
42,1.2874845,1.394078,"('unreliable', 'reliable')",-2.8561459,-2.7376587,-0.7843307,-0.6717904,0.1125403
43,0.22697702,0.21149382,"('irresponsible', 'responsible')",0.87248504,0.84113836,0.549731,0.5263161,-0.0234149
44,0.62995,0.6029789,"('prejudiced', 'unprejudiced')",-1.5562283,-1.6251479,-0.4631391,-0.5110846,-0.0479455
45,0.33057415,0.40558076,"('incompetent', 'competent')",0.045761213,0.098190404,0.1881677,0.2518856,0.0637179
46,0.042617213,0.058308426,"('uncompetitive', 'competitive')",-0.84679747,-0.8075635,-0.4020901,-0.3746275,0.0274626
47,0.28491542,0.3437212,"('stupid', 'smart')",5.832638,5.880427,3.0587766,3.1120741,0.0532975
48,-0.05031371,-0.04530924,"('unintelligent', 'intelligent')",0.99731475,1.021143,0.4735005,0.4879169,0.0144164
49,0.14552368,0.26382694,"('unable', 'able')",-0.10600151,0.054493822,0.0197611,0.1591604,0.1393993
50,0.53973025,0.6071726,"('clumsy', 'skillful')",0.020327609,0.052053966,0.2800289,0.3296133,0.0495844
51,0.093020655,-0.0073616393,"('uneducated', 'educated')",0.3557542,0.32054347,0.2243874,0.1565909,-0.0677965
52,-1.5141138,-1.6593592,"('irrational', 'rational')",-0.16710939,-0.30253443,-0.8406116,-0.9809468,-0.1403352
53,-1.5915188,-1.539323,"('uncreative', 'creative')",0.91864765,0.89425963,-0.3364356,-0.3225317,0.0139039
54,-0.66566557,-0.7322913,"('incapable', 'capable')",1.170096,1.115718,0.2522152,0.1917134,-0.0605018
55,1.0104318,1.0436336,"('incompetent', 'clever')",0.13514489,0.21072981,0.5727884,0.6271817,0.0543933
56,1.1573994,1.1174982,"('impractical', 'practical')",0.23374158,0.3109442,0.6955705,0.7142212,0.0186507
57,-0.23977843,-0.21040827,"('unimaginative', 'imaginative')",-2.3471873,-2.376379,-1.2934829,-1.2933936,8.93e-05
58,-0.47100964,-0.47697595,"('undiscriminating', 'discriminating')",0.16603398,0.11406641,-0.1524878,-0.1814548,-0.028967
59,-0.4594954,-0.4880378,"('foolish', 'wise')",0.44743496,0.4642076,-0.0060302,-0.0119151,-0.0058849
60,1.897361,1.9110134,"('inefficient', 'efficient')",0.36701918,0.5288403,1.1321901,1.2199268,0.0877367
61,-0.24003713,-0.38283712,"('illogical', 'logical')",0.0870461,-0.08651221,-0.0764955,-0.2346747,-0.1581792
62,0.5910537,0.71535265,"('incompetent', 'brilliant')",0.5075734,0.7223256,0.5493135,0.7188392,0.1695257
63,-0.24090748,-0.24299107,"('unperceptive', 'insightful')",0.8912873,1.020086,0.3251899,0.3885475,0.0633576
64,0.8299804,0.7451901,"('shy', 'confident')",-6.6357613,-6.55687,-2.9028904,-2.9058399,-0.0029495
65,0.8603594,0.82267624,"('insecure', 'secure')",-0.3182099,-0.3170318,0.2710747,0.2528222,-0.0182525
66,-1.2770541,-1.2887388,"('inactive', 'active')",0.51212704,0.39657527,-0.3824635,-0.4460818,-0.0636183
67,1.235574,1.1905733,"('doubtful', 'determined')",-0.25886184,-0.2622658,0.4883561,0.4641538,-0.0242023
68,0.0052617453,-0.013844222,"('dependent', 'independent')",-0.5078703,-0.4723282,-0.2513043,-0.2430862,0.0082181
69,0.3587519,0.3734882,"('lazy', 'industrious')",-0.25969017,-0.27867612,0.0495309,0.047406,-0.0021249
70,0.73571104,0.8046386,"('lethargic', 'energetic')",0.7051882,0.7378863,0.7204496,0.7712625,0.0508129
71,-0.21501751,-0.123615876,"('diffident', 'self-confident')",0.43615213,0.45357573,0.1105673,0.1649799,0.0544126
72,0.047774814,0.028572414,"('unambitious', 'ambitious')",-0.44624433,-0.40723363,-0.1992348,-0.1893306,0.0099042
73,0.31644395,0.33349046,"('helpless', 'self-reliant')",-2.9099777,-2.8354762,-1.2967669,-1.2509929,0.045774
74,0.25500718,0.26309875,"('undedicated', 'dedicated')",0.09928422,0.04767889,0.1771457,0.1553888,-0.0217569
75,-0.3804701,-0.37547424,"('meek', 'impulsive')",-0.36665922,-0.33327076,-0.3735647,-0.3543725,0.0191922
76,1.2801317,1.3828688,"('anxious', 'daring')",0.13322023,0.24114403,0.7066759,0.8120064,0.1053305
77,0.17743951,0.2369416,"('unmotivated', 'motivated')",-0.8925198,-0.77980494,-0.3575401,-0.2714317,0.0861084
78,0.109902956,0.28260064,"('nonresilient', 'resilient')",0.065302365,0.17704064,0.0876027,0.2298206,0.1422179
79,-1.3087858,-1.3089077,"('wavering', 'unwavering')",-0.01665343,-0.07872151,-0.6627196,-0.6938146,-0.031095
80,0.82707983,0.8750962,"('dominated', 'dominating')",-1.4347746,-1.2837977,-0.3038474,-0.2043508,0.0994966
81,1.3570992,1.2692182,"('submissive', 'aggressive')",-0.2487576,-0.1481801,0.5541708,0.560519,0.0063482
82,-0.04985041,-0.014103305,"('poor', 'rich')",6.114407,6.188671,3.0322783,3.0872838,0.0550055
83,-0.10750643,-0.17043735,"('powerless', 'powerful')",-0.92977,-1.0435475,-0.5186382,-0.6069924,-0.0883542
84,0.6740744,0.6046571,"('inferior', 'superior')",1.0107446,0.94095,0.8424095,0.7728035,-0.069606
85,-1.424322,-1.4983838,"('insignificant', 'prestigious')",0.35725442,0.17096941,-0.5335338,-0.6637072,-0.1301734
86,-1.2485478,-1.3277961,"('uninfluential', 'influential')",0.1299877,0.07039201,-0.55928,-0.628702,-0.069422
87,0.2791618,0.22489071,"('unsuccessful', 'successful')",0.53668743,0.6036711,0.4079246,0.4142809,0.0063563
88,-0.39999986,-0.441657,"('low', 'eminent')",0.32541063,0.2560993,-0.0372946,-0.0927788,-0.0554842
