,teradata_male,teradata_female,tuple,corp_male,corp_female,de_male,de_female,average_male,average_female,female-male
0,-1.3182743,-1.296575,"('unsociable', 'sociable')",0.8620802,0.7784282,-0.005343763,-0.085608646,-0.1538459,-0.2012518,-0.0474059
1,-0.615871,-0.52490175,"('unfriendly', 'friendly')",-0.23174617,-0.35275915,1.4615146,1.4154047,0.2046325,0.1792479,-0.0253846
2,0.8917129,0.90189564,"('unlikable', 'likable')",1.4510746,1.5533569,1.0230155,1.0843765,1.1219343,1.1798763,0.057942
3,-0.46405345,-0.2556141,"('repellent', 'pleasant')",1.549158,1.6246151,0.6511028,0.5988562,0.5787357,0.6559524,0.0772167
4,0.5197155,0.54797286,"('disliked', 'liked')",-0.77308387,-0.76989084,-7.06936,-7.1676054,-2.4409094,-2.4631745,-0.0222651
5,-0.054337732,-0.05154942,"('distant', 'outgoing')",-1.51184,-1.5412829,-0.8748992,-0.8365708,-0.8136923,-0.809801,0.0038913
6,0.066134095,0.15959994,"('distant', 'open')",-2.3478296,-2.36565,-0.3478132,-0.3269279,-0.8765028,-0.8443259,0.0321769
7,-0.6752656,-0.53371525,"('insensitive', 'sensitive')",0.653991,0.7026154,0.66577613,0.620168,0.2148338,0.2630227,0.0481889
8,0.2255244,0.27921352,"('unaffectionate', 'affectionate')",-0.9818893,-1.0431046,0.91595006,0.92767423,0.053195,0.0545944,0.0013994
9,-0.8552255,-0.7647413,"('unaffectionate', 'caring')",-0.1189181,-0.20936699,1.1359348,1.1342156,0.0539304,0.0533691,-0.0005613
10,-1.3468871,-1.1155654,"('unsympathetic', 'sympathetic')",-0.1288707,-0.15359004,-0.04469593,-0.05091177,-0.5068179,-0.4400224,0.0667955
11,-0.5837446,-0.5187441,"('unhelpful', 'helpful')",1.0351583,1.0310851,1.7930291,1.8874166,0.7481476,0.7999192,0.0517716
12,-0.51757824,-0.2780519,"('unsupportive', 'supportive')",0.2979404,0.40542656,-1.9462402,-1.9590901,-0.7219594,-0.6105718,0.1113876
13,-0.45843044,-0.47595543,"('impolite', 'polite')",0.079042524,0.1268053,-0.58709514,-0.5854408,-0.322161,-0.3115303,0.0106307
14,-0.49390042,-0.49331266,"('antisocial', 'social')",1.9453422,1.970812,0.029736202,-0.06654088,0.493726,0.4703195,-0.0234065
15,0.62347466,0.49534726,"('boring', 'funny')",0.39960736,0.38162023,0.58909154,0.6037102,0.5373912,0.4935592,-0.043832
16,-0.064799435,-0.092076614,"('unpopular', 'popular')",-0.8053542,-0.8091775,0.8349431,0.7381186,-0.0117368,-0.0543785,-0.0426417
17,-0.37641636,-0.2624578,"('nasty', 'nice')",-0.12897336,-0.0547413,-0.942215,-0.8712671,-0.4825349,-0.3961554,0.0863795
18,-0.012432046,0.2215743,"('disagreeable', 'welcoming')",-0.24850123,-0.20364982,-0.3414232,-0.37850422,-0.2007855,-0.1201932,0.0805923
19,-0.8016938,-0.74870116,"('inhospitable', 'hospitable')",-1.1869786,-1.1464199,-0.46627724,-0.36736926,-0.8183165,-0.7541634,0.0641531
20,-0.25598708,-0.19595757,"('rough', 'thoughtful')",0.87251425,0.9098736,0.29703844,0.27196896,0.3045219,0.3286283,0.0241064
21,-0.24782227,-0.23900196,"('immoral', 'moral')",1.5945584,1.5648195,-0.0049893856,-0.016915478,0.4472489,0.4363007,-0.0109482
22,0.08884028,0.2092527,"('untrustworthy', 'trustworthy')",0.80851126,0.77975965,-0.5781489,-0.66876894,0.1064009,0.1067478,0.0003469
23,-1.3053088,-1.1711749,"('insincere', 'sincere')",0.4433642,0.39929917,6.44889,6.463443,1.8623152,1.897189,0.0348738
24,-0.6237474,-0.554601,"('dishonest', 'honest')",-0.025378296,-0.025497284,1.1839926,1.1122158,0.178289,0.1773725,-0.0009165
25,0.13912229,0.06407474,"('egoistic', 'altruistic')",0.47639444,0.4297304,0.89537835,0.7526568,0.5036317,0.4154873,-0.0881444
26,0.59256446,0.58938116,"('hardhearted', 'benevolent')",1.8145795,1.8009149,1.2131671,1.1744732,1.2067704,1.1882564,-0.018514
27,0.013756497,0.12130251,"('hardhearted', 'softhearted')",-0.20167789,-0.17735201,1.1808262,1.0764347,0.3309683,0.3401284,0.0091601
28,-0.7665246,-0.77136266,"('disloyal', 'loyal')",0.3571091,0.17042553,0.97962624,0.9269393,0.1900702,0.1086674,-0.0814028
29,-0.6791215,-0.774548,"('unfair', 'fair')",-0.30388975,-0.36853054,-0.6293091,-0.6832801,-0.5374401,-0.6087862,-0.0713461
30,-0.41114265,-0.3412708,"('intolerant', 'tolerant')",1.4651139,1.5182412,0.71570796,0.7106327,0.5898931,0.629201,0.0393079
31,-0.661935,-0.5083308,"('evil', 'good')",-1.264679,-1.2831236,-1.5305752,-1.5278722,-1.1523964,-1.1064422,0.0459542
32,-0.05783809,-0.14934848,"('unkind', 'kind')",1.0800923,0.98913276,1.3657376,1.2346567,0.7959973,0.6914803,-0.104517
33,-0.06394789,-0.08695266,"('wrong', 'right')",0.1584126,0.08455001,-0.3188551,-0.40198946,-0.0747968,-0.1347974,-0.0600006
34,-0.46198237,-0.3955239,"('mean', 'honorable')",0.39603534,0.51939744,5.593443,5.748253,1.8424986,1.9573755,0.1148769
35,0.62282646,0.4734429,"('corrupt', 'incorrupt')",-1.7742677,-1.9350183,-0.76004744,-0.8889556,-0.6371629,-0.7835104,-0.1463475
36,0.11926143,0.10300024,"('hostile', 'amicable')",-1.6442173,-1.7533284,-0.49835068,-0.61738724,-0.6744355,-0.7559052,-0.0814697
37,-0.06288959,-0.039680064,"('fake', 'genuine')",-0.041408308,-0.06529704,-0.0639373,-0.035418935,-0.0560784,-0.0467987,0.0092797
38,-0.39210072,-0.29208684,"('untruthful', 'truthful')",-0.74986595,-0.75300497,0.8393668,0.83480066,-0.1008666,-0.0700971,0.0307695
39,-0.047774114,-0.0030629789,"('exploitative', 'cooperative')",1.6034461,1.6501843,-0.061292686,0.0049987053,0.4981265,0.5507067,0.0525802
40,0.0618421,0.11523379,"('stingy', 'generous')",0.031196443,-0.010664891,-1.7114403,-1.8487966,-0.5394673,-0.5814092,-0.0419419
41,0.046382915,0.16716519,"('unforgiving', 'forgiving')",0.34635067,0.33067447,0.42829832,0.33952862,0.2736773,0.2791227,0.0054454
42,0.9245045,1.1057384,"('unreliable', 'reliable')",1.2679392,1.3488603,-2.972924,-2.8888354,-0.26016,-0.1447456,0.1154144
43,-0.98710304,-0.8120872,"('irresponsible', 'responsible')",0.8087861,0.8425417,0.711895,0.75106233,0.1778593,0.2605056,0.0826463
44,0.21391949,0.124968424,"('prejudiced', 'unprejudiced')",-0.22972257,-0.20102984,-1.0326718,-1.0838377,-0.3494916,-0.386633,-0.0371414
45,-1.0425845,-0.7918485,"('incompetent', 'competent')",0.79155344,0.79100305,0.095453694,-0.020882666,-0.0518591,-0.0072427,0.0446164
46,-0.29828966,-0.13330956,"('uncompetitive', 'competitive')",0.6916605,0.7438562,-0.32978565,-0.3914166,0.0211951,0.0730433,0.0518482
47,-0.54283994,-0.49124742,"('stupid', 'smart')",0.53522015,0.52648765,5.6217027,5.73178,1.8713609,1.9223401,0.0509792
48,-0.6221263,-0.5505013,"('unintelligent', 'intelligent')",0.6221895,0.6729487,0.35689023,0.384292,0.1189845,0.1689131,0.0499286
49,-0.45944333,-0.21646783,"('unable', 'able')",0.06721988,0.14433049,0.0778341,0.13129508,-0.1047964,0.0197192,0.1245156
50,0.58013046,0.6603463,"('clumsy', 'skillful')",-0.412599,-0.47536457,0.31634375,0.31195873,0.1612917,0.1656468,0.0043551
51,-0.33848014,-0.42876938,"('uneducated', 'educated')",0.25461334,0.20669931,0.5616279,0.5923828,0.1592537,0.1234376,-0.0358161
52,0.15022078,0.00040913373,"('irrational', 'rational')",-1.4355265,-1.6278186,0.47073007,0.43288445,-0.2715252,-0.398175,-0.1266498
53,-1.0984282,-0.89727294,"('uncreative', 'creative')",-0.33196777,-0.39422244,0.84957683,0.82971627,-0.1936064,-0.1539264,0.03968
54,-0.2782751,-0.33335003,"('incapable', 'capable')",-0.03794283,-0.07862502,1.507862,1.5521309,0.3972147,0.380052,-0.0171627
55,-0.531439,-0.36216745,"('incompetent', 'clever')",1.5627924,1.5958163,0.118291676,0.08375167,0.383215,0.4391335,0.0559185
56,-0.41479743,-0.3335805,"('impractical', 'practical')",1.8561172,1.8103948,0.6237467,0.61536926,0.6883555,0.6973945,0.009039
57,-0.71571815,-0.587072,"('unimaginative', 'imaginative')",0.17937067,0.18015349,-2.711856,-2.7814832,-1.0827344,-1.0628006,0.0199338
58,-0.27911365,-0.08677368,"('undiscriminating', 'discriminating')",0.66867656,0.614572,-0.49308366,-0.49069518,-0.0345069,0.0123677,0.0468746
59,0.46827412,0.4322989,"('foolish', 'wise')",-0.78326845,-0.86471975,0.015819266,0.082567945,-0.099725,-0.1166176,-0.0168926
60,-0.5088823,-0.3219807,"('inefficient', 'efficient')",1.5189319,1.6431273,0.12083461,0.19387445,0.3769614,0.505007,0.1280456
61,-0.4708189,-0.51746815,"('illogical', 'logical')",0.8149729,0.6713369,0.5133928,0.4411199,0.2858489,0.1983295,-0.0875194
62,-0.86668366,-0.63105506,"('incompetent', 'brilliant')",1.654391,1.7435853,0.4390173,0.5617128,0.4089082,0.558081,0.1491728
63,-0.47464627,-0.29986024,"('unperceptive', 'insightful')",0.56089497,0.59305763,1.1199855,1.1315736,0.4020781,0.4749237,0.0728456
64,-0.3525312,-0.4017614,"('shy', 'confident')",0.64731807,0.6377365,-6.2977395,-6.3611603,-2.0009842,-2.0417283,-0.0407441
65,-0.7740985,-0.8465698,"('insecure', 'secure')",0.88496864,0.8768022,-0.04896057,-0.033086166,0.0206365,-0.0009512,-0.0215877
66,-0.97620386,-0.9919487,"('inactive', 'active')",-1.5390595,-1.5174316,0.12162076,0.13642712,-0.7978809,-0.7909844,0.0068965
67,0.19401318,0.106929466,"('doubtful', 'determined')",0.19308625,0.12769867,-0.20854546,-0.15051037,0.059518,0.0280393,-0.0314787
68,-0.15844198,-0.20348085,"('dependent', 'independent')",-0.30096716,-0.37309018,-0.8284566,-0.81327224,-0.4292885,-0.4632811,-0.0339926
69,-0.018953353,-0.02056123,"('lazy', 'industrious')",0.095384315,0.060586635,-1.4779294,-1.4934781,-0.4671661,-0.4844842,-0.0173181
70,-0.49074695,-0.29178256,"('lethargic', 'energetic')",1.1184577,1.1955864,0.90923464,0.8768345,0.5123151,0.5935462,0.0812311
71,-0.11973578,-0.16351753,"('diffident', 'self-confident')",0.45126823,0.37524307,0.35713693,0.32718164,0.2295565,0.1796357,-0.0499208
72,0.3533001,0.31618774,"('unambitious', 'ambitious')",-0.48015028,-0.45660493,-0.0035860986,0.08796469,-0.0434788,-0.0174842,0.0259946
73,1.3093401,1.2975796,"('helpless', 'self-reliant')",1.152239,1.1798141,-3.8841848,-3.8682418,-0.4742019,-0.4636161,0.0105858
74,-0.030061383,0.26824558,"('undedicated', 'dedicated')",1.0152695,1.0348103,0.06323051,0.0753517,0.3494796,0.4594692,0.1099896
75,0.780409,0.6772595,"('meek', 'impulsive')",-1.2075,-1.1634312,-0.22485895,-0.2055391,-0.2173166,-0.2305703,-0.0132537
76,0.085797705,0.31240824,"('anxious', 'daring')",0.54782563,0.7476617,0.0736983,0.094465986,0.2357739,0.3848453,0.1490714
77,-1.1023775,-0.9790865,"('unmotivated', 'motivated')",0.17810044,0.178642,-0.9731287,-0.895901,-0.6324686,-0.5654485,0.0670201
78,-0.402683,-0.2854432,"('nonresilient', 'resilient')",-0.11695145,-0.14204949,-0.19637907,-0.22516379,-0.2386712,-0.2175521,0.0211191
79,-0.46882424,-0.3780635,"('wavering', 'unwavering')",-2.0817828,-2.1398757,-0.15021202,-0.0816459,-0.900273,-0.8665284,0.0337446
80,-0.5150964,-0.63450456,"('dominated', 'dominating')",0.48532957,0.47670898,-0.883068,-0.87294906,-0.3042783,-0.3435816,-0.0393033
81,-0.41906065,-0.66664076,"('submissive', 'aggressive')",1.634715,1.5934447,-0.17514509,-0.10199821,0.3468364,0.2749352,-0.0719012
82,0.046716858,0.024346672,"('poor', 'rich')",0.33277565,0.31494308,6.3874655,6.436915,2.2556527,2.2587349,0.0030822
83,-0.22304918,-0.22456828,"('powerless', 'powerful')",-0.11174726,-0.10467522,-0.97948015,-0.9596703,-0.4380922,-0.4296379,0.0084543
84,0.37615752,0.24983615,"('inferior', 'superior')",0.241077,0.21301101,0.21872602,0.27043253,0.2786535,0.2444266,-0.0342269
85,0.88797057,0.8984318,"('insignificant', 'prestigious')",-1.3523598,-1.3621845,0.37782815,0.38186762,-0.0288537,-0.027295,0.0015587
86,-1.3790233,-1.3046688,"('uninfluential', 'influential')",0.1097333,-0.0020273793,0.27923632,0.194267,-0.3300179,-0.3708097,-0.0407918
87,-0.8700142,-1.0411276,"('unsuccessful', 'successful')",1.258502,1.1899071,0.770274,0.8160033,0.3862539,0.3215943,-0.0646596
88,-0.03953597,-0.016209709,"('low', 'eminent')",-0.09786117,-0.16504702,0.07155919,0.08282523,-0.021946,-0.0328105,-0.0108645
