,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.53485453,-0.61341166,"('unsociable', 'sociable')",-0.01636564,-0.11869545,-0.6935164,-0.76523733,-0.4149122,-0.4991148,-0.0842026
1,-0.25307444,-0.30140322,"('unfriendly', 'friendly')",0.17580047,0.094585806,2.1222556,2.0023258,0.6816605,0.5985028,-0.0831577
2,1.0667082,1.117162,"('unlikable', 'likable')",1.4039754,1.4913099,0.57718,0.67582613,1.0159545,1.094766,0.0788115
3,-0.7204004,-0.6022033,"('repellent', 'pleasant')",-0.34840244,-0.29192078,-0.09477821,-0.051521387,-0.3878603,-0.3152152,0.0726451
4,0.13789605,0.087646544,"('disliked', 'liked')",0.01571835,-0.032686114,-6.214003,-6.348287,-2.0201295,-2.0977756,-0.0776461
5,-0.14233756,-0.091846325,"('distant', 'outgoing')",-0.33659846,-0.31654674,0.12202977,0.09475391,-0.1189687,-0.1045464,0.0144223
6,-0.70909333,-0.6480172,"('distant', 'open')",-0.51626414,-0.5195894,0.72164154,0.6552941,-0.1679053,-0.1707708,-0.0028655
7,0.08361679,0.10799275,"('insensitive', 'sensitive')",-0.2844803,-0.2573205,0.38100266,0.3935855,0.0600464,0.0814193,0.0213729
8,-0.39776406,-0.44408965,"('unaffectionate', 'affectionate')",-0.41480148,-0.45931387,0.75993633,0.6528308,-0.0175431,-0.0835242,-0.0659811
9,0.032395773,-0.011140745,"('unaffectionate', 'caring')",-0.08713111,-0.118517324,0.9730152,0.9271143,0.3060933,0.2658188,-0.0402745
10,-0.9881905,-0.98180836,"('unsympathetic', 'sympathetic')",-0.91292137,-0.8789779,-0.96519005,-0.9758754,-0.955434,-0.9455539,0.0098801
11,-0.44308686,-0.4495854,"('unhelpful', 'helpful')",0.055329107,0.09702231,1.2198039,1.2829024,0.2773487,0.3101131,0.0327644
12,0.015271192,0.081060514,"('unsupportive', 'supportive')",0.070391,0.18285766,-2.0826657,-2.0640116,-0.6656678,-0.6000311,0.0656367
13,-0.054622564,-0.068815656,"('impolite', 'polite')",0.50719637,0.535391,-0.6855106,-0.62535197,-0.0776456,-0.0529255,0.0247201
14,-0.195882,-0.22614312,"('antisocial', 'social')",0.9491839,0.9473001,-0.7090563,-0.7176908,0.0147485,0.0011554,-0.0135931
15,0.29117757,0.18338245,"('boring', 'funny')",0.101398766,0.020623982,0.6874263,0.6419838,0.3600009,0.2819967,-0.0780042
16,-0.4791431,-0.44740796,"('unpopular', 'popular')",-0.018811028,-0.027747814,0.5866676,0.57525593,0.0295712,0.0333667,0.0037955
17,-0.101630464,-0.0105496105,"('nasty', 'nice')",-1.101784,-1.0738107,-0.5233022,-0.4720448,-0.5755722,-0.5188017,0.0567705
18,-0.42665654,-0.44852602,"('disagreeable', 'welcoming')",0.73628926,0.808115,-0.37317517,-0.43451944,-0.0211808,-0.0249768,-0.003796
