,leggett_male,leggett_female,tuple,&_male,&_female,platt_male,platt_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.7487813,-0.7686424,"('hardhearted', 'softhearted')",-0.64875567,-0.5223279,-0.22905955,-0.21879779,1.5486879,1.3761823,-0.0194772,-0.0333965,-0.0139193
28,-1.7284361,-1.8625484,"('disloyal', 'loyal')",-0.15221457,-0.23148465,-0.28827316,-0.37319967,0.44588163,0.23358414,-0.4307606,-0.5584121,-0.1276515
29,0.19628294,0.1321861,"('unfair', 'fair')",-0.36421433,-0.43100917,-0.13247618,-0.101579756,-0.46496436,-0.5624475,-0.191343,-0.2407126,-0.0493696
30,-1.0595073,-1.1429214,"('intolerant', 'tolerant')",-0.48971438,-0.42339635,0.4271584,0.36420882,1.1684191,1.1022421,0.011589,-0.0249667,-0.0365557
31,0.29919583,0.3534607,"('evil', 'good')",-0.88482356,-0.9255102,-0.06551801,-0.012286479,-0.33393568,-0.3617373,-0.2462704,-0.2365183,0.0097521
32,-1.8240775,-1.8988498,"('unkind', 'kind')",-0.35598212,-0.24909553,-2.2716317,-2.372632,0.18569313,0.04647047,-1.0664996,-1.1185267,-0.0520271
33,0.8940429,0.8689761,"('wrong', 'right')",0.009942256,0.008856609,0.8387535,0.8495686,-0.29522097,-0.23930287,0.3618794,0.3720246,0.0101452
34,-1.1970097,-1.1165737,"('mean', 'honorable')",-0.3894211,-0.2562424,-0.4800857,-0.41994113,5.326189,5.3123636,0.8149182,0.8799016,0.0649834
35,2.3276556,2.2787716,"('corrupt', 'incorrupt')",-0.5179038,-0.683221,0.560186,0.5281045,0.2936217,0.13778657,0.6658899,0.5653604,-0.1005295
36,0.76986045,0.7121386,"('hostile', 'amicable')",-0.36878872,-0.5497108,1.0057616,0.9269985,0.5787698,0.38957453,0.4964008,0.3697502,-0.1266506
37,-0.3196863,-0.3405324,"('fake', 'genuine')",0.12175852,0.2021476,-0.65144795,-0.6866237,0.3463192,0.28843814,-0.1257641,-0.1341426,-0.0083785
38,-1.3383378,-1.430792,"('untruthful', 'truthful')",-1.6855109,-1.7026081,0.042812016,0.032557923,-0.13508101,-0.19410299,-0.7790294,-0.8237363,-0.0447069
39,-0.6012039,-0.5156328,"('exploitative', 'cooperative')",0.10747942,0.23830374,1.6044871,1.6881425,0.05179963,0.114614084,0.2906406,0.3813569,0.0907163
40,-0.82006866,-0.90708345,"('stingy', 'generous')",-0.18824989,-0.14300251,0.50083894,0.40651318,-0.96897393,-1.041615,-0.3691134,-0.421297,-0.0521836
41,-1.479055,-1.5600395,"('unforgiving', 'forgiving')",-0.8767793,-0.8492988,0.31031296,0.2657689,-0.18068162,-0.26104534,-0.5565508,-0.6011537,-0.0446029
42,0.9006352,0.9478635,"('unreliable', 'reliable')",0.80226284,1.037667,0.0055563543,0.01206718,-2.5791855,-2.463731,-0.2176828,-0.1165333,0.1011495
43,-2.094122,-2.0933588,"('irresponsible', 'responsible')",-0.053960018,0.18586284,-0.12633836,-0.08718689,0.23659939,0.26513913,-0.5094552,-0.432386,0.0770692
44,1.558803,1.6289322,"('prejudiced', 'unprejudiced')",-1.5147046,-1.4789158,-1.0835572,-1.0839428,-1.6403186,-1.5417705,-0.6699444,-0.6189242,0.0510202
45,-1.4280295,-1.5792167,"('incompetent', 'competent')",0.24112955,0.25286785,0.28279355,0.15624148,-0.5375974,-0.62730336,-0.360426,-0.4493527,-0.0889267
46,-1.8800479,-1.9522897,"('uncompetitive', 'competitive')",1.5506289,1.6438227,-1.3040503,-1.2817752,-0.53148335,-0.5373163,-0.5412382,-0.5318897,0.0093485
47,-0.83667094,-0.7223369,"('stupid', 'smart')",0.008747548,0.11036166,-0.4597998,-0.38774318,4.358993,4.3693047,0.7678175,0.8423966,0.0745791
48,-1.9861617,-2.0426164,"('unintelligent', 'intelligent')",-0.4914661,-0.46507934,-0.9161554,-0.95937866,0.2311523,0.20452265,-0.7906577,-0.8156379,-0.0249802
49,-1.2565321,-1.171702,"('unable', 'able')",-0.2665378,-0.15332451,-0.67860776,-0.62738085,-0.5367109,-0.47079152,-0.6845971,-0.6057997,0.0787974
50,0.3743294,0.391889,"('clumsy', 'skillful')",1.2948393,1.3846713,-1.0392032,-1.0043166,0.58352554,0.48252028,0.3033728,0.313691,0.0103182
51,-0.5750938,-0.6333369,"('uneducated', 'educated')",0.4210069,0.4192674,-0.2350904,-0.2642424,0.25881246,0.16562787,-0.0325912,-0.078171,-0.0455798
52,0.15017197,0.110926054,"('irrational', 'rational')",0.30844525,0.21657775,0.85093707,0.8326335,0.6154951,0.5535103,0.4812624,0.4284119,-0.0528505
53,-1.4182296,-1.4241052,"('uncreative', 'creative')",0.16830756,0.2525218,0.59352016,0.5746805,0.79346395,0.7049006,0.0342655,0.0269994,-0.0072661
54,-0.50295395,-0.45387712,"('incapable', 'capable')",-0.5504083,-0.38734725,0.47051215,0.52220565,0.8483145,0.8693992,0.0663661,0.1375951,0.071229
55,-1.3369757,-1.3825479,"('incompetent', 'clever')",0.72721136,0.8107387,0.30519015,0.30855197,-0.64711523,-0.6812179,-0.2379224,-0.2361188,0.0018036
56,-0.64186865,-0.7136824,"('impractical', 'practical')",-0.32507172,-0.3017923,0.3384883,0.24009973,-0.47825414,-0.46706432,-0.2766765,-0.3106098,-0.0339333
57,-1.4782624,-1.5645989,"('unimaginative', 'imaginative')",-0.06484586,-0.11814619,-0.20115206,-0.3443215,-2.1202397,-2.1210485,-0.966125,-1.0370288,-0.0709038
58,-0.71915114,-0.7811044,"('undiscriminating', 'discriminating')",0.07443691,0.022758182,0.09518987,0.06894852,0.37213886,0.3238861,-0.0443464,-0.0913779,-0.0470315
59,0.46671933,0.5208313,"('foolish', 'wise')",0.54786944,0.5193686,-0.48917475,-0.46307433,0.68139905,0.70398784,0.3017033,0.3202783,0.018575
60,-2.1564987,-2.1640692,"('inefficient', 'efficient')",0.39916995,0.57808477,-0.59591,-0.56902736,-0.5935851,-0.5142956,-0.736706,-0.6673269,0.0693791
61,-0.75929296,-0.8697612,"('illogical', 'logical')",0.50926614,0.48545423,0.067460224,0.05800481,0.11891019,-0.03693951,-0.0159141,-0.0908104,-0.0748963
62,-1.7847316,-1.7465745,"('incompetent', 'brilliant')",-0.22998238,-0.046277944,0.36494842,0.45091036,-0.21345137,-0.09198207,-0.4658042,-0.358481,0.1073232
63,-1.7721322,-1.8034067,"('unperceptive', 'insightful')",0.7157856,0.88726455,-0.92729044,-0.9452815,1.1121166,1.1717439,-0.2178801,-0.17242,0.0454601
64,0.07600439,0.048056923,"('shy', 'confident')",0.937494,0.9278265,-1.3455536,-1.4229401,-5.961659,-5.828479,-1.5734285,-1.5688839,0.0045446
65,-1.573561,-1.6712375,"('insecure', 'secure')",0.8004137,0.7798241,-1.3963107,-1.411244,-0.9385374,-0.95371854,-0.7769988,-0.8140939,-0.0370951
66,-0.16994518,-0.18231998,"('inactive', 'active')",1.0764847,1.1414798,1.2777641,1.2989832,1.0486004,1.0242028,0.808226,0.8205864,0.0123604
67,0.5560871,0.67106843,"('doubtful', 'determined')",-0.2985446,-0.23227017,-0.07104726,0.030327758,-0.37131622,-0.26712993,-0.0462052,0.050499,0.0967042
68,-0.43859723,-0.47645187,"('dependent', 'independent')",-0.15274322,-0.1660636,-1.1177815,-1.1163927,-0.37467992,-0.37616703,-0.5209504,-0.5337688,-0.0128184
69,1.5814543,1.680813,"('lazy', 'industrious')",0.4960907,0.41024804,0.88380545,0.9514327,0.10115889,0.16592473,0.7656273,0.8021047,0.0364774
70,-0.6884079,-0.6746884,"('lethargic', 'energetic')",0.53212875,0.6803428,-0.40848243,-0.3785817,0.54815704,0.5905029,-0.0041511,0.0543939,0.058545
71,0.12217212,0.07994486,"('diffident', 'self-confident')",-0.046192385,0.026404023,1.213111,1.2457091,0.597406,0.5940543,0.4716242,0.486528,0.0149038
72,-1.8086067,-1.8473208,"('unambitious', 'ambitious')",-0.48627532,-0.42054012,1.4178239,1.4396085,-1.080427,-1.0564378,-0.4893713,-0.4711726,0.0181987
73,1.8927554,1.9081061,"('helpless', 'self-reliant')",0.39650035,0.39539433,0.59154284,0.6044039,-2.5070107,-2.3923817,0.0934469,0.1288807,0.0354338
74,-0.75422907,-0.79529,"('undedicated', 'dedicated')",0.47274607,0.51008105,-0.19973862,-0.1649306,0.07911847,0.007164199,-0.1005258,-0.1107438,-0.010218
75,0.9210053,0.969022,"('meek', 'impulsive')",-0.83157355,-0.8456271,0.14012209,0.2507925,-0.09358838,-0.0066876635,0.0339914,0.0918749,0.0578835
76,-0.14234649,-0.06967777,"('anxious', 'daring')",1.5211518,1.723371,-0.021172032,0.118562855,-0.23948348,-0.11563161,0.2795374,0.4141561,0.1346187
77,-1.0801928,-1.0411528,"('unmotivated', 'motivated')",0.14108226,0.22974835,-0.52322584,-0.49480373,-0.8850905,-0.7900162,-0.5868567,-0.5240561,0.0628006
78,-1.0166136,-1.000224,"('nonresilient', 'resilient')",0.557503,0.67893285,-1.180122,-1.1637386,0.8344399,0.8516201,-0.2011982,-0.1583524,0.0428458
79,0.362949,0.36066929,"('wavering', 'unwavering')",-0.11379607,-0.11239934,0.26528233,0.22725213,0.41573992,0.39740804,0.2325438,0.2182325,-0.0143113
80,-0.2932661,-0.30050662,"('dominated', 'dominating')",0.24719924,0.28839448,-0.6121228,-0.5857381,-1.6017704,-1.5426551,-0.56499,-0.5351263,0.0298637
81,-1.1506938,-1.1688,"('submissive', 'aggressive')",0.11982171,0.16524544,-1.7889348,-1.836226,-1.4072448,-1.3149112,-1.0567629,-1.0386729,0.01809
82,-0.9670691,-0.94617265,"('poor', 'rich')",-0.5218049,-0.3714744,-0.54104674,-0.501816,4.6356783,4.5769176,0.6514394,0.6893637,0.0379243
83,-0.71676314,-0.72296137,"('powerless', 'powerful')",-0.09585205,-0.040773697,-0.84372103,-0.9062935,-1.0123419,-1.018836,-0.6671695,-0.6722162,-0.0050467
84,0.27900085,0.25764188,"('inferior', 'superior')",1.4940078,1.4459362,1.1986591,1.201522,1.5764388,1.5433756,1.1370267,1.112119,-0.0249077
85,0.6377418,0.71900064,"('insignificant', 'prestigious')",0.09061615,0.087654606,1.175956,1.2273322,1.3785642,1.373909,0.8207196,0.8519741,0.0312545
86,-2.684507,-2.8157356,"('uninfluential', 'influential')",-0.118512765,-0.12711598,-0.6928866,-0.8572166,-0.2718238,-0.43980944,-0.9419326,-1.0599694,-0.1180368
87,0.0734829,0.044737242,"('unsuccessful', 'successful')",2.5709186,2.5844033,0.76785475,0.7839997,1.0254545,1.0591261,1.1094277,1.1180665,0.0086388
88,-0.8709943,-0.8424306,"('low', 'eminent')",-0.20037656,-0.22684483,-0.43857658,-0.50494736,0.27789804,0.24208024,-0.3080123,-0.3330356,-0.0250233
