,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,female-male
0,-0.19038802,-0.3089596,"('unsociable', 'sociable')",-0.119011864,-0.2071465,-1.791706,-1.8076369,-0.07342565,-0.14548042,-0.5436329,-0.6173058,-0.0736729
1,0.07042262,-0.1854966,"('unfriendly', 'friendly')",1.6614751,1.5032424,-0.7783597,-0.91551006,1.734679,1.4373602,0.6720542,0.459899,-0.2121552
2,0.67412317,0.75007343,"('unlikable', 'likable')",0.323905,0.4709205,-0.81327146,-0.75147456,0.2830435,0.41187322,0.11695,0.2203482,0.1033982
3,-1.2490962,-1.066905,"('repellent', 'pleasant')",-1.6110315,-1.5803586,-1.4942583,-1.4001676,0.4527082,0.57590353,-0.9754194,-0.8678819,0.1075375
4,0.04013979,0.11554627,"('disliked', 'liked')",-0.22246018,-0.11865848,0.22246505,0.21584788,-7.4961605,-7.611589,-1.864004,-1.8497133,0.0142907
5,-0.82839894,-0.7209701,"('distant', 'outgoing')",0.531056,0.6078386,1.1891496,1.1921381,-0.34844762,-0.3388771,0.1358398,0.1850324,0.0491926
6,-0.9477643,-0.82864046,"('distant', 'open')",0.42297247,0.4688792,0.88755786,0.8985246,-0.12553175,-0.14705572,0.0593086,0.0979269,0.0386183
7,0.1482089,0.1956613,"('insensitive', 'sensitive')",0.019336738,0.036471277,-1.8692857,-1.7846978,0.28195438,0.37241238,-0.3549464,-0.2950382,0.0599082
8,-0.84785026,-1.0572538,"('unaffectionate', 'affectionate')",-0.020587642,-0.15247287,-1.7833236,-1.901806,0.6256324,0.44722623,-0.5065323,-0.6660766,-0.1595443
9,0.3086756,0.0411899,"('unaffectionate', 'caring')",0.9584314,0.85351896,-1.2864633,-1.3675348,1.2896681,1.1934149,0.317578,0.1801473,-0.1374307
10,-0.22073919,-0.32286954,"('unsympathetic', 'sympathetic')",-0.5429175,-0.73191535,-2.5915558,-2.532667,-0.12367369,-0.07139723,-0.8697215,-0.9147123,-0.0449908
11,0.61369413,0.54170614,"('unhelpful', 'helpful')",0.6514699,0.5901516,-1.2813256,-1.2503653,1.7367339,1.827981,0.4301431,0.4273684,-0.0027747
12,0.27117583,0.36889923,"('unsupportive', 'supportive')",1.1187588,1.1826227,-1.9409977,-1.8884641,-2.0019257,-1.9322165,-0.6382472,-0.5672897,0.0709575
13,-0.007381793,-0.074953176,"('impolite', 'polite')",-0.36076695,-0.42023307,-0.9895188,-0.9735521,-0.38534597,-0.29909596,-0.4357534,-0.4419586,-0.0062052
14,-0.0062816814,-0.011473343,"('antisocial', 'social')",-0.2747447,-0.42692935,-1.6480336,-1.6202354,-0.2907842,-0.29155165,-0.554961,-0.5875474,-0.0325864
15,0.31730962,0.22109917,"('boring', 'funny')",1.0703886,1.0223049,1.70662,1.6650946,0.3062876,0.28161624,0.8501514,0.7975287,-0.0526227
16,-0.028734263,-0.05491484,"('unpopular', 'popular')",0.4105153,0.5306738,0.54331166,0.598475,0.141693,-0.004038319,0.2666964,0.2675489,0.0008525
