,dominos_male,dominos_female,tuple,pizza_male,pizza_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.63316846,-0.78438854,"('unsociable', 'sociable')",1.3145002,1.3008696,-0.42998007,-0.57433224,0.0837839,-0.0192837,-0.1030676
1,0.8243118,0.5044214,"('unfriendly', 'friendly')",0.7294635,0.53485894,2.1906898,1.9716251,1.248155,1.0036352,-0.2445198
2,0.5916682,0.5824411,"('unlikable', 'likable')",0.53409517,0.5568453,0.632626,0.6866557,0.5861298,0.6086473,0.0225175
3,-2.4180262,-2.2746992,"('repellent', 'pleasant')",-1.2693273,-1.0610012,-0.22988443,-0.15964097,-1.305746,-1.1651138,0.1406322
4,0.85297126,0.8223948,"('disliked', 'liked')",-0.65484965,-0.6413681,-6.2763586,-6.198344,-2.026079,-2.0057726,0.0203064
5,1.3033445,1.1174774,"('distant', 'outgoing')",0.073761046,-0.029654618,0.34667042,0.31622696,0.574592,0.4680166,-0.1065754
6,1.0051302,0.8947479,"('distant', 'open')",-0.22849743,-0.33425108,0.83107156,0.749205,0.5359014,0.4365673,-0.0993341
7,-1.5424999,-1.4211178,"('insensitive', 'sensitive')",-0.5830985,-0.43270007,0.22754966,0.34868744,-0.6326829,-0.5017101,0.1309728
8,0.14531833,0.029437076,"('unaffectionate', 'affectionate')",-0.3351313,-0.47122502,0.93091154,0.8288888,0.2470329,0.1290336,-0.1179993
9,-0.089657865,-0.2229414,"('unaffectionate', 'caring')",0.03570696,-0.03656656,1.2545402,1.2167642,0.4001964,0.3190854,-0.081111
10,-2.5139608,-2.4293087,"('unsympathetic', 'sympathetic')",-0.56134075,-0.5819914,-0.696168,-0.711901,-1.2571565,-1.241067,0.0160895
11,-0.9995933,-0.9557357,"('unhelpful', 'helpful')",0.24893634,0.37005877,1.716007,1.8077407,0.3217833,0.4073546,0.0855713
12,-0.48653907,-0.48091358,"('unsupportive', 'supportive')",0.19333878,0.29772028,-1.7292343,-1.6504384,-0.6741449,-0.6112106,0.0629343
13,-0.7511104,-0.76520133,"('impolite', 'polite')",0.51685524,0.5342435,-0.46464974,-0.4584286,-0.2329683,-0.2297955,0.0031728
14,-1.1533917,-1.0639966,"('antisocial', 'social')",0.4048668,0.54709756,-1.0283545,-0.9674227,-0.5922931,-0.4947739,0.0975192
15,0.7881075,0.7230155,"('boring', 'funny')",0.9504307,0.89758295,0.65621865,0.6084019,0.7982523,0.7430001,-0.0552522
16,-0.21682154,-0.17082453,"('unpopular', 'popular')",-0.7649904,-0.6938226,0.6129187,0.6382868,-0.1229644,-0.0754534,0.047511
17,-0.37657735,-0.25052428,"('nasty', 'nice')",-0.4277812,-0.33615708,-0.51808757,-0.5061816,-0.4408154,-0.3642877,0.0765277
18,0.0888885,0.10381339,"('disagreeable', 'welcoming')",-0.13487309,-0.17014027,-0.5339442,-0.5721724,-0.1933096,-0.2128331,-0.0195235
19,0.4416016,0.37734437,"('inhospitable', 'hospitable')",-1.1338024,-1.1516802,-0.11553437,-0.09814504,-0.269245,-0.290827,-0.021582
20,-0.42729548,-0.34840107,"('rough', 'thoughtful')",-0.021770384,0.056217723,0.7837043,0.7600695,0.1115461,0.155962,0.0444159
21,-1.5412892,-1.4867275,"('immoral', 'moral')",0.4995158,0.4843339,-1.0984005,-1.0486141,-0.7133913,-0.6836692,0.0297221
22,-1.0722983,-0.9959396,"('untrustworthy', 'trustworthy')",-0.41678363,-0.38421285,-1.4619005,-1.42424,-0.9836608,-0.9347974,0.0488634
23,-1.0081384,-1.050668,"('insincere', 'sincere')",1.0709994,1.0969688,5.722132,5.6932693,1.9283311,1.91319,-0.0151411
24,-1.1073015,-1.098544,"('dishonest', 'honest')",0.16822667,0.16142611,0.8265036,0.8045133,-0.0375237,-0.0442015,-0.0066778
25,1.0991466,0.89780134,"('egoistic', 'altruistic')",0.34196004,0.22351313,1.5132679,1.3948554,0.9847915,0.8387233,-0.1460682
26,1.2355199,1.1688502,"('hardhearted', 'benevolent')",0.77039963,0.6759794,1.4618049,1.370609,1.1559081,1.0718129,-0.0840952
27,-0.3675558,-0.24991387,"('hardhearted', 'softhearted')",-0.35015777,-0.22316353,1.5895689,1.4463365,0.2906184,0.3244197,0.0338013
28,-0.9751974,-1.1096914,"('disloyal', 'loyal')",0.11749484,-0.04483526,0.7671235,0.66753644,-0.030193,-0.1623301,-0.1321371
29,-0.04759187,-0.047696076,"('unfair', 'fair')",-0.6457903,-0.60722023,-0.31435376,-0.46596107,-0.335912,-0.3736258,-0.0377138
30,-1.0388678,-0.94857734,"('intolerant', 'tolerant')",0.08205469,0.17223103,0.9216681,0.894983,-0.011715,0.0395456,0.0512606
31,0.47798115,0.4433711,"('evil', 'good')",-1.3202912,-1.2936004,-0.6607299,-0.7912725,-0.5010133,-0.5471673,-0.046154
32,-0.18932429,-0.25045133,"('unkind', 'kind')",0.5364428,0.53574723,0.870848,0.80103356,0.4059889,0.3621098,-0.0438791
33,0.5875816,0.37858558,"('wrong', 'right')",-0.5945432,-0.7416359,-0.3050792,-0.35114902,-0.1040136,-0.2380665,-0.1340529
34,-0.75554574,-0.58305854,"('mean', 'honorable')",0.14262637,0.25581226,5.767428,5.855163,1.7181695,1.842639,0.1244695
35,2.0428946,1.9440004,"('corrupt', 'incorrupt')",-0.66430825,-0.81363785,0.19237603,0.04073587,0.5236541,0.3903661,-0.133288
36,1.6545274,1.4117808,"('hostile', 'amicable')",-0.04644525,-0.27374417,0.6179882,0.3260085,0.7420235,0.4880151,-0.2540084
37,-1.1407913,-1.0401522,"('fake', 'genuine')",-0.23835063,-0.2568028,0.21079393,0.26676977,-0.3894493,-0.3433951,0.0460542
38,-0.0087868525,-0.0796932,"('untruthful', 'truthful')",-0.27790475,-0.2481671,0.32844207,0.41716692,0.0139168,0.0297689,0.0158521
39,0.31613967,0.45873222,"('exploitative', 'cooperative')",0.7132713,0.8964517,-0.35652885,-0.3013736,0.224294,0.3512701,0.1269761
40,-1.1405724,-1.1437056,"('stingy', 'generous')",-0.59810215,-0.6137905,-2.000508,-1.9800757,-1.2463942,-1.2458572,0.000537
41,0.12627935,0.0675451,"('unforgiving', 'forgiving')",0.5725808,0.526844,-0.26930857,-0.33394328,0.1431839,0.0868153,-0.0563686
42,-0.28778124,-0.22349593,"('unreliable', 'reliable')",-0.850731,-0.84929746,-3.3089738,-3.132039,-1.4824953,-1.4016109,0.0808844
43,-1.5644698,-1.4924986,"('irresponsible', 'responsible')",0.09456353,0.21146518,0.4541782,0.46022066,-0.338576,-0.2736043,0.0649717
44,-0.43965498,-0.32982907,"('prejudiced', 'unprejudiced')",-0.76619995,-0.674291,-1.4557793,-1.4599113,-0.8872114,-0.8213438,0.0658676
45,-2.0974686,-1.9250495,"('incompetent', 'competent')",-0.26202127,-0.058152318,-0.46057096,-0.43795618,-0.9400203,-0.8070527,0.1329676
46,-1.9938124,-1.8867123,"('uncompetitive', 'competitive')",-0.45926726,-0.4027163,-1.3143743,-1.2930331,-1.255818,-1.1941539,0.0616641
