,crown_male,crown_female,tuple,castle_male,castle_female,intl_male,intl_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.022045104,-0.09892365,"('unsociable', 'sociable')",1.1702471,1.1428435,-0.9688429,-1.1268189,-0.009635257,-0.15814206,0.0424309,-0.0602603,-0.1026912
1,-1.3112893,-1.2715924,"('unfriendly', 'friendly')",-1.7030903,-1.6749214,-1.0664297,-1.1291351,1.7728745,1.6732652,-0.5769837,-0.6005959,-0.0236122
2,0.99460906,1.0486534,"('unlikable', 'likable')",1.2881196,1.3427238,0.67019874,0.7136828,0.47321415,0.45241642,0.8565354,0.8893691,0.0328337
3,-0.35346386,-0.27910283,"('repellent', 'pleasant')",0.36078233,0.44899663,-0.17731802,-0.16289887,0.7450526,0.7431443,0.1437633,0.1875348,0.0437715
4,-0.5820474,-0.68010896,"('disliked', 'liked')",-1.2182921,-1.3583665,-0.5447959,-0.5425146,-7.28258,-7.3890243,-2.4069288,-2.4925036,-0.0855748
5,-1.1069866,-1.0568308,"('distant', 'outgoing')",-2.065847,-2.085699,-0.37058088,-0.308268,-0.5428029,-0.5127642,-1.0215544,-0.9908906,0.0306638
6,-1.572321,-1.4676149,"('distant', 'open')",-2.5952492,-2.578596,-0.37895975,-0.3035171,-0.34505218,-0.32220954,-1.2228955,-1.1679845,0.054911
7,0.78725123,0.8204896,"('insensitive', 'sensitive')",1.4954274,1.6417555,-0.36236537,-0.3688147,0.5047553,0.48810825,0.6062672,0.6453846,0.0391174
8,-0.040462367,0.015193831,"('unaffectionate', 'affectionate')",-0.72341764,-0.74555844,-1.1728262,-1.2184924,0.7848884,0.7436292,-0.2879544,-0.301307,-0.0133526
9,0.35134906,0.3739845,"('unaffectionate', 'caring')",-0.6925927,-0.6442916,-1.6556101,-1.6913688,1.3839446,1.3607167,-0.1532273,-0.1502398,0.0029875
10,0.76246345,0.76568496,"('unsympathetic', 'sympathetic')",1.1242572,1.2256066,-1.9860289,-2.0319562,-0.4744563,-0.5550408,-0.1434411,-0.1489264,-0.0054853
11,0.29153115,0.2246339,"('unhelpful', 'helpful')",-0.13371114,-0.029471518,-1.1026168,-1.1704441,1.5291966,1.478178,0.1461,0.1257241,-0.0203759
12,0.84689945,0.96637905,"('unsupportive', 'supportive')",0.7774405,0.9459739,-1.8216628,-1.7732363,-2.3322651,-2.3769479,-0.632397,-0.5594578,0.0729392
13,0.59573543,0.5429889,"('impolite', 'polite')",1.7908124,1.8093414,-0.053303927,-0.105052635,-0.8034816,-0.82896364,0.3824406,0.3545785,-0.0278621
14,1.5155302,1.4622064,"('antisocial', 'social')",2.6423984,2.6633887,0.3591842,0.27706018,-0.0076675154,-0.10895344,1.1273613,1.0734254,-0.0539359
15,0.22891796,0.13477726,"('boring', 'funny')",0.26982817,0.15561669,0.6951673,0.67998654,-0.22956598,-0.19755824,0.2410869,0.1932056,-0.0478813
16,-1.2109511,-1.2035326,"('unpopular', 'popular')",-0.8747162,-0.94786257,0.27333188,0.20231903,0.39285302,0.3783915,-0.3548706,-0.3926711,-0.0378005
17,-0.035977222,-0.00027178135,"('nasty', 'nice')",-0.28751993,-0.26345852,-0.7870801,-0.76969975,-0.6804309,-0.6420239,-0.447752,-0.4188635,0.0288885
18,1.5482306e-05,0.07197046,"('disagreeable', 'welcoming')",-0.31257164,-0.24341522,-0.33629665,-0.31203777,-0.6184414,-0.6877797,-0.3168235,-0.2928156,0.0240079
