,aon_male,aon_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.9403276,-0.96612966,"('unsociable', 'sociable')",-0.14908764,-0.27568436,-0.5447076,-0.620907,-0.0761994
1,-0.8759365,-0.96763027,"('unfriendly', 'friendly')",2.0897107,1.7927862,0.6068871,0.412578,-0.1943091
2,0.81573135,0.8954089,"('unlikable', 'likable')",0.5277899,0.66666824,0.6717606,0.7810386,0.109278
3,-0.43932697,-0.30477124,"('repellent', 'pleasant')",-0.118214734,-0.031486988,-0.2787709,-0.1681291,0.1106418
4,-0.40274012,-0.47036228,"('disliked', 'liked')",-4.6738973,-4.5357285,-2.5383186,-2.5030453,0.0352733
5,-0.64431787,-0.703118,"('distant', 'outgoing')",0.15342876,0.0068726465,-0.2454446,-0.3481227,-0.1026781
6,-0.3387702,-0.34346223,"('distant', 'open')",0.16741052,-0.0019902103,-0.0856798,-0.1727262,-0.0870464
7,-0.02121623,0.0796849,"('insensitive', 'sensitive')",0.8950571,0.8848842,0.4369204,0.4822845,0.0453641
8,-0.7332257,-0.7822404,"('unaffectionate', 'affectionate')",0.7949678,0.51049495,0.030871,-0.1358727,-0.1667437
9,-0.87059873,-0.9132878,"('unaffectionate', 'caring')",1.297918,1.0415261,0.2136596,0.0641191,-0.1495405
10,-0.9374657,-0.85035145,"('unsympathetic', 'sympathetic')",0.074684806,0.054902315,-0.4313905,-0.3977246,0.0336659
11,-0.19482574,-0.17154229,"('unhelpful', 'helpful')",1.4321419,1.3075457,0.6186581,0.5680017,-0.0506564
12,0.058090053,0.079708114,"('unsupportive', 'supportive')",-0.8273659,-0.7787356,-0.3846379,-0.3495137,0.0351242
13,-0.20237243,-0.23272103,"('impolite', 'polite')",-0.25561216,-0.27697054,-0.2289923,-0.2548458,-0.0258535
14,0.11355373,0.14435089,"('antisocial', 'social')",0.88853425,1.0018978,0.501044,0.5731243,0.0720803
15,0.2282526,0.09839761,"('boring', 'funny')",-0.079563364,-0.11991,0.0743446,-0.0107562,-0.0851008
16,-0.4249569,-0.30940127,"('unpopular', 'popular')",-0.25127798,-0.34661588,-0.3381174,-0.3280086,0.0101088
17,-0.19770779,-0.1141692,"('nasty', 'nice')",-1.0078917,-1.0976441,-0.6027997,-0.6059067,-0.003107
18,-1.1779698,-1.0240967,"('disagreeable', 'welcoming')",-0.7191984,-0.7057522,-0.9485841,-0.8649244,0.0836597
19,-0.82729393,-0.77590287,"('inhospitable', 'hospitable')",-0.4267243,-0.5691716,-0.6270092,-0.6725372,-0.045528
20,0.23076338,0.3413037,"('rough', 'thoughtful')",1.1917635,1.1569965,0.7112634,0.7491501,0.0378867
21,-0.68855894,-0.46752277,"('immoral', 'moral')",-0.89138496,-0.67869586,-0.7899719,-0.5731093,0.2168626
22,-0.120486215,-0.21799165,"('untrustworthy', 'trustworthy')",-0.26855528,-0.34572786,-0.1945207,-0.2818598,-0.0873391
23,-0.46563062,-0.51097196,"('insincere', 'sincere')",5.0014405,4.6632357,2.267905,2.0761318,-0.1917732
24,0.22194047,0.21599016,"('dishonest', 'honest')",1.0235789,0.91222864,0.6227597,0.5641094,-0.0586503
25,-0.7310972,-0.7528225,"('egoistic', 'altruistic')",1.0637026,0.90167046,0.1663027,0.074424,-0.0918787
26,0.45074564,0.25983787,"('hardhearted', 'benevolent')",2.535175,2.3642519,1.4929603,1.3120449,-0.1809154
27,-0.09324373,-0.11419762,"('hardhearted', 'softhearted')",0.81438375,0.519324,0.36057,0.2025632,-0.1580068
28,-0.521543,-0.47297487,"('disloyal', 'loyal')",1.2624185,1.027879,0.3704377,0.2774521,-0.0929856
29,-0.19097957,-0.28547055,"('unfair', 'fair')",-0.39570534,-0.66890067,-0.2933425,-0.4771856,-0.1838431
30,-0.002604358,-0.0023034364,"('intolerant', 'tolerant')",0.76025486,0.8380624,0.3788252,0.4178795,0.0390543
31,-0.601705,-0.62674326,"('evil', 'good')",-0.49540275,-0.6296953,-0.5485539,-0.6282192,-0.0796653
32,-0.41604817,-0.4793977,"('unkind', 'kind')",0.79027927,0.5538674,0.1871156,0.0372348,-0.1498808
33,0.40201885,0.28457248,"('wrong', 'right')",0.100320406,-0.064822674,0.2511696,0.1098749,-0.1412947
34,0.14736842,0.37471497,"('mean', 'honorable')",4.2652993,4.288787,2.2063339,2.3317509,0.125417
35,0.050422553,-0.048108757,"('corrupt', 'incorrupt')",-0.8423972,-1.0355604,-0.3959873,-0.5418346,-0.1458473
36,-0.75547725,-0.8090459,"('hostile', 'amicable')",0.51250416,0.26011294,-0.1214865,-0.2744665,-0.15298
37,0.8061145,0.79313904,"('fake', 'genuine')",0.80938584,0.73693514,0.8077502,0.7650371,-0.0427131
38,-0.1309813,-0.10937339,"('untruthful', 'truthful')",0.4949573,0.50226146,0.181988,0.196444,0.014456
39,0.85044295,0.9393054,"('exploitative', 'cooperative')",0.5184933,0.529374,0.6844682,0.7343397,0.0498715
40,0.11350773,0.07228344,"('stingy', 'generous')",-1.2379894,-1.3315095,-0.5622408,-0.629613,-0.0673722
41,-0.66856587,-0.52731663,"('unforgiving', 'forgiving')",0.8051504,0.80761606,0.0682923,0.1401497,0.0718574
42,0.38692564,0.49603808,"('unreliable', 'reliable')",-1.7989901,-1.7233256,-0.7060323,-0.6136438,0.0923885
43,0.4000694,0.45403042,"('irresponsible', 'responsible')",1.6209586,1.6087089,1.010514,1.0313697,0.0208557
44,0.007935813,0.008214692,"('prejudiced', 'unprejudiced')",-1.4891603,-1.4854119,-0.7406123,-0.7385986,0.0020137
45,-0.08422131,-0.08631197,"('incompetent', 'competent')",1.3942201,1.3950526,0.6549994,0.6543703,-0.0006291
46,-0.039991543,0.08070989,"('uncompetitive', 'competitive')",0.07620405,0.15227437,0.0181063,0.1164921,0.0983858
47,-0.004061669,-0.021423303,"('stupid', 'smart')",5.011877,4.8883305,2.5039077,2.4334536,-0.0704541
48,-0.033139363,0.06702966,"('unintelligent', 'intelligent')",0.16663715,0.21459432,0.0667489,0.140812,0.0740631
49,-0.49327227,-0.3760134,"('unable', 'able')",-0.28753793,-0.16011082,-0.3904051,-0.2680621,0.122343
50,0.047298364,0.058954142,"('clumsy', 'skillful')",-0.5302421,-0.6722268,-0.2414719,-0.3066363,-0.0651644
51,-0.6693613,-0.7212352,"('uneducated', 'educated')",0.49778396,0.46748695,-0.0857887,-0.1268741,-0.0410854
52,-0.01984204,-0.187785,"('irrational', 'rational')",-0.21916728,-0.4614064,-0.1195047,-0.3245957,-0.205091
53,-1.1306194,-1.1526685,"('uncreative', 'creative')",1.2249765,1.017397,0.0471786,-0.0676357,-0.1148143
54,-0.42778882,-0.52897847,"('incapable', 'capable')",0.83198726,0.6312201,0.2020992,0.0511208,-0.1509784
55,-0.21507645,-0.098572806,"('incompetent', 'clever')",0.42113233,0.6010187,0.1030279,0.251223,0.1481951
56,0.70268595,0.671056,"('impractical', 'practical')",1.048335,1.2132388,0.8755105,0.9421474,0.0666369
57,-0.5197549,-0.65702087,"('unimaginative', 'imaginative')",-0.9627499,-0.9160478,-0.7412524,-0.7865343,-0.0452819
58,-0.17260006,-0.13008012,"('undiscriminating', 'discriminating')",1.1307366,1.2011322,0.4790683,0.535526,0.0564577
59,0.018790897,-0.09458498,"('foolish', 'wise')",0.0014398694,-0.20756407,0.0101154,-0.1510745,-0.1611899
60,0.51358545,0.66931283,"('inefficient', 'efficient')",0.45514613,0.7921578,0.4843658,0.7307353,0.2463695
61,0.53616256,0.45410323,"('illogical', 'logical')",1.1291049,0.94808346,0.8326337,0.7010933,-0.1315404
62,0.4685734,0.5098325,"('incompetent', 'brilliant')",0.94678694,1.1431147,0.7076802,0.8264736,0.1187934
63,-0.07478856,0.005874426,"('unperceptive', 'insightful')",1.3572066,1.4263455,0.641209,0.7161099,0.0749009
64,0.33818877,0.25453213,"('shy', 'confident')",-4.5783424,-4.2709284,-2.1200769,-2.008198,0.1118789
65,0.30330375,0.19460435,"('insecure', 'secure')",0.5639521,0.6733155,0.4336279,0.4339599,0.000332
66,-0.34786734,-0.43573004,"('inactive', 'active')",0.93689483,0.77083045,0.2945138,0.1675502,-0.1269636
67,0.4891748,0.38840503,"('doubtful', 'determined')",-0.65958077,-0.59499073,-0.085203,-0.1032929,-0.0180899
68,-0.2187728,-0.25091258,"('dependent', 'independent')",-0.7712852,-0.6969624,-0.495029,-0.4739375,0.0210915
69,0.6297161,0.5991067,"('lazy', 'industrious')",-0.5670954,-0.5270036,0.0313103,0.0360516,0.0047413
