,coterra_male,coterra_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,0.44123206,0.40111122,"('unsociable', 'sociable')",0.07362893,-0.016360654,-0.79435164,-0.9319854,-0.0931635,-0.1824116,-0.0892481
1,-1.2259334,-1.3251691,"('unfriendly', 'friendly')",0.39104092,0.22218135,1.6448945,1.5910844,0.2700007,0.1626989,-0.1073018
2,-0.06819966,0.007087752,"('unlikable', 'likable')",1.1696903,1.1241069,0.40600052,0.545386,0.502497,0.5588602,0.0563632
3,1.0658901,1.1834946,"('repellent', 'pleasant')",0.17068106,0.23259026,0.5133255,0.5395539,0.5832988,0.6518795,0.0685807
4,-0.9191916,-1.0225271,"('disliked', 'liked')",0.11146416,-0.04577548,-6.6207266,-6.6193585,-2.4761513,-2.5625537,-0.0864024
5,-1.647793,-1.7284777,"('distant', 'outgoing')",-0.3577999,-0.43465573,-0.15800416,-0.1689504,-0.721199,-0.7773612,-0.0561622
6,-1.9413391,-2.0380676,"('distant', 'open')",-0.88258,-1.007856,0.27271125,0.29856408,-0.8504026,-0.9157866,-0.065384
7,1.5119866,1.5638361,"('insensitive', 'sensitive')",1.275463,1.3428751,0.9987472,1.0290271,1.2620656,1.3119127,0.0498471
8,-1.5853518,-1.6665407,"('unaffectionate', 'affectionate')",-0.9011364,-1.0365033,0.7663839,0.71797776,-0.5733682,-0.6616887,-0.0883205
9,-0.9448827,-1.0352334,"('unaffectionate', 'caring')",0.2851566,0.21247609,1.0730636,1.0453156,0.1377792,0.0741861,-0.0635931
10,1.8441893,1.8423908,"('unsympathetic', 'sympathetic')",-0.015907869,-0.028034262,-0.63165814,-0.6846167,0.3988744,0.37658,-0.0222944
11,0.61613834,0.7001667,"('unhelpful', 'helpful')",0.608622,0.72247595,1.4775299,1.5717983,0.9007634,0.998147,0.0973836
12,0.825887,0.84452915,"('unsupportive', 'supportive')",0.92602676,0.94780684,-1.8957927,-1.863297,-0.0479596,-0.0236537,0.0243059
13,1.6033771,1.650759,"('impolite', 'polite')",0.29672718,0.40415683,-0.4767829,-0.4786319,0.4744405,0.525428,0.0509875
14,1.5962533,1.6186501,"('antisocial', 'social')",1.0026895,1.0672773,-0.4722925,-0.5398501,0.7088834,0.7153591,0.0064757
15,-0.29420963,-0.35841712,"('boring', 'funny')",-0.15582328,-0.2718369,0.4551035,0.44799227,0.0016902,-0.0607539,-0.0624441
16,-1.0710483,-1.0940951,"('unpopular', 'popular')",-0.71272826,-0.7870628,0.1958237,0.2509511,-0.5293176,-0.5434023,-0.0140847
17,-0.14517926,-0.1518335,"('nasty', 'nice')",-0.9443429,-0.88764334,-0.39100116,-0.3282498,-0.4935078,-0.4559089,0.0375989
18,-0.23803025,-0.19491374,"('disagreeable', 'welcoming')",-0.95693904,-0.93480694,-0.56344455,-0.4975034,-0.5861379,-0.542408,0.0437299
