,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.38613883,0.10997914,"('unsociable', 'sociable')",1.5833595,1.2133417,1.2500271,1.0935181,0.64747375,0.36495578,-0.6654686,-0.80916345,0.6403061,0.3945263,-0.2457798
1,-1.0988194,-1.0781775,"('unfriendly', 'friendly')",-2.597494,-2.4021466,-0.08662014,-0.23134807,0.09112794,-0.06707551,1.7189273,1.6866077,-0.3945757,-0.4184279,-0.0238522
2,0.79963756,0.90499,"('unlikable', 'likable')",0.106820345,0.17280167,1.2927289,1.3547641,1.3194231,1.3594161,0.1028795,0.24246433,0.7242979,0.8068872,0.0825893
3,0.6399742,0.53831106,"('repellent', 'pleasant')",1.4184403,1.3612238,-0.13040975,0.063551076,0.26362762,0.25099376,0.2243983,0.24377683,0.4832061,0.4915713,0.0083652
4,-0.3531712,-0.44432327,"('disliked', 'liked')",-2.5699842,-2.5294492,-0.23899363,-0.33698016,-0.2559062,-0.34553203,-6.3621726,-6.5101604,-1.9560455,-2.033289,-0.0772435
5,-0.9621874,-0.81290567,"('distant', 'outgoing')",-3.3601952,-3.0990326,-1.6203258,-1.6172469,-1.4919071,-1.3930689,-0.25010508,-0.13830134,-1.536944,-1.4121111,0.1248329
6,-1.4529399,-1.2994223,"('distant', 'open')",-3.0839856,-2.7994094,-1.7319062,-1.715151,-1.7560403,-1.6082212,0.21464343,0.3311122,-1.5620457,-1.4182182,0.1438275
7,0.45479143,0.30706793,"('insensitive', 'sensitive')",2.5812225,2.3833113,2.076244,2.0793233,0.5659801,0.5792012,1.2251216,1.1851965,1.3806719,1.30682,-0.0738519
8,-1.3265486,-1.2551683,"('unaffectionate', 'affectionate')",-1.591153,-1.4098327,0.0004561171,-0.07827409,0.45211723,0.40873563,1.0006083,0.95368946,-0.292904,-0.27617,0.016734
9,-0.6560943,-0.68731916,"('unaffectionate', 'caring')",-0.8398553,-0.7552147,0.16404621,0.060353883,0.7115923,0.6042686,1.4740088,1.4628798,0.1707395,0.1369937,-0.0337458
10,0.32511225,0.03576675,"('unsympathetic', 'sympathetic')",2.7807999,2.4880893,0.6249629,0.6102515,0.2205292,0.014340896,-0.08161516,-0.13852206,0.7739578,0.6019853,-0.1719725
11,0.80052555,0.68474036,"('unhelpful', 'helpful')",0.6024914,0.43201208,-0.4577728,-0.47612107,0.1371353,0.08091935,1.9751208,2.0263546,0.6115001,0.5495811,-0.061919
12,0.7061354,0.6438431,"('unsupportive', 'supportive')",0.42175475,0.49972713,1.3857014,1.429747,1.1938641,1.2640764,-1.5491816,-1.5010271,0.4316548,0.4672732,0.0356184
13,1.2120328,1.19908,"('impolite', 'polite')",3.0366871,2.782463,1.1942587,1.0998278,0.3066749,0.2827677,-0.5317089,-0.46186617,1.043589,0.9804544,-0.0631346
14,1.8443943,1.6881822,"('antisocial', 'social')",2.5089688,2.2930074,2.1377695,2.09996,1.3446848,1.3085909,-0.3600609,-0.4726238,1.4951513,1.3834234,-0.1117279
15,0.14651623,0.10764055,"('boring', 'funny')",-0.33881846,-0.5046398,-0.39343023,-0.5457341,-0.6586668,-0.7555085,0.5759613,0.5494386,-0.1336876,-0.2297606,-0.096073
16,-0.56940395,-0.43788695,"('unpopular', 'popular')",-0.85872185,-0.6998314,-1.7539653,-1.6532764,-0.67807627,-0.5364464,5.2288175e-05,0.089686595,-0.7720231,-0.6475509,0.1244722
17,-0.32729146,-0.32288006,"('nasty', 'nice')",-1.2836574,-1.1141653,0.7214359,0.7095978,-0.62922037,-0.5971889,-0.5238906,-0.49977344,-0.4085248,-0.364882,0.0436428
