,income_male,income_female,tuple,average_male,average_female,female-male
0,0.25480855,0.10950017,"('unsociable', 'sociable')",0.2548085,0.1095002,-0.1453083
1,0.9399295,0.92726994,"('unfriendly', 'friendly')",0.9399295,0.9272699,-0.0126596
2,-0.0007063877,0.11715491,"('unlikable', 'likable')",-0.0007064,0.1171549,0.1178613
3,0.5020511,0.66693115,"('repellent', 'pleasant')",0.5020511,0.6669312,0.1648801
4,-6.9023066,-7.0187325,"('disliked', 'liked')",-6.9023066,-7.0187325,-0.1164259
5,-0.79914045,-0.6998811,"('distant', 'outgoing')",-0.7991405,-0.6998811,0.0992594
6,-0.26948684,-0.2439239,"('distant', 'open')",-0.2694868,-0.2439239,0.0255629
7,1.2368919,1.2591147,"('insensitive', 'sensitive')",1.2368919,1.2591147,0.0222228
8,1.1404488,1.1276734,"('unaffectionate', 'affectionate')",1.1404488,1.1276734,-0.0127754
9,1.5316005,1.5740464,"('unaffectionate', 'caring')",1.5316005,1.5740464,0.0424459
10,1.0007513,1.0201683,"('unsympathetic', 'sympathetic')",1.0007513,1.0201683,0.019417
11,1.5733335,1.638338,"('unhelpful', 'helpful')",1.5733335,1.638338,0.0650045
12,-1.2875255,-1.2596648,"('unsupportive', 'supportive')",-1.2875255,-1.2596648,0.0278607
13,-0.35841733,-0.23179805,"('impolite', 'polite')",-0.3584173,-0.2317981,0.1266192
14,0.34095478,0.28829744,"('antisocial', 'social')",0.3409548,0.2882974,-0.0526574
15,0.46288523,0.36583298,"('boring', 'funny')",0.4628852,0.365833,-0.0970522
16,-0.860134,-0.72975296,"('unpopular', 'popular')",-0.860134,-0.729753,0.130381
17,0.08145617,0.14315836,"('nasty', 'nice')",0.0814562,0.1431584,0.0617022
18,-0.8821996,-0.6719928,"('disagreeable', 'welcoming')",-0.8821996,-0.6719928,0.2102068
19,-0.6566654,-0.55064535,"('inhospitable', 'hospitable')",-0.6566654,-0.5506454,0.10602
20,0.4339841,0.32867694,"('rough', 'thoughtful')",0.4339841,0.3286769,-0.1053072
21,-0.12738895,0.05840495,"('immoral', 'moral')",-0.127389,0.0584049,0.1857939
22,-0.40815994,-0.41732636,"('untrustworthy', 'trustworthy')",-0.4081599,-0.4173264,-0.0091665
23,5.8034964,5.948558,"('insincere', 'sincere')",5.8034964,5.9485579,0.1450615
24,1.4558593,1.4496465,"('dishonest', 'honest')",1.4558593,1.4496465,-0.0062128
25,0.78756005,0.7470685,"('egoistic', 'altruistic')",0.78756,0.7470685,-0.0404915
26,1.8246121,1.5507286,"('hardhearted', 'benevolent')",1.8246121,1.5507286,-0.2738835
27,1.8047426,1.6756467,"('hardhearted', 'softhearted')",1.8047426,1.6756467,-0.1290959
28,1.2089503,1.0513368,"('disloyal', 'loyal')",1.2089503,1.0513368,-0.1576135
29,-0.9574087,-1.1397877,"('unfair', 'fair')",-0.9574087,-1.1397877,-0.182379
30,0.95316255,1.0189024,"('intolerant', 'tolerant')",0.9531626,1.0189024,0.0657398
31,-1.3803546,-1.3645684,"('evil', 'good')",-1.3803546,-1.3645684,0.0157862
32,1.2944493,1.2049673,"('unkind', 'kind')",1.2944493,1.2049673,-0.089482
33,-0.16225536,-0.24371396,"('wrong', 'right')",-0.1622554,-0.243714,-0.0814586
34,4.312994,4.6109314,"('mean', 'honorable')",4.312994,4.6109314,0.2979374
35,-0.69487506,-1.0112294,"('corrupt', 'incorrupt')",-0.6948751,-1.0112294,-0.3163543
36,-0.41108784,-0.5627182,"('hostile', 'amicable')",-0.4110878,-0.5627182,-0.1516304
37,0.97207963,0.909063,"('fake', 'genuine')",0.9720796,0.909063,-0.0630166
38,-0.28191537,-0.24635471,"('untruthful', 'truthful')",-0.2819154,-0.2463547,0.0355607
39,-0.11649889,0.016049586,"('exploitative', 'cooperative')",-0.1164989,0.0160496,0.1325485
40,-1.4003793,-1.408192,"('stingy', 'generous')",-1.4003793,-1.408192,-0.0078127
41,0.55899274,0.40858376,"('unforgiving', 'forgiving')",0.5589927,0.4085838,-0.1504089
42,-2.4367833,-2.3622558,"('unreliable', 'reliable')",-2.4367833,-2.3622558,0.0745275
43,0.9384098,1.0235463,"('irresponsible', 'responsible')",0.9384098,1.0235463,0.0851365
44,-1.4575297,-1.4347034,"('prejudiced', 'unprejudiced')",-1.4575297,-1.4347034,0.0228263
45,0.3431757,0.08762333,"('incompetent', 'competent')",0.3431757,0.0876233,-0.2555524
46,-0.65211076,-0.7115402,"('uncompetitive', 'competitive')",-0.6521108,-0.7115402,-0.0594294
47,4.973949,5.042993,"('stupid', 'smart')",4.973949,5.0429931,0.0690441
48,0.46290705,0.4973742,"('unintelligent', 'intelligent')",0.462907,0.4973742,0.0344672
49,-0.32574183,-0.13652974,"('unable', 'able')",-0.3257418,-0.1365297,0.1892121
50,-0.45403898,-0.36446044,"('clumsy', 'skillful')",-0.454039,-0.3644604,0.0895786
51,0.49628454,0.5291719,"('uneducated', 'educated')",0.4962845,0.5291719,0.0328874
52,-0.19065905,-0.34000012,"('irrational', 'rational')",-0.190659,-0.3400001,-0.1493411
53,-0.16137825,-0.2546932,"('uncreative', 'creative')",-0.1613782,-0.2546932,-0.093315
54,0.7448345,0.8471005,"('incapable', 'capable')",0.7448345,0.8471005,0.102266
55,0.5103329,0.6182296,"('incompetent', 'clever')",0.5103329,0.6182296,0.1078967
56,0.17496017,0.1962813,"('impractical', 'practical')",0.1749602,0.1962813,0.0213211
57,-2.167663,-2.373236,"('unimaginative', 'imaginative')",-2.1676631,-2.3732359,-0.2055728
58,0.4972699,0.4115436,"('undiscriminating', 'discriminating')",0.4972699,0.4115436,-0.0857263
59,-0.09417179,0.025314434,"('foolish', 'wise')",-0.0941718,0.0253144,0.1194862
60,0.19859348,0.42922434,"('inefficient', 'efficient')",0.1985935,0.4292243,0.2306308
61,0.36678806,0.18218128,"('illogical', 'logical')",0.3667881,0.1821813,-0.1846068
62,0.32600588,0.5167112,"('incompetent', 'brilliant')",0.3260059,0.5167112,0.1907053
63,0.1587029,0.21272795,"('unperceptive', 'insightful')",0.1587029,0.2127279,0.054025
64,-6.2998247,-6.171258,"('shy', 'confident')",-6.2998247,-6.171258,0.1285667
65,0.13458514,0.35659844,"('insecure', 'secure')",0.1345851,0.3565984,0.2220133
66,-0.14309281,-0.31662124,"('inactive', 'active')",-0.1430928,-0.3166212,-0.1735284
67,-0.74601936,-0.73165214,"('doubtful', 'determined')",-0.7460194,-0.7316521,0.0143673
68,-1.1508046,-0.9657727,"('dependent', 'independent')",-1.1508046,-0.9657727,0.1850319
69,-1.9302349,-1.9375662,"('lazy', 'industrious')",-1.9302349,-1.9375662,-0.0073313
70,1.4643434,1.3985329,"('lethargic', 'energetic')",1.4643434,1.3985329,-0.0658105
71,0.37349558,0.4442438,"('diffident', 'self-confident')",0.3734956,0.4442438,0.0707482
72,0.8325226,1.0199997,"('unambitious', 'ambitious')",0.8325226,1.0199997,0.1874771
73,-2.624902,-2.470313,"('helpless', 'self-reliant')",-2.624902,-2.4703131,0.1545889
74,0.2357466,0.071096055,"('undedicated', 'dedicated')",0.2357466,0.0710961,-0.1646505
75,-0.88412124,-0.9329499,"('meek', 'impulsive')",-0.8841212,-0.9329499,-0.0488287
76,-0.109884135,-0.036712196,"('anxious', 'daring')",-0.1098841,-0.0367122,0.0731719
