,pentair_male,pentair_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.7594181,-0.88865167,"('unsociable', 'sociable')",-0.4576863,-0.51932263,-0.6085522,-0.7039871,-0.0954349
1,-0.6290873,-0.65520614,"('unfriendly', 'friendly')",2.4346094,2.2789865,0.902761,0.8118901,-0.0908709
2,-0.1370962,-0.21002959,"('unlikable', 'likable')",0.19580723,0.17686418,0.0293555,-0.0165827,-0.0459382
3,-0.49454898,-0.4216438,"('repellent', 'pleasant')",-0.39784318,-0.34124902,-0.4461961,-0.3814464,0.0647497
4,0.9248589,0.9872104,"('disliked', 'liked')",-3.9132788,-3.8509638,-1.49421,-1.4318767,0.0623333
5,-0.2108191,-0.18247041,"('distant', 'outgoing')",0.39757746,0.29417595,0.0933792,0.0558528,-0.0375264
6,-0.20780756,-0.14887072,"('distant', 'open')",0.4665066,0.34421024,0.1293495,0.0976698,-0.0316797
7,-0.13738154,-0.14963786,"('insensitive', 'sensitive')",0.7954105,0.81382847,0.3290145,0.3320953,0.0030808
8,-0.30490044,-0.33818626,"('unaffectionate', 'affectionate')",1.2157726,0.99339336,0.4554361,0.3276035,-0.1278326
9,-0.7083927,-0.7180777,"('unaffectionate', 'caring')",1.2366073,1.1009893,0.2641073,0.1914558,-0.0726515
10,-1.1965075,-1.2449557,"('unsympathetic', 'sympathetic')",-0.7412828,-0.69153994,-0.9688951,-0.9682478,0.0006473
11,-1.3020828,-1.3009195,"('unhelpful', 'helpful')",0.73637986,0.7459187,-0.2828515,-0.2775004,0.0053511
12,-0.5115932,-0.46328813,"('unsupportive', 'supportive')",-0.9516079,-0.92592895,-0.7316005,-0.6946086,0.0369919
13,-0.8568538,-0.95693064,"('impolite', 'polite')",-1.1083989,-1.0589459,-0.9826263,-1.0079383,-0.025312
14,-0.09333624,-0.14162476,"('antisocial', 'social')",0.48808113,0.559779,0.1973724,0.2090771,0.0117047
15,0.23287646,0.2097696,"('boring', 'funny')",-0.08804502,-0.13440154,0.0724157,0.037684,-0.0347317
16,-0.20469043,-0.1688405,"('unpopular', 'popular')",-0.06624006,-0.11559714,-0.1354652,-0.1422188,-0.0067536
17,0.21491663,0.29362273,"('nasty', 'nice')",-1.0014838,-1.025011,-0.3932836,-0.3656941,0.0275895
18,-0.8074025,-0.79649043,"('disagreeable', 'welcoming')",-0.7900121,-0.91556954,-0.7987073,-0.85603,-0.0573227
19,-0.87192416,-0.81801945,"('inhospitable', 'hospitable')",-0.46331245,-0.55878794,-0.6676183,-0.6884037,-0.0207854
20,-0.32113966,-0.29644293,"('rough', 'thoughtful')",1.1309358,1.0833111,0.404898,0.3934341,-0.0114639
21,-1.0028986,-1.0719374,"('immoral', 'moral')",-1.4084945,-1.3042448,-1.2056966,-1.188091,0.0176056
22,0.4835089,0.40702793,"('untrustworthy', 'trustworthy')",-0.42051977,-0.420726,0.0314946,-0.006849,-0.0383436
23,-0.9981967,-1.0840199,"('insincere', 'sincere')",3.9158244,3.73473,1.4588139,1.3253551,-0.1334588
24,-0.8198007,-0.89054966,"('dishonest', 'honest')",0.42295918,0.36544812,-0.1984207,-0.2625508,-0.0641301
25,0.3671414,0.39108372,"('egoistic', 'altruistic')",1.6632758,1.5302331,1.0152086,0.9606584,-0.0545502
26,0.18245704,0.031079553,"('hardhearted', 'benevolent')",2.982523,2.8858123,1.58249,1.4584459,-0.1240441
27,-0.113948435,-0.16279657,"('hardhearted', 'softhearted')",0.35446241,0.07735021,0.120257,-0.0427232,-0.1629802
28,-0.10828585,-0.17113966,"('disloyal', 'loyal')",0.9408641,0.81502664,0.4162891,0.3219435,-0.0943456
29,0.12359208,0.15757772,"('unfair', 'fair')",-0.35771266,-0.45912424,-0.1170603,-0.1507733,-0.033713
30,-0.07582538,-0.104126364,"('intolerant', 'tolerant')",0.41124308,0.43541223,0.1677088,0.1656429,-0.0020659
31,0.15288389,0.3071513,"('evil', 'good')",0.30398363,0.27985257,0.2284338,0.2935019,0.0650681
32,-0.56346714,-0.7025218,"('unkind', 'kind')",0.2913405,0.16491154,-0.1360633,-0.2688051,-0.1327418
33,0.69491065,0.7077153,"('wrong', 'right')",0.46881154,0.3463897,0.5818611,0.5270525,-0.0548086
34,-0.8068631,-0.7661557,"('mean', 'honorable')",3.465601,3.5311012,1.3293689,1.3824728,0.0531039
35,1.1320899,1.1926717,"('corrupt', 'incorrupt')",-0.08266268,-0.27820444,0.5247136,0.4572336,-0.06748
36,0.20716305,0.3004602,"('hostile', 'amicable')",1.0970696,0.9212219,0.6521164,0.610841,-0.0412754
37,0.32797036,0.3200535,"('fake', 'genuine')",0.62425005,0.5813499,0.4761102,0.4507017,-0.0254085
38,-0.7378692,-0.7346654,"('untruthful', 'truthful')",0.1158074,0.12898843,-0.3110309,-0.3028385,0.0081924
39,-0.153635,-0.17437707,"('exploitative', 'cooperative')",0.45129704,0.48731387,0.148831,0.1564684,0.0076374
40,0.43595535,0.4832875,"('stingy', 'generous')",-1.2059826,-1.341538,-0.3850136,-0.4291252,-0.0441116
41,-0.14043596,-0.12418443,"('unforgiving', 'forgiving')",0.35945734,0.35016242,0.1095107,0.112989,0.0034783
42,0.48567438,0.53137374,"('unreliable', 'reliable')",-2.160502,-2.1028192,-0.8374138,-0.7857227,0.0516911
43,-0.9497474,-1.0410658,"('irresponsible', 'responsible')",0.97418684,0.99309933,0.0122197,-0.0239832,-0.0362029
44,-0.071475245,-0.023246057,"('prejudiced', 'unprejudiced')",-1.6466434,-1.6391759,-0.8590593,-0.831211,0.0278483
45,-0.076608315,-0.14395067,"('incompetent', 'competent')",0.8081144,0.91040576,0.3657531,0.3832275,0.0174744
46,-0.6119912,-0.6943512,"('uncompetitive', 'competitive')",-0.54832155,-0.51765263,-0.5801564,-0.6060019,-0.0258455
47,-0.25940347,-0.26832145,"('stupid', 'smart')",4.2059927,4.2379093,1.9732946,1.9847939,0.0114993
48,-0.91363627,-0.8880897,"('unintelligent', 'intelligent')",-0.16965899,-0.10130517,-0.5416476,-0.4946975,0.0469501
49,-1.1483583,-1.0663832,"('unable', 'able')",-0.7830683,-0.7009612,-0.9657133,-0.8836722,0.0820411
50,0.3592887,0.3799072,"('clumsy', 'skillful')",-0.46761906,-0.65061927,-0.0541652,-0.135356,-0.0811908
51,-1.2827301,-1.3746245,"('uneducated', 'educated')",-0.36554968,-0.41769478,-0.8241399,-0.8961596,-0.0720197
52,-0.51489806,-0.46751243,"('irrational', 'rational')",0.2649505,0.10293669,-0.1249738,-0.1822879,-0.0573141
53,-0.69095933,-0.6247662,"('uncreative', 'creative')",0.9034511,0.798591,0.1062459,0.0869124,-0.0193335
54,-0.11559457,-0.12887365,"('incapable', 'capable')",0.558718,0.45918918,0.2215617,0.1651578,-0.0564039
55,-0.15835108,-0.18519098,"('incompetent', 'clever')",-0.20813575,-0.116227984,-0.1832434,-0.1507095,0.0325339
56,-0.3258925,-0.33930123,"('impractical', 'practical')",0.31738058,0.4744782,-0.004256,0.0675885,0.0718445
57,0.5392216,0.60778755,"('unimaginative', 'imaginative')",-1.1651497,-1.0004923,-0.3129641,-0.1963524,0.1166117
58,-0.06535403,-0.06590361,"('undiscriminating', 'discriminating')",0.9098575,0.9517332,0.4222517,0.4429148,0.0206631
59,0.44908082,0.5337355,"('foolish', 'wise')",0.33165067,0.25589165,0.3903657,0.3948136,0.0044479
60,-1.2298111,-1.3123823,"('inefficient', 'efficient')",-0.6695456,-0.4691013,-0.9496783,-0.8907418,0.0589365
61,-0.04628967,-0.11789906,"('illogical', 'logical')",0.92550975,0.7982247,0.43961,0.3401628,-0.0994472
62,-0.7946136,-0.8199593,"('incompetent', 'brilliant')",0.055091627,0.15206346,-0.369761,-0.3339479,0.0358131
63,-1.018672,-1.0391586,"('unperceptive', 'insightful')",0.70992386,0.7787101,-0.1543741,-0.1302242,0.0241499
64,0.03685114,0.04013401,"('shy', 'confident')",-4.6253595,-4.439767,-2.2942543,-2.1998165,0.0944378
65,-0.11771965,-0.18545154,"('insecure', 'secure')",-0.19540681,-0.114576824,-0.1565632,-0.1500142,0.006549
66,0.008248791,0.023562517,"('inactive', 'active')",0.6752922,0.5812226,0.3417705,0.3023925,-0.039378
67,-0.44539985,-0.46931818,"('doubtful', 'determined')",-0.6227377,-0.5427846,-0.5340688,-0.5060514,0.0280174
68,-0.29825687,-0.2529227,"('dependent', 'independent')",-0.93927896,-0.9485308,-0.6187679,-0.6007267,0.0180412
69,0.74803936,0.81978375,"('lazy', 'industrious')",0.2962222,0.26735097,0.5221308,0.5435674,0.0214366
70,-0.1891956,-0.23817962,"('lethargic', 'energetic')",-0.024847202,0.01207171,-0.1070214,-0.113054,-0.0060326
71,-0.388897,-0.41315755,"('diffident', 'self-confident')",0.745459,0.6901407,0.178281,0.1384916,-0.0397894
72,-0.5319594,-0.5650761,"('unambitious', 'ambitious')",0.49680793,0.53644204,-0.0175757,-0.014317,0.0032587
73,1.1014938,1.1631004,"('helpless', 'self-reliant')",-1.6535054,-1.6579635,-0.2760058,-0.2474316,0.0285742
74,-0.013381936,-0.05292917,"('undedicated', 'dedicated')",0.9795718,0.94228655,0.4830949,0.4446787,-0.0384162
75,0.3437938,0.39686447,"('meek', 'impulsive')",-0.7593532,-0.7000005,-0.2077797,-0.151568,0.0562117
76,0.0031229928,0.04043615,"('anxious', 'daring')",-0.75208133,-0.6809709,-0.3744792,-0.3202674,0.0542118
77,-1.0858802,-1.0586878,"('unmotivated', 'motivated')",-1.0534965,-0.91496545,-1.0696883,-0.9868267,0.0828616
78,-0.20660253,-0.25873122,"('nonresilient', 'resilient')",0.70137846,0.6349166,0.247388,0.1880927,-0.0592953
79,0.24391185,0.29730874,"('wavering', 'unwavering')",0.07771213,-0.0014896365,0.160812,0.1479096,-0.0129024
80,-0.37425715,-0.44230932,"('dominated', 'dominating')",-0.30260944,-0.14986882,-0.3384333,-0.2960891,0.0423442
81,-0.89021224,-0.9508671,"('submissive', 'aggressive')",-1.259978,-1.054913,-1.0750952,-1.0028901,0.0722051
82,-0.40884906,-0.43495882,"('poor', 'rich')",4.1205616,4.050669,1.8558563,1.8078551,-0.0480012
83,-0.7024347,-0.6709252,"('powerless', 'powerful')",-0.78065705,-0.71878093,-0.7415459,-0.6948531,0.0466928
84,0.09025252,0.10573448,"('inferior', 'superior')",0.65520066,0.6390788,0.3727266,0.3724066,-0.00032
85,0.6740638,0.7771116,"('insignificant', 'prestigious')",0.723204,0.5809592,0.6986339,0.6790354,-0.0195985
86,-1.3704991,-1.465525,"('uninfluential', 'influential')",0.16722664,0.15091318,-0.6016362,-0.657306,-0.0556698
87,-0.11476919,-0.23137952,"('unsuccessful', 'successful')",1.3202554,1.372194,0.6027431,0.5704073,-0.0323358
88,-1.2693264,-1.3397652,"('low', 'eminent')",0.14676987,0.16580774,-0.5612783,-0.5869787,-0.0257004
