,acuity_male,acuity_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3296514,-1.5155647,"('unsociable', 'sociable')",0.9681929,0.7354031,-0.32654816,-0.51058865,-0.2293355,-0.4302501,-0.2009146
1,-1.9651662,-2.0370324,"('unfriendly', 'friendly')",0.3740127,0.29251027,1.591902,1.4977242,0.0002495,-0.082266,-0.0825155
2,0.27272812,0.31446263,"('unlikable', 'likable')",0.87691057,0.96723145,0.45810026,0.6032273,0.535913,0.6283071,0.0923941
3,-1.1442734,-0.9401421,"('repellent', 'pleasant')",-0.7358486,-0.51204413,-0.36120954,-0.22461815,-0.7471105,-0.5589348,0.1881757
4,0.44576642,0.49626926,"('disliked', 'liked')",-0.29369882,-0.21262053,-6.143047,-6.1725388,-1.9969931,-1.9629634,0.0340297
5,-0.18912531,-0.18800911,"('distant', 'outgoing')",-0.20959511,-0.08288959,-0.069120854,0.042352065,-0.1559471,-0.0761822,0.0797649
6,-0.7485483,-0.7161201,"('distant', 'open')",-0.6907007,-0.6087817,0.51569074,0.5734263,-0.3078528,-0.2504918,0.057361
7,-0.6671823,-0.61810166,"('insensitive', 'sensitive')",0.65526205,0.64824367,0.40592518,0.4001512,0.131335,0.1434311,0.0120961
8,-0.87296647,-0.9272092,"('unaffectionate', 'affectionate')",-0.7186917,-0.6111775,0.10209611,0.05656269,-0.4965207,-0.4939413,0.0025794
9,-0.98361266,-1.0315844,"('unaffectionate', 'caring')",0.38231474,0.4315408,0.8280502,0.84497947,0.0755841,0.0816453,0.0060612
10,-0.9993531,-0.98135144,"('unsympathetic', 'sympathetic')",0.51691204,0.4666708,-0.31546077,-0.44834358,-0.2659673,-0.3210081,-0.0550408
11,-0.6815502,-0.70104694,"('unhelpful', 'helpful')",0.5121437,0.59302247,1.8496349,1.8418452,0.5600761,0.5779402,0.0178641
12,-0.33886242,-0.22698747,"('unsupportive', 'supportive')",0.753976,0.94068,-1.9164113,-1.9080974,-0.5004326,-0.3981349,0.1022977
13,-0.53743565,-0.6562116,"('impolite', 'polite')",1.0300909,0.9146184,0.0013774708,-0.031587735,0.1646776,0.0756063,-0.0890713
14,-0.46001,-0.4412609,"('antisocial', 'social')",0.8169173,0.79030126,-0.78422487,-0.8068843,-0.1424392,-0.1526146,-0.0101754
15,0.48671156,0.3510684,"('boring', 'funny')",0.4326677,0.3706594,0.57941365,0.5697006,0.4995976,0.4304761,-0.0691215
16,-0.7997626,-0.69066477,"('unpopular', 'popular')",-0.5763774,-0.3836591,0.649416,0.79931796,-0.2422413,-0.0916686,0.1505727
17,-0.11566805,0.06542733,"('nasty', 'nice')",-0.72497636,-0.53919214,-0.46190867,-0.3804786,-0.4341844,-0.2847478,0.1494366
18,-0.25958383,-0.2161844,"('disagreeable', 'welcoming')",-0.3527527,-0.29765075,-0.2779961,-0.2863263,-0.2967775,-0.2667205,0.030057
19,-0.52878886,-0.55222875,"('inhospitable', 'hospitable')",-0.22552264,-0.2818859,-0.123105735,0.014451798,-0.2924724,-0.273221,0.0192514
20,-0.41026676,-0.26905653,"('rough', 'thoughtful')",0.094688185,0.20967387,0.8176265,0.8126163,0.1673493,0.2510779,0.0837286
21,-0.33053246,-0.36866498,"('immoral', 'moral')",0.6682513,0.6015716,-0.58044773,-0.5861663,-0.0809096,-0.1177532,-0.0368436
22,-0.6485338,-0.6608177,"('untrustworthy', 'trustworthy')",0.46634567,0.30665544,-1.1584316,-1.1925502,-0.4468733,-0.5155708,-0.0686975
23,-1.1203728,-1.1895288,"('insincere', 'sincere')",0.74134696,0.70479846,5.578467,5.5921974,1.733147,1.7024891,-0.0306579
24,-0.45837393,-0.5496495,"('dishonest', 'honest')",-0.24223655,-0.2903059,0.76430047,0.67363596,0.02123,-0.0554398,-0.0766698
25,-0.6549726,-0.6412565,"('egoistic', 'altruistic')",-0.57875633,-0.46026662,1.2051888,1.1831743,-0.0095134,0.027217,0.0367304
26,0.033849575,-0.031145705,"('hardhearted', 'benevolent')",0.7514216,0.72283936,1.5276401,1.3842365,0.7709704,0.6919767,-0.0789937
27,0.36665764,0.48334068,"('hardhearted', 'softhearted')",0.3353474,0.3525757,1.2705808,1.1910287,0.6575286,0.6756484,0.0181198
28,-1.5500599,-1.6459199,"('disloyal', 'loyal')",-0.4753203,-0.57013357,0.8439094,0.6918559,-0.3938236,-0.5080659,-0.1142423
29,-0.5892871,-0.5377237,"('unfair', 'fair')",-1.0942725,-1.103678,-0.63288873,-0.7473368,-0.7721495,-0.7962462,-0.0240967
30,0.35862178,0.34400627,"('intolerant', 'tolerant')",1.9596114,1.8482726,1.3274908,1.2565248,1.2152414,1.1496012,-0.0656402
31,-0.9539683,-0.8973772,"('evil', 'good')",-1.7447693,-1.6975148,-1.1953485,-1.1495194,-1.2980287,-1.2481372,0.0498915
