,ust_male,ust_female,tuple,inc_male,inc_female,average_male,average_female,female-male
35,-1.0224583,-1.0823759,"('corrupt', 'incorrupt')",-0.35307938,-0.46408984,-0.6877688,-0.7732329,-0.0854641
36,-1.7489367,-1.7398793,"('hostile', 'amicable')",0.15110372,-0.010683782,-0.7989165,-0.8752815,-0.076365
37,0.084872685,0.06508186,"('fake', 'genuine')",-0.010991253,0.0013527498,0.0369407,0.0332173,-0.0037234
38,-0.40204242,-0.38626644,"('untruthful', 'truthful')",-0.26844633,-0.26260075,-0.3352444,-0.3244336,0.0108108
39,1.1464541,1.1869682,"('exploitative', 'cooperative')",0.16125111,0.17096193,0.6538526,0.6789651,0.0251125
40,-0.1483505,-0.16524631,"('stingy', 'generous')",-1.4757459,-1.5423129,-0.8120482,-0.8537796,-0.0417314
41,0.07608432,0.13633505,"('unforgiving', 'forgiving')",0.28406915,0.1964812,0.1800767,0.1664081,-0.0136686
42,0.55254513,0.52481794,"('unreliable', 'reliable')",-3.2116082,-3.180505,-1.3295316,-1.3278435,0.0016881
43,-0.13674274,-0.04888212,"('irresponsible', 'responsible')",0.5086858,0.5057451,0.1859715,0.2284315,0.04246
44,0.65164965,0.6033215,"('prejudiced', 'unprejudiced')",-1.4985296,-1.4829397,-0.4234399,-0.4398091,-0.0163692
45,0.01581113,0.032520622,"('incompetent', 'competent')",-0.13394973,-0.15735178,-0.0590693,-0.0624156,-0.0033463
46,0.10400282,0.09558581,"('uncompetitive', 'competitive')",-0.35309663,-0.3392681,-0.1245469,-0.1218411,0.0027058
47,0.22416756,0.33456752,"('stupid', 'smart')",5.2073483,5.2831674,2.7157578,2.8088675,0.0931097
48,0.1297527,0.19514564,"('unintelligent', 'intelligent')",0.80483824,0.8496752,0.4672955,0.5224104,0.0551149
49,-0.020921882,0.009687657,"('unable', 'able')",0.030305356,0.08350208,0.0046917,0.0465949,0.0419032
50,0.025613705,-0.025247764,"('clumsy', 'skillful')",0.26611355,0.24555339,0.1458636,0.1101528,-0.0357108
51,0.534998,0.33154714,"('uneducated', 'educated')",0.8847365,0.8287096,0.7098672,0.5801284,-0.1297388
52,-0.4411261,-0.5479383,"('irrational', 'rational')",0.44527683,0.35139573,0.0020754,-0.0982713,-0.1003467
53,-1.2314473,-1.2360945,"('uncreative', 'creative')",0.84076774,0.80997205,-0.1953398,-0.2130612,-0.0177214
54,-0.092374,-0.15441409,"('incapable', 'capable')",1.0653888,1.1039124,0.4865074,0.4747491,-0.0117583
55,0.27082345,0.2636791,"('incompetent', 'clever')",0.38265985,0.38537398,0.3267416,0.3245265,-0.0022151
56,0.9975839,0.9243667,"('impractical', 'practical')",-0.07021377,-0.099560626,0.4636851,0.412403,-0.0512821
57,-0.52283233,-0.53915393,"('unimaginative', 'imaginative')",-2.4268284,-2.4231431,-1.4748304,-1.4811485,-0.0063181
58,-0.44810143,-0.4809484,"('undiscriminating', 'discriminating')",0.3199542,0.27744204,-0.0640736,-0.1017532,-0.0376796
59,0.058238406,0.069614194,"('foolish', 'wise')",0.2612324,0.22939825,0.1597354,0.1495062,-0.0102292
60,1.1669519,1.1934321,"('inefficient', 'efficient')",-0.06316345,0.054660503,0.5518942,0.6240463,0.0721521
61,0.3504638,0.21501711,"('illogical', 'logical')",0.6067209,0.5003537,0.4785924,0.3576854,-0.120907
62,1.082657,1.1160598,"('incompetent', 'brilliant')",0.34684005,0.4570549,0.7147485,0.7865573,0.0718088
63,-0.09873839,0.018764911,"('unperceptive', 'insightful')",0.89214903,0.9818309,0.3967053,0.5002979,0.1035926
64,0.27280816,0.17607948,"('shy', 'confident')",-6.738122,-6.7533903,-3.232657,-3.2886555,-0.0559985
65,0.7245115,0.6213744,"('insecure', 'secure')",-0.3703961,-0.38675576,0.1770577,0.1173093,-0.0597484
66,-1.5045881,-1.4837875,"('inactive', 'active')",0.5390081,0.53306377,-0.48279,-0.4753619,0.0074281
67,0.769136,0.73095596,"('doubtful', 'determined')",-0.3823188,-0.38405085,0.1934086,0.1734526,-0.019956
68,-0.4412908,-0.51755095,"('dependent', 'independent')",-0.40189356,-0.4262474,-0.4215922,-0.4718992,-0.050307
69,-0.46288294,-0.388249,"('lazy', 'industrious')",-0.66530496,-0.6527014,-0.5640939,-0.5204752,0.0436187
70,0.50244874,0.5410615,"('lethargic', 'energetic')",0.57971776,0.63719416,0.5410832,0.5891278,0.0480446
71,-0.46814317,-0.42798567,"('diffident', 'self-confident')",0.4865006,0.5139274,0.0091787,0.0429709,0.0337922
72,-0.12826994,-0.12506524,"('unambitious', 'ambitious')",-0.90054035,-0.8956522,-0.5144051,-0.5103587,0.0040464
73,0.68420196,0.60185087,"('helpless', 'self-reliant')",-2.9305527,-2.928106,-1.1231754,-1.1631277,-0.0399523
74,0.34384882,0.32435715,"('undedicated', 'dedicated')",0.064296275,0.025012841,0.2040725,0.174685,-0.0293875
75,-0.4430553,-0.40005076,"('meek', 'impulsive')",-0.49233592,-0.43207338,-0.4676956,-0.4160621,0.0516335
76,1.0426109,1.0690361,"('anxious', 'daring')",0.15278874,0.22066307,0.5976998,0.6448496,0.0471498
77,-0.13442223,-0.12004767,"('unmotivated', 'motivated')",-1.1537532,-1.0001152,-0.6440877,-0.5600814,0.0840063
78,-0.74793655,-0.6261663,"('nonresilient', 'resilient')",0.0009074975,0.09553592,-0.3735145,-0.2653152,0.1081993
79,-0.9668006,-0.9874519,"('wavering', 'unwavering')",-0.17666695,-0.14799692,-0.5717338,-0.5677244,0.0040094
80,0.9270165,0.8728035,"('dominated', 'dominating')",-0.9615111,-0.93029195,-0.0172473,-0.0287442,-0.0114969
81,1.683082,1.6040256,"('submissive', 'aggressive')",-0.526026,-0.44835237,0.578528,0.5778366,-0.0006914
82,-0.36153296,-0.3776293,"('poor', 'rich')",5.9544816,5.93193,2.7964742,2.7771504,-0.0193238
83,-0.107725695,-0.14099918,"('powerless', 'powerful')",-0.6010814,-0.6069384,-0.3544035,-0.3739688,-0.0195653
84,0.0030888692,-0.08160664,"('inferior', 'superior')",0.8833793,0.85698676,0.4432341,0.3876901,-0.055544
85,-0.4571474,-0.4218731,"('insignificant', 'prestigious')",1.0497857,1.0683017,0.2963192,0.3232143,0.0268951
86,-0.89831626,-0.98063344,"('uninfluential', 'influential')",0.046273664,-0.0415264,-0.4260213,-0.5110799,-0.0850586
87,0.91313076,0.80703825,"('unsuccessful', 'successful')",1.1964821,1.289053,1.0548065,1.0480456,-0.0067609
88,0.093465365,-0.020925991,"('low', 'eminent')",0.71091133,0.7111556,0.4021884,0.3451148,-0.0570736
