,gartner_male,gartner_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0599221,-1.2037253,"('unsociable', 'sociable')",-0.27405906,-0.41282016,-0.6669906,-0.8082727,-0.1412821
1,-1.4064395,-1.630746,"('unfriendly', 'friendly')",1.6751363,1.5131574,0.1343484,-0.0587943,-0.1931427
2,0.55324847,0.57573116,"('unlikable', 'likable')",0.46286267,0.5669787,0.5080556,0.5713549,0.0632993
3,-0.708393,-0.68502885,"('repellent', 'pleasant')",0.28585964,0.31013694,-0.2112667,-0.187446,0.0238207
4,0.48815686,0.40327656,"('disliked', 'liked')",-6.1485424,-6.2204165,-2.8301928,-2.9085701,-0.0783773
5,-0.57177156,-0.59141314,"('distant', 'outgoing')",-0.22964782,-0.2455141,-0.4007097,-0.4184636,-0.0177539
6,-0.3433751,-0.3691464,"('distant', 'open')",0.20816861,0.15846439,-0.0676032,-0.105341,-0.0377378
7,-0.7870129,-0.819501,"('insensitive', 'sensitive')",0.55946517,0.586617,-0.1137739,-0.116442,-0.0026681
8,-0.58023244,-0.63916445,"('unaffectionate', 'affectionate')",1.169754,1.0603075,0.2947608,0.2105715,-0.0841893
9,-0.7985023,-0.90131193,"('unaffectionate', 'caring')",1.1592247,1.0844553,0.1803612,0.0915717,-0.0887895
10,-1.5806754,-1.6727034,"('unsympathetic', 'sympathetic')",-0.18987861,-0.25737274,-0.885277,-0.9650381,-0.0797611
11,-1.0358107,-1.0455077,"('unhelpful', 'helpful')",1.351777,1.4375136,0.1579831,0.196003,0.0380199
12,-1.184937,-1.1691369,"('unsupportive', 'supportive')",-1.7317716,-1.7179636,-1.4583542,-1.4435502,0.014804
13,-1.1403753,-1.2055844,"('impolite', 'polite')",-0.61964387,-0.58609474,-0.8800095,-0.8958396,-0.0158301
14,-0.7253225,-0.7680907,"('antisocial', 'social')",-0.32513613,-0.37546554,-0.5252293,-0.5717781,-0.0465488
15,0.095907345,0.038264096,"('boring', 'funny')",0.3773945,0.3785302,0.2366509,0.2083972,-0.0282537
16,0.044267662,0.026131291,"('unpopular', 'popular')",0.41111436,0.4174032,0.227691,0.2217672,-0.0059238
17,-0.18524753,-0.115071185,"('nasty', 'nice')",-0.54460245,-0.46154243,-0.364925,-0.2883068,0.0766182
18,-0.3795998,-0.39759475,"('disagreeable', 'welcoming')",-0.3683355,-0.40767944,-0.3739676,-0.4026371,-0.0286695
19,-0.282769,-0.30778682,"('inhospitable', 'hospitable')",-0.07137132,0.037356906,-0.1770702,-0.135215,0.0418552
20,-0.111667186,-0.082750365,"('rough', 'thoughtful')",1.4890238,1.4162238,0.6886783,0.6667367,-0.0219416
21,-0.5396931,-0.6234851,"('immoral', 'moral')",-0.5039702,-0.4800337,-0.5218316,-0.5517594,-0.0299278
22,-0.2744983,-0.33640143,"('untrustworthy', 'trustworthy')",-0.9347839,-0.97425735,-0.6046411,-0.6553294,-0.0506883
23,-1.0035052,-1.1007974,"('insincere', 'sincere')",5.2097383,5.1197834,2.1031165,2.0094929,-0.0936236
24,-0.6440097,-0.77266824,"('dishonest', 'honest')",0.66942215,0.6140255,0.0127062,-0.0793214,-0.0920276
25,0.46944147,0.48016566,"('egoistic', 'altruistic')",1.5587273,1.5252407,1.0140843,1.0027032,-0.0113811
26,-0.010898283,-0.11614391,"('hardhearted', 'benevolent')",1.855866,1.7503848,0.9224839,0.8171204,-0.1053635
27,-0.3069815,-0.30926228,"('hardhearted', 'softhearted')",1.4102737,1.3161228,0.5516461,0.5034302,-0.0482159
28,-0.49553654,-0.65027916,"('disloyal', 'loyal')",0.9587553,0.80335873,0.2316094,0.0765398,-0.1550696
29,-0.048549794,-0.097815976,"('unfair', 'fair')",-0.2766446,-0.39376712,-0.1625972,-0.2457916,-0.0831944
30,0.33642468,0.24569988,"('intolerant', 'tolerant')",1.254165,1.2151754,0.7952949,0.7304376,-0.0648573
31,-0.84641594,-0.7895772,"('evil', 'good')",-0.9406431,-1.0168767,-0.8935295,-0.903227,-0.0096975
32,-0.77811605,-0.8517449,"('unkind', 'kind')",0.7300901,0.55902827,-0.024013,-0.1463583,-0.1223453
33,0.65574014,0.56788874,"('wrong', 'right')",-0.5045165,-0.5336416,0.0756118,0.0171236,-0.0584882
34,-0.8080251,-0.68551147,"('mean', 'honorable')",5.4633512,5.6210256,2.3276629,2.467757,0.1400941
35,1.2446175,1.2449572,"('corrupt', 'incorrupt')",-0.030536689,-0.16400728,0.6070404,0.540475,-0.0665654
36,-0.48278436,-0.56915736,"('hostile', 'amicable')",0.089828685,-0.10299918,-0.1964778,-0.3360783,-0.1396005
37,0.2744039,0.27111262,"('fake', 'genuine')",0.7087803,0.7194537,0.4915921,0.4952832,0.0036911
38,-1.0174149,-1.0686245,"('untruthful', 'truthful')",-0.3252449,-0.30051285,-0.6713299,-0.6845686,-0.0132387
39,0.3780232,0.42550123,"('exploitative', 'cooperative')",0.32601804,0.34062886,0.3520206,0.383065,0.0310444
40,0.4827862,0.40154937,"('stingy', 'generous')",-1.1993988,-1.295762,-0.3583063,-0.4471063,-0.0888
41,-0.61280066,-0.7156349,"('unforgiving', 'forgiving')",0.0021412373,-0.112115845,-0.3053297,-0.4138754,-0.1085457
42,-0.0006723255,0.106286444,"('unreliable', 'reliable')",-2.8177507,-2.7045913,-1.4092115,-1.2991524,0.1100591
