,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,female-male
0,1.0681615,0.71853656,"('unsociable', 'sociable')",0.34807014,0.35600445,-0.30655205,-0.45608327,-1.3182065,-1.348449,0.055078574,-0.07265462,-0.0306897,-0.1605292,-0.1298395
1,-0.48447344,-0.33842447,"('unfriendly', 'friendly')",0.80670214,0.8952259,0.025619984,0.14419961,-1.1147497,-1.2345513,2.198922,2.1227288,0.2864042,0.3178357,0.0314315
2,0.97544515,0.89459956,"('unlikable', 'likable')",1.0610046,1.0310409,0.8159237,0.90758955,0.6370079,0.6755713,0.55737084,0.61475253,0.8093505,0.8247108,0.0153603
3,-1.2604934,-1.3684013,"('repellent', 'pleasant')",-1.7297221,-1.6599572,-1.409319,-1.3073267,-1.2495357,-1.2251928,-0.29672474,-0.26515982,-1.189159,-1.1652075,0.0239515
4,-0.08148093,0.13210952,"('disliked', 'liked')",-0.22846474,-0.21714675,1.5181285,1.4977812,1.377356,1.2892989,-6.08447,-6.175286,-0.6997862,-0.6946486,0.0051376
5,-1.2089677,-0.7294748,"('distant', 'outgoing')",1.0249168,1.0906999,1.0346708,1.1597487,0.27422205,0.27392146,0.054975577,0.07495865,0.2359635,0.3739708,0.1380073
6,-0.66221994,-0.18423605,"('distant', 'open')",1.7817951,1.8789364,1.6057608,1.7932805,0.43785787,0.48819327,0.7478721,0.71746206,0.7822132,0.9387272,0.156514
7,0.22754142,-0.20178042,"('insensitive', 'sensitive')",0.48240477,0.42940012,-0.23984039,-0.34184137,-2.0620267,-2.1223893,1.0298822,0.98972106,-0.1124078,-0.249378,-0.1369702
8,-0.751569,-0.59809786,"('unaffectionate', 'affectionate')",1.3011754,1.3610542,-0.058956936,-0.013465824,-0.0016155597,-0.1602448,1.1439787,1.0135537,0.3266025,0.3205599,-0.0060426
9,0.21499397,0.22122388,"('unaffectionate', 'caring')",1.0082195,1.0803149,-0.18443064,-0.13838038,-0.11793924,-0.20102379,1.5622724,1.5336016,0.4966232,0.4991472,0.002524
10,-0.4513676,-0.88956594,"('unsympathetic', 'sympathetic')",-0.9091041,-0.9964003,-2.6329193,-2.7590723,-2.534767,-2.544351,-0.22588289,-0.23338164,-1.3508082,-1.4845543,-0.1337461
11,0.28765982,0.049733363,"('unhelpful', 'helpful')",-0.641403,-0.721093,-1.6897686,-1.5858848,-0.5697106,-0.57940537,1.8753537,1.9671257,-0.1475738,-0.1739048,-0.026331
12,1.436545,1.4323033,"('unsupportive', 'supportive')",0.6084355,0.7262796,0.12186744,0.28303772,0.4674981,0.42442274,-1.3090825,-1.2774422,0.2650527,0.3177202,0.0526675
13,1.0349221,0.6730809,"('impolite', 'polite')",-0.060941935,-0.12618926,-1.3054483,-1.3312055,-1.0292381,-0.9783956,-0.5601311,-0.5610441,-0.3841675,-0.4647507,-0.0805832
14,0.9138476,0.4735064,"('antisocial', 'social')",0.5444809,0.37985933,-0.43351668,-0.64213663,-0.2500576,-0.29549357,-0.47211963,-0.5325355,0.0605269,-0.12336,-0.1838869
15,1.4574339,1.4002229,"('boring', 'funny')",1.16841,1.1036688,0.81244093,0.78534514,0.4592681,0.34930193,0.6814651,0.65744644,0.9158036,0.859197,-0.0566066
16,-0.43380007,-0.2682775,"('unpopular', 'popular')",-0.45344284,-0.3180092,0.72312677,0.74385315,0.5021757,0.42033294,0.1923151,0.21484226,0.1060749,0.1585483,0.0524734
17,-0.2621102,-0.2351949,"('nasty', 'nice')",0.25257248,0.25393072,-0.36975104,-0.30717883,-0.7225403,-0.7071169,-0.44631553,-0.39607367,-0.3096289,-0.2783267,0.0313022
18,-0.77204126,-0.67071056,"('disagreeable', 'welcoming')",0.5178164,0.6799206,0.064164475,0.24333271,-0.95130074,-0.9290752,-0.38633135,-0.45429793,-0.3055385,-0.2261661,0.0793724
19,-0.91440016,-0.6720749,"('inhospitable', 'hospitable')",-0.099848665,0.03462541,0.10995005,0.28398052,0.3564732,0.38966736,0.115791306,0.20825061,-0.0864069,0.0488898,0.1352967
20,-0.8301476,-0.92652476,"('rough', 'thoughtful')",-1.4107119,-1.4450121,-0.9363835,-0.9447202,-1.4500266,-1.5431582,1.1384535,1.0867767,-0.6977633,-0.7545277,-0.0567644
21,0.14521043,-0.14121294,"('immoral', 'moral')",-0.7030042,-0.6740572,-1.7877436,-1.7679743,-2.9219754,-2.8714054,-0.8218108,-0.75408727,-1.2178646,-1.2417475,-0.0238829
22,0.9699455,0.6757782,"('untrustworthy', 'trustworthy')",0.3179543,0.08714094,0.59193933,0.5560019,-0.9724537,-1.024233,-0.43060452,-0.56591654,0.0953562,-0.0542457,-0.1496019
23,0.8926871,0.5253376,"('insincere', 'sincere')",-0.23755689,-0.24350163,-1.788473,-1.8187892,-1.2662178,-1.3048669,5.616508,5.561238,0.6433895,0.5438835,-0.099506
24,0.7275413,0.4787783,"('dishonest', 'honest')",0.720255,0.61951935,-1.3579216,-1.4468131,-0.8795549,-0.864759,1.0194991,0.93436205,0.0459638,-0.0557825,-0.1017463
25,-1.3712033,-1.1645501,"('egoistic', 'altruistic')",0.40546158,0.51068205,0.06177669,0.026362747,-0.7797468,-0.7911217,1.2347295,1.2114928,-0.0897964,-0.0414268,0.0483696
26,0.11887656,0.07640513,"('hardhearted', 'benevolent')",1.7325978,1.7396083,1.5887277,1.5826517,0.3561004,0.19554843,2.0217068,1.9592878,1.1636019,1.1107003,-0.0529016
27,-0.7823185,-0.8010193,"('hardhearted', 'softhearted')",-0.29595998,-0.3790285,-0.5963745,-0.52491635,-0.066684894,-0.13700868,1.5685263,1.3910909,-0.0345623,-0.0901764,-0.0556141
28,-0.59068316,-0.86780345,"('disloyal', 'loyal')",-0.028704513,-0.15568957,-0.6061263,-0.6769398,-1.8901266,-1.9651225,0.92160267,0.8217867,-0.4388076,-0.5687537,-0.1299461
29,0.5706506,0.67529017,"('unfair', 'fair')",1.1189042,1.0138837,-0.038662024,-0.048480902,-0.20232867,-0.16497664,-0.37012985,-0.49747244,0.2156868,0.1956488,-0.020038
30,0.7297638,0.46321067,"('intolerant', 'tolerant')",0.4622674,0.4395454,-1.0397242,-1.0900819,-1.3131782,-1.3344111,1.2186406,1.210458,0.0115539,-0.0622558,-0.0738097
31,-1.2150291,-0.70459646,"('evil', 'good')",0.71237355,0.9166762,1.6170528,1.7784679,0.18601905,0.21149683,-0.8341016,-0.9102263,0.0932629,0.2583636,0.1651007
32,1.0593109,0.70440227,"('unkind', 'kind')",0.80095035,0.7673613,0.4431844,0.3491093,-1.5196881,-1.5041091,0.8365067,0.7187258,0.3240528,0.2070979,-0.1169549
33,0.17499094,0.37072247,"('wrong', 'right')",-0.39953128,-0.38603312,0.6962288,0.8714322,0.8862934,0.90143496,-0.119941756,-0.08386402,0.247608,0.3347385,0.0871305
34,-0.4746765,-0.38035893,"('mean', 'honorable')",-0.41968736,-0.28924966,-0.73376876,-0.71024746,0.36004597,0.34928846,5.8387203,5.94741,0.9141268,0.9833685,0.0692417
35,-0.694885,-0.36098975,"('corrupt', 'incorrupt')",-0.25283968,-0.3304428,1.6657768,1.5904814,1.2942376,1.2571156,-0.0124908015,-0.18486583,0.3999598,0.3942597,-0.0057001
36,-1.2040285,-0.7140675,"('hostile', 'amicable')",-0.027099593,0.13278005,1.1025405,1.1543515,1.1403608,1.0278561,0.1305494,-0.020671418,0.2284645,0.3160497,0.0875852
37,0.93506336,0.78748226,"('fake', 'genuine')",1.031683,1.010379,-0.1630369,-0.12766008,0.079235524,0.09022934,0.60977596,0.6032657,0.4985442,0.4727393,-0.0258049
38,0.5739351,0.57486266,"('untruthful', 'truthful')",-0.13997301,-0.12390926,-0.25120142,-0.21700105,0.5750567,0.59736514,0.034066983,0.11222715,0.1583769,0.1887089,0.030332
39,1.1166501,0.90832514,"('exploitative', 'cooperative')",0.8131304,0.7776931,0.501854,0.45774117,-0.53832245,-0.4630423,0.51538646,0.522352,0.4817397,0.4406138,-0.0411259
40,-0.081998646,-0.08391505,"('stingy', 'generous')",-0.05640052,0.047798656,-0.9875085,-0.966328,-0.3321771,-0.409491,-1.3771449,-1.4828054,-0.567046,-0.5789481,-0.0119021
41,1.1887264,1.0725536,"('unforgiving', 'forgiving')",0.23126312,0.26580888,-0.13052025,-0.096198216,-1.2514373,-1.3148825,0.25763494,0.13220571,0.0591334,0.0118975,-0.0472359
42,0.97322017,0.96598285,"('unreliable', 'reliable')",1.2891705,1.3962935,1.150292,1.3363789,0.98868304,1.069574,-2.6656575,-2.5776544,0.3471416,0.4381149,0.0909733
43,1.3580663,1.1147444,"('irresponsible', 'responsible')",0.7963549,0.7172734,-0.7116777,-0.57660604,-1.4755754,-1.4567747,1.1594443,1.190468,0.2253225,0.197821,-0.0275015
44,-0.28184065,-0.093544856,"('prejudiced', 'unprejudiced')",-0.47274914,-0.47424307,0.059621,0.12232714,1.3253078,1.3608136,-1.296997,-1.2787888,-0.1333316,-0.0726872,0.0606444
45,0.8472513,0.62306297,"('incompetent', 'competent')",0.7690212,0.71925706,-0.6336953,-0.6691737,-0.11162949,-0.16835041,-0.059567347,-0.11999418,0.1622761,0.0769603,-0.0853158
46,-0.0040267,-0.38753164,"('uncompetitive', 'competitive')",-0.56857294,-0.61396927,-1.1588669,-1.2678891,-1.6193367,-1.588359,-0.3841001,-0.39851928,-0.7469807,-0.8512537,-0.104273
47,1.2400435,1.1512197,"('stupid', 'smart')",0.9261782,0.86594784,0.8314257,0.9519825,-0.025459014,0.037458275,5.4045467,5.4557014,1.6753469,1.692462,0.0171151
48,0.2503355,-0.011087272,"('unintelligent', 'intelligent')",-0.46946123,-0.43374038,-2.0016506,-2.119554,-2.414781,-2.5021598,0.54335093,0.5428073,-0.8184412,-0.9047469,-0.0863057
49,-0.76369464,-0.70052636,"('unable', 'able')",0.14268011,0.15010156,-1.1536027,-1.0708966,-0.92797875,-0.87431395,-0.3441931,-0.27613947,-0.6093578,-0.554355,0.0550028
50,-0.14341885,-0.0172286,"('clumsy', 'skillful')",-0.34676582,-0.28434312,1.886833,2.0021353,1.5552369,1.4924133,0.11522359,0.07738209,0.6134218,0.6540718,0.04065
51,-0.0032687522,-0.39292565,"('uneducated', 'educated')",-0.51414025,-0.6248175,-0.42744356,-0.5941491,-0.92494196,-0.9567743,0.3466488,0.32287538,-0.3046292,-0.4491582,-0.144529
52,-0.34189597,-0.16763774,"('irrational', 'rational')",0.43276855,0.41984016,0.31416714,0.3253134,0.15184395,0.07282067,0.06409013,-0.059618693,0.1241948,0.1181436,-0.0060512
