,nrg_male,nrg_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3271574,-1.5806041,"('unsociable', 'sociable')",0.52898395,0.35230213,-0.39101717,-0.6101239,-0.3963969,-0.6128086,-0.2164117
1,-1.9601722,-2.0366204,"('unfriendly', 'friendly')",0.098567344,-0.09630168,1.1921495,1.0777367,-0.2231518,-0.3517285,-0.1285767
2,0.44491535,0.43456927,"('unlikable', 'likable')",1.2709725,1.22393,0.9486798,1.0337257,0.8881892,0.8974083,0.0092191
3,-0.039774846,0.070537664,"('repellent', 'pleasant')",0.15596193,0.23349904,0.4080411,0.37742448,0.1747427,0.2271537,0.052411
4,0.0481826,-0.038936086,"('disliked', 'liked')",0.44471547,0.28870618,-5.30816,-5.4298754,-1.6050873,-1.7267017,-0.1216144
5,-0.85280895,-0.84903944,"('distant', 'outgoing')",-0.70890254,-0.7053888,-0.48470217,-0.40595347,-0.6821379,-0.6534606,0.0286773
6,-1.3075247,-1.2670292,"('distant', 'open')",-1.4350109,-1.4812949,-0.4001744,-0.31675458,-1.04757,-1.0216928,0.0258772
7,-0.022755444,-0.047037132,"('insensitive', 'sensitive')",1.1173615,1.1346465,0.30152458,0.27260688,0.4653769,0.4534054,-0.0119715
8,-1.3740608,-1.4368907,"('unaffectionate', 'affectionate')",-1.1702874,-1.2907579,-0.07949832,-0.09820817,-0.8746155,-0.9419523,-0.0673368
9,-0.9486674,-1.0490005,"('unaffectionate', 'caring')",0.0142393615,-0.099798575,0.49266556,0.4653621,-0.1472542,-0.2278123,-0.0805581
10,-1.6062309,-1.7357267,"('unsympathetic', 'sympathetic')",0.08563433,0.0016553439,-0.5564745,-0.66252065,-0.692357,-0.798864,-0.106507
11,0.00087943487,-0.08631958,"('unhelpful', 'helpful')",1.0994467,1.093313,2.0855377,2.0951605,1.0619546,1.0340513,-0.0279033
12,-0.06245802,-0.043866493,"('unsupportive', 'supportive')",0.67110926,0.6827,-1.9696314,-1.9717386,-0.4536601,-0.4443017,0.0093584
13,-0.73766226,-0.8170217,"('impolite', 'polite')",0.67807484,0.7259302,-0.266334,-0.31536677,-0.1086405,-0.1354861,-0.0268456
14,0.043020792,-0.015989777,"('antisocial', 'social')",1.5171024,1.5202279,-0.2804599,-0.40650856,0.4265544,0.3659099,-0.0606445
15,0.39781988,0.22392778,"('boring', 'funny')",-0.032296643,-0.1406185,0.84079605,0.78691894,0.4021064,0.2900761,-0.1120303
16,0.054514617,-0.0434952,"('unpopular', 'popular')",-0.38318443,-0.5224043,0.8641989,0.8025866,0.1785097,0.0788957,-0.099614
17,-0.29328817,-0.22568077,"('nasty', 'nice')",-0.8171972,-0.7710167,-0.16541195,-0.16678163,-0.4252991,-0.3878264,0.0374727
18,-0.773196,-0.7509322,"('disagreeable', 'welcoming')",-0.90883845,-0.9694903,-0.6798348,-0.676473,-0.7872898,-0.7989651,-0.0116753
19,-0.44016954,-0.4633392,"('inhospitable', 'hospitable')",-1.2845196,-1.333619,-0.21946953,-0.08903667,-0.6480529,-0.628665,0.0193879
20,0.11752608,0.21875328,"('rough', 'thoughtful')",0.26405823,0.2880645,0.62926483,0.5801299,0.3369497,0.3623159,0.0253662
21,-0.21284686,-0.32488805,"('immoral', 'moral')",1.8398123,1.7442844,-0.21230182,-0.28082058,0.4715545,0.3795253,-0.0920292
22,-0.777171,-0.7656005,"('untrustworthy', 'trustworthy')",-0.6683033,-0.7912397,-0.94295216,-1.0152156,-0.7961422,-0.8573519,-0.0612097
23,-0.62688977,-0.75494987,"('insincere', 'sincere')",0.5536891,0.5005119,5.262111,5.165124,1.7296368,1.6368953,-0.0927415
24,-0.46082076,-0.4709908,"('dishonest', 'honest')",0.64380556,0.6380099,0.48873314,0.48591825,0.223906,0.2176458,-0.0062602
