,hershey_male,hershey_female,tuple,co_male,co_female,average_male,average_female,female-male
30,-0.5896297,-0.62790984,"('intolerant', 'tolerant')",0.2093227,0.22079316,-0.1901535,-0.2035583,-0.0134048
31,0.032661118,0.22427225,"('evil', 'good')",-1.0066191,-0.9966453,-0.486979,-0.3861865,0.1007925
32,-0.23933119,-0.26857305,"('unkind', 'kind')",0.85730153,0.79274964,0.3089852,0.2620883,-0.0468969
33,1.0233132,0.95509034,"('wrong', 'right')",-0.3909467,-0.4156367,0.3161832,0.2697268,-0.0464564
34,-0.7907509,-0.6246045,"('mean', 'honorable')",4.9678936,5.0103083,2.0885713,2.1928518,0.1042805
35,0.7709419,0.63660556,"('corrupt', 'incorrupt')",-0.42868268,-0.5427647,0.1711296,0.0469204,-0.1242092
36,0.3996787,0.5319796,"('hostile', 'amicable')",0.029712394,-0.107806765,0.2146955,0.2120864,-0.0026091
37,0.25631496,0.27061304,"('fake', 'genuine')",0.2868928,0.28104398,0.2716039,0.2758285,0.0042246
38,-0.6308271,-0.6516556,"('untruthful', 'truthful')",0.086450085,0.118804134,-0.2721885,-0.2664257,0.0057628
39,0.4249557,0.34749487,"('exploitative', 'cooperative')",0.6032036,0.68768984,0.5140796,0.5175924,0.0035128
40,0.479336,0.61588174,"('stingy', 'generous')",-2.3088286,-2.3966382,-0.9147463,-0.8903782,0.0243681
41,-0.011486046,0.08350975,"('unforgiving', 'forgiving')",0.1586298,0.101436615,0.0735719,0.0924732,0.0189013
42,0.10056049,0.15273456,"('unreliable', 'reliable')",-3.5946367,-3.506687,-1.7470381,-1.6769762,0.0700619
43,-0.90458363,-0.89951134,"('irresponsible', 'responsible')",0.31557378,0.3842246,-0.2945049,-0.2576434,0.0368615
44,-0.19555977,-0.22207399,"('prejudiced', 'unprejudiced')",-1.3403308,-1.3298386,-0.7679453,-0.7759563,-0.008011
45,-0.7360954,-0.6381742,"('incompetent', 'competent')",-0.64121294,-0.6485669,-0.6886542,-0.6433705,0.0452837
46,-1.1666116,-1.0987078,"('uncompetitive', 'competitive')",-1.1807331,-1.1716826,-1.1736723,-1.1351953,0.038477
47,0.25399676,0.24750945,"('stupid', 'smart')",5.0857253,5.096396,2.6698611,2.6719527,0.0020916
48,-0.9652486,-0.93064094,"('unintelligent', 'intelligent')",-0.13672483,-0.1435855,-0.5509867,-0.5371132,0.0138735
49,-0.3737839,-0.41342187,"('unable', 'able')",-0.58554983,-0.5544229,-0.4796669,-0.4839224,-0.0042555
50,0.3299731,0.2758438,"('clumsy', 'skillful')",-0.20026201,-0.2672487,0.0648555,0.0042976,-0.0605579
51,-1.0100305,-1.0770786,"('uneducated', 'educated')",0.053115323,-0.018257678,-0.4784576,-0.5476681,-0.0692105
52,-0.016088195,-0.168253,"('irrational', 'rational')",-0.032899786,-0.13586846,-0.024494,-0.1520607,-0.1275667
53,-0.4180032,-0.2885374,"('uncreative', 'creative')",0.016811753,-0.030887175,-0.2005957,-0.1597123,0.0408834
54,-0.2530466,-0.23493576,"('incapable', 'capable')",0.531358,0.50126576,0.1391557,0.133165,-0.0059907
55,-0.615624,-0.5173724,"('incompetent', 'clever')",-0.075021565,-0.009451173,-0.3453228,-0.2634118,0.081911
56,-0.11011385,-0.19242945,"('impractical', 'practical')",-0.3810713,-0.31164587,-0.2455926,-0.2520376,-0.006445
57,-1.4804443,-1.4650699,"('unimaginative', 'imaginative')",-3.6468842,-3.6379642,-2.5636642,-2.551517,0.0121472
58,-0.9491267,-0.8821565,"('undiscriminating', 'discriminating')",-0.11808485,-0.12137383,-0.5336058,-0.5017651,0.0318407
59,1.2390195,1.175166,"('foolish', 'wise')",0.111144066,0.10872094,0.6750818,0.6419435,-0.0331383
60,-1.0805595,-1.1001155,"('inefficient', 'efficient')",-0.14205627,0.061082043,-0.6113079,-0.5195168,0.0917911
61,-0.7516596,-0.8765027,"('illogical', 'logical')",-0.0014256611,-0.11051372,-0.3765426,-0.4935082,-0.1169656
62,-0.8190122,-0.8301317,"('incompetent', 'brilliant')",-0.3204458,-0.19210811,-0.569729,-0.5111199,0.0586091
63,-0.9208764,-0.8139866,"('unperceptive', 'insightful')",-0.25061136,-0.19442697,-0.5857439,-0.5042068,0.0815371
64,-0.35858232,-0.47568628,"('shy', 'confident')",-6.204738,-6.0534477,-3.2816603,-3.2645669,0.0170934
65,-0.93613964,-1.0714009,"('insecure', 'secure')",-0.14591584,-0.1329838,-0.5410277,-0.6021923,-0.0611646
66,-0.104442246,-0.11259061,"('inactive', 'active')",0.23881751,0.14890566,0.0671876,0.0181575,-0.0490301
67,0.3977732,0.2962433,"('doubtful', 'determined')",-0.24962682,-0.19923447,0.0740732,0.0485044,-0.0255688
68,-1.2725345,-1.2956072,"('dependent', 'independent')",-1.6541313,-1.6452875,-1.4633329,-1.4704473,-0.0071144
69,1.7884204,1.7688981,"('lazy', 'industrious')",-0.91079587,-0.9014927,0.4388123,0.4337027,-0.0051096
70,-1.7144738,-1.6962023,"('lethargic', 'energetic')",-0.33074012,-0.33325234,-1.022607,-1.0147274,0.0078796
71,1.2022415,1.311281,"('diffident', 'self-confident')",0.4460892,0.4448368,0.8241653,0.8780589,0.0538936
72,-0.98525834,-0.9861158,"('unambitious', 'ambitious')",-0.48566818,-0.4575201,-0.7354633,-0.721818,0.0136453
73,1.2160091,1.1529601,"('helpless', 'self-reliant')",-3.0377252,-3.0183651,-0.910858,-0.9327025,-0.0218445
74,0.4270171,0.43683076,"('undedicated', 'dedicated')",-0.038098305,-0.040600803,0.1944594,0.198115,0.0036556
75,-0.41818103,-0.35957548,"('meek', 'impulsive')",-0.66099036,-0.6507617,-0.5395857,-0.5051686,0.0344171
76,-0.64535624,-0.6090199,"('anxious', 'daring')",-0.3060872,-0.26339537,-0.4757217,-0.4362076,0.0395141
77,-1.319143,-1.1678215,"('unmotivated', 'motivated')",-1.3124309,-1.1634063,-1.315787,-1.1656139,0.1501731
78,-0.50736314,-0.42601877,"('nonresilient', 'resilient')",-0.19265121,-0.15062027,-0.3500072,-0.2883195,0.0616877
79,-0.23586378,-0.26689777,"('wavering', 'unwavering')",-0.40658087,-0.4076034,-0.3212223,-0.3372506,-0.0160283
80,0.39135095,0.25056714,"('dominated', 'dominating')",-0.54951537,-0.5681104,-0.0790822,-0.1587716,-0.0796894
81,-1.0676006,-1.1908227,"('submissive', 'aggressive')",-1.1524848,-1.1628315,-1.1100427,-1.1768272,-0.0667845
82,-0.7691953,-0.6162576,"('poor', 'rich')",5.258836,5.153909,2.2448201,2.2688258,0.0240057
83,-0.056743912,-0.05037538,"('powerless', 'powerful')",-1.2184682,-1.1880292,-0.637606,-0.6192023,0.0184037
84,0.1775484,0.07371453,"('inferior', 'superior')",0.41240615,0.33957833,0.2949773,0.2066464,-0.0883309
85,0.96962637,1.0862058,"('insignificant', 'prestigious')",-0.27153075,-0.3195617,0.3490478,0.3833221,0.0342743
86,-0.6810292,-0.59571433,"('uninfluential', 'influential')",-0.55789363,-0.67396593,-0.6194614,-0.6348401,-0.0153787
87,0.77148783,0.6365028,"('unsuccessful', 'successful')",0.32471177,0.26355165,0.5480998,0.4500272,-0.0980726
88,-0.39735427,-0.47340208,"('low', 'eminent')",-0.46971202,-0.53222483,-0.4335331,-0.5028135,-0.0692804
