,johnson_male,johnson_female,tuple,&_male,&_female,average_male,average_female,female-male
0,-0.45733422,-0.66171527,"('unsociable', 'sociable')",0.62214345,0.40148848,0.0824046,-0.1301134,-0.212518
1,1.2942419,1.2926294,"('unfriendly', 'friendly')",1.1324039,1.0170355,1.2133229,1.1548324,-0.0584905
2,0.3439322,0.47998014,"('unlikable', 'likable')",1.4184078,1.3956206,0.88117,0.9378003,0.0566303
3,-0.8243526,-0.97236,"('repellent', 'pleasant')",-0.637855,-0.63694614,-0.7311038,-0.804653,-0.0735492
4,0.6476008,0.6671812,"('disliked', 'liked')",0.038073353,0.10366243,0.3428371,0.3854218,0.0425847
5,1.3669807,1.5387391,"('distant', 'outgoing')",0.67912805,0.84016365,1.0230544,1.1894513,0.1663969
6,1.9019066,2.1081293,"('distant', 'open')",0.59722406,0.7951474,1.2495654,1.4516383,0.2020729
7,-0.4355416,-0.46018308,"('insensitive', 'sensitive')",-0.67843217,-0.68741786,-0.5569869,-0.5738004,-0.0168135
8,0.67579705,0.7534025,"('unaffectionate', 'affectionate')",0.95905185,0.9039129,0.8174244,0.8286577,0.0112333
9,0.59353745,0.60203946,"('unaffectionate', 'caring')",0.8652559,0.80378807,0.7293967,0.7029138,-0.0264829
10,-1.3997085,-1.5886891,"('unsympathetic', 'sympathetic')",-0.5312568,-0.84570587,-0.9654827,-1.2171974,-0.2517147
11,-0.32684216,-0.41248757,"('unhelpful', 'helpful')",-1.0404053,-1.1763847,-0.6836237,-0.7944361,-0.1108124
12,0.6764571,0.74688846,"('unsupportive', 'supportive')",0.5584896,0.5846174,0.6174734,0.6657529,0.0482795
13,-1.726512,-1.7904623,"('impolite', 'polite')",-0.6502625,-0.80767703,-1.1883872,-1.2990696,-0.1106824
14,-1.4600372,-1.5929443,"('antisocial', 'social')",0.658868,0.39307,-0.4005846,-0.5999371,-0.1993525
15,0.826994,0.87600815,"('boring', 'funny')",1.3274649,1.3358871,1.0772295,1.1059476,0.0287181
16,0.3552638,0.48056144,"('unpopular', 'popular')",0.29324362,0.48812082,0.3242537,0.4843411,0.1600874
17,0.34454736,0.39307594,"('nasty', 'nice')",0.4383366,0.48686743,0.391442,0.4399717,0.0485297
18,-0.6513967,-0.56338155,"('disagreeable', 'welcoming')",0.7520347,0.89172614,0.050319,0.1641723,0.1138533
19,0.8100583,0.7719939,"('inhospitable', 'hospitable')",-0.40155262,-0.34551883,0.2042528,0.2132375,0.0089847
20,-1.2438549,-1.2523949,"('rough', 'thoughtful')",0.3024671,0.31507888,-0.4706939,-0.468658,0.0020359
21,-1.3247242,-1.5404363,"('immoral', 'moral')",0.6366603,0.4917317,-0.344032,-0.5243523,-0.1803203
22,-0.8982906,-1.0197397,"('untrustworthy', 'trustworthy')",-0.43529356,-0.5280088,-0.666792,-0.7738743,-0.1070823
23,-0.58731276,-0.6946722,"('insincere', 'sincere')",-0.48178452,-0.5961845,-0.5345486,-0.6454284,-0.1108798
24,0.00067541003,-0.02870085,"('dishonest', 'honest')",0.45554584,0.36661136,0.2281106,0.1689553,-0.0591553
25,1.1635364,1.4682705,"('egoistic', 'altruistic')",0.82897073,0.99910957,0.9962536,1.23369,0.2374364
26,1.454967,1.4992037,"('hardhearted', 'benevolent')",2.754764,2.4850185,2.1048656,1.9921111,-0.1127545
27,-0.11623186,0.016205065,"('hardhearted', 'softhearted')",-0.414052,-0.39336604,-0.2651419,-0.1885805,0.0765614
28,-0.17136414,-0.30868563,"('disloyal', 'loyal')",0.29954904,0.034143776,0.0640924,-0.1372709,-0.2013633
29,0.7265974,0.573393,"('unfair', 'fair')",-0.6254197,-0.6086737,0.0505889,-0.0176404,-0.0682293
30,-0.7559401,-0.82214177,"('intolerant', 'tolerant')",-0.3411776,-0.4765226,-0.5485588,-0.6493322,-0.1007734
31,1.5505676,1.7099904,"('evil', 'good')",0.47051686,0.6719057,1.0105423,1.190948,0.1804057
32,0.18076083,0.19666389,"('unkind', 'kind')",0.73763406,0.5884348,0.4591975,0.3925493,-0.0666482
33,1.5429525,1.576149,"('wrong', 'right')",0.98505163,1.1151516,1.2640021,1.3456503,0.0816482
34,-0.4119667,-0.2483947,"('mean', 'honorable')",0.34417474,0.49453905,-0.033896,0.1230722,0.1569682
35,1.6021432,1.712018,"('corrupt', 'incorrupt')",0.46010938,0.5292449,1.0311263,1.1206315,0.0895052
36,1.6448392,1.6393447,"('hostile', 'amicable')",0.7644334,0.80962455,1.2046363,1.2244847,0.0198484
37,-0.016529404,-0.038356543,"('fake', 'genuine')",-0.22125998,-0.2283788,-0.1188947,-0.1333677,-0.014473
38,0.033554118,0.0829805,"('untruthful', 'truthful')",-1.0124996,-1.0453464,-0.4894727,-0.4811829,0.0082898
39,0.34633303,0.54726696,"('exploitative', 'cooperative')",0.044223636,0.17496525,0.1952783,0.3611161,0.1658378
40,0.6100843,0.5880141,"('stingy', 'generous')",-0.53570706,-0.4666354,0.0371886,0.0606894,0.0235008
41,-0.37151897,-0.48162833,"('unforgiving', 'forgiving')",-0.17826447,-0.22746605,-0.2748917,-0.3545472,-0.0796555
42,-0.50182766,-0.4211086,"('unreliable', 'reliable')",-0.091286585,0.02959226,-0.2965571,-0.1957582,0.1007989
43,-1.4698411,-1.4065475,"('irresponsible', 'responsible')",-0.6651839,-0.6594793,-1.0675125,-1.0330135,0.034499
44,-1.3070683,-1.0842936,"('prejudiced', 'unprejudiced')",-1.7568398,-1.4974117,-1.5319541,-1.2908527,0.2411014
45,-1.2768507,-1.5145785,"('incompetent', 'competent')",-0.1520083,-0.28821447,-0.7144295,-0.9013965,-0.186967
46,-0.684409,-0.9678765,"('uncompetitive', 'competitive')",0.2606793,0.06925401,-0.2118649,-0.4493113,-0.2374464
47,-0.48077706,-0.25125685,"('stupid', 'smart')",0.48294684,0.45109814,0.0010849,0.0999206,0.0988357
48,-0.032910492,-0.11210905,"('unintelligent', 'intelligent')",0.083622724,-0.04922681,0.0253561,-0.0806679,-0.106024
49,-1.2193705,-1.1587553,"('unable', 'able')",-0.0059660524,-0.014022671,-0.6126683,-0.586389,0.0262793
50,0.31382206,0.34834224,"('clumsy', 'skillful')",1.1804637,1.1909587,0.7471429,0.7696505,0.0225076
51,-0.8770056,-1.1768742,"('uneducated', 'educated')",-0.22643083,-0.46899042,-0.5517182,-0.8229323,-0.2712141
52,0.9796753,0.98159,"('irrational', 'rational')",1.025831,0.99347985,1.0027531,0.9875349,-0.0152182
53,0.46198457,0.49276322,"('uncreative', 'creative')",0.034794606,0.020499602,0.2483896,0.2566314,0.0082418
54,-0.38228834,-0.28960198,"('incapable', 'capable')",0.46066964,0.44618183,0.0391906,0.0782899,0.0390993
55,-0.939443,-1.2360921,"('incompetent', 'clever')",0.16359809,-0.016058706,-0.3879225,-0.6260754,-0.2381529
56,-0.83674884,-0.8836488,"('impractical', 'practical')",-0.60181,-0.7040744,-0.7192794,-0.7938616,-0.0745822
57,-1.0409299,-1.2503849,"('unimaginative', 'imaginative')",-1.0941504,-1.3004922,-1.0675402,-1.2754385,-0.2078983
58,0.068945296,-0.18480419,"('undiscriminating', 'discriminating')",-0.1408371,-0.3177378,-0.0359459,-0.251271,-0.2153251
59,1.6491151,1.8625257,"('foolish', 'wise')",1.0582848,1.082559,1.3536999,1.4725423,0.1188424
60,-1.5332643,-1.6703627,"('inefficient', 'efficient')",-0.040739745,-0.14191447,-0.787002,-0.9061386,-0.1191366
61,0.42542112,0.2908098,"('illogical', 'logical')",0.8876226,0.7747724,0.6565219,0.5327911,-0.1237308
62,-1.3643204,-1.3768287,"('incompetent', 'brilliant')",-0.61589634,-0.6097342,-0.9901084,-0.9932814,-0.003173
63,0.17892702,0.08897547,"('unperceptive', 'insightful')",0.41851828,0.4026705,0.2987227,0.245823,-0.0528997
64,-0.7581265,-0.8134897,"('shy', 'confident')",0.001841031,-0.032833386,-0.3781427,-0.4231615,-0.0450188
65,-0.7160521,-0.77497834,"('insecure', 'secure')",-0.2644478,-0.41032007,-0.49025,-0.5926492,-0.1023992
66,-1.058594,-0.9224312,"('inactive', 'active')",0.63857967,0.7634491,-0.2100072,-0.079491,0.1305162
67,0.49093667,0.49172583,"('doubtful', 'determined')",-0.1776532,-0.2413556,0.1566417,0.1251851,-0.0314566
68,-0.97967,-1.0831182,"('dependent', 'independent')",-1.0937138,-1.2384193,-1.0366919,-1.1607687,-0.1240768
69,1.7310637,2.0589259,"('lazy', 'industrious')",1.0187997,1.2478286,1.3749317,1.6533773,0.2784456
70,-1.5016354,-1.673665,"('lethargic', 'energetic')",-0.8092407,-0.8632858,-1.1554381,-1.2684754,-0.1130373
71,1.7764995,2.084586,"('diffident', 'self-confident')",0.6657035,0.77767485,1.2211015,1.4311304,0.2100289
72,-0.8236634,-0.8211359,"('unambitious', 'ambitious')",-1.2117655,-1.3345668,-1.0177145,-1.0778513,-0.0601368
73,1.2259731,1.2404238,"('helpless', 'self-reliant')",-0.010549553,0.007393429,0.6077118,0.6239086,0.0161968
74,0.7834522,0.73431647,"('undedicated', 'dedicated')",0.6262531,0.59809166,0.7048527,0.6662041,-0.0386486
75,-1.0887891,-1.1231085,"('meek', 'impulsive')",-1.2138865,-1.092049,-1.1513379,-1.1075788,0.0437591
76,-1.3576865,-1.3907981,"('anxious', 'daring')",0.24832769,0.3075286,-0.5546794,-0.5416347,0.0130447
77,-0.5655842,-0.65439564,"('unmotivated', 'motivated')",-0.3030334,-0.307282,-0.4343088,-0.4808388,-0.04653
78,0.3558812,0.3651123,"('nonresilient', 'resilient')",0.35943386,0.30193865,0.3576576,0.3335255,-0.0241321
79,0.64502513,0.7435918,"('wavering', 'unwavering')",0.119580194,0.20231651,0.3823027,0.4729542,0.0906515
80,-0.5356363,-0.61170316,"('dominated', 'dominating')",-0.2105682,-0.2737615,-0.3731022,-0.4427323,-0.0696301
81,-2.1503985,-2.44557,"('submissive', 'aggressive')",-0.24488834,-0.4254785,-1.1976434,-1.4355242,-0.2378808
82,-1.6321404,-1.7296019,"('poor', 'rich')",-0.4934434,-0.55306,-1.0627919,-1.141331,-0.0785391
83,-0.074219584,-0.20436531,"('powerless', 'powerful')",-0.04916093,-0.15630631,-0.0616903,-0.1803358,-0.1186455
84,1.3092619,1.2923509,"('inferior', 'superior')",0.70882,0.6412242,1.009041,0.9667876,-0.0422534
85,2.2577133,2.4705305,"('insignificant', 'prestigious')",1.4555215,1.5448358,1.8566175,2.0076833,0.1510658
86,-0.52120644,-0.84504825,"('uninfluential', 'influential')",0.41561863,0.0044352263,-0.0527939,-0.4203065,-0.3675126
87,0.22243959,0.20409505,"('unsuccessful', 'successful')",2.336084,2.2536283,1.2792617,1.2288617,-0.0504
88,0.017036913,-0.07848607,"('low', 'eminent')",0.3167869,0.18743014,0.1669119,0.054472,-0.1124399
