,fmc_male,fmc_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
13,0.18568471,0.18765704,"('impolite', 'polite')",-0.24215172,-0.16195723,-0.7577813,-0.7631593,-0.2714161,-0.2458198,0.0255963
14,0.9254128,0.87209135,"('antisocial', 'social')",0.9154526,0.9329322,-0.6612536,-0.68427527,0.3932039,0.3735828,-0.0196211
15,0.4818501,0.31862128,"('boring', 'funny')",0.22162615,0.095439434,0.81425136,0.7567916,0.5059092,0.3902841,-0.1156251
16,-0.7079644,-0.67892635,"('unpopular', 'popular')",-0.19062534,-0.23458798,0.99562514,0.96727574,0.0323451,0.0179205,-0.0144246
17,-0.4856556,-0.41303396,"('nasty', 'nice')",-0.9296646,-0.84496194,-0.3803318,-0.35628515,-0.5985506,-0.5380936,0.060457
18,-0.59922403,-0.580998,"('disagreeable', 'welcoming')",-0.06791341,-0.0007839054,-0.35565668,-0.31520608,-0.3409314,-0.298996,0.0419354
19,-1.251857,-1.1418619,"('inhospitable', 'hospitable')",-1.0341938,-1.0383327,-0.124395244,0.05900611,-0.803482,-0.7070628,0.0964192
20,0.56157243,0.55646247,"('rough', 'thoughtful')",1.0047579,1.0310544,0.9248915,0.8574218,0.8304073,0.8149796,-0.0154277
21,0.81811833,0.77920806,"('immoral', 'moral')",0.6833219,0.6358416,-0.89275026,-0.886684,0.2028967,0.1761219,-0.0267748
22,0.42916596,0.42324403,"('untrustworthy', 'trustworthy')",-0.04389991,-0.12252801,-0.96433085,-0.9966844,-0.1930216,-0.2319895,-0.0389679
23,-0.19839756,-0.21189131,"('insincere', 'sincere')",-0.31057203,-0.2742905,4.8786798,4.808821,1.45657,1.4408798,-0.0156902
24,0.006649822,-0.033673145,"('dishonest', 'honest')",-1.5288429,-1.512273,0.34544218,0.3196673,-0.3922503,-0.4087596,-0.0165093
25,-1.223432,-1.2910545,"('egoistic', 'altruistic')",0.3594134,0.27353406,1.7086296,1.6523235,0.281537,0.211601,-0.069936
26,-0.6238712,-0.76868856,"('hardhearted', 'benevolent')",0.8174507,0.7961403,1.8845457,1.8098092,0.6927084,0.6124203,-0.0802881
27,-0.6356479,-0.64154994,"('hardhearted', 'softhearted')",0.35861006,0.3695042,1.137622,1.1031028,0.2868614,0.277019,-0.0098424
28,-0.5077525,-0.6942432,"('disloyal', 'loyal')",0.17382509,0.054108627,1.0656875,0.90877277,0.24392,0.0895461,-0.1543739
29,-0.14996374,-0.20292714,"('unfair', 'fair')",-0.9656796,-1.0013887,-0.58269227,-0.6906404,-0.5661118,-0.631652,-0.0655402
30,1.2561704,1.1927838,"('intolerant', 'tolerant')",1.663602,1.622355,0.9559209,0.95202744,1.2918978,1.255722,-0.0361758
31,-1.6886692,-1.5337999,"('evil', 'good')",-0.8241791,-0.86752546,-0.64117694,-0.70441276,-1.0513418,-1.035246,0.0160958
32,-0.38111156,-0.48121238,"('unkind', 'kind')",0.1621317,0.15962794,0.6677908,0.55014324,0.1496036,0.0761863,-0.0734173
33,0.013552345,-0.084220156,"('wrong', 'right')",0.096322805,0.026047722,-0.20070598,-0.30276006,-0.0302769,-0.1203108,-0.0900339
34,-0.44314006,-0.2180146,"('mean', 'honorable')",-0.22225511,-0.057373647,5.7501626,5.994823,1.6949224,1.9064782,0.2115558
35,-0.80275524,-0.8926275,"('corrupt', 'incorrupt')",-0.58700746,-0.7042711,0.2854821,0.1348858,-0.3680935,-0.4873376,-0.1192441
36,-1.5487789,-1.5753053,"('hostile', 'amicable')",-0.8281078,-1.011611,0.8997841,0.7090513,-0.4923675,-0.625955,-0.1335875
37,0.081589505,0.07569879,"('fake', 'genuine')",-0.14710553,-0.19459593,0.09991902,0.1463127,0.0114677,0.0091385,-0.0023292
38,-1.2090621,-1.1939071,"('untruthful', 'truthful')",-1.0125072,-0.9565099,-0.47322723,-0.4280262,-0.8982655,-0.8594811,0.0387844
39,1.652727,1.6211289,"('exploitative', 'cooperative')",0.6816639,0.77860546,0.0777039,0.038797833,0.8040316,0.8128441,0.0088125
40,-0.26537,-0.27740112,"('stingy', 'generous')",-0.18270142,-0.21407788,-1.5068054,-1.5849496,-0.6516256,-0.6921429,-0.0405173
41,-0.32196862,-0.30988437,"('unforgiving', 'forgiving')",-0.6058778,-0.5746951,0.35977438,0.25276297,-0.1893574,-0.2106055,-0.0212481
42,0.6236391,0.7720296,"('unreliable', 'reliable')",-0.7239002,-0.49033266,-2.9604452,-2.8806777,-1.0202354,-0.866327,0.1539084
43,-0.36378753,-0.2536873,"('irresponsible', 'responsible')",-0.4485849,-0.2768842,-0.025533669,0.029650878,-0.279302,-0.1669735,0.1123285
44,0.35749006,0.40259647,"('prejudiced', 'unprejudiced')",-0.3163375,-0.25814536,-1.0153161,-1.016512,-0.3247212,-0.290687,0.0340342
45,-0.012281114,0.09228869,"('incompetent', 'competent')",-0.20239109,-0.23034453,-0.31399146,-0.41060317,-0.1762212,-0.1828863,-0.0066651
46,-0.040536344,0.07254334,"('uncompetitive', 'competitive')",0.38791913,0.43631476,-0.802928,-0.8207914,-0.1518484,-0.1039778,0.0478706
47,0.53077525,0.64669573,"('stupid', 'smart')",1.0435576,1.1654952,5.328485,5.5008307,2.3009392,2.4376739,0.1367347
48,0.051939927,0.00040268898,"('unintelligent', 'intelligent')",0.6956874,0.6563381,0.2999061,0.2920567,0.3491778,0.3162658,-0.032912
49,-0.12043675,-0.026257344,"('unable', 'able')",0.53472203,0.72355366,-0.00036259182,0.14233474,0.1379742,0.279877,0.1419028
50,-0.022603877,0.0086829625,"('clumsy', 'skillful')",0.408329,0.42063385,0.027236953,-0.0050951056,0.137654,0.1414072,0.0037532
51,-0.24008445,-0.3497833,"('uneducated', 'educated')",0.03909336,-0.096241884,0.041486893,0.006182287,-0.0531681,-0.1466143,-0.0934462
52,0.036092304,-0.25493026,"('irrational', 'rational')",-0.12822565,-0.34832558,0.6684815,0.45824686,0.1921161,-0.0483363,-0.2404524
53,-0.8095934,-0.8297457,"('uncreative', 'creative')",0.7961509,0.7448733,1.2285103,1.2312372,0.4050226,0.3821216,-0.022901
54,-0.5837365,-0.6425104,"('incapable', 'capable')",0.08125791,0.009227883,1.2302109,1.32688,0.2425774,0.2311991,-0.0113783
55,0.49767318,0.534334,"('incompetent', 'clever')",0.81893057,0.80592614,-0.20775008,-0.23840646,0.3696179,0.3672846,-0.0023333
56,0.89239496,0.92946553,"('impractical', 'practical')",0.4044493,0.47284576,-0.3235134,-0.34749794,0.3244436,0.3516045,0.0271609
57,-0.23612806,-0.27950412,"('unimaginative', 'imaginative')",0.8714893,0.78631973,-2.06498,-2.160336,-0.4765396,-0.5511734,-0.0746338
58,-0.03919964,-0.08039926,"('undiscriminating', 'discriminating')",0.2256316,0.16222355,0.009054055,-0.037967123,0.065162,0.0146191,-0.0505429
59,-0.11959735,-0.17861998,"('foolish', 'wise')",0.2449374,0.2375819,0.43076104,0.41371092,0.185367,0.1575576,-0.0278094
60,1.1780686,1.2387537,"('inefficient', 'efficient')",1.0914993,1.2665812,-0.8105456,-0.6673698,0.4863408,0.612655,0.1263142
61,0.48829916,0.30740148,"('illogical', 'logical')",0.83279294,0.67334527,0.299067,0.121819906,0.540053,0.3675222,-0.1725308
62,1.010207,1.1197342,"('incompetent', 'brilliant')",0.9820827,1.1105548,-0.23625304,-0.13464141,0.5853456,0.6985492,0.1132036
63,-0.0046727806,0.11741313,"('unperceptive', 'insightful')",0.3343296,0.42565906,0.31019333,0.42858204,0.2132834,0.3238848,0.1106014
64,0.3353762,0.309245,"('shy', 'confident')",-0.3045557,-0.30696464,-6.5981827,-6.6711526,-2.1891208,-2.2229575,-0.0338367
65,0.62302107,0.53754747,"('insecure', 'secure')",0.16424705,0.1425538,-0.70432556,-0.7091142,0.0276475,-0.009671,-0.0373185
66,-1.3981118,-1.3359749,"('inactive', 'active')",-0.55978036,-0.61749357,1.1412115,1.1323942,-0.2722269,-0.2736915,-0.0014646
67,1.2180427,1.1673663,"('doubtful', 'determined')",0.28748676,0.34800786,-0.7045544,-0.62171566,0.2669917,0.2978862,0.0308945
68,-0.35241005,-0.42674002,"('dependent', 'independent')",-0.24998853,-0.27811947,-0.8363455,-0.80735344,-0.4795814,-0.504071,-0.0244896
69,-0.21378314,-0.18385518,"('lazy', 'industrious')",0.6021108,0.7187386,-0.35573357,-0.27631617,0.0108647,0.0861891,0.0753244
70,0.3487462,0.4442878,"('lethargic', 'energetic')",0.2718751,0.35419768,0.47788537,0.57994914,0.3661689,0.4594782,0.0933093
71,-0.6337495,-0.6203572,"('diffident', 'self-confident')",0.5453777,0.6029704,0.5422396,0.5744028,0.1512893,0.185672,0.0343827
72,-0.24904595,-0.25137764,"('unambitious', 'ambitious')",-0.9177357,-0.9307982,-1.3116845,-1.271971,-0.8261553,-0.818049,0.0081063
73,0.82969576,0.75252515,"('helpless', 'self-reliant')",0.50411767,0.4212993,-2.869396,-2.8782525,-0.5118608,-0.5681427,-0.0562819
74,-0.005237054,0.03351161,"('undedicated', 'dedicated')",0.41261157,0.49123356,0.22447915,0.2292225,0.2106179,0.2513225,0.0407046
75,-0.3277941,-0.27178416,"('meek', 'impulsive')",-0.055567726,-0.13420852,0.004408745,0.107599035,-0.1263177,-0.0994646,0.0268531
76,0.9784527,1.0803435,"('anxious', 'daring')",0.5947431,0.7077644,0.09673063,0.15724552,0.5566421,0.6484511,0.091809
77,0.25901413,0.25739917,"('unmotivated', 'motivated')",0.6137634,0.609933,-1.2669301,-1.1777818,-0.1313842,-0.1034832,0.027901
78,-1.0601622,-0.91833943,"('nonresilient', 'resilient')",0.8521052,0.9427862,0.015790699,0.11861594,-0.0640888,0.0476876,0.1117764
79,-1.4062047,-1.3971744,"('wavering', 'unwavering')",-1.4988343,-1.5667443,0.0078018475,-0.005371934,-0.9657457,-0.9897636,-0.0240179
80,0.85381746,0.8660393,"('dominated', 'dominating')",0.62362945,0.7139491,-1.3149178,-1.2925085,0.0541764,0.0958266,0.0416502
81,0.8763792,0.7983094,"('submissive', 'aggressive')",1.0209407,0.9710171,-0.9702587,-0.92532253,0.3090204,0.2813346,-0.0276858
82,-0.8573546,-0.76355046,"('poor', 'rich')",0.51249236,0.47391358,6.2171044,6.2955656,1.957414,2.0019762,0.0445622
83,-0.06619832,-0.13608688,"('powerless', 'powerful')",-0.2067366,-0.15099055,-1.0884613,-1.1322356,-0.4537987,-0.4731044,-0.0193057
84,0.40529177,0.23101425,"('inferior', 'superior')",0.24882333,0.1922825,0.69771737,0.6506984,0.4506108,0.3579984,-0.0926124
85,-0.39475965,-0.4554535,"('insignificant', 'prestigious')",0.3284043,0.2631403,1.3261335,1.3269316,0.419926,0.3782061,-0.0417199
86,-1.1105567,-1.2641257,"('uninfluential', 'influential')",-0.035215326,-0.23653258,-0.22622862,-0.33188474,-0.4573336,-0.6108477,-0.1535141
87,0.513748,0.41882432,"('unsuccessful', 'successful')",0.98370606,0.879117,0.8592484,0.84342647,0.7855674,0.7137893,-0.0717781
88,-0.042587116,-0.1958154,"('low', 'eminent')",0.6908111,0.56633955,0.13942686,0.10147093,0.2625503,0.1573317,-0.1052186
