,ppg_male,ppg_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7148742,-0.80308264,"('unsociable', 'sociable')",-0.19002485,-0.34185416,-0.64249605,-0.7605672,-0.5157984,-0.635168,-0.1193696
1,-0.38866276,-0.5466709,"('unfriendly', 'friendly')",-0.06939537,-0.21487315,2.0900972,2.0032222,0.544013,0.4138927,-0.1301203
2,0.9813745,1.0269555,"('unlikable', 'likable')",0.31834698,0.4078019,0.22058228,0.35870117,0.5067679,0.5978195,0.0910516
3,-0.27531272,-0.07763072,"('repellent', 'pleasant')",0.3273208,0.4663733,0.41251042,0.4579722,0.1548395,0.2822382,0.1273987
4,0.28355503,0.18171327,"('disliked', 'liked')",0.3250525,0.20007534,-6.5579686,-6.6747055,-1.9831203,-2.0976389,-0.1145186
5,-0.116970494,-0.21854791,"('distant', 'outgoing')",-0.2683077,-0.2511967,0.05551438,0.034297947,-0.1099213,-0.1451489,-0.0352276
6,-0.5277878,-0.5813727,"('distant', 'open')",-0.7921552,-0.7614666,0.6378489,0.619074,-0.2273647,-0.2412551,-0.0138904
7,0.109998204,0.0840199,"('insensitive', 'sensitive')",0.4150851,0.45108876,0.99508476,0.9420833,0.5067227,0.4923973,-0.0143254
8,-0.16065316,-0.18711935,"('unaffectionate', 'affectionate')",-0.08718942,-0.04157725,1.2847445,1.2079219,0.345634,0.3264084,-0.0192256
9,-0.29565886,-0.35907567,"('unaffectionate', 'caring')",0.037011303,0.0049174577,1.4592578,1.4159957,0.4002034,0.3539458,-0.0462576
10,-1.2584735,-1.2396934,"('unsympathetic', 'sympathetic')",-0.43322042,-0.38867223,-0.37296602,-0.36107132,-0.6882199,-0.6631457,0.0250742
11,-0.36939588,-0.29013592,"('unhelpful', 'helpful')",0.7363567,0.78629243,1.604702,1.7391412,0.6572209,0.7450992,0.0878783
12,0.2787202,0.34295002,"('unsupportive', 'supportive')",0.20697312,0.31038362,-2.004546,-1.9928777,-0.5062842,-0.4465147,0.0597695
13,-0.29500714,-0.2370953,"('impolite', 'polite')",0.24648274,0.28103352,-0.5154385,-0.4528323,-0.1879876,-0.136298,0.0516896
14,0.4766794,0.4535205,"('antisocial', 'social')",1.762724,1.6710334,-0.4229522,-0.48867032,0.6054838,0.5452945,-0.0601893
15,0.34966594,0.18841839,"('boring', 'funny')",0.37512043,0.22183062,0.7520995,0.6814966,0.4922953,0.3639152,-0.1283801
16,-0.7224183,-0.6993655,"('unpopular', 'popular')",-0.8564868,-0.85428196,0.28185454,0.31569916,-0.4323502,-0.4126495,0.0197007
17,-0.43684283,-0.31512097,"('nasty', 'nice')",-0.28913823,-0.18278278,-0.28047964,-0.23924094,-0.3354869,-0.2457149,0.089772
18,-0.99235535,-0.879979,"('disagreeable', 'welcoming')",-0.35453668,-0.2822302,-0.51961774,-0.42377502,-0.6221699,-0.5286614,0.0935085
19,-0.025821952,-0.0038663,"('inhospitable', 'hospitable')",-0.8082833,-0.7704821,0.3308518,0.3908354,-0.1677512,-0.1278377,0.0399135
20,-0.30487478,-0.23669003,"('rough', 'thoughtful')",0.021464696,0.12454451,0.8201007,0.7598523,0.1788969,0.2159022,0.0370053
21,-0.4783437,-0.37822312,"('immoral', 'moral')",0.21398266,0.24546912,-1.1117505,-1.0307199,-0.4587038,-0.3878246,0.0708792
22,-0.01398883,0.03159912,"('untrustworthy', 'trustworthy')",-0.8731937,-0.8888368,-0.97812754,-1.023984,-0.62177,-0.6270739,-0.0053039
23,-0.36127895,-0.3051677,"('insincere', 'sincere')",-0.30818915,-0.2019805,5.8354206,5.8384657,1.7219842,1.7771058,0.0551216
24,0.004221768,-0.010411316,"('dishonest', 'honest')",-0.2183801,-0.18293306,0.738185,0.6940806,0.1746755,0.1669121,-0.0077634
25,0.3364565,0.32015124,"('egoistic', 'altruistic')",0.5590912,0.58696836,1.6673378,1.6461442,0.8542952,0.8510879,-0.0032073
26,0.051707353,-0.11816846,"('hardhearted', 'benevolent')",2.0927143,1.9655974,1.8306221,1.7570832,1.3250146,1.2015041,-0.1235105
27,-0.43436843,-0.4093583,"('hardhearted', 'softhearted')",-0.010994772,-0.027674535,1.5228975,1.4066124,0.3591781,0.3231932,-0.0359849
28,-0.3388872,-0.43756157,"('disloyal', 'loyal')",0.39663178,0.347227,1.1624938,1.0417737,0.4067461,0.3171464,-0.0895997
29,0.01389648,-0.06526142,"('unfair', 'fair')",-1.4587512,-1.4909847,-0.3532192,-0.54743314,-0.599358,-0.7012264,-0.1018684
30,0.20242105,0.2780937,"('intolerant', 'tolerant')",1.5300131,1.5121475,0.797529,0.86941737,0.843321,0.8865529,0.0432319
31,-0.39155573,-0.3861261,"('evil', 'good')",-1.141935,-1.2043321,-0.4712307,-0.6263543,-0.6682405,-0.7389375,-0.070697
32,0.11568646,0.06332651,"('unkind', 'kind')",0.2757776,0.27511743,0.81665635,0.70750153,0.4027068,0.3486485,-0.0540583
33,0.6143501,0.54081887,"('wrong', 'right')",0.17962754,0.15044102,-0.12983012,-0.23333561,0.2213825,0.1526414,-0.0687411
34,-0.75047207,-0.5659317,"('mean', 'honorable')",-0.033920854,0.19091225,6.02185,6.2699866,1.7458191,1.964989,0.2191699
35,-0.008919169,-0.25379947,"('corrupt', 'incorrupt')",-0.5313234,-0.71210253,0.3586464,0.10441678,-0.0605321,-0.2871617,-0.2266296
36,-0.65956694,-0.81259346,"('hostile', 'amicable')",-0.48666453,-0.6167873,0.5914684,0.38833606,-0.184921,-0.3470149,-0.1620939
37,0.6079175,0.5220067,"('fake', 'genuine')",0.4797032,0.46825448,0.62387,0.62414396,0.5704969,0.5381351,-0.0323618
38,-0.2264313,-0.244704,"('untruthful', 'truthful')",-0.38631374,-0.35236454,-0.07485773,0.01013615,-0.2292009,-0.1956441,0.0335568
39,0.9367418,1.0784223,"('exploitative', 'cooperative')",-0.35546488,-0.19378063,0.04313076,0.054193392,0.2081359,0.312945,0.1048091
40,0.19726402,0.12732455,"('stingy', 'generous')",0.030571502,-0.013211444,-1.4006549,-1.4735012,-0.3909398,-0.4531294,-0.0621896
41,0.15137815,0.13270873,"('unforgiving', 'forgiving')",-0.5500718,-0.54952776,0.3218102,0.22442314,-0.0256278,-0.064132,-0.0385042
42,0.45957944,0.539803,"('unreliable', 'reliable')",-0.04874839,0.15178731,-3.4443257,-3.3408918,-1.0111649,-0.8831005,0.1280644
43,-0.07830157,0.012203202,"('irresponsible', 'responsible')",-0.2194606,-0.025819771,0.38464487,0.4543115,0.0289609,0.1468983,0.1179374
44,-0.18204498,-0.17896597,"('prejudiced', 'unprejudiced')",-0.7080158,-0.6492257,-1.4420859,-1.3585993,-0.7773822,-0.7289303,0.0484519
45,-0.028430797,-0.037226044,"('incompetent', 'competent')",0.33934146,0.33140913,-0.106762126,-0.23527041,0.0680495,0.0196376,-0.0484119
46,-0.36481708,-0.28318244,"('uncompetitive', 'competitive')",0.20507468,0.21568117,-0.96064496,-0.9655904,-0.3734624,-0.3443639,0.0290985
47,-0.1395672,-0.03262989,"('stupid', 'smart')",0.39600432,0.48931885,5.3597245,5.451803,1.8720539,1.9694974,0.0974435
48,-1.1060017,-1.0848104,"('unintelligent', 'intelligent')",-0.24764892,-0.2663897,-0.11752266,-0.041170742,-0.4903911,-0.4641236,0.0262675
49,-0.88684046,-0.7533449,"('unable', 'able')",-0.1912221,-0.02874897,-0.4639532,-0.31481728,-0.5140053,-0.3656371,0.1483682
50,-0.13648866,-0.07746273,"('clumsy', 'skillful')",0.27497494,0.30733407,-0.23218411,-0.23859873,-0.0312326,-0.0029091,0.0283235
51,-0.7166757,-0.811094,"('uneducated', 'educated')",0.3469587,0.23244792,0.12443858,0.12433711,-0.0817595,-0.1514363,-0.0696768
52,0.18960029,-0.013338126,"('irrational', 'rational')",-0.75179625,-0.94080544,0.14242174,0.015223227,-0.1399247,-0.3129735,-0.1730488
53,-0.28243127,-0.33312142,"('uncreative', 'creative')",0.3057994,0.27602386,0.9915212,0.95372546,0.3382964,0.298876,-0.0394204
54,-0.2461231,-0.3872004,"('incapable', 'capable')",-0.26343185,-0.24412043,1.2306695,1.2854372,0.2403715,0.2180388,-0.0223327
55,-0.73414344,-0.5389558,"('incompetent', 'clever')",-0.43780038,-0.33919796,-0.387666,-0.3313513,-0.5198699,-0.4031684,0.1167015
56,0.73745155,0.79548556,"('impractical', 'practical')",1.4253403,1.4362494,-0.53685206,-0.4933554,0.5419799,0.5794599,0.03748
57,-0.38515842,-0.5173535,"('unimaginative', 'imaginative')",0.46200296,0.32283112,-2.3383813,-2.4182327,-0.7538456,-0.8709184,-0.1170728
58,0.26780635,0.1399095,"('undiscriminating', 'discriminating')",0.68877625,0.65475225,0.47012553,0.35155037,0.4755694,0.3820707,-0.0934987
59,0.13637812,0.14571854,"('foolish', 'wise')",0.14974733,0.15444061,0.15390189,0.16186894,0.1466758,0.1540094,0.0073336
60,0.16252273,0.41054273,"('inefficient', 'efficient')",0.9238763,1.1202396,-0.73433685,-0.493454,0.1173541,0.3457761,0.228422
61,0.4087819,0.363987,"('illogical', 'logical')",-0.73282105,-0.81669915,0.16208999,0.0050905924,-0.0539831,-0.1492072,-0.0952241
62,0.1890988,0.27623764,"('incompetent', 'brilliant')",0.25389928,0.3599627,-0.4112227,-0.23644331,0.0105918,0.1332523,0.1226605
63,-0.014184689,0.10475762,"('unperceptive', 'insightful')",-0.082614794,-0.03167612,0.39722806,0.5127426,0.1001429,0.1952747,0.0951318
64,0.3967815,0.37304568,"('shy', 'confident')",0.15695664,0.06717838,-7.373155,-7.3450356,-2.273139,-2.3016038,-0.0284648
65,-0.5695295,-0.49416387,"('insecure', 'secure')",-0.6431636,-0.69475174,-0.8261807,-0.7374836,-0.6796246,-0.6421331,0.0374915
66,-0.3663937,-0.48060042,"('inactive', 'active')",-0.25000197,-0.41470644,1.267064,1.1673574,0.2168894,0.0906835,-0.1262059
67,0.7526531,0.7038117,"('doubtful', 'determined')",0.23015893,0.25323755,-0.6025548,-0.5097836,0.1267524,0.1490885,0.0223361
68,-1.5706608,-1.5087761,"('dependent', 'independent')",-1.2747096,-1.2073944,-0.96773607,-0.9580371,-1.2710354,-1.2247358,0.0462996
69,0.51193357,0.42960674,"('lazy', 'industrious')",1.2481052,1.2257686,-0.48779556,-0.5304017,0.424081,0.3749912,-0.0490898
70,0.11824472,0.15156223,"('lethargic', 'energetic')",0.32943922,0.36742774,0.6942413,0.7390637,0.3806417,0.4193512,0.0387095
71,-0.07386738,-0.07341019,"('diffident', 'self-confident')",0.23620865,0.25712624,0.33861953,0.31314132,0.1669869,0.1656191,-0.0013678
72,-0.09225931,-0.13600236,"('unambitious', 'ambitious')",-0.10450645,-0.10986424,-0.74906355,-0.72837186,-0.3152764,-0.3247462,-0.0094698
73,0.9971499,0.9579823,"('helpless', 'self-reliant')",1.0290182,0.9958058,-3.0606692,-3.0643363,-0.3448337,-0.3701828,-0.0253491
74,0.57198787,0.6300577,"('undedicated', 'dedicated')",0.59238863,0.69923687,0.14999275,0.06837908,0.4381231,0.4658912,0.0277681
