,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,1.5573338,1.2903658,"('unsociable', 'sociable')",2.1297464,2.3311856,0.4718818,0.2817449,-0.3890147,-0.5364067,0.9424869,0.8417224,-0.1007645
1,-1.5657485,-1.5349814,"('unfriendly', 'friendly')",-1.2884606,-1.4571979,0.39936432,0.29756364,1.3394878,1.0858468,-0.2788392,-0.4021923,-0.1233531
2,1.4243892,1.5500023,"('unlikable', 'likable')",0.39634013,0.4166419,0.9743489,1.0690758,0.5759576,0.76171696,0.842759,0.9493593,0.1066003
3,0.4468404,0.30720267,"('repellent', 'pleasant')",1.02791,1.0705531,-0.49223673,-0.64879805,0.30681905,0.36937863,0.3223332,0.2745841,-0.0477491
4,-1.8394916,-1.9044226,"('disliked', 'liked')",-2.6868615,-2.9291015,-0.3067165,-0.4037431,-6.18202,-6.3287115,-2.7537723,-2.8914948,-0.1377225
5,-2.1100388,-1.7510818,"('distant', 'outgoing')",-3.154116,-3.1090508,-0.60995734,-0.3770305,-0.56676084,-0.41095698,-1.6102182,-1.41203,0.1981882
6,-2.2117624,-1.8449793,"('distant', 'open')",-2.7648747,-2.93145,-0.70311487,-0.5206908,-0.12450683,-0.02662408,-1.4510647,-1.3309361,0.1201286
7,1.3793012,1.3496547,"('insensitive', 'sensitive')",1.4808294,1.7250571,-0.02194783,-0.13312083,0.6827086,0.56531477,0.8802228,0.8767264,-0.0034964
8,-1.2090374,-1.004172,"('unaffectionate', 'affectionate')",-1.2652416,-1.2931817,-0.69106406,-0.6799177,-0.13601583,-0.13428621,-0.8253397,-0.7778894,0.0474503
9,-0.4259621,-0.30334324,"('unaffectionate', 'caring')",-0.23666939,-0.32088748,-0.15611336,-0.18294436,0.6294674,0.58844686,-0.0473194,-0.0546821,-0.0073627
10,2.366795,2.147964,"('unsympathetic', 'sympathetic')",3.2181282,3.6366408,-0.7081693,-0.8743838,0.009149969,-0.19817229,1.221476,1.1780123,-0.0434637
11,1.0502372,0.82766634,"('unhelpful', 'helpful')",0.70328254,0.9996752,-0.014997654,0.01739233,2.2053757,2.1780217,0.9859744,1.0056889,0.0197145
12,1.0589507,1.020982,"('unsupportive', 'supportive')",0.36430517,0.48894626,-0.3024825,-0.26400918,-1.92507,-1.8988465,-0.2010742,-0.1632319,0.0378423
13,2.6293395,2.4529464,"('impolite', 'polite')",2.1554847,2.411125,1.4031076,1.3538212,0.28376833,0.26998004,1.617925,1.6219682,0.0040432
14,2.676078,2.4892464,"('antisocial', 'social')",1.0033295,1.3251077,0.9690707,0.81691253,-0.258321,-0.3093757,1.0975394,1.0804727,-0.0170667
15,-0.16832942,0.016692156,"('boring', 'funny')",-0.20739935,-0.35167474,0.47177798,0.5050364,0.45857543,0.45821077,0.1386562,0.1570662,0.01841
16,-1.1906053,-1.3245075,"('unpopular', 'popular')",-2.1577377,-2.4238887,-0.014433846,-0.12907821,0.66666377,0.6084925,-0.6740283,-0.8172455,-0.1432172
17,-0.99465376,-0.931534,"('nasty', 'nice')",-0.04022608,-0.13423029,-1.2464589,-1.1310972,-0.6172169,-0.47710842,-0.7246389,-0.6684925,0.0561464
18,-0.49813437,-0.6015868,"('disagreeable', 'welcoming')",-0.5612626,-0.5667913,1.0533854,1.1488383,-0.32219538,-0.32368618,-0.0820517,-0.0858065,-0.0037548
19,-0.9686925,-0.7459123,"('inhospitable', 'hospitable')",-0.640284,-0.9949963,-1.3508325,-1.2781509,-0.5226028,-0.43824825,-0.8706029,-0.864327,0.0062759
20,0.77539915,0.5146145,"('rough', 'thoughtful')",1.1186818,1.0933373,0.35858136,0.26461625,1.2603427,1.1325369,0.8782512,0.7512763,-0.1269749
21,3.7585704,3.6415849,"('immoral', 'moral')",1.5369972,1.9373095,0.4645406,0.3698473,-0.54970753,-0.6348435,1.3026001,1.3284746,0.0258745
22,1.2925603,1.061467,"('untrustworthy', 'trustworthy')",1.4795452,1.5705615,0.21117534,0.1335455,-0.99436975,-1.0153186,0.4972278,0.4375638,-0.059664
23,1.8112617,1.4250962,"('insincere', 'sincere')",2.681592,2.7048018,0.38238478,0.24323812,5.641164,5.5481777,2.6291006,2.4803286,-0.148772
24,2.595245,2.6149213,"('dishonest', 'honest')",1.4276638,1.4676796,0.25651288,0.25911808,0.6997602,0.64224994,1.2447956,1.2459923,0.0011967
25,-0.80918586,-0.70173335,"('egoistic', 'altruistic')",-0.6132133,-0.8109712,-0.16312858,-0.08722003,1.176697,1.0819947,-0.1022077,-0.1294825,-0.0272748
26,-1.672167,-1.6758538,"('hardhearted', 'benevolent')",-0.3624131,-0.39780134,1.9677591,1.8889283,1.4929811,1.2936084,0.3565401,0.2772204,-0.0793197
27,-1.0135211,-1.0934371,"('hardhearted', 'softhearted')",-0.090613164,-0.030360915,-0.7588544,-0.7005597,0.822227,0.74415463,-0.2601904,-0.2700508,-0.0098604
28,0.96096325,0.7690563,"('disloyal', 'loyal')",0.7269708,0.79870677,-0.0073635653,-0.15834703,0.9311503,0.6223822,0.6529302,0.5079496,-0.1449806
29,-0.55627096,-0.41804367,"('unfair', 'fair')",-0.33241817,-0.3661592,-1.0779701,-1.0513804,-0.6637176,-0.7462753,-0.6575942,-0.6454647,0.0121295
30,1.7072791,1.7303025,"('intolerant', 'tolerant')",2.5368361,2.561224,1.0267915,0.9659061,1.6329284,1.6282744,1.7259588,1.7214267,-0.0045321
31,-2.7983809,-2.4126654,"('evil', 'good')",-3.36397,-3.613188,-0.8346601,-0.8166893,-1.4559616,-1.4623829,-2.1132431,-2.0762315,0.0370116
32,1.2514826,1.1899351,"('unkind', 'kind')",1.0055695,1.1086352,-0.06843273,-0.15342209,1.1064411,0.85915464,0.823765,0.7510757,-0.0726893
33,-0.1622651,-0.21498874,"('wrong', 'right')",-0.7880146,-0.8889215,0.57062596,0.6535445,-0.77266806,-0.77055496,-0.2880805,-0.3052302,-0.0171497
34,0.2621063,0.3072269,"('mean', 'honorable')",-0.60597813,-0.5300948,0.49330014,0.5434108,6.129703,6.227882,1.5697829,1.6371062,0.0673233
35,-2.515419,-2.2420886,"('corrupt', 'incorrupt')",-2.7892153,-3.1101162,-0.7591575,-0.7563256,-0.5033479,-0.5409585,-1.6417849,-1.6623722,-0.0205873
36,-2.9355924,-2.8868895,"('hostile', 'amicable')",-3.826698,-4.1798773,0.3148055,0.17329448,-0.026001075,-0.2088761,-1.6183715,-1.7755871,-0.1572156
37,1.6322837,1.6187116,"('fake', 'genuine')",0.86521447,0.87757325,-0.4074923,-0.4583088,0.35936666,0.32531744,0.6123431,0.5908234,-0.0215197
38,0.36875832,0.34015518,"('untruthful', 'truthful')",0.51061004,0.38680077,-0.45887858,-0.39945143,0.17565194,0.22148035,0.1490354,0.1372462,-0.0117892
