,hormel_male,hormel_female,tuple,foods_male,foods_female,corp_male,corp_female,average_male,average_female,female-male
13,-1.411815,-1.7668906,"('impolite', 'polite')",0.5377072,0.3305574,-0.8545412,-0.9665699,-0.5762163,-0.8009677,-0.2247514
14,-1.0130963,-1.1607962,"('antisocial', 'social')",0.79345006,0.8280823,-0.4991378,-0.55294466,-0.2395947,-0.2952195,-0.0556248
15,0.10661431,0.06711869,"('boring', 'funny')",-0.04311253,-0.11667228,0.06728701,0.049740925,0.0435963,6.24e-05,-0.0435339
16,-0.4654498,-0.5250782,"('unpopular', 'popular')",-0.7264677,-0.67027146,0.16767606,0.206592,-0.3414138,-0.3295859,0.0118279
17,-0.7370463,-0.7934902,"('nasty', 'nice')",-0.79793394,-0.7220111,-0.40827745,-0.36540708,-0.6477526,-0.6269695,0.0207831
18,0.53339654,0.5280956,"('disagreeable', 'welcoming')",-0.30607706,-0.30759647,-0.49209183,-0.46341765,-0.0882575,-0.0809728,0.0072847
19,-0.47216812,-0.39330897,"('inhospitable', 'hospitable')",-0.5946344,-0.64463276,-0.1659805,-0.12178129,-0.4109277,-0.3865743,0.0243534
20,-1.2413417,-1.2321237,"('rough', 'thoughtful')",0.032407872,0.17443836,0.69185024,0.75323075,-0.1723612,-0.1014849,0.0708763
21,-0.6574302,-0.81982887,"('immoral', 'moral')",0.8645346,0.7518928,-0.9255031,-0.8822355,-0.2394662,-0.3167239,-0.0772577
22,-0.10012578,-0.17946145,"('untrustworthy', 'trustworthy')",-0.9073322,-1.0202781,-1.124438,-1.1435608,-0.710632,-0.7811001,-0.0704681
23,-1.5461084,-1.6781919,"('insincere', 'sincere')",-0.17963922,-0.16602725,5.8907104,5.982808,1.3883209,1.3795296,-0.0087913
24,-0.674189,-0.8348955,"('dishonest', 'honest')",0.31909359,0.30565253,0.59000874,0.6537872,0.0783044,0.0415147,-0.0367897
25,1.0674638,1.1636344,"('egoistic', 'altruistic')",1.4375846,1.5012026,1.595209,1.6271739,1.3667525,1.4306703,0.0639178
26,-0.7038565,-0.68042636,"('hardhearted', 'benevolent')",0.98581326,0.8648485,1.6004469,1.3242421,0.6274679,0.5028881,-0.1245798
27,0.27354622,0.22379215,"('hardhearted', 'softhearted')",0.19220436,0.16192308,1.629736,1.5255308,0.6984955,0.637082,-0.0614135
28,-1.5012711,-1.493239,"('disloyal', 'loyal')",0.7175362,0.7218336,1.0983037,1.165698,0.1048563,0.1314309,0.0265746
29,-0.41850036,-0.48076642,"('unfair', 'fair')",-0.6502135,-0.6171719,-0.07872706,-0.2156439,-0.3824803,-0.4378607,-0.0553804
30,-0.738935,-0.9608889,"('intolerant', 'tolerant')",0.54947317,0.55666506,0.6824344,0.6084619,0.1643242,0.0680794,-0.0962448
31,0.0014467351,0.13235688,"('evil', 'good')",-0.87328917,-0.77492815,-0.51165974,-0.5656065,-0.4611674,-0.4027259,0.0584415
32,-0.83779526,-1.0313393,"('unkind', 'kind')",0.73586166,0.5191126,0.7634063,0.5563196,0.2204909,0.0146976,-0.2057933
33,0.9685206,0.9325103,"('wrong', 'right')",0.55208087,0.46891364,-0.27173668,-0.2755888,0.4162883,0.3752784,-0.0410099
34,-0.005004082,0.021939285,"('mean', 'honorable')",0.2979467,0.3466289,5.869459,6.0858946,2.0541339,2.1514877,0.0973538
35,1.144928,1.2876664,"('corrupt', 'incorrupt')",-0.93131566,-0.8781019,0.07015574,0.06365891,0.0945894,0.1577411,0.0631517
36,0.06031981,0.14059205,"('hostile', 'amicable')",-0.728871,-0.73979133,0.29084474,0.15098256,-0.1259022,-0.1494056,-0.0235034
37,-0.7785735,-0.7963496,"('fake', 'genuine')",0.5068016,0.59110516,0.07929723,0.16529451,-0.0641582,-0.0133166,0.0508416
38,-0.59375674,-0.6533989,"('untruthful', 'truthful')",0.029892668,0.051279463,-0.09628181,0.067321196,-0.2200486,-0.1782661,0.0417825
39,-0.27028295,-0.27934283,"('exploitative', 'cooperative')",0.6409333,0.6460562,0.22723621,0.27042836,0.1992955,0.2123806,0.0130851
40,0.4719129,0.37708035,"('stingy', 'generous')",0.6469102,0.7446342,-1.8703527,-1.8648225,-0.2505099,-0.2477026,0.0028073
41,-0.52378255,-0.67608327,"('unforgiving', 'forgiving')",0.8128097,0.71278924,-0.022751573,-0.18635751,0.0887585,-0.0498838,-0.1386423
42,-0.20899762,-0.33758473,"('unreliable', 'reliable')",0.62726086,0.59683377,-3.648032,-3.5918534,-1.0765896,-1.1108681,-0.0342785
43,-1.4571623,-1.5772486,"('irresponsible', 'responsible')",0.15321326,0.1083022,-0.19651721,-0.21979806,-0.5001554,-0.5629148,-0.0627594
44,0.44345134,0.41181737,"('prejudiced', 'unprejudiced')",-0.9464612,-0.9778786,-1.6860434,-1.7050902,-0.7296844,-0.7570504,-0.027366
45,-1.3133577,-1.4225026,"('incompetent', 'competent')",0.34558767,0.3978163,-0.6776549,-0.70460767,-0.548475,-0.5764314,-0.0279564
46,-1.5593686,-1.6642318,"('uncompetitive', 'competitive')",0.22451803,0.20352511,-1.6659814,-1.6996448,-1.0002774,-1.0534505,-0.0531731
47,-0.8863729,-0.8672653,"('stupid', 'smart')",0.67334235,0.6901126,5.45502,5.5623403,1.7473297,1.7950625,0.0477328
48,-1.0772045,-1.2165581,"('unintelligent', 'intelligent')",0.7750045,0.7298944,0.3241238,0.26975286,0.0073079,-0.0723036,-0.0796115
49,-0.6318125,-0.57517445,"('unable', 'able')",-0.17875597,-0.07102321,-0.43070206,-0.23668012,-0.4137568,-0.2942926,0.1194642
50,0.06180651,0.14486994,"('clumsy', 'skillful')",-0.06798437,-0.0368501,0.09100688,0.09887743,0.0282763,0.0689658,0.0406895
51,-0.9377438,-1.3115109,"('uneducated', 'educated')",0.565791,0.41655272,0.44837335,0.28012276,0.0254735,-0.2049451,-0.2304186
52,0.117848866,0.18034154,"('irrational', 'rational')",0.38040775,0.21729648,0.66017,0.6705078,0.3861422,0.3560486,-0.0300936
53,-0.94466525,-0.7908087,"('uncreative', 'creative')",-0.4454748,-0.42054212,0.055891443,0.04746351,-0.4447496,-0.3879624,0.0567872
54,-0.6784071,-0.62454855,"('incapable', 'capable')",0.032580614,0.0061381683,0.7441436,0.83795005,0.0327724,0.0731799,0.0404075
55,-0.35371882,-0.5738317,"('incompetent', 'clever')",0.6832821,0.71765846,-0.2172993,-0.18737671,0.0374213,-0.0145166,-0.0519379
56,-0.65569204,-0.8158458,"('impractical', 'practical')",0.9081555,0.90897083,-1.0960808,-0.9959993,-0.2812058,-0.3009581,-0.0197523
57,-1.2454306,-1.2310764,"('unimaginative', 'imaginative')",-0.32648745,-0.3588314,-3.6709723,-3.733377,-1.7476301,-1.7744282,-0.0267981
58,-0.8560677,-0.7708222,"('undiscriminating', 'discriminating')",-0.691638,-0.59222734,-0.29921272,-0.24725805,-0.6156394,-0.5367692,0.0788702
59,1.2104145,1.3922944,"('foolish', 'wise')",0.4907302,0.4832765,0.27170667,0.41653132,0.6576171,0.7640341,0.106417
60,-0.7428751,-0.9285175,"('inefficient', 'efficient')",0.8609116,0.9120116,-0.67100215,-0.5344657,-0.1843219,-0.1836572,0.0006647
61,-1.1943948,-1.3179054,"('illogical', 'logical')",0.0428063,-0.09638418,0.54001087,0.39013153,-0.2038592,-0.341386,-0.1375268
62,-0.5229621,-0.5741489,"('incompetent', 'brilliant')",0.5662735,0.6948171,-0.28062388,-0.029232755,-0.0791042,0.0304785,0.1095827
63,-0.9914785,-1.0953541,"('unperceptive', 'insightful')",0.62586653,0.605917,-0.060571402,-0.012710029,-0.1420611,-0.1673824,-0.0253213
64,0.29575205,0.17693217,"('shy', 'confident')",-0.5124672,-0.5927606,-6.9826827,-7.0222006,-2.3997993,-2.4793431,-0.0795438
65,-1.0979363,-1.1827157,"('insecure', 'secure')",-0.42382511,-0.52557427,-0.5469734,-0.45419806,-0.6895783,-0.7208293,-0.031251
66,-0.14591749,-0.1546246,"('inactive', 'active')",-0.44799268,-0.5320959,0.63091666,0.54826045,0.0123355,-0.0461533,-0.0584888
67,0.54091495,0.35418913,"('doubtful', 'determined')",0.077633075,0.006181583,-0.48024982,-0.5544719,0.0460994,-0.0647004,-0.1107998
68,-0.3646302,-0.48146105,"('dependent', 'independent')",-0.82785463,-0.80812126,-0.93386805,-0.87588316,-0.7087843,-0.7218218,-0.0130375
69,1.7267146,1.8174013,"('lazy', 'industrious')",0.74086636,0.73153734,-0.61547446,-0.5681336,0.6173689,0.6602684,0.0428995
70,-0.88362557,-1.0069242,"('lethargic', 'energetic')",-0.36452127,-0.3279587,-0.49605575,-0.4722882,-0.5814008,-0.6023904,-0.0209896
71,0.2182933,0.29173547,"('diffident', 'self-confident')",1.4086943,1.4526528,0.18052289,0.21398045,0.6025035,0.6527896,0.0502861
72,0.17995426,0.26748258,"('unambitious', 'ambitious')",-0.61700547,-0.55659425,-0.561863,-0.40308616,-0.3329714,-0.2307326,0.1022388
73,1.26647,1.3532019,"('helpless', 'self-reliant')",0.5533722,0.6488681,-3.3978012,-3.1532378,-0.5259864,-0.3837226,0.1422638
74,-0.72704166,-0.80662394,"('undedicated', 'dedicated')",0.26038182,0.29121804,-0.4913023,-0.5740694,-0.3193207,-0.3631584,-0.0438377
75,1.1070652,1.1884726,"('meek', 'impulsive')",-1.2801077,-1.3066638,-0.71476,-0.6436484,-0.2959342,-0.2539465,0.0419877
76,-0.9831831,-1.0495477,"('anxious', 'daring')",-0.4076794,-0.29776713,-0.93982434,-0.90010643,-0.7768956,-0.7491404,0.0277552
77,-1.012687,-1.0194982,"('unmotivated', 'motivated')",-0.26370484,-0.23308879,-1.6840564,-1.4387896,-0.9868161,-0.8971256,0.0896905
78,-0.6291143,-0.5434523,"('nonresilient', 'resilient')",1.0769898,1.1747534,0.15827678,0.17324409,0.2020508,0.2681817,0.0661309
79,0.012581288,-0.007846521,"('wavering', 'unwavering')",-0.3602949,-0.46133438,-0.13710216,-0.149328,-0.1616053,-0.2061696,-0.0445643
80,-0.54285437,-0.62908024,"('dominated', 'dominating')",0.069775224,0.11442262,-0.88259083,-0.77803814,-0.45189,-0.4308986,0.0209914
81,-0.34711552,-0.6372931,"('submissive', 'aggressive')",0.6314322,0.52114856,-1.334728,-1.3358752,-0.3501371,-0.4840066,-0.1338695
82,-0.38096908,-0.40629953,"('poor', 'rich')",0.46692586,0.505261,6.3723264,6.413124,2.152761,2.1706951,0.0179341
83,-0.26907566,-0.28440303,"('powerless', 'powerful')",-0.21329565,-0.1760517,-1.231661,-1.1520003,-0.5713441,-0.537485,0.0338591
84,-0.45876592,-0.3946265,"('inferior', 'superior')",0.17088193,0.19704798,0.7070352,0.7340219,0.1397171,0.1788145,0.0390974
85,0.82343173,0.8848183,"('insignificant', 'prestigious')",0.7518134,0.6331881,0.34194797,0.293253,0.6390644,0.6037532,-0.0353112
86,-1.1515026,-1.375619,"('uninfluential', 'influential')",0.0796478,-0.07107273,-0.39852536,-0.6170909,-0.4901267,-0.6879276,-0.1978009
87,-0.4668818,-0.55484784,"('unsuccessful', 'successful')",0.21758401,0.2154557,0.5955954,0.7255873,0.1154325,0.1287317,0.0132992
88,-0.99694026,-1.1147841,"('low', 'eminent')",-0.18336989,-0.3308696,-0.60100543,-0.66769326,-0.5937719,-0.704449,-0.1106771
