,supervalu_male,supervalu_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,0.1330271,0.15949652,"('disagreeable', 'welcoming')",-0.27923858,-0.29857874,-0.0731057,-0.0695411,0.0035646
19,-1.4533314,-1.4227198,"('inhospitable', 'hospitable')",-0.38524914,-0.2774585,-0.9192902,-0.8500892,0.069201
20,0.2144027,0.21558645,"('rough', 'thoughtful')",1.1843917,1.1225187,0.6993972,0.6690525,-0.0303447
21,-0.08944354,-0.16765156,"('immoral', 'moral')",-0.29984623,-0.34710202,-0.1946449,-0.2573768,-0.0627319
22,-0.2824814,-0.31405056,"('untrustworthy', 'trustworthy')",-1.0429736,-1.1042743,-0.6627275,-0.7091624,-0.0464349
23,-0.67022103,-0.6654064,"('insincere', 'sincere')",5.8577447,5.7240295,2.5937619,2.5293117,-0.0644502
24,-0.9303864,-1.0028056,"('dishonest', 'honest')",0.58077383,0.5449408,-0.1748063,-0.2289324,-0.0541261
25,0.3477991,0.22534254,"('egoistic', 'altruistic')",1.5706666,1.454672,0.9592328,0.8400072,-0.1192256
26,0.010273064,-0.045242533,"('hardhearted', 'benevolent')",1.7961555,1.6415687,0.9032143,0.7981631,-0.1050512
27,-0.3373054,-0.27482417,"('hardhearted', 'softhearted')",1.0484984,1.0059669,0.3555965,0.3655714,0.0099749
28,-0.62037385,-0.70990205,"('disloyal', 'loyal')",0.9866573,0.8459209,0.1831417,0.0680094,-0.1151323
29,-0.16983569,-0.16432248,"('unfair', 'fair')",-0.7367295,-0.9140936,-0.4532826,-0.5392081,-0.0859255
30,0.13914151,0.10778787,"('intolerant', 'tolerant')",1.6664835,1.6013536,0.9028125,0.8545707,-0.0482418
31,-0.93431836,-0.91358054,"('evil', 'good')",-1.3586662,-1.4428895,-1.1464922,-1.1782351,-0.0317429
32,0.62493205,0.6219327,"('unkind', 'kind')",1.2213255,1.1138384,0.9231288,0.8678856,-0.0552432
33,-0.44248718,-0.4968098,"('wrong', 'right')",-0.57359934,-0.5939303,-0.5080433,-0.54537,-0.0373267
34,-0.48615962,-0.3883663,"('mean', 'honorable')",5.8547754,5.9544563,2.6843078,2.7830451,0.0987373
35,0.412813,0.32700068,"('corrupt', 'incorrupt')",-0.38016656,-0.5021417,0.0163232,-0.0875705,-0.1038937
36,-0.8977959,-0.95035875,"('hostile', 'amicable')",-0.1547297,-0.37051877,-0.5262628,-0.6604388,-0.134176
37,-0.67650765,-0.67402613,"('fake', 'genuine')",-0.034011994,-0.0650924,-0.3552598,-0.3695593,-0.0142995
38,-0.38577998,-0.38622478,"('untruthful', 'truthful')",0.21267003,0.29524457,-0.086555,-0.0454901,0.0410649
39,0.7139979,0.68023413,"('exploitative', 'cooperative')",0.27455702,0.28825304,0.4942775,0.4842436,-0.0100339
40,0.11383281,0.15374336,"('stingy', 'generous')",-2.084852,-2.1531074,-0.9855096,-0.999682,-0.0141724
41,-0.21504647,-0.19468078,"('unforgiving', 'forgiving')",-0.008823145,-0.10017856,-0.1119348,-0.1474297,-0.0354949
42,-0.054224268,0.16983855,"('unreliable', 'reliable')",-3.2154355,-3.0443373,-1.6348299,-1.4372494,0.1975805
43,-0.99141204,-0.90917194,"('irresponsible', 'responsible')",0.51765525,0.5333619,-0.2368784,-0.187905,0.0489734
44,0.8988511,0.8517106,"('prejudiced', 'unprejudiced')",-1.1122577,-1.1114411,-0.1067033,-0.1298653,-0.023162
45,-1.0090979,-0.86704063,"('incompetent', 'competent')",-0.10777296,-0.1257751,-0.5584354,-0.4964079,0.0620275
46,-0.7469547,-0.71857685,"('uncompetitive', 'competitive')",-0.4076308,-0.4263694,-0.5772927,-0.5724731,0.0048196
47,-0.10184777,-0.024553185,"('stupid', 'smart')",5.304334,5.354109,2.6012433,2.6647778,0.0635345
48,0.49918532,0.48916975,"('unintelligent', 'intelligent')",1.2644525,1.2214357,0.8818189,0.8553027,-0.0265162
49,0.5997585,0.71593577,"('unable', 'able')",0.44289327,0.57347524,0.5213259,0.6447055,0.1233796
50,0.84576046,0.94659513,"('clumsy', 'skillful')",0.37101534,0.4422644,0.6083879,0.6944298,0.0860419
51,-0.08659626,-0.12592322,"('uneducated', 'educated')",0.3429677,0.28989512,0.1281857,0.081986,-0.0461997
52,-0.51681453,-0.7587387,"('irrational', 'rational')",-0.15823811,-0.36327675,-0.3375263,-0.5610077,-0.2234814
53,-1.322331,-1.3377959,"('uncreative', 'creative')",0.76168025,0.71586627,-0.2803254,-0.3109648,-0.0306394
54,-0.14340441,-0.20033166,"('incapable', 'capable')",1.1785469,1.2389205,0.5175713,0.5192944,0.0017231
55,-0.34697506,-0.31531897,"('incompetent', 'clever')",0.24453291,0.23713768,-0.0512211,-0.0390906,0.0121305
56,-0.17535067,-0.19216084,"('impractical', 'practical')",0.19750398,0.22522345,0.0110767,0.0165313,0.0054546
57,-1.19324,-1.2288445,"('unimaginative', 'imaginative')",-2.5627522,-2.622913,-1.8779962,-1.9258788,-0.0478826
58,-1.7273667,-1.6424601,"('undiscriminating', 'discriminating')",-0.2549107,-0.27065355,-0.9911387,-0.9565568,0.0345819
59,0.4301695,0.44558275,"('foolish', 'wise')",0.42399725,0.40268305,0.4270834,0.4241329,-0.0029505
60,0.3552657,0.45894232,"('inefficient', 'efficient')",0.61224884,0.7671771,0.4837573,0.6130597,0.1293024
61,-0.94894534,-1.0274215,"('illogical', 'logical')",0.24182123,0.07948143,-0.3535621,-0.47397,-0.1204079
62,0.30498964,0.46687007,"('incompetent', 'brilliant')",0.67077875,0.91496027,0.4878842,0.6909152,0.203031
63,-1.0205363,-0.86303675,"('unperceptive', 'insightful')",0.8025973,0.9452362,-0.1089695,0.0410997,0.1500692
64,0.10448994,0.055303767,"('shy', 'confident')",-6.466733,-6.447338,-3.1811216,-3.1960173,-0.0148957
65,-0.35150915,-0.37576833,"('insecure', 'secure')",-0.17533022,-0.23711756,-0.2634197,-0.3064429,-0.0430232
66,-1.5693623,-1.5352504,"('inactive', 'active')",-0.17605734,-0.20559952,-0.8727098,-0.870425,0.0022848
67,0.4100337,0.37293407,"('doubtful', 'determined')",-0.5160838,-0.45619935,-0.053025,-0.0416326,0.0113924
68,-0.6843358,-0.6352848,"('dependent', 'independent')",-0.5359398,-0.5439254,-0.6101378,-0.5896051,0.0205327
69,0.24229392,0.3109972,"('lazy', 'industrious')",-0.59991527,-0.5510648,-0.1788107,-0.1200338,0.0587769
70,-0.38361365,-0.2886149,"('lethargic', 'energetic')",0.276124,0.34873462,-0.0537448,0.0300599,0.0838047
71,0.5658979,0.62462056,"('diffident', 'self-confident')",0.7506419,0.75610185,0.6582699,0.6903612,0.0320913
72,0.12192915,0.14427742,"('unambitious', 'ambitious')",-0.9115045,-0.7684895,-0.3947877,-0.312106,0.0826817
73,0.47930694,0.43245345,"('helpless', 'self-reliant')",-3.0905764,-2.9888098,-1.3056347,-1.2781782,0.0274565
74,-0.056530472,-0.026936008,"('undedicated', 'dedicated')",-0.2344495,-0.23216492,-0.14549,-0.1295505,0.0159395
75,0.63234407,0.6320318,"('meek', 'impulsive')",-0.4373732,-0.28787258,0.0974854,0.1720796,0.0745942
76,0.46134248,0.58210766,"('anxious', 'daring')",0.36551479,0.4126521,0.4134286,0.4973799,0.0839513
77,-0.121427104,-0.15920407,"('unmotivated', 'motivated')",-0.72678643,-0.695639,-0.4241068,-0.4274215,-0.0033147
78,0.22312686,0.3186161,"('nonresilient', 'resilient')",0.33700436,0.4124031,0.2800656,0.3655096,0.085444
79,-0.7522886,-0.8255854,"('wavering', 'unwavering')",-0.41992185,-0.42949155,-0.5861052,-0.6275385,-0.0414333
80,0.273737,0.20440069,"('dominated', 'dominating')",-1.3291698,-1.3331578,-0.5277164,-0.5643786,-0.0366622
81,-0.40787226,-0.42847407,"('submissive', 'aggressive')",-0.49337447,-0.41523895,-0.4506234,-0.4218565,0.0287669
82,-0.14621423,-0.0809256,"('poor', 'rich')",6.3240905,6.3625665,3.0889382,3.1408205,0.0518823
83,0.09539575,-0.018546551,"('powerless', 'powerful')",-0.71112096,-0.76748127,-0.3078626,-0.3930139,-0.0851513
84,1.1227472,1.0858202,"('inferior', 'superior')",0.83142334,0.78696775,0.9770852,0.936394,-0.0406912
85,-0.0101489425,-0.040927205,"('insignificant', 'prestigious')",0.46767986,0.41117427,0.2287655,0.1851235,-0.043642
86,-1.7093128,-1.753466,"('uninfluential', 'influential')",-0.33437932,-0.4275883,-1.0218461,-1.0905272,-0.0686811
87,-0.5379214,-0.50582093,"('unsuccessful', 'successful')",0.66986907,0.7263942,0.0659738,0.1102866,0.0443128
88,0.05065872,-0.031823676,"('low', 'eminent')",0.751672,0.6879319,0.4011654,0.3280541,-0.0731113
