,genworth_male,genworth_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
33,0.062163725,0.035028048,"('wrong', 'right')",0.8618359,0.8325556,-0.58168626,-0.643742,0.1141044,0.0746139,-0.0394905
34,-0.45453212,-0.34855628,"('mean', 'honorable')",0.68434066,0.7053468,6.3492184,6.3380466,2.1930089,2.2316124,0.0386035
35,-0.51871127,-0.489388,"('corrupt', 'incorrupt')",-1.3215764,-1.354658,0.086875364,-0.06780826,-0.5844708,-0.6372848,-0.052814
36,-1.1592691,-1.0707105,"('hostile', 'amicable')",-0.17862543,-0.2947072,0.65143055,0.42040178,-0.2288213,-0.3150053,-0.086184
37,0.9151843,0.94811106,"('fake', 'genuine')",-0.58537155,-0.5885603,0.49417076,0.46978515,0.2746612,0.2764453,0.0017841
38,-0.617932,-0.5608206,"('untruthful', 'truthful')",0.11975727,0.08371744,0.17691448,0.20514542,-0.1070868,-0.0906526,0.0164342
39,1.0805705,1.1137539,"('exploitative', 'cooperative')",0.7474303,0.8521484,-0.034455337,-0.04245219,0.5978485,0.64115,0.0433015
40,-0.4327406,-0.45021072,"('stingy', 'generous')",1.218585,1.2803185,-1.3972288,-1.546294,-0.2037948,-0.2387287,-0.0349339
41,-0.030394573,0.04554414,"('unforgiving', 'forgiving')",1.1258662,1.0996836,0.058407955,-0.027030721,0.3846265,0.3727324,-0.0118941
42,1.0073365,1.056222,"('unreliable', 'reliable')",0.69613075,0.7746413,-3.0454855,-2.958488,-0.4473394,-0.3758749,0.0714645
43,0.18245278,0.20758419,"('irresponsible', 'responsible')",0.93933725,0.96330386,0.4912398,0.4960179,0.5376766,0.5556353,0.0179587
44,0.57607836,0.6142566,"('prejudiced', 'unprejudiced')",-0.3431133,-0.24012122,-1.5651526,-1.5137135,-0.4440626,-0.3798594,0.0642032
45,0.18455306,0.25465474,"('incompetent', 'competent')",-0.4591248,-0.531455,-0.45358545,-0.49737576,-0.2427191,-0.2580587,-0.0153396
46,0.53455067,0.5351477,"('uncompetitive', 'competitive')",1.0297656,1.0499738,-0.4814305,-0.49389103,0.3609619,0.3637435,0.0027816
47,0.43092728,0.50611055,"('stupid', 'smart')",0.9785005,1.0187821,5.5774,5.616081,2.3289426,2.3803247,0.0513821
48,-0.29650867,-0.35679203,"('unintelligent', 'intelligent')",-0.5100102,-0.4973709,0.30749345,0.28619537,-0.1663418,-0.1893225,-0.0229807
49,-0.32350278,-0.2978128,"('unable', 'able')",-1.010313,-0.93109053,-0.23225772,-0.1363634,-0.5220245,-0.4550889,0.0669356
50,0.10554775,0.17256948,"('clumsy', 'skillful')",0.20809694,0.2246561,0.13739622,0.1101074,0.150347,0.169111,0.018764
51,0.29955477,0.20299079,"('uneducated', 'educated')",-0.14240003,-0.2128288,0.5681068,0.5121709,0.2417538,0.1674443,-0.0743095
52,-1.1496811,-1.2368913,"('irrational', 'rational')",-0.0042921957,-0.19010563,0.31124774,0.16908883,-0.2809085,-0.4193027,-0.1383942
53,-1.4647198,-1.4490452,"('uncreative', 'creative')",0.96242344,0.9027353,0.92685735,0.8001194,0.1415203,0.0846032,-0.0569171
54,-0.16932504,-0.14672576,"('incapable', 'capable')",0.7959556,0.8054548,1.1004473,1.1455206,0.5756926,0.6014165,0.0257239
55,0.45863467,0.49412215,"('incompetent', 'clever')",-0.4325613,-0.3779382,-0.33143815,-0.30094507,-0.1017883,-0.061587,0.0402013
56,0.6460465,0.6119749,"('impractical', 'practical')",0.5512995,0.56565785,-0.28625494,-0.23419994,0.303697,0.3144776,0.0107806
57,-0.801455,-0.8125985,"('unimaginative', 'imaginative')",0.061570402,0.06412068,-2.6886065,-2.7115731,-1.1428304,-1.1533504,-0.01052
58,-0.88286847,-0.9116243,"('undiscriminating', 'discriminating')",1.0882847,1.0268636,0.23121199,0.14398684,0.1455428,0.0864087,-0.0591341
59,0.1953341,0.1766528,"('foolish', 'wise')",0.44324318,0.4055875,0.571986,0.5327026,0.4035211,0.3716476,-0.0318735
60,0.7179816,0.6915583,"('inefficient', 'efficient')",0.34379518,0.35021758,-0.47124922,-0.3544185,0.1968425,0.2291191,0.0322766
61,-0.38596517,-0.4867237,"('illogical', 'logical')",1.1347128,1.02979,0.41990656,0.30274767,0.3895514,0.281938,-0.1076134
62,0.31973493,0.35468665,"('incompetent', 'brilliant')",0.48984587,0.6072446,-0.09014605,0.092680626,0.2398116,0.3515373,0.1117257
63,-0.45247316,-0.4078842,"('unperceptive', 'insightful')",1.1728783,1.1885471,1.092298,1.1523343,0.6042344,0.6443324,0.040098
64,0.6200814,0.5500815,"('shy', 'confident')",0.6232107,0.61789846,-6.712176,-6.595016,-1.8229612,-1.8090121,0.0139491
65,0.07905333,-0.037763905,"('insecure', 'secure')",-0.073894225,-0.08389328,-0.586587,-0.5751186,-0.1938093,-0.2322586,-0.0384493
66,-0.6531354,-0.5824867,"('inactive', 'active')",0.853,0.8785574,1.4398348,1.400348,0.5465665,0.5654729,0.0189064
67,0.6876701,0.6669798,"('doubtful', 'determined')",-0.017025247,-0.0023283614,-0.6144516,-0.5347073,0.0187311,0.0433147,0.0245836
68,-0.8495394,-0.9504528,"('dependent', 'independent')",-1.7994386,-1.8876075,-0.6997884,-0.8037966,-1.1162554,-1.2139523,-0.0976969
69,0.16121389,0.26718098,"('lazy', 'industrious')",0.55555123,0.54988897,-0.5937327,-0.5913411,0.0410108,0.075243,0.0342322
70,0.9330532,0.94501615,"('lethargic', 'energetic')",0.17574318,0.2622726,0.57412523,0.6344588,0.5609739,0.6139158,0.0529419
71,0.67031384,0.75278354,"('diffident', 'self-confident')",1.5419439,1.5606645,0.65105724,0.6240501,0.9544384,0.979166,0.0247276
72,-1.3657703,-1.4128997,"('unambitious', 'ambitious')",-0.35581288,-0.338072,-1.2875272,-1.2420791,-1.0030368,-0.9976837,0.0053531
73,0.60447884,0.58302015,"('helpless', 'self-reliant')",0.7787018,0.6995398,-3.2153661,-3.191043,-0.6107285,-0.636161,-0.0254325
74,-0.13866687,-0.061700825,"('undedicated', 'dedicated')",0.40424767,0.41519374,0.24604042,0.234966,0.1705404,0.196153,0.0256126
75,-0.58577865,-0.5579721,"('meek', 'impulsive')",-0.8197959,-0.77190363,-0.436703,-0.35933688,-0.6140925,-0.5630709,0.0510216
76,0.22742519,0.24162373,"('anxious', 'daring')",0.24601288,0.35643733,-0.031659015,0.04574216,0.1472597,0.2146011,0.0673414
77,-0.79551524,-0.8194224,"('unmotivated', 'motivated')",0.8253245,0.74760884,-1.4345492,-1.3001806,-0.4682467,-0.4573314,0.0109153
78,-1.1754348,-1.0391953,"('nonresilient', 'resilient')",1.167858,1.2439909,0.38614032,0.46994624,0.1261878,0.224914,0.0987262
79,-1.1735046,-1.1431198,"('wavering', 'unwavering')",-0.82053363,-0.8472707,0.321682,0.3303856,-0.5574521,-0.553335,0.0041171
80,0.42875728,0.37335417,"('dominated', 'dominating')",-0.37711567,-0.29925376,-1.1619616,-1.0212387,-0.3701067,-0.3157128,0.0543939
81,0.41636035,0.29766,"('submissive', 'aggressive')",0.9318856,0.9786492,-0.840441,-0.72046435,0.1692683,0.1852816,0.0160133
82,-0.15803991,-0.12290627,"('poor', 'rich')",-0.30475396,-0.31736353,6.010543,5.9531846,1.8492497,1.8376382,-0.0116115
83,-0.5238866,-0.55820316,"('powerless', 'powerful')",0.195808,0.2504564,-1.1753752,-1.1594803,-0.5011513,-0.4890757,0.0120756
84,0.6500324,0.55522203,"('inferior', 'superior')",0.18044825,0.14700295,0.8653192,0.75917345,0.5652666,0.4871328,-0.0781338
85,-0.6392455,-0.5717518,"('insignificant', 'prestigious')",1.1001252,1.1009805,1.0201932,0.9641062,0.493691,0.4977783,0.0040873
86,-0.93932194,-0.99207926,"('uninfluential', 'influential')",-0.2721519,-0.37212268,-0.107534334,-0.22059333,-0.4396694,-0.5282651,-0.0885957
87,0.24224603,0.24095534,"('unsuccessful', 'successful')",1.1386491,1.1085607,0.71836376,0.8217235,0.699753,0.7237465,0.0239935
88,-0.5757384,-0.62118185,"('low', 'eminent')",-0.88608307,-0.93344665,0.2514985,0.24589999,-0.403441,-0.4362428,-0.0328018
