,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6693,-0.6488155,"('unsociable', 'sociable')",0.24050649,0.09426597,-0.52842015,-0.722955,-0.3190712,-0.4258349,-0.1067637
1,-0.24416389,-0.3203036,"('unfriendly', 'friendly')",0.04158929,-0.09348868,1.42611,1.2223455,0.4078451,0.2695177,-0.1383274
2,0.6357038,0.7120491,"('unlikable', 'likable')",1.4610574,1.5788783,0.85878956,1.0767909,0.9851836,1.1225727,0.1373891
3,-1.5613143,-1.4214492,"('repellent', 'pleasant')",-0.08741399,-0.07194875,0.118941516,0.15404293,-0.5099289,-0.4464517,0.0634772
4,0.05682642,0.06799613,"('disliked', 'liked')",-0.11130978,-0.15389991,-5.3580546,-5.248209,-1.8041794,-1.7780375,0.0261419
5,0.5310693,0.58363944,"('distant', 'outgoing')",-0.3944226,-0.33065006,0.098554,0.17959753,0.0784002,0.1441956,0.0657954
6,-0.03622815,0.042928748,"('distant', 'open')",-0.5771978,-0.5274378,0.38604486,0.4293844,-0.0757937,-0.0183749,0.0574188
7,-0.8158849,-0.72153807,"('insensitive', 'sensitive')",-0.03921151,-0.019540556,0.16037646,0.123872444,-0.2315733,-0.2057354,0.0258379
8,0.29643777,0.20804045,"('unaffectionate', 'affectionate')",-0.67449296,-0.7186747,-0.05741585,-0.14474389,-0.145157,-0.2184594,-0.0733024
9,0.3207752,0.3223218,"('unaffectionate', 'caring')",0.13175823,0.12719679,0.59778297,0.55074537,0.3501054,0.3334213,-0.0166841
10,-1.6689734,-1.5252571,"('unsympathetic', 'sympathetic')",-0.5003667,-0.46662498,-0.91390216,-1.0187905,-1.0277475,-1.0035575,0.02419
11,0.07711031,0.09651896,"('unhelpful', 'helpful')",0.61307263,0.68407005,1.6670696,1.6848233,0.7857509,0.821804,0.0360531
12,-0.28366107,-0.08669768,"('unsupportive', 'supportive')",0.1020052,0.30419856,-2.030138,-1.8846409,-0.7372646,-0.5557133,0.1815513
13,-0.6129732,-0.56934106,"('impolite', 'polite')",0.82230645,0.8458769,-0.40178475,-0.4272288,-0.0641505,-0.050231,0.0139195
14,-0.65636575,-0.74762666,"('antisocial', 'social')",1.1828572,1.1505762,-0.51747686,-0.5294951,0.0030048,-0.0421818,-0.0451866
15,0.41111377,0.31318223,"('boring', 'funny')",0.11201038,0.056555543,0.6955519,0.64842594,0.4062254,0.3393879,-0.0668375
16,-0.009688988,0.15176773,"('unpopular', 'popular')",0.07226394,0.042886555,0.7263564,0.6551989,0.2629771,0.2832844,0.0203073
17,0.6499944,0.7872285,"('nasty', 'nice')",-0.9174141,-0.87796545,-0.20196563,-0.15163901,-0.1564618,-0.080792,0.0756698
18,0.22840394,0.35101664,"('disagreeable', 'welcoming')",0.90950453,0.9859366,-0.43994495,-0.3859737,0.2326545,0.3169932,0.0843387
19,-0.14602877,-0.056810934,"('inhospitable', 'hospitable')",-1.0839589,-1.0892295,-0.19142273,-0.10719186,-0.4738034,-0.4177441,0.0560593
20,-0.0142372325,-0.0073677637,"('rough', 'thoughtful')",0.7091596,0.61302334,1.0980084,0.9947387,0.5976436,0.5334647,-0.0641789
21,-0.7287347,-0.6595095,"('immoral', 'moral')",0.44251946,0.45034555,-0.79031235,-0.8016584,-0.3588425,-0.3369408,0.0219017
22,-0.35272443,-0.34988317,"('untrustworthy', 'trustworthy')",-0.041202113,-0.06022939,-0.9242399,-0.9824987,-0.4393888,-0.4642038,-0.024815
23,-0.35185775,-0.23283306,"('insincere', 'sincere')",0.37086713,0.35820752,4.793272,4.543099,1.6040939,1.5561577,-0.0479362
24,-0.15680367,-0.16843204,"('dishonest', 'honest')",0.033400226,0.102318384,0.43826523,0.39829803,0.1049539,0.1107281,0.0057742
25,0.8424871,0.8033503,"('egoistic', 'altruistic')",0.44070834,0.41545385,1.3806784,1.3306245,0.887958,0.8498095,-0.0381485
26,0.9000039,0.80904645,"('hardhearted', 'benevolent')",1.4334915,1.3926338,1.7992574,1.6710966,1.3775843,1.2909256,-0.0866587
27,0.05252514,0.15779498,"('hardhearted', 'softhearted')",-0.36289677,-0.36467984,0.6789394,0.59766465,0.1228559,0.1302599,0.007404
28,-0.23804805,-0.32784143,"('disloyal', 'loyal')",-0.060482472,-0.21771699,0.4726747,0.2690528,0.0580481,-0.0921685,-0.1502166
29,-0.3210566,-0.33697915,"('unfair', 'fair')",-0.8028049,-0.82354254,-0.5213726,-0.6370402,-0.5484114,-0.5991873,-0.0507759
30,-0.2129103,-0.1470326,"('intolerant', 'tolerant')",0.75004107,0.74253565,1.2712235,1.228403,0.6027848,0.6079686,0.0051838
31,-0.2857136,-0.17164296,"('evil', 'good')",-0.90188044,-0.8913266,-0.9886995,-1.0328081,-0.7254312,-0.6985925,0.0268387
32,-0.268103,-0.25846863,"('unkind', 'kind')",-0.084748514,-0.13768834,0.6557201,0.5196907,0.1009562,0.0411779,-0.0597783
33,1.1555882,1.0984231,"('wrong', 'right')",0.41884503,0.46717286,-0.26976508,-0.2437929,0.4348894,0.440601,0.0057116
34,-0.80301106,-0.58512396,"('mean', 'honorable')",0.16399415,0.28744137,5.311782,5.310576,1.5575883,1.6709644,0.1133761
35,1.067166,0.9426342,"('corrupt', 'incorrupt')",-0.6016553,-0.74535173,-0.03668694,-0.15629669,0.1429412,0.0136619,-0.1292793
36,-0.5194771,-0.5388719,"('hostile', 'amicable')",-0.23100807,-0.42872128,0.32940623,0.0984963,-0.1403597,-0.289699,-0.1493393
37,0.036554232,0.13238838,"('fake', 'genuine')",-0.510219,-0.51607907,-0.043233946,-0.04817727,-0.1722996,-0.143956,0.0283436
38,-0.1498301,-0.039014824,"('untruthful', 'truthful')",-0.29577744,-0.15813996,-0.03581723,0.054931894,-0.1604749,-0.0474076,0.1130673
39,1.3482611,1.3464956,"('exploitative', 'cooperative')",1.2071623,1.2600961,0.1640779,0.16852,0.9065004,0.9250372,0.0185368
40,-0.7941766,-0.7161826,"('stingy', 'generous')",-0.30577168,-0.24297373,-1.7607483,-1.8326447,-0.9535655,-0.9306003,0.0229652
41,-0.30066282,-0.15713276,"('unforgiving', 'forgiving')",0.2067442,0.22005348,-0.013036999,-0.074157126,-0.0356519,-0.0037455,0.0319064
42,-0.381455,-0.1685732,"('unreliable', 'reliable')",0.3925056,0.5354318,-2.8999634,-2.6891873,-0.9629709,-0.7741095,0.1888614
43,-0.9980905,-0.8040661,"('irresponsible', 'responsible')",0.34484303,0.43919045,0.103909604,0.15018287,-0.1831126,-0.0715643,0.1115483
44,0.2830001,0.27480203,"('prejudiced', 'unprejudiced')",0.3070705,0.4002147,-1.0088595,-0.88981974,-0.1395963,-0.071601,0.0679953
45,-0.58898884,-0.33780447,"('incompetent', 'competent')",0.1592176,0.12521097,-0.4750777,-0.5228691,-0.3016163,-0.2451542,0.0564621
46,-0.68027747,-0.5078884,"('uncompetitive', 'competitive')",0.35294414,0.4726444,-0.69974107,-0.70711035,-0.3423581,-0.2474514,0.0949067
47,0.1089164,0.19562581,"('stupid', 'smart')",0.06554152,0.13393477,4.9873214,4.965727,1.7205931,1.7650959,0.0445028
48,-0.6025727,-0.60815483,"('unintelligent', 'intelligent')",-0.1074923,-0.12636012,0.18575017,0.09984337,-0.1747716,-0.2115572,-0.0367856
49,-0.030420963,0.13153175,"('unable', 'able')",-0.008492433,0.06707418,-0.12456135,-6.6533685e-06,-0.0544916,0.0661998,0.1206914
50,0.025612067,0.13226499,"('clumsy', 'skillful')",-0.3762401,-0.3967699,0.10130343,0.092077985,-0.0831082,-0.0574756,0.0256326
51,-0.76724,-0.8425313,"('uneducated', 'educated')",0.5772788,0.5456436,0.24689437,0.1559312,0.0189777,-0.0469855,-0.0659632
52,0.6512802,0.4662773,"('irrational', 'rational')",-0.5316251,-0.6565735,0.58767575,0.45696577,0.235777,0.0888899,-0.1468871
53,-0.8371337,-0.856491,"('uncreative', 'creative')",-0.048026934,-0.15121934,0.7388304,0.5945774,-0.0487767,-0.137711,-0.0889343
54,0.22793521,0.20876643,"('incapable', 'capable')",0.34531268,0.379992,0.94330436,0.9635032,0.5055174,0.5174205,0.0119031
55,-0.72684765,-0.5807462,"('incompetent', 'clever')",-0.39398175,-0.39070722,-0.44097334,-0.470674,-0.5206009,-0.4807092,0.0398917
56,0.051371984,0.105236396,"('impractical', 'practical')",1.6020131,1.6064912,0.115067735,0.16593756,0.5894843,0.6258884,0.0364041
57,-1.4316815,-1.4931438,"('unimaginative', 'imaginative')",-0.096028596,-0.1454743,-2.3107026,-2.3511238,-1.2794709,-1.3299139,-0.050443
58,-0.43232566,-0.45292395,"('undiscriminating', 'discriminating')",0.2843399,0.16485637,-0.16452567,-0.21800531,-0.1041705,-0.168691,-0.0645205
59,0.9697769,0.9150778,"('foolish', 'wise')",0.18262981,0.20349784,0.8430791,0.84514713,0.6651619,0.6545743,-0.0105876
60,-0.20709558,-0.061725657,"('inefficient', 'efficient')",1.1844914,1.2337434,-0.30833286,-0.1875215,0.223021,0.3281654,0.1051444
61,0.12248999,-0.00025722012,"('illogical', 'logical')",0.03945254,-0.0644957,0.3055079,0.13037716,0.1558168,0.0218747,-0.1339421
