,constellation_male,constellation_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.03547841,-0.05775019,"('unsociable', 'sociable')",-0.28627354,-0.42187947,-0.34765804,-0.45950973,-0.2231367,-0.3130465,-0.0899098
1,0.5389951,0.2506681,"('unfriendly', 'friendly')",0.7621652,0.44502705,1.2933184,1.1320494,0.8648262,0.6092482,-0.255578
2,0.54848456,0.5097429,"('unlikable', 'likable')",1.3479055,1.3129915,0.6965993,0.6606379,0.8643298,0.8277907,-0.0365391
3,-0.34722793,-0.2555404,"('repellent', 'pleasant')",-0.24479508,-0.1605932,0.8563486,0.85517746,0.0881085,0.146348,0.0582395
4,-1.235623,-1.3496429,"('disliked', 'liked')",0.63610595,0.44498855,-6.4742804,-6.7585025,-2.3579324,-2.5543857,-0.1964533
5,-0.986352,-1.1425929,"('distant', 'outgoing')",0.049554035,-0.085362345,-0.6457425,-0.6293504,-0.5275135,-0.6191019,-0.0915884
6,-1.3308727,-1.5126904,"('distant', 'open')",-0.47222084,-0.68215096,-0.5426519,-0.55353534,-0.7819151,-0.9161256,-0.1342105
7,0.64090735,0.7182339,"('insensitive', 'sensitive')",0.91385984,0.9699627,0.6190333,0.59818786,0.7246002,0.7621282,0.037528
8,0.026318416,-0.15778321,"('unaffectionate', 'affectionate')",-0.41253793,-0.6212824,0.7509905,0.6866592,0.1215903,-0.0308021,-0.1523924
9,0.8264645,0.70676225,"('unaffectionate', 'caring')",0.5051657,0.3379559,1.1650386,1.1351938,0.8322229,0.7266374,-0.1055855
10,0.4691554,0.5985602,"('unsympathetic', 'sympathetic')",-0.78729427,-0.801529,-0.72897387,-0.75935185,-0.3490376,-0.3207735,0.0282641
11,0.1758058,0.36574098,"('unhelpful', 'helpful')",0.23721679,0.4021638,1.5305024,1.6993921,0.6478417,0.8224323,0.1745906
12,0.61112785,0.67246705,"('unsupportive', 'supportive')",0.6933598,0.69115657,-1.7072679,-1.8406876,-0.1342601,-0.1590213,-0.0247612
13,-0.3362391,-0.3461676,"('impolite', 'polite')",-0.23744345,-0.15794328,-0.96098363,-0.91499156,-0.5115554,-0.4730341,0.0385213
14,-0.009028561,0.1284294,"('antisocial', 'social')",0.8645713,1.0016338,0.09761477,5.029142e-06,0.3177192,0.3766894,0.0589702
15,0.2834108,0.17561667,"('boring', 'funny')",0.058599107,-0.08675432,-0.059568997,-0.076398455,0.094147,0.0041546,-0.0899924
16,-1.4726485,-1.5860131,"('unpopular', 'popular')",-0.22229962,-0.3448549,0.11175535,0.0895626,-0.5277309,-0.6137684,-0.0860375
17,-0.4553056,-0.46200612,"('nasty', 'nice')",-1.0179436,-0.9445478,-0.680529,-0.6277692,-0.717926,-0.6781077,0.0398183
18,0.21030152,0.118035704,"('disagreeable', 'welcoming')",-0.6941174,-0.6914015,-0.55713,-0.58337384,-0.346982,-0.3855799,-0.0385979
19,-0.013734955,-0.15558045,"('inhospitable', 'hospitable')",-0.63892025,-0.7989807,-0.604941,-0.5753739,-0.4191988,-0.5099784,-0.0907796
20,1.2438678,1.4073346,"('rough', 'thoughtful')",0.18854496,0.29825127,0.36645815,0.3434806,0.5996236,0.6830222,0.0833986
21,0.29340369,0.35050192,"('immoral', 'moral')",1.4143932,1.4157456,-0.42731452,-0.39381212,0.4268274,0.4574784,0.030651
