,denbury_male,denbury_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.5583282,-0.7306087,"('unsociable', 'sociable')",-0.11881092,-0.23943451,-0.3385696,-0.4850216,-0.146452
1,-1.2453452,-1.34038,"('unfriendly', 'friendly')",1.9970931,1.8630368,0.3758739,0.2613284,-0.1145455
2,-0.13716489,-0.050823387,"('unlikable', 'likable')",0.18268213,0.24354398,0.0227586,0.0963603,0.0736017
3,-0.8750352,-0.7512469,"('repellent', 'pleasant')",0.013343442,0.08509767,-0.4308459,-0.3330746,0.0977713
4,0.75011605,0.70235765,"('disliked', 'liked')",-5.9333973,-6.059223,-2.5916407,-2.6784327,-0.086792
5,-0.1638535,-0.112896055,"('distant', 'outgoing')",-0.040592644,-0.08183648,-0.1022231,-0.0973663,0.0048568
6,-0.3153124,-0.2152369,"('distant', 'open')",0.42661217,0.33531755,0.0556499,0.0600403,0.0043904
7,-0.36980662,-0.3702976,"('insensitive', 'sensitive')",0.9786606,0.9893121,0.304427,0.3095073,0.0050803
8,-0.32820722,-0.32627788,"('unaffectionate', 'affectionate')",1.3615426,1.2202631,0.5166677,0.4469926,-0.0696751
9,-0.74534523,-0.7439009,"('unaffectionate', 'caring')",1.3584915,1.285683,0.3065732,0.2708911,-0.0356821
10,-0.7538377,-0.799974,"('unsympathetic', 'sympathetic')",0.015816342,0.013493504,-0.3690107,-0.3932403,-0.0242296
11,-0.6227481,-0.6070273,"('unhelpful', 'helpful')",1.7878675,1.8758602,0.5825597,0.6344165,0.0518568
12,-0.22689763,-0.17312494,"('unsupportive', 'supportive')",-1.3935275,-1.381719,-0.8102126,-0.777422,0.0327906
13,-0.48809856,-0.5428904,"('impolite', 'polite')",-0.65000117,-0.6121539,-0.5690498,-0.5775222,-0.0084724
14,0.009019044,-0.023344612,"('antisocial', 'social')",-0.34858593,-0.33675525,-0.1697834,-0.1800499,-0.0102665
15,-0.043963075,-0.076180756,"('boring', 'funny')",0.5623481,0.5223207,0.2591925,0.22307,-0.0361225
