,fratricide_male,fratricide_female,tuple,average_male,average_female,female-male
30,0.4725074,0.3054547,"('intolerant', 'tolerant')",0.4725074,0.3054547,-0.1670527
31,-1.1761341,-1.0542351,"('evil', 'good')",-1.1761341,-1.0542351,0.121899
32,0.5236742,0.19045982,"('unkind', 'kind')",0.5236742,0.1904598,-0.3332144
33,-0.11548509,-0.16063127,"('wrong', 'right')",-0.1154851,-0.1606313,-0.0451462
34,1.7415589,1.9578583,"('mean', 'honorable')",1.7415589,1.9578583,0.2162994
35,0.08118519,0.048589908,"('corrupt', 'incorrupt')",0.0811852,0.0485899,-0.0325953
36,-0.55052376,-0.5931301,"('hostile', 'amicable')",-0.5505238,-0.5931301,-0.0426063
37,0.46302,0.42657405,"('fake', 'genuine')",0.46302,0.4265741,-0.0364459
38,-0.2053648,-0.21392597,"('untruthful', 'truthful')",-0.2053648,-0.213926,-0.0085612
39,0.6774176,0.6494808,"('exploitative', 'cooperative')",0.6774176,0.6494808,-0.0279368
40,-0.5208058,-0.4794878,"('stingy', 'generous')",-0.5208058,-0.4794878,0.041318
41,0.11794765,-0.009561639,"('unforgiving', 'forgiving')",0.1179477,-0.0095616,-0.1275093
42,-0.37466964,-0.46223027,"('unreliable', 'reliable')",-0.3746696,-0.4622303,-0.0875607
43,0.056046233,-0.0054299124,"('irresponsible', 'responsible')",0.0560462,-0.0054299,-0.0614761
44,0.020313362,-0.02445885,"('prejudiced', 'unprejudiced')",0.0203134,-0.0244588,-0.0447722
45,-0.43548405,-0.40556473,"('incompetent', 'competent')",-0.4354841,-0.4055647,0.0299194
46,-0.6476311,-0.63771975,"('uncompetitive', 'competitive')",-0.6476311,-0.6377198,0.0099113
47,1.0768989,1.1581194,"('stupid', 'smart')",1.0768989,1.1581194,0.0812205
48,0.021174211,0.014439678,"('unintelligent', 'intelligent')",0.0211742,0.0144397,-0.0067345
49,-0.1832907,-0.044580214,"('unable', 'able')",-0.1832907,-0.0445802,0.1387105
50,0.09173425,0.012113795,"('clumsy', 'skillful')",0.0917343,0.0121138,-0.0796205
51,-0.2923025,-0.4395044,"('uneducated', 'educated')",-0.2923025,-0.4395044,-0.1472019
52,-0.81079036,-1.022618,"('irrational', 'rational')",-0.8107904,-1.0226181,-0.2118277
53,-1.9520328,-1.9708437,"('uncreative', 'creative')",-1.9520328,-1.9708437,-0.0188109
54,-0.6130431,-0.69609493,"('incapable', 'capable')",-0.6130431,-0.6960949,-0.0830518
55,-0.1580261,-0.19053915,"('incompetent', 'clever')",-0.1580261,-0.1905392,-0.0325131
56,0.46679118,0.37701914,"('impractical', 'practical')",0.4667912,0.3770191,-0.0897721
57,-1.8539286,-1.983239,"('unimaginative', 'imaginative')",-1.8539286,-1.9832391,-0.1293105
58,-0.14534193,-0.12632519,"('undiscriminating', 'discriminating')",-0.1453419,-0.1263252,0.0190167
59,-0.49438527,-0.52288425,"('foolish', 'wise')",-0.4943853,-0.5228842,-0.0284989
60,0.7765643,0.77171063,"('inefficient', 'efficient')",0.7765643,0.7717106,-0.0048537
61,-0.3050511,-0.4513631,"('illogical', 'logical')",-0.3050511,-0.4513631,-0.146312
62,0.335441,0.46110675,"('incompetent', 'brilliant')",0.335441,0.4611067,0.1256657
63,-0.13111985,-0.10773349,"('unperceptive', 'insightful')",-0.1311198,-0.1077335,0.0233863
64,-2.0597363,-2.2384722,"('shy', 'confident')",-2.0597363,-2.2384722,-0.1787359
65,-0.13302131,-0.24949506,"('insecure', 'secure')",-0.1330213,-0.2494951,-0.1164738
66,-1.2917124,-1.378411,"('inactive', 'active')",-1.2917124,-1.3784111,-0.0866987
67,0.08008982,-0.053562555,"('doubtful', 'determined')",0.0800898,-0.0535626,-0.1336524
68,-0.18273534,-0.046847105,"('dependent', 'independent')",-0.1827353,-0.0468471,0.1358882
69,0.51655287,0.5744551,"('lazy', 'industrious')",0.5165529,0.5744551,0.0579022
70,-0.21543914,-0.2570005,"('lethargic', 'energetic')",-0.2154391,-0.2570005,-0.0415614
71,0.29737884,0.37213528,"('diffident', 'self-confident')",0.2973788,0.3721353,0.0747565
72,-0.29333305,-0.29414442,"('unambitious', 'ambitious')",-0.2933331,-0.2941444,-0.0008113
73,-0.30242315,-0.2837261,"('helpless', 'self-reliant')",-0.3024231,-0.2837261,0.018697
74,0.40707442,0.27423525,"('undedicated', 'dedicated')",0.4070744,0.2742352,-0.1328392
75,-0.17470099,-0.13299139,"('meek', 'impulsive')",-0.174701,-0.1329914,0.0417096
76,0.028114587,-0.029402524,"('anxious', 'daring')",0.0281146,-0.0294025,-0.0575171
77,-1.158583,-1.0313153,"('unmotivated', 'motivated')",-1.158583,-1.0313153,0.1272677
78,0.23147464,0.3455542,"('nonresilient', 'resilient')",0.2314746,0.3455542,0.1140796
79,-0.7024495,-0.6997324,"('wavering', 'unwavering')",-0.7024495,-0.6997324,0.0027171
80,-0.08287348,-0.12987107,"('dominated', 'dominating')",-0.0828735,-0.1298711,-0.0469976
81,-0.63899475,-0.7786953,"('submissive', 'aggressive')",-0.6389948,-0.7786953,-0.1397005
82,1.154193,1.2459153,"('poor', 'rich')",1.154193,1.2459153,0.0917223
83,-0.4117617,-0.48122418,"('powerless', 'powerful')",-0.4117617,-0.4812242,-0.0694625
84,0.19366091,0.19440302,"('inferior', 'superior')",0.1936609,0.194403,0.0007421
85,-0.2006221,-0.33491328,"('insignificant', 'prestigious')",-0.2006221,-0.3349133,-0.1342912
86,-1.1685721,-1.3566347,"('uninfluential', 'influential')",-1.1685721,-1.3566347,-0.1880626
87,0.105380595,0.11100887,"('unsuccessful', 'successful')",0.1053806,0.1110089,0.0056283
88,0.028044581,-0.18962725,"('low', 'eminent')",0.0280446,-0.1896272,-0.2176718
