,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
0,-0.06832086,-0.2576672,"('unsociable', 'sociable')",1.0426667,0.89156073,0.4871729,0.3169467,-0.1702262
1,0.55054516,0.67331386,"('unfriendly', 'friendly')",1.2649878,1.2323921,0.9077665,0.952853,0.0450865
2,1.9135449,2.0018651,"('unlikable', 'likable')",0.6779299,0.81807715,1.2957374,1.4099711,0.1142337
3,-0.0922935,0.031482223,"('repellent', 'pleasant')",0.09496218,0.15717635,0.0013343,0.0943293,0.092995
4,0.38327804,0.42489815,"('disliked', 'liked')",-6.4249067,-6.3671,-3.0208144,-2.9711008,0.0497136
5,0.8753063,1.0464352,"('distant', 'outgoing')",-0.38213658,-0.34518322,0.2465849,0.350626,0.1040411
6,0.6884489,0.95724607,"('distant', 'open')",-0.3316698,-0.25915235,0.1783895,0.3490469,0.1706574
7,0.44046378,0.37711856,"('insensitive', 'sensitive')",1.3877783,1.4525428,0.914121,0.9148307,0.0007097
8,0.2939642,0.36601287,"('unaffectionate', 'affectionate')",0.20107548,0.17183478,0.2475199,0.2689238,0.0214039
9,1.5772195,1.6275876,"('unaffectionate', 'caring')",1.9196044,1.9170828,1.7484119,1.7723352,0.0239233
10,0.09646487,-0.0163447,"('unsympathetic', 'sympathetic')",0.60968345,0.63230973,0.3530742,0.3079825,-0.0450917
11,0.6480323,0.5375346,"('unhelpful', 'helpful')",3.0903268,3.0536804,1.8691795,1.7956076,-0.0735719
12,1.6142163,1.7864013,"('unsupportive', 'supportive')",-0.5949299,-0.4948481,0.5096432,0.6457766,0.1361334
13,-0.02491975,-0.23583466,"('impolite', 'polite')",0.62172544,0.5720483,0.2984028,0.1681068,-0.130296
14,0.8161744,0.6553754,"('antisocial', 'social')",0.69014025,0.5941921,0.7531573,0.6247838,-0.1283735
15,1.7675375,1.577745,"('boring', 'funny')",0.53990126,0.5036002,1.1537194,1.0406725,-0.1130469
16,-1.0752422,-0.94677347,"('unpopular', 'popular')",0.2553857,0.249729,-0.4099282,-0.3485222,0.061406
17,0.6597455,0.73492044,"('nasty', 'nice')",0.30981615,0.24932584,0.4847808,0.4921231,0.0073423
18,0.7192072,0.8928152,"('disagreeable', 'welcoming')",0.011897806,0.055743396,0.3655525,0.4742793,0.1087268
19,0.098976806,0.20495847,"('inhospitable', 'hospitable')",-0.2897569,-0.27205068,-0.09539,-0.0335461,0.0618439
20,0.23078337,0.26011923,"('rough', 'thoughtful')",0.13513991,0.11160217,0.1829616,0.1858607,0.0028991
21,0.6371435,0.59341633,"('immoral', 'moral')",0.16173425,0.30532262,0.3994389,0.4493695,0.0499306
22,-0.8920307,-0.8580589,"('untrustworthy', 'trustworthy')",-0.64191085,-0.566063,-0.7669708,-0.7120609,0.0549099
23,1.2283012,1.1245437,"('insincere', 'sincere')",7.216566,7.109987,4.2224336,4.1172652,-0.1051684
24,0.8915707,0.90108824,"('dishonest', 'honest')",1.2578436,1.290756,1.0747072,1.0959221,0.0212149
25,-0.052170366,0.022591261,"('egoistic', 'altruistic')",0.27753988,0.23442315,0.1126848,0.1285072,0.0158224
26,2.3778172,2.4038086,"('hardhearted', 'benevolent')",1.8581351,1.8476582,2.1179762,2.1257334,0.0077572
27,0.736675,0.863284,"('hardhearted', 'softhearted')",0.7057067,0.6576019,0.7211909,0.760443,0.0392521
