,mccormick_male,mccormick_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4905188,0.38816148,"('unsociable', 'sociable')",-0.12145639,-0.2360903,-0.7056276,-0.8484138,-0.7238635,-0.83582926,-0.2651072,-0.383043,-0.1179358
1,1.5528373,1.4634039,"('unfriendly', 'friendly')",0.46521065,0.50921565,-0.3420358,-0.37612623,2.487689,2.4400764,1.0409253,1.0091424,-0.0317829
2,0.1809305,0.22635202,"('unlikable', 'likable')",0.9062872,1.0557065,0.61787,0.69430256,0.51360446,0.6424464,0.554673,0.6547018,0.1000288
3,-1.605806,-1.560585,"('repellent', 'pleasant')",-0.94441175,-0.95568794,0.22880286,0.16613822,-0.35817084,-0.3565547,-0.6698964,-0.6766724,-0.006776
4,0.8503518,0.7981568,"('disliked', 'liked')",0.24292666,0.27225882,-0.1575629,-0.19139749,-6.0461054,-6.111435,-1.2775974,-1.3081042,-0.0305068
5,2.3754,2.3369582,"('distant', 'outgoing')",1.1435142,1.2369598,1.2150311,1.2832496,0.7529809,0.7927407,1.3717315,1.412477,0.0407455
6,2.2236474,2.1734068,"('distant', 'open')",1.1778302,1.3180723,0.7091212,0.7450276,1.200832,1.234286,1.3278576,1.3676982,0.0398406
7,0.325436,0.32173172,"('insensitive', 'sensitive')",-0.7070193,-0.71078414,-1.3307024,-1.3617723,0.4662889,0.3909505,-0.3114992,-0.3399686,-0.0284694
8,1.7170147,1.6431644,"('unaffectionate', 'affectionate')",0.79338205,0.860762,0.108446196,0.08432084,1.5521679,1.5398704,1.0427527,1.0320294,-0.0107233
9,1.9919026,1.9316988,"('unaffectionate', 'caring')",0.55734426,0.552499,0.2321223,0.18819624,2.0855272,2.0684521,1.2167242,1.1852115,-0.0315127
10,-0.8689508,-0.8792296,"('unsympathetic', 'sympathetic')",-1.0070556,-1.1146126,-1.7192518,-1.8805807,-0.80056715,-0.88701135,-1.0989563,-1.1903585,-0.0914022
11,-1.014157,-1.0277442,"('unhelpful', 'helpful')",-1.6504673,-1.6947902,-1.5379022,-1.5556842,1.778943,1.8131497,-0.6058959,-0.6162673,-0.0103714
12,1.8402045,1.8798165,"('unsupportive', 'supportive')",0.4221844,0.50236523,-0.8601832,-0.85516155,-1.5147581,-1.5406488,-0.0281381,-0.0034072,0.0247309
13,-0.20407385,-0.23585549,"('impolite', 'polite')",-0.95936227,-1.0487578,-0.88198566,-0.9217636,-0.8052126,-0.8620474,-0.7126586,-0.7671061,-0.0544475
14,-0.4774744,-0.51505345,"('antisocial', 'social')",0.43303734,0.39294386,-0.497988,-0.53218025,-1.2249,-1.2965621,-0.4418313,-0.487713,-0.0458817
15,0.18449074,0.15416066,"('boring', 'funny')",0.34605706,0.3811631,-0.11567313,-0.017342836,0.5957353,0.6343596,0.2526525,0.2880851,0.0354326
16,-0.44441706,-0.47070977,"('unpopular', 'popular')",0.7545178,0.86285305,0.49634302,0.50466955,1.04426,0.9545465,0.4626759,0.4628398,0.0001639
17,0.32174227,0.357427,"('nasty', 'nice')",0.3255585,0.36428812,0.19037883,0.2971839,-0.39446604,-0.3453489,0.1108034,0.1683875,0.0575841
18,0.60264856,0.59812385,"('disagreeable', 'welcoming')",0.9040644,1.0433383,-0.5567751,-0.5967108,-0.3573952,-0.4691637,0.1481357,0.1438969,-0.0042388
19,1.6727331,1.6657397,"('inhospitable', 'hospitable')",-0.21666498,-0.14274698,-0.336294,-0.32177252,0.25040337,0.30798158,0.3425444,0.3773004,0.034756
20,-0.26349047,-0.27311504,"('rough', 'thoughtful')",0.6272086,0.682419,-0.2979733,-0.33278307,0.89842737,0.8245197,0.241043,0.2252601,-0.0157829
21,-0.32050803,-0.35652283,"('immoral', 'moral')",-0.40935507,-0.5105143,-1.8492904,-1.9628336,-1.2667111,-1.33605,-0.9614662,-1.0414802,-0.080014
22,-1.050832,-1.1089244,"('untrustworthy', 'trustworthy')",-0.9653056,-1.0056977,-1.4567099,-1.5193655,-1.517207,-1.5593213,-1.2475137,-1.2983272,-0.0508135
23,-0.99232984,-1.0459026,"('insincere', 'sincere')",-0.98584265,-1.0276068,-1.803865,-1.9210119,5.6449366,5.607116,0.4657248,0.4031487,-0.0625761
24,-0.245841,-0.26620746,"('dishonest', 'honest')",-0.5612275,-0.57757264,-1.453801,-1.450872,0.6622152,0.6518531,-0.3996636,-0.4106997,-0.0110361
